Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 3 BR",Third Tercile ,Above 378000,1.9132381999999999,0.08032466,0.1281836,0.31038343,0.44108592,0.14973412,0.27092079,0.31178282,0.22082284,3573.0,0.28854875,1.4385755,2.3879009,0.24809389
"5-49 Units (Rent), 0-1 BR",All Values,,1.4157363,0.05971926,0.06786242,0.62620259,0.19614185,0.145912,0.14585454,0.10298802,0.07105566,121820.0,0.03648571,1.3557173,1.4757553,0.04239419
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 104000,1.2373905,0.03487106,0.02841162,0.38348265,0.12696134,0.14309756,0.22397664,0.17341484,0.12317478,40406.0,0.0590726,1.1402161,1.3345649,0.07853174
"5-49 Units (Rent), 0-1 BR",Second Tercile,104000 to 157000,1.4137213,0.04854905,0.07242193,0.70366001,0.19108344,0.16188874,0.12054423,0.07505774,0.04051612,39836.0,0.06892429,1.3003408,1.5271017,0.08020001
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 157000,1.5909856,0.09456924,0.1018327,0.78786858,0.26821877,0.13333975,0.09418442,0.06130646,0.04966569,41578.0,0.06554906,1.4831574,1.6988138,0.06777447
"5-49 Units (Rent), 2 BR",All Values,,2.2589816,0.21590482,0.34441773,0.84096857,0.32039406,0.21627468,0.18197916,0.08869201,0.05035052,178449.0,0.0485355,2.1791407,2.3388225,0.03534376
"5-49 Units (Rent), 2 BR",First Tercile,Below 117000,1.9817841,0.21707525,0.32364658,0.67121212,0.2149302,0.19319033,0.19024515,0.11678584,0.05469867,58740.0,0.07612623,1.8565565,2.1070118,0.06318935
"5-49 Units (Rent), 2 BR",Second Tercile,117000 to 175000,2.2248611,0.18847739,0.30660747,0.90737186,0.31528615,0.21658294,0.18073335,0.07451975,0.03528214,59917.0,0.08629605,2.0829041,2.3668181,0.06380488
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 175000,2.5654937,0.24223976,0.40271274,0.94119615,0.42912095,0.23864397,0.17510704,0.07529435,0.06117875,59792.0,0.10539807,2.3921139,2.7388735,0.06758147
"5-49 Units (Rent), 3 BR",All Values,,3.4807283,0.32346536,0.91789911,1.177269,0.48037378,0.2804143,0.17764891,0.08075871,0.04289911,39488.0,0.16642824,3.2069539,3.7545028,0.07865436
"5-49 Units (Rent), 3 BR",First Tercile,Below 136000,3.265141,0.34327323,1.0541686,1.0217291,0.3736323,0.2149792,0.14886731,0.06449376,0.04399753,12978.0,0.25419965,2.8469826,3.6832994,0.12806749
"5-49 Units (Rent), 3 BR",Second Tercile,136000 to 197000,3.4772571,0.28693333,0.84472381,1.2870095,0.48015238,0.25249524,0.18369524,0.09577143,0.04647619,13125.0,0.28864416,3.0024375,3.9520768,0.13655005
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 197000,3.693164,0.34008218,0.85752708,1.2204707,0.58408666,0.37123646,0.19962645,0.08180799,0.03832648,13385.0,0.32334149,3.1612672,4.2250607,0.14402197
"50+ Units (Own), 0-1 BR",All Values,,1.251796,0.00849834,0.00946206,0.25468723,0.24724023,0.16488523,0.20799019,0.17163133,0.18740144,11414.0,0.10189896,1.0841723,1.4194198,0.13390663
"50+ Units (Own), 0-1 BR",First Tercile,Below 249000,1.1759715,0.0,0.00684182,0.12479475,0.14176245,0.12534209,0.31089217,0.19512863,0.27120963,3654.0,0.13260225,0.95784084,1.3941022,0.18548978
"50+ Units (Own), 0-1 BR",Second Tercile,249000 to 400000,1.3133593,0.00648508,0.00337224,0.39403372,0.27989624,0.16601816,0.14941634,0.13463035,0.17950713,3855.0,0.18844964,1.0033596,1.6233589,0.23603568
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 400000,1.2619718,0.0184379,0.01792574,0.23866837,0.31370038,0.20076825,0.16952625,0.18617157,0.11677337,3905.0,0.14433468,1.0245413,1.4994024,0.18814251
"50+ Units (Own), 2 BR",All Values,,1.6502805,0.07140606,0.0651667,0.20224365,0.2176845,0.20470158,0.22549946,0.32589651,0.33768198,15867.0,0.10995136,1.4694105,1.8311504,0.10959954
"50+ Units (Own), 2 BR",First Tercile,Below 320000,1.6618856,0.10786001,0.05412125,0.21342513,0.16427615,0.22375215,0.20826162,0.37903997,0.31114936,5229.0,0.20364931,1.3268825,1.9968888,0.20158013
"50+ Units (Own), 2 BR",Second Tercile,320000 to 500000,1.6337083,0.04499704,0.08841524,0.20702585,0.26228538,0.19992106,0.18906651,0.3068877,0.33510953,5067.0,0.18887424,1.3230102,1.9444064,0.19017968
"50+ Units (Own), 2 BR",Third Tercile ,Above 500000,1.6544606,0.06120984,0.0543888,0.18739903,0.22724825,0.19116855,0.27481601,0.29330461,0.36492551,5571.0,0.16989798,1.3749784,1.9339428,0.16892647
"50+ Units (Own), 3 BR",All Values,,2.0197092,0.02552504,0.14636511,0.26785137,0.17964459,0.20969305,0.37770598,0.33796446,0.47495961,3095.0,0.29497239,1.5344796,2.5049388,0.24024725
"50+ Units (Own), 3 BR",First Tercile,Below 343000,1.9830867,0.04756871,0.20718816,0.08350951,0.31501057,0.17864693,0.35306554,0.25475687,0.54334038,946.0,0.5558114,1.0687769,2.8973964,0.46105385
"50+ Units (Own), 3 BR",Second Tercile,343000 to 583000,2.1867816,0.0,0.10823755,0.54789272,0.13409962,0.24904215,0.39463602,0.35727969,0.39559387,1044.0,0.52109301,1.3295836,3.0439796,0.39199068
"50+ Units (Own), 3 BR",Third Tercile ,Above 583000,1.8932127,0.03076923,0.13031674,0.16108597,0.10678733,0.19909502,0.38280543,0.39095023,0.49140271,1105.0,0.39094916,1.2501013,2.536324,0.33969315
"50+ Units (Rent), 0-1 BR",All Values,,1.2737551,0.02170103,0.01705081,0.55451092,0.15864445,0.09643888,0.10566841,0.12394509,0.19579555,98705.0,0.03112584,1.2225531,1.3249571,0.04019769
"50+ Units (Rent), 0-1 BR",First Tercile,Below 143000,1.1392143,0.01075634,0.01029271,0.26600315,0.06299261,0.07615986,0.16051062,0.23997775,0.31252125,32353.0,0.05545055,1.0479981,1.2304304,0.08006935
"50+ Units (Rent), 0-1 BR",Second Tercile,143000 to 210000,1.3182719,0.04031725,0.03022292,0.66655651,0.20444031,0.10331671,0.08387911,0.07477618,0.11476296,33286.0,0.06196758,1.2163353,1.4202086,0.07732598
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 210000,1.3605819,0.01366963,0.01040344,0.72400653,0.20613319,0.10935704,0.07394302,0.05991048,0.16315853,33066.0,0.06386727,1.2555202,1.4656435,0.07721818
"50+ Units (Rent), 2 BR",All Values,,2.001165,0.10357695,0.17771912,0.72709566,0.30445071,0.19683262,0.19002457,0.12935287,0.1721125,54935.0,0.07237927,1.8821011,2.1202289,0.05949729
"50+ Units (Rent), 2 BR",First Tercile,Below 187000,1.8290289,0.08504688,0.18456983,0.58935132,0.1923562,0.15271152,0.1993749,0.18396666,0.24165159,18237.0,0.12678802,1.6204626,2.0375952,0.11403116
"50+ Units (Rent), 2 BR",Second Tercile,187000 to 261000,2.1396902,0.15414089,0.20318572,0.83086102,0.36028245,0.19968252,0.19771197,0.11002244,0.08380316,18269.0,0.14792271,1.8963573,2.383023,0.11372341
"50+ Units (Rent), 2 BR",Third Tercile ,Above 261000,2.0341853,0.07178903,0.14569429,0.76054045,0.36003039,0.23766889,0.17315101,0.09447067,0.19084052,18429.0,0.13640808,1.809794,2.2585765,0.11031015
"50+ Units (Rent), 3 BR",All Values,,3.2823863,0.24177554,0.64945695,1.1123878,0.46875492,0.39099638,0.23736817,0.12608217,0.0555643,6353.0,0.38936505,2.6418808,3.9228918,0.19513411
"50+ Units (Rent), 3 BR",First Tercile,Below 198000,3.1196624,0.28103277,0.66881827,1.0382324,0.32919563,0.275571,0.31926514,0.15988083,0.04766634,2014.0,0.64185773,2.0638064,4.1755183,0.338452
"50+ Units (Rent), 3 BR",Second Tercile,198000 to 279000,3.4115421,0.31173132,0.66367077,1.1045412,0.54730369,0.43803217,0.22658467,0.06338694,0.05629139,2114.0,0.6900241,2.2764525,4.5466317,0.3327204
"50+ Units (Rent), 3 BR",Third Tercile ,Above 279000,3.3069663,0.13977528,0.61842697,1.1869663,0.52044944,0.45078652,0.17348315,0.15505618,0.06202247,2225.0,0.63528327,2.2619253,4.3520073,0.31601198
All Housing Types (Own) 0-1 BR,All Values,,1.4876959,0.01811965,0.07008239,0.27650638,0.20028539,0.20478165,0.30122234,0.24950191,0.16719617,37142.0,0.06095284,1.3874284,1.5879633,0.0673978
All Housing Types (Own) 0-1 BR,First Tercile,Below 180000,1.5417157,0.01799832,0.06425568,0.23658537,0.11455004,0.21076535,0.36518082,0.29941127,0.23296888,11890.0,0.12065898,1.3432317,1.7401998,0.1287423
All Housing Types (Own) 0-1 BR,Second Tercile,180000 to 318000,1.385622,0.0100597,0.05185246,0.27668275,0.20683733,0.19604155,0.27136665,0.23472643,0.13805512,12227.0,0.10074377,1.2198985,1.5513455,0.11960224
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 318000,1.5342035,0.02579655,0.0925144,0.31278311,0.27239923,0.20752399,0.27086372,0.2178119,0.13451056,13025.0,0.09236075,1.38227,1.6861369,0.09903083
All Housing Types (Own) 2 BR,All Values,,1.8339992,0.05924882,0.12085158,0.28694044,0.2088641,0.24711963,0.33439554,0.31652081,0.26005829,249794.0,0.02785182,1.788183,1.8798155,0.0249816
All Housing Types (Own) 2 BR,First Tercile,Below 159000,1.8244048,0.05198072,0.13241767,0.24536723,0.17520066,0.24953457,0.35845241,0.32859063,0.28286091,81107.0,0.05161616,1.7394962,1.9093134,0.04654043
All Housing Types (Own) 2 BR,Second Tercile,159000 to 302000,1.8370976,0.05322244,0.11091126,0.31143999,0.20058908,0.24833114,0.33882981,0.31871899,0.25505486,82841.0,0.04984095,1.7551092,1.9190859,0.04462929
All Housing Types (Own) 2 BR,Third Tercile ,Above 302000,1.8400741,0.07193113,0.11951634,0.30257671,0.24865457,0.2436689,0.30738765,0.30299606,0.24334273,85846.0,0.05194096,1.7546312,1.925517,0.04643447
All Housing Types (Own) 3 BR,All Values,,2.4323664,0.12405708,0.31837109,0.42108203,0.29766208,0.33568348,0.39523613,0.32974264,0.21053187,929161.0,0.02022097,2.3991029,2.4656299,0.01367536
All Housing Types (Own) 3 BR,First Tercile,Below 200000,2.3436594,0.10416241,0.2866248,0.4202597,0.25499098,0.31805118,0.38342328,0.3391192,0.23702779,298889.0,0.03383253,2.2880048,2.3993139,0.02374684
All Housing Types (Own) 3 BR,Second Tercile,200000 to 342000,2.42617,0.12385185,0.31761209,0.45057004,0.29933975,0.32580347,0.39769325,0.31239278,0.19890676,315942.0,0.03182622,2.3738159,2.4785241,0.02157892
All Housing Types (Own) 3 BR,Third Tercile ,Above 342000,2.522944,0.14318073,0.34932078,0.39222473,0.33655076,0.3623803,0.40399898,0.33826552,0.19702224,314330.0,0.03987867,2.4573436,2.5885444,0.02600153
All Housing Types (Own) 4-5 BR,All Values,,3.1841341,0.18987027,0.64388167,0.51507084,0.43237735,0.48929532,0.45518583,0.29700696,0.1614459,823378.0,0.02517253,3.1427253,3.2255429,0.01300473
All Housing Types (Own) 4-5 BR,First Tercile,Below 330000,3.0931281,0.18143664,0.57923441,0.5959568,0.38251662,0.42070794,0.43872555,0.30566125,0.18888889,260190.0,0.05342158,3.0052496,3.1810066,0.02841088
All Housing Types (Own) 4-5 BR,Second Tercile,330000 to 553000,3.2298872,0.20092459,0.65524736,0.53930248,0.45864408,0.49761583,0.44152965,0.28880457,0.14781863,275148.0,0.04938949,3.1486415,3.3111329,0.02515435
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 553000,3.2226357,0.1869289,0.69142133,0.41885849,0.45232607,0.54330301,0.48309957,0.29702472,0.14967366,288040.0,0.03663299,3.1623745,3.282897,0.01869937
All Housing Types (Rent) 0-1 BR,All Values,,1.3611687,0.04410865,0.04798424,0.57684417,0.1795679,0.13597774,0.14416908,0.11654382,0.11597311,268088.0,0.02230482,1.3244773,1.3978601,0.02695583
All Housing Types (Rent) 0-1 BR,First Tercile,Below 105000,1.222696,0.02729836,0.02830231,0.3250987,0.1106599,0.14531303,0.22406091,0.19981951,0.16214326,88650.0,0.03691677,1.1619679,1.2834241,0.04966737
All Housing Types (Rent) 0-1 BR,Second Tercile,105000 to 170000,1.3960905,0.05605467,0.05976252,0.6591128,0.18151675,0.13780665,0.13021172,0.08626638,0.08535902,89270.0,0.04236775,1.3263956,1.4657855,0.04992151
