Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 2 BR",    Below Median,103000,1.802841,0.12681842,0.15557077,0.91203149,0.09977751,0.22214616,0.18945747,0.0136916,0.0833476
"5-49 Units (Rent), 2 BR",    Above Median,103000,2.0161632,0.22512988,0.06676929,1.1864537,0.18645372,0.11198769,0.13180681,0.05522417,0.05233789
"5-49 Units (Rent), 3 BR",All Values,,3.3558131,0.52897787,0.86757991,1.3445732,0.21355813,0.16157359,0.12363892,0.05303829,0.0628732
"5-49 Units (Rent), 3 BR",    Below Median,130000,3.482821,0.64255576,0.973478,1.164557,0.25376733,0.20554551,0.09825196,0.03918023,0.10548523
"5-49 Units (Rent), 3 BR",    Above Median,130000,3.1784512,0.37037037,0.71969697,1.5959596,0.15740741,0.10016835,0.15909091,0.07239057,0.003367
"50+ Units (Own), 0-1 BR",All Values,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"50+ Units (Own), 0-1 BR",    Below Median,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"50+ Units (Own), 2 BR",All Values,,1.4048583,0.0,0.0,0.07692308,0.0,0.0,0.43724696,0.79352227,0.09716599
"50+ Units (Own), 2 BR",    Below Median,175000,1.4048583,0.0,0.0,0.07692308,0.0,0.0,0.43724696,0.79352227,0.09716599
"50+ Units (Rent), 0-1 BR",All Values,,1.1628814,0.03051159,0.0,0.55930259,0.17733425,0.01881165,0.03647626,0.09772884,0.24271622
"50+ Units (Rent), 0-1 BR",    Below Median,96000,1.1354489,0.0,0.0,0.55998452,0.249613,0.01354489,0.0251548,0.12886997,0.15828173
"50+ Units (Rent), 0-1 BR",    Above Median,96000,1.2028169,0.07492958,0.0,0.55830986,0.07211268,0.02647887,0.05295775,0.05239437,0.3656338
"50+ Units (Rent), 2 BR",All Values,,1.9373134,0.12099502,0.11223881,1.2610945,0.11860697,0.06467662,0.01034826,0.03621891,0.21313433
"50+ Units (Rent), 2 BR",    Below Median,116000,2.0711312,0.19639139,0.16134629,1.3983345,0.15058987,0.0537821,0.0,0.0,0.11068702
"50+ Units (Rent), 2 BR",    Above Median,116000,1.7573495,0.01959869,0.04619692,1.0765282,0.07559496,0.07932804,0.02426505,0.08492767,0.35090994
"50+ Units (Rent), 3 BR",All Values,,2.5234996,0.20101229,0.33116414,1.6015907,0.12147505,0.13159798,0.0021692,0.08604483,0.04844541
"50+ Units (Rent), 3 BR",    Below Median,135000,2.5332464,0.20208605,0.38983051,1.6910039,0.01434159,0.14471969,0.00391134,0.0,0.08735332
"50+ Units (Rent), 3 BR",    Above Median,135000,2.5113636,0.19967532,0.25811688,1.4902597,0.25487013,0.11525974,0.0,0.19318182,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.902439,0.0,0.14329268,0.72408537,0.14176829,0.22713415,0.14634146,0.13567073,0.38414634
All Housing Types (Own) 0-1 BR,    Below Median,205000,2.1257253,0.0,0.18181818,0.91876209,0.17988395,0.27079304,0.09090909,0.11218569,0.37137331
All Housing Types (Own) 0-1 BR,    Above Median,205000,1.0719424,0.0,0.0,0.0,0.0,0.0647482,0.35251799,0.22302158,0.43165468
All Housing Types (Own) 2 BR,All Values,,1.7735097,0.09021358,0.10248645,0.17405164,0.24179152,0.16448836,0.27988524,0.36866433,0.35192859
All Housing Types (Own) 2 BR,    Below Median,220000,1.6158307,0.10437808,0.0852421,0.18440128,0.30501595,0.10901711,0.23340099,0.27776167,0.31661351
All Housing Types (Own) 2 BR,    Above Median,220000,1.9660177,0.07292035,0.12353982,0.16141593,0.16460177,0.23221239,0.33663717,0.47964602,0.39504425
All Housing Types (Own) 3 BR,All Values,,2.4548254,0.19196395,0.38272625,0.59256478,0.37957191,0.26564026,0.31152835,0.23529854,0.09553136
All Housing Types (Own) 3 BR,    Below Median,250000,2.1998905,0.12527382,0.31284228,0.66292442,0.3652793,0.20071194,0.32092004,0.13321468,0.07872399
All Housing Types (Own) 3 BR,    Above Median,250000,2.7645982,0.2729995,0.46764266,0.50707037,0.39693895,0.34453502,0.30011645,0.35934121,0.11595408
All Housing Types (Own) 4-5 BR,All Values,,3.5071287,0.31366216,1.0060444,0.53282887,0.66026854,0.49517833,0.29562128,0.16010705,0.04341808
All Housing Types (Own) 4-5 BR,    Below Median,350000,3.6207552,0.35591463,1.0777672,0.63812322,0.65920677,0.44595178,0.24470751,0.13566059,0.06342349
All Housing Types (Own) 4-5 BR,    Above Median,350000,3.3769307,0.26524752,0.92386139,0.41217822,0.66148515,0.55158416,0.3539604,0.18811881,0.02049505
All Housing Types (Rent) 0-1 BR,All Values,,1.262354,0.04329004,0.03602058,0.6503308,0.17316017,0.0722862,0.07939231,0.07473658,0.1331373
All Housing Types (Rent) 0-1 BR,    Below Median,89000,1.0913987,0.0,0.00633613,0.65705687,0.10755584,0.08933946,0.04657057,0.06874703,0.11579281
All Housing Types (Rent) 0-1 BR,    Above Median,89000,1.4443508,0.08937605,0.06762226,0.64317032,0.24300169,0.05413153,0.1143339,0.08111298,0.15160202
All Housing Types (Rent) 2 BR,All Values,,1.9187559,0.15562566,0.12668106,1.0889369,0.16226687,0.12463335,0.11107422,0.03829764,0.11124025
All Housing Types (Rent) 2 BR,    Below Median,107000,1.9350569,0.18841779,0.1803516,1.0502585,0.15470527,0.1401241,0.11209928,0.02171665,0.08738366
All Housing Types (Rent) 2 BR,    Above Median,107000,1.8999881,0.11787118,0.06488868,1.1334683,0.17097273,0.10679843,0.10989404,0.05738778,0.13870699
All Housing Types (Rent) 3 BR,All Values,,3.0632253,0.39722556,0.70774977,1.2854475,0.25570228,0.17993864,0.14579165,0.04361745,0.04775243
All Housing Types (Rent) 3 BR,    Below Median,134000,3.1506196,0.47283127,0.83102955,1.2013823,0.2328408,0.2242612,0.07554814,0.02836034,0.08436606
All Housing Types (Rent) 3 BR,    Above Median,134000,2.9521357,0.30112087,0.55104514,1.3923054,0.28476219,0.12359891,0.23508028,0.06301121,0.00121175
All Housing Types (Rent) 4-5 BR,All Values,,3.703776,0.44010417,1.1197917,1.155599,0.56901042,0.22786458,0.13411458,0.03515625,0.02213542
All Housing Types (Rent) 4-5 BR,    Below Median,198000,3.252208,0.16290481,1.1089303,1.1089303,0.48577036,0.24435721,0.13542689,0.0,0.00588813
All Housing Types (Rent) 4-5 BR,    Above Median,198000,4.5938104,0.98646035,1.1411992,1.2475822,0.73307544,0.19535783,0.13152805,0.10444874,0.05415861
