Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",All Values,,0.10062821,0.05950885,0.02946887,0.01165049,8755.0,0.02428642,0.06067705,0.14057937,0.3970175
"5-49 Units (Own), 2 BR",    Below Median,420000,0.14713051,0.08730335,0.05251496,0.00731221,4513.0,0.04381153,0.07506055,0.21920048,0.48983697
"5-49 Units (Own), 2 BR",    Above Median,420000,0.05115512,0.02993871,0.0049505,0.01626591,4242.0,0.01891734,0.02003609,0.08227414,0.60832669
"5-49 Units (Own), 3 BR",All Values,,0.1778291,0.12394149,0.00384911,0.05003849,1299.0,0.06767718,0.06650014,0.28915806,0.62604465
"5-49 Units (Own), 3 BR",    Below Median,580000,0.1086351,0.04317549,0.0,0.06545961,718.0,0.04865937,0.02859043,0.18867976,0.7368214
"5-49 Units (Own), 3 BR",    Above Median,580000,0.26333907,0.22375215,0.00860585,0.03098107,581.0,0.14155396,0.03048281,0.49619533,0.88424501
"5-49 Units (Rent), 0-1 BR",All Values,,0.04477366,0.0273251,0.00076818,0.01668038,18225.0,0.0143298,0.02120115,0.06834618,0.52648175
"5-49 Units (Rent), 0-1 BR",    Below Median,166000,0.05568772,0.02692474,0.0,0.02876298,9248.0,0.02331245,0.01733874,0.09403669,0.68864338
"5-49 Units (Rent), 0-1 BR",    Above Median,166000,0.03353013,0.02773755,0.00155954,0.00423304,8977.0,0.01503762,0.00879325,0.05826701,0.73775075
"5-49 Units (Rent), 2 BR",All Values,,0.28417616,0.15400034,0.05612508,0.07405074,17461.0,0.03360822,0.22889064,0.33946169,0.19454667
"5-49 Units (Rent), 2 BR",    Below Median,212000,0.29419703,0.16014395,0.0591543,0.07489879,8892.0,0.04199379,0.22511725,0.36327681,0.23480788
"5-49 Units (Rent), 2 BR",    Above Median,212000,0.27377757,0.14762516,0.05298168,0.07317073,8569.0,0.05311275,0.1864071,0.36114804,0.3191294
"5-49 Units (Rent), 3 BR",All Values,,0.94671865,0.35412606,0.25666017,0.33593242,3078.0,0.20236465,0.6138288,1.2796085,0.35162489
"5-49 Units (Rent), 3 BR",    Below Median,228000,1.0710843,0.38072289,0.28674699,0.40361446,1660.0,0.28434332,0.60333957,1.5388291,0.43670209
"5-49 Units (Rent), 3 BR",    Above Median,228000,0.80112835,0.32299013,0.22143865,0.25669958,1418.0,0.28206242,0.33713567,1.265121,0.57917396
"50+ Units (Own), 0-1 BR",All Values,,0.02037898,0.00607794,0.0,0.01430104,2797.0,0.0121357,0.00041575,0.0403422,0.97959889
"50+ Units (Own), 0-1 BR",    Below Median,380000,0.01183844,0.01183844,0.0,0.0,1436.0,0.01221584,-0.00825661,0.03193349,1.6974408
"50+ Units (Own), 0-1 BR",    Above Median,380000,0.02939015,0.0,0.0,0.02939015,1361.0,0.02280293,-0.00812067,0.06690097,1.2763057
"50+ Units (Own), 2 BR",All Values,,0.07237581,0.04787593,0.00988986,0.01461002,4449.0,0.02306732,0.03443007,0.11032156,0.52428765
