Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 201000,0.38255814,0.12059801,0.11760797,0.14435216,6020.0,0.07764409,0.25483361,0.51028267,0.3338696
"5-49 Units (Own), 0-1 BR",All Values,,0.01116724,0.01116724,0.0,0.0,3761.0,0.00854493,-0.00288917,0.02522366,1.2587186
"5-49 Units (Own), 0-1 BR",First Tercile,Below 189000,0.0,0.0,0.0,0.0,1106.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,189000 to 332000,0.03608247,0.03608247,0.0,0.0,1164.0,0.02806544,-0.01008517,0.08225012,1.2795033
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 332000,0.0,0.0,0.0,0.0,1491.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.042023,0.01209083,0.01518726,0.01474491,6782.0,0.01405416,0.01890391,0.0651421,0.55015333
"5-49 Units (Own), 2 BR",First Tercile,Below 216000,0.04893411,0.00775194,0.03536822,0.00581395,2064.0,0.03695102,-0.01185032,0.10971854,1.242169
"5-49 Units (Own), 2 BR",Second Tercile,216000 to 356000,0.06129597,0.02451839,0.00656743,0.03021016,2284.0,0.02218504,0.02480158,0.09779036,0.59537991
"5-49 Units (Own), 2 BR",Third Tercile ,Above 356000,0.01807724,0.00410846,0.0061627,0.00780608,2434.0,0.01339201,-0.00395262,0.0401071,1.2186517
"5-49 Units (Own), 3 BR",All Values,,0.18019943,0.07264957,0.01068376,0.0968661,1404.0,0.09230319,0.02836069,0.33203818,0.84261501
"5-49 Units (Own), 3 BR",First Tercile,Below 291000,0.44125326,0.1383812,0.0,0.30287206,383.0,0.32585061,-0.09477099,0.97727751,1.2147768
"5-49 Units (Own), 3 BR",Second Tercile,291000 to 434000,0.05504587,0.0206422,0.03440367,0.0,436.0,0.0441292,-0.01754666,0.12763841,1.3187644
"5-49 Units (Own), 3 BR",Third Tercile ,Above 434000,0.1025641,0.06837607,0.0,0.03418803,585.0,0.07129623,-0.0147182,0.21984641,1.1435025
"5-49 Units (Rent), 0-1 BR",All Values,,0.02225681,0.01390402,0.00492866,0.00342412,77100.0,0.00347823,0.01653513,0.02797849,0.25707565
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 93000,0.01921237,0.01080198,0.0080118,0.0003986,25088.0,0.00581039,0.00965428,0.02877047,0.49749697
"5-49 Units (Rent), 0-1 BR",Second Tercile,93000 to 135000,0.0191181,0.00944342,0.00208141,0.00759328,25944.0,0.00529497,0.01040787,0.02782833,0.455601
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 135000,0.02831057,0.02132883,0.00479515,0.00218659,26068.0,0.00811233,0.01496579,0.04165535,0.47137089
"5-49 Units (Rent), 2 BR",All Values,,0.33535361,0.15429247,0.08623132,0.09482982,81177.0,0.01933361,0.30354982,0.3671574,0.09483659
"5-49 Units (Rent), 2 BR",First Tercile,Below 122000,0.34493444,0.16275555,0.08672486,0.09545403,26463.0,0.03554562,0.2864619,0.40340698,0.16951783
"5-49 Units (Rent), 2 BR",Second Tercile,122000 to 161000,0.43272714,0.20315896,0.10886103,0.12070714,27604.0,0.03531041,0.37464152,0.49081276,0.13423152
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 161000,0.22685356,0.09627444,0.06270749,0.06787163,27110.0,0.0278072,0.18111071,0.27259641,0.20164044
"5-49 Units (Rent), 3 BR",All Values,,0.79772192,0.32576591,0.20377062,0.26818539,12730.0,0.09254273,0.64548913,0.94995471,0.19083441
"5-49 Units (Rent), 3 BR",First Tercile,Below 131000,1.0230255,0.4362466,0.2748205,0.31195841,4039.0,0.19625763,0.7001817,1.3458693,0.31557747
"5-49 Units (Rent), 3 BR",Second Tercile,131000 to 191000,0.78898658,0.2896807,0.17815826,0.32114762,4322.0,0.17074245,0.50811525,1.0698579,0.35599
