Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",All Values,,0.00785083,0.00785083,0.0,0.0,2038.0,0.00815956,-0.00557164,0.02127331,1.7096874
"50+ Units (Own), 0-1 BR",First Tercile,Below 88000,0.0,0.0,0.0,0.0,619.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,88000 to 210000,0.0,0.0,0.0,0.0,598.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 210000,0.01948843,0.01948843,0.0,0.0,821.0,0.02042764,-0.01411504,0.05309189,1.7242778
"50+ Units (Own), 2 BR",All Values,,0.03284379,0.0,0.0,0.03284379,3745.0,0.02283219,-0.00471517,0.07040275,1.1435634
"50+ Units (Own), 2 BR",First Tercile,Below 150000,0.0,0.0,0.0,0.0,1143.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,150000 to 314000,0.08670034,0.0,0.0,0.08670034,1188.0,0.07128817,-0.03056871,0.20396938,1.3525789
"50+ Units (Own), 2 BR",Third Tercile ,Above 314000,0.01414427,0.0,0.0,0.01414427,1414.0,0.01546032,-0.01128795,0.03957649,1.7980581
"50+ Units (Own), 3 BR",All Values,,0.2,0.0,0.0,0.2,390.0,0.17820148,-0.09314143,0.49314143,1.4657071
"50+ Units (Own), 3 BR",First Tercile,Below 200000,0.84782609,0.0,0.0,0.84782609,92.0,0.81747678,-0.49692321,2.1925754,1.5861146
"50+ Units (Own), 3 BR",Second Tercile,200000 to 530000,0.0,0.0,0.0,0.0,75.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 530000,0.0,0.0,0.0,0.0,223.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01290203,0.00495727,0.00379729,0.00414747,91381.0,0.0038701,0.00653572,0.01926833,0.49343469
"50+ Units (Rent), 0-1 BR",First Tercile,Below 43000,0.01057938,0.00394654,0.00195669,0.00467615,30153.0,0.00430962,0.00349005,0.01766871,0.67010831
"50+ Units (Rent), 0-1 BR",Second Tercile,43000 to 94000,0.02428924,0.00716516,0.00930156,0.00782251,30425.0,0.01068221,0.006717,0.04186147,0.72345756
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 94000,0.00392819,0.00376587,0.00016232,0.0,30803.0,0.00225925,0.00021172,0.00764466,0.94610348
"50+ Units (Rent), 2 BR",All Values,,0.13869143,0.0661178,0.03438271,0.03819092,27572.0,0.01986382,0.10601544,0.17136741,0.23560206
"50+ Units (Rent), 2 BR",First Tercile,Below 99000,0.17758774,0.11050644,0.02365615,0.04342514,9004.0,0.04202271,0.10846039,0.24671509,0.38925745
"50+ Units (Rent), 2 BR",Second Tercile,99000 to 142000,0.17065288,0.06485671,0.05666882,0.04912734,9282.0,0.04114293,0.10297276,0.23833299,0.39659523
"50+ Units (Rent), 2 BR",Third Tercile ,Above 142000,0.06902865,0.02433771,0.022507,0.02218393,9286.0,0.02749681,0.02379639,0.1142609,0.65526784
