Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 201000,0.026073,0.00922583,0.0052146,0.01163257,2493.0,0.01966074,-0.0062689,0.05841491,1.2404366
"5-49 Units (Own), 2 BR",All Values,,0.04454483,0.02450376,0.00536619,0.01467488,36525.0,0.0071771100000000004,0.03273849,0.05635118,0.26504414
"5-49 Units (Own), 2 BR",First Tercile,Below 177000,0.05316067,0.03509968,0.00562276,0.01243823,11738.0,0.01448681,0.02932987,0.07699148,0.44827885
"5-49 Units (Own), 2 BR",Second Tercile,177000 to 260000,0.04407395,0.02591614,0.00586002,0.01229779,12116.0,0.01198783,0.02435398,0.06379393,0.44742921
"5-49 Units (Own), 2 BR",Third Tercile ,Above 260000,0.03701365,0.01333754,0.0046563,0.01901981,12671.0,0.00995637,0.02063542,0.05339188,0.44249163
"5-49 Units (Own), 3 BR",All Values,,0.13506722,0.06860158,0.02940068,0.03706496,7959.0,0.04006617,0.06915838,0.20097606,0.48797067
"5-49 Units (Own), 3 BR",First Tercile,Below 199000,0.1166469,0.04112297,0.0059312,0.06959272,2529.0,0.05754775,0.02198085,0.21131294,0.81156075
"5-49 Units (Own), 3 BR",Second Tercile,199000 to 318000,0.20323326,0.1139338,0.06812933,0.02117013,2598.0,0.09883732,0.04064587,0.36582065,0.80000387
"5-49 Units (Own), 3 BR",Third Tercile ,Above 318000,0.08898305,0.05155367,0.01483051,0.02259887,2832.0,0.03456519,0.03212331,0.14584279,0.63899513
"5-49 Units (Rent), 0-1 BR",All Values,,0.08009197,0.04394201,0.01686147,0.0192885,109599.0,0.0078644,0.06715503,0.09302891,0.16152609
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 120000,0.04565374,0.02066345,0.01447828,0.01051201,36054.0,0.00973521,0.02963931,0.06166817,0.35078018
"5-49 Units (Rent), 0-1 BR",Second Tercile,120000 to 155000,0.08506502,0.04711841,0.01902806,0.01891855,36525.0,0.01312816,0.0634692,0.10666085,0.25387434
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 155000,0.10872501,0.0634792,0.01704484,0.02820097,37020.0,0.01706221,0.08065768,0.13679235,0.25814978
"5-49 Units (Rent), 2 BR",All Values,,0.41999679,0.21557091,0.10166791,0.10275796,143113.0,0.01634342,0.39311187,0.4468817,0.0640122
"5-49 Units (Rent), 2 BR",First Tercile,Below 151000,0.36170258,0.18709705,0.0871225,0.08748303,47152.0,0.02734702,0.31671674,0.40668842,0.12437246
"5-49 Units (Rent), 2 BR",Second Tercile,151000 to 186000,0.45872459,0.23342098,0.11940236,0.10590126,47922.0,0.02771624,0.41313137,0.50431782,0.09939128
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 186000,0.43858115,0.22571244,0.0982535,0.11461521,48039.0,0.03214501,0.38570262,0.49145969,0.12056728
"5-49 Units (Rent), 3 BR",All Values,,0.88784615,0.38192741,0.21886886,0.28704987,28131.0,0.07514042,0.76424015,1.0114521,0.13922006
"5-49 Units (Rent), 3 BR",First Tercile,Below 170000,0.92442997,0.45211726,0.24777416,0.22453855,9210.0,0.13609543,0.70055298,1.148307,0.24217842
"5-49 Units (Rent), 3 BR",Second Tercile,170000 to 214000,0.829183,0.31387093,0.1931758,0.32213627,9437.0,0.11839533,0.63442269,1.0239433,0.23488218
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 214000,0.91069169,0.38148461,0.2163644,0.31284268,9484.0,0.1312859,0.69472638,1.126657,0.23714426
"50+ Units (Own), 0-1 BR",All Values,,0.01346976,0.00751198,0.00375599,0.00220179,7721.0,0.00627138,0.00315334,0.02378618,0.76589481
"50+ Units (Own), 0-1 BR",First Tercile,Below 185000,0.01933586,0.0,0.01219,0.00714586,2379.0,0.01220107,-0.0007349,0.03940661,1.0380072
"50+ Units (Own), 0-1 BR",Second Tercile,185000 to 300000,0.01834504,0.01834504,0.0,0.0,2562.0,0.01529663,-0.00681791,0.043508,1.3716487
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 300000,0.00395683,0.00395683,0.0,0.0,2780.0,0.00404873,-0.00270333,0.010617,1.6832045
"50+ Units (Own), 2 BR",All Values,,0.03313702,0.01060071,0.01436985,0.00816647,12735.0,0.01066855,0.01558726,0.05068678,0.52961184
"50+ Units (Own), 2 BR",First Tercile,Below 254000,0.04325638,0.00996355,0.02746051,0.00583232,4115.0,0.02261733,0.00605086,0.08046189,0.86011624
"50+ Units (Own), 2 BR",Second Tercile,254000 to 385000,0.02344521,0.01801579,0.0,0.00542942,4052.0,0.0164583,-0.00362869,0.05051911,1.154773
"50+ Units (Own), 2 BR",Third Tercile ,Above 385000,0.03261821,0.0045972,0.01532399,0.01269702,4568.0,0.01598049,0.0063303,0.05890612,0.80592733
"50+ Units (Own), 3 BR",All Values,,0.14536585,0.04682927,0.04243902,0.05609756,2050.0,0.08816001,0.00034263,0.29038908,0.99764299
"50+ Units (Own), 3 BR",First Tercile,Below 359000,0.18939394,0.06439394,0.08901515,0.03598485,528.0,0.11979229,-0.00766438,0.38645225,1.0404679
"50+ Units (Own), 3 BR",Second Tercile,359000 to 583000,0.2704918,0.08469945,0.05464481,0.13114754,732.0,0.19659309,-0.05290383,0.59388743,1.1955839
"50+ Units (Own), 3 BR",Third Tercile ,Above 583000,0.0,0.0,0.0,0.0,790.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.02773058,0.01274786,0.00473199,0.01025074,87701.0,0.0064899,0.01705469,0.03840648,0.38498614
"50+ Units (Rent), 0-1 BR",First Tercile,Below 113000,0.00676025,0.00496672,0.00072431,0.00106922,28993.0,0.00292755,0.00194444,0.01157606,0.71237161
"50+ Units (Rent), 0-1 BR",Second Tercile,113000 to 184000,0.06320925,0.02517057,0.01113586,0.02690282,28287.0,0.01872138,0.03241258,0.09400592,0.48721776
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 184000,0.01472667,0.00861247,0.00259689,0.00351731,30421.0,0.00423754,0.00775592,0.02169742,0.47334169
"50+ Units (Rent), 2 BR",All Values,,0.19705444,0.11306861,0.04059471,0.04339113,42912.0,0.01743272,0.16837762,0.22573126,0.1455274
"50+ Units (Rent), 2 BR",First Tercile,Below 187000,0.26906241,0.17043208,0.05224513,0.0463852,14164.0,0.03212622,0.21621479,0.32191004,0.196414
"50+ Units (Rent), 2 BR",Second Tercile,187000 to 253000,0.20340766,0.10973216,0.042771,0.0509045,14262.0,0.02940661,0.15503379,0.25178153,0.23781735
"50+ Units (Rent), 2 BR",Third Tercile ,Above 253000,0.1203921,0.06026508,0.02706061,0.03306641,14486.0,0.02640864,0.0769499,0.16383431,0.36083933
"50+ Units (Rent), 3 BR",All Values,,0.81185185,0.39407407,0.21164021,0.20613757,4725.0,0.1717598,0.52930698,1.0943967,0.34802516
"50+ Units (Rent), 3 BR",First Tercile,Below 197000,0.84123563,0.39655172,0.35416667,0.09051724,1392.0,0.31883502,0.31675203,1.3657192,0.62346813
"50+ Units (Rent), 3 BR",Second Tercile,197000 to 263000,0.99399038,0.54146635,0.15805288,0.29447115,1664.0,0.32766333,0.4549842,1.5329966,0.54226498
"50+ Units (Rent), 3 BR",Third Tercile ,Above 263000,0.60575195,0.24505692,0.14619533,0.2144997,1669.0,0.21510405,0.25190579,0.95959811,0.58414366
All Housing Types (Own) 0-1 BR,All Values,,0.06283189,0.01984573,0.02073724,0.02224892,25799.0,0.01416821,0.03952518,0.0861386,0.37093759
All Housing Types (Own) 0-1 BR,First Tercile,Below 152000,0.0749936,0.02098797,0.04325569,0.01074994,7814.0,0.03438447,0.01843116,0.13155605,0.75423029
All Housing Types (Own) 0-1 BR,Second Tercile,152000 to 270000,0.06403566,0.02217873,0.01456838,0.02728854,9198.0,0.02192785,0.02796434,0.10010698,0.5633005
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 270000,0.0507568,0.01638785,0.00716968,0.02719927,8787.0,0.01221165,0.03066864,0.07084496,0.39577279
All Housing Types (Own) 2 BR,All Values,,0.1073945,0.05248951,0.02398232,0.03092267,179674.0,0.00606441,0.09741855,0.11737046,0.09289073
All Housing Types (Own) 2 BR,First Tercile,Below 191000,0.1102151,0.05686667,0.02208482,0.03126361,57415.0,0.00962539,0.09438133,0.12604887,0.14366241
All Housing Types (Own) 2 BR,Second Tercile,191000 to 300000,0.102395,0.05275946,0.0261318,0.02350374,60501.0,0.01068987,0.08481016,0.11997984,0.17173536
