Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",All Values,,0.20640722,0.10621372,0.04472157,0.05547194,4651.0,0.05332807,0.11868254,0.2941319,0.4250078
"50+ Units (Own), 2 BR",First Tercile,Below 151000,0.21352785,0.0464191,0.0928382,0.07427056,1508.0,0.10271151,0.04456742,0.38248828,0.79128053
"50+ Units (Own), 2 BR",Second Tercile,151000 to 250000,0.19011407,0.10012674,0.02534854,0.06463878,1578.0,0.07838567,0.06116964,0.3190585,0.67824769
"50+ Units (Own), 2 BR",Third Tercile ,Above 250000,0.21597444,0.16996805,0.01789137,0.02811502,1565.0,0.09127309,0.06583021,0.36611867,0.69519446
"50+ Units (Own), 3 BR",All Values,,0.14119171,0.0246114,0.09455959,0.02202073,772.0,0.07530461,0.01731563,0.26506779,0.87736084
"50+ Units (Own), 3 BR",First Tercile,Below 387000,0.39,0.0,0.305,0.085,200.0,0.2471792,-0.01660978,0.79660978,1.0425892
"50+ Units (Own), 3 BR",Second Tercile,387000 to 760000,0.08119658,0.08119658,0.0,0.0,234.0,0.08682276,-0.06162686,0.22402002,1.7589834
"50+ Units (Own), 3 BR",Third Tercile ,Above 760000,0.03550296,0.0,0.03550296,0.0,338.0,0.04053096,-0.03117048,0.10217639,1.8779684
"50+ Units (Rent), 0-1 BR",All Values,,0.01763424,0.01220527,0.00027739,0.00515158,50470.0,0.00421877,0.01069436,0.02457412,0.39354569
"50+ Units (Rent), 0-1 BR",First Tercile,Below 65000,0.01502172,0.00699807,0.0,0.00802365,16576.0,0.00807252,0.00174242,0.02830102,0.88400688
"50+ Units (Rent), 0-1 BR",Second Tercile,65000 to 146000,0.02719015,0.02396319,0.0,0.00322696,16734.0,0.00756359,0.01474805,0.03963225,0.45759589
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 146000,0.01083916,0.00576923,0.00081585,0.00425408,17160.0,0.00470053,0.00310679,0.01857154,0.71337388
"50+ Units (Rent), 2 BR",All Values,,0.23232828,0.13137876,0.04658782,0.05436171,18009.0,0.03727591,0.1710094,0.29364716,0.26393205
"50+ Units (Rent), 2 BR",First Tercile,Below 148000,0.31403813,0.1610052,0.05216638,0.10086655,5770.0,0.09267904,0.1615811,0.46649516,0.48547298
"50+ Units (Rent), 2 BR",Second Tercile,148000 to 229000,0.30196399,0.16841244,0.08608838,0.04746318,6110.0,0.06400895,0.19666927,0.40725871,0.34869959
"50+ Units (Rent), 2 BR",Third Tercile ,Above 229000,0.08598466,0.06656877,0.00195791,0.01745799,6129.0,0.02545834,0.04410569,0.12786363,0.48705164
"50+ Units (Rent), 3 BR",All Values,,0.68546538,0.19853278,0.21870702,0.26822558,2181.0,0.16029637,0.42177786,0.94915291,0.38468394
"50+ Units (Rent), 3 BR",First Tercile,Below 135000,0.97913043,0.16695652,0.44695652,0.36521739,575.0,0.39066678,0.33648358,1.6217773,0.65634447
"50+ Units (Rent), 3 BR",Second Tercile,135000 to 268000,0.81969309,0.37212276,0.18158568,0.26598465,782.0,0.36169423,0.22470609,1.4146801,0.72586558
"50+ Units (Rent), 3 BR",Third Tercile ,Above 268000,0.35315534,0.05582524,0.09466019,0.2026699,824.0,0.17558603,0.06431631,0.64199437,0.81788096
All Housing Types (Own) 0-1 BR,All Values,,0.05563184,0.0316186,0.00957713,0.01443611,28401.0,0.01079248,0.03787822,0.07338547,0.31912703
All Housing Types (Own) 0-1 BR,First Tercile,Below 140000,0.03515844,0.01701937,0.01063711,0.00750196,8931.0,0.01238925,0.01477813,0.05553875,0.57967058
All Housing Types (Own) 0-1 BR,Second Tercile,140000 to 221000,0.03976921,0.02493303,0.00576963,0.00906656,9706.0,0.01432932,0.01619748,0.06334095,0.59271304
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 221000,0.090127,0.05161819,0.01239246,0.02611635,9764.0,0.02494437,0.04909351,0.13116048,0.4552852
All Housing Types (Own) 2 BR,All Values,,0.12570308,0.05779169,0.02949284,0.03841854,170855.0,0.00614287,0.11559806,0.1358081,0.08038802
All Housing Types (Own) 2 BR,First Tercile,Below 175000,0.13604075,0.0642388,0.03511594,0.03668601,52227.0,0.01174405,0.11672178,0.15535971,0.14200866
All Housing Types (Own) 2 BR,Second Tercile,175000 to 272000,0.12723113,0.0535471,0.02928856,0.04439547,59443.0,0.00994834,0.11086611,0.14359615,0.12862433
All Housing Types (Own) 2 BR,Third Tercile ,Above 272000,0.11504604,0.05636563,0.024736,0.03394441,59185.0,0.01125585,0.09653016,0.13356192,0.1609432
All Housing Types (Own) 3 BR,All Values,,0.34225284,0.14335705,0.08423924,0.11465655,426369.0,0.00631281,0.33186827,0.35263741,0.03034181
All Housing Types (Own) 3 BR,First Tercile,Below 225000,0.33506549,0.13666723,0.07680845,0.12158981,130858.0,0.01199441,0.31533469,0.35479629,0.05888641
All Housing Types (Own) 3 BR,Second Tercile,225000 to 334000,0.32457792,0.13470077,0.08333214,0.10654501,139190.0,0.01300409,0.30318619,0.34596964,0.06590628
All Housing Types (Own) 3 BR,Third Tercile ,Above 334000,0.3640074,0.15666481,0.09126733,0.11607526,156321.0,0.010156,0.34730077,0.38071402,0.04589638
All Housing Types (Own) 4-5 BR,All Values,,0.5445282,0.21455659,0.13679417,0.19317743,277139.0,0.01030468,0.527577,0.56147939,0.03113006
All Housing Types (Own) 4-5 BR,First Tercile,Below 318000,0.47190319,0.18960988,0.11948991,0.1628034,86024.0,0.02013063,0.4387883,0.50501808,0.07017306
All Housing Types (Own) 4-5 BR,Second Tercile,318000 to 523000,0.54673782,0.21344635,0.13274734,0.20054413,95565.0,0.01809619,0.51696958,0.57650606,0.05444701
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 523000,0.60770277,0.23812664,0.15642072,0.21315542,95550.0,0.02000573,0.57479335,0.6406122,0.05415381
All Housing Types (Rent) 0-1 BR,All Values,,0.04169579,0.02410351,0.00774777,0.00984451,167403.0,0.00439085,0.03447283,0.04891874,0.17322982
All Housing Types (Rent) 0-1 BR,First Tercile,Below 91000,0.02440042,0.01213671,0.00413628,0.00812743,55122.0,0.00613983,0.0143004,0.03450044,0.41392827
All Housing Types (Rent) 0-1 BR,Second Tercile,91000 to 133000,0.04448322,0.02698133,0.00624168,0.01126021,55594.0,0.00617813,0.0343202,0.05464624,0.22846868
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 133000,0.05577998,0.0329176,0.01273661,0.01012578,56687.0,0.0097092,0.03980835,0.07175162,0.28633277
All Housing Types (Rent) 2 BR,All Values,,0.31874874,0.16639496,0.06956944,0.08278434,179116.0,0.01109768,0.30049305,0.33700444,0.05727298
All Housing Types (Rent) 2 BR,First Tercile,Below 127000,0.32400829,0.17267752,0.06794928,0.08338149,58838.0,0.02177663,0.28818574,0.35983085,0.11056061
