Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 3 BR",Second Tercile,91000 to 140000,3.0605263,0.24868421,0.73421053,1.2723684,0.44868421,0.10526316,0.18552632,0.06578947,0.0
"50+ Units (Rent), 3 BR",Third Tercile ,Above 140000,4.0114358,0.30622618,0.81829733,1.8754765,0.44218551,0.24777637,0.08767471,0.05717916,0.17662008
All Housing Types (Own) 0-1 BR,All Values,,1.7955153,0.06496881,0.12221562,0.26774577,0.19163944,0.25839026,0.42136917,0.30152955,0.16765667
All Housing Types (Own) 0-1 BR,First Tercile,Below 65000,1.615773,0.06395768,0.06395768,0.23250781,0.15821111,0.18922818,0.42293821,0.3089685,0.17600385
All Housing Types (Own) 0-1 BR,Second Tercile,65000 to 147000,1.7665737,0.05814203,0.12915683,0.30100837,0.18601159,0.28556104,0.32696846,0.33276121,0.14696417
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 147000,1.9853701,0.07271945,0.16738382,0.26592083,0.22719449,0.29302926,0.51462995,0.26355422,0.18093804
All Housing Types (Own) 2 BR,All Values,,1.9453028,0.06345495,0.12941213,0.29003957,0.17291963,0.25148179,0.39268567,0.36219758,0.28311152
All Housing Types (Own) 2 BR,First Tercile,Below 80000,2.0509131,0.06623998,0.17990424,0.3009071,0.20444648,0.29118645,0.44248213,0.31993937,0.24580737
All Housing Types (Own) 2 BR,Second Tercile,80000 to 152000,1.8931253,0.0780908,0.1134882,0.31379887,0.16408953,0.24714632,0.34881969,0.34465391,0.28303796
All Housing Types (Own) 2 BR,Third Tercile ,Above 152000,1.8957478,0.04662834,0.09697509,0.25670682,0.15158774,0.21803997,0.38799161,0.41926727,0.31855096
All Housing Types (Own) 3 BR,All Values,,2.4772624,0.12328716,0.32902312,0.44238771,0.28359099,0.33014652,0.39667665,0.3443377,0.2278125
All Housing Types (Own) 3 BR,First Tercile,Below 122000,2.5032121,0.11009918,0.33096227,0.46942687,0.26762286,0.32223818,0.40662604,0.34813873,0.24809797
All Housing Types (Own) 3 BR,Second Tercile,122000 to 200000,2.492355,0.14112798,0.34844626,0.48707242,0.29983621,0.3309605,0.3675654,0.31213384,0.20521243
All Housing Types (Own) 3 BR,Third Tercile ,Above 200000,2.4378122,0.11763453,0.30764314,0.37210662,0.28214334,0.33671517,0.41670973,0.37323088,0.23162881
All Housing Types (Own) 4-5 BR,All Values,,3.1679468,0.1758882,0.67178423,0.51138197,0.42590592,0.45603858,0.43153099,0.31305304,0.18236383
All Housing Types (Own) 4-5 BR,First Tercile,Below 200000,3.2318396,0.16842641,0.65890774,0.59268317,0.44291031,0.41860714,0.43062039,0.30625742,0.21342699
All Housing Types (Own) 4-5 BR,Second Tercile,200000 to 330000,3.1305399,0.17342213,0.66360164,0.53004462,0.4219854,0.45057638,0.41852879,0.30115615,0.17122477
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 330000,3.1456106,0.18510708,0.69149093,0.41887363,0.41412457,0.49560242,0.44494033,0.33078306,0.16468857
All Housing Types (Rent) 0-1 BR,All Values,,1.3050243,0.04602704,0.05174868,0.4870651,0.14411106,0.13493467,0.18912253,0.1481552,0.10386007
All Housing Types (Rent) 0-1 BR,First Tercile,Below 59000,1.1970021,0.04090485,0.04323835,0.18725636,0.10841157,0.15587767,0.26585406,0.25314336,0.14231593
All Housing Types (Rent) 0-1 BR,Second Tercile,59000 to 92000,1.3391013,0.04659781,0.05654413,0.54026215,0.17421043,0.16034008,0.19105104,0.1182113,0.05188435
