Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",All Values,,0.10553971,0.08557274,0.01216034,0.00780664,6661,0.031,0.054,0.157,0.49
"50+ Units (Own), 2 BR",    Below Median,514000,0.06695157,0.04985755,0.01709402,0,3510,0.03,0.017,0.117,0.74
"50+ Units (Own), 2 BR",    Above Median,514000,0.14852428,0.12535703,0.00666455,0.0165027,3151,0.053,0.061,0.236,0.59
"50+ Units (Own), 3 BR",All Values,,0.6364513,0.52748312,0.10896818,0,1037,0.339,0.079,1.194,0.88
"50+ Units (Own), 3 BR",    Below Median,800000,0.77265239,0.61779242,0.15485997,0,607,0.569,-0.164,1.709,1.21
"50+ Units (Own), 3 BR",    Above Median,800000,0.44418605,0.4,0.04418605,0,430,0.252,0.03,0.859,0.93
"50+ Units (Rent), 0-1 BR",All Values,,0.03102455,0.01305719,0.0040598,0.01390756,36455,0.009,0.016,0.046,0.49
"50+ Units (Rent), 0-1 BR",    Below Median,222000,0.03670478,0.01848914,0.00393852,0.01427712,18281,0.014,0.013,0.06,0.64
"50+ Units (Rent), 0-1 BR",    Above Median,222000,0.02531088,0.00759327,0.0041818,0.01353582,18174,0.011,0.008,0.043,0.7
"50+ Units (Rent), 2 BR",All Values,,0.18199571,0.10978804,0.02329126,0.04891641,20995,0.024,0.142,0.222,0.22
"50+ Units (Rent), 2 BR",    Below Median,298000,0.23134962,0.13222673,0.02244648,0.07667641,10603,0.045,0.158,0.305,0.32
"50+ Units (Rent), 2 BR",    Above Median,298000,0.13163972,0.08689376,0.02415319,0.02059276,10392,0.026,0.09,0.174,0.32
"50+ Units (Rent), 3 BR",All Values,,0.59315589,0.27034221,0.1243346,0.19847909,2630,0.131,0.377,0.809,0.36
"50+ Units (Rent), 3 BR",    Below Median,355000,0.75432277,0.25936599,0.20461095,0.29034582,1388,0.214,0.402,1.107,0.47
"50+ Units (Rent), 3 BR",    Above Median,355000,0.41304348,0.2826087,0.03462158,0.0958132,1242,0.163,0.144,0.682,0.65
All Housing Types (Own) 0-1 BR,All Values,,0.08063907,0.03459555,0.02843125,0.01761228,7949,0.023,0.042,0.119,0.47
All Housing Types (Own) 0-1 BR,    Below Median,350000,0.06458743,0.0336444,0.00466601,0.02627701,4072,0.028,0.018,0.111,0.71
All Housing Types (Own) 0-1 BR,    Above Median,350000,0.09749807,0.03559453,0.0533918,0.00851174,3877,0.043,0.027,0.168,0.72
All Housing Types (Own) 2 BR,All Values,,0.11610242,0.06371543,0.0260162,0.0263708,53582,0.015,0.091,0.141,0.22
All Housing Types (Own) 2 BR,    Below Median,340000,0.13073428,0.05334897,0.03858273,0.03880258,27292,0.027,0.087,0.175,0.34
All Housing Types (Own) 2 BR,    Above Median,340000,0.10091289,0.07447699,0.01297071,0.0134652,26290,0.015,0.076,0.126,0.25
All Housing Types (Own) 3 BR,All Values,,0.44097922,0.21480863,0.10104162,0.12512897,81412,0.021,0.406,0.476,0.08
All Housing Types (Own) 3 BR,    Below Median,387000,0.43347549,0.21233308,0.09678622,0.1243562,42909,0.027,0.389,0.478,0.1
All Housing Types (Own) 3 BR,    Above Median,387000,0.44934161,0.21756746,0.10578396,0.12599018,38503,0.028,0.403,0.495,0.1
All Housing Types (Own) 4-5 BR,All Values,,0.95690341,0.40404639,0.24008296,0.31277406,118130,0.03,0.907,1.007,0.05
All Housing Types (Own) 4-5 BR,    Below Median,561000,0.98719171,0.40836896,0.25812233,0.32070043,60820,0.046,0.912,1.063,0.08
All Housing Types (Own) 4-5 BR,    Above Median,561000,0.92476008,0.39945908,0.22093875,0.30436224,57310,0.038,0.862,0.987,0.07
All Housing Types (Rent) 0-1 BR,All Values,,0.05742313,0.0344598,0.00742757,0.01553576,67586,0.008,0.045,0.07,0.22
All Housing Types (Rent) 0-1 BR,    Below Median,178000,0.0754283,0.04803468,0.01017309,0.01722053,33913,0.013,0.054,0.096,0.28
All Housing Types (Rent) 0-1 BR,    Above Median,178000,0.03928964,0.02078817,0.00466249,0.01383898,33673,0.008,0.026,0.053,0.35
All Housing Types (Rent) 2 BR,All Values,,0.3419595,0.18378499,0.07303454,0.08513996,67160,0.02,0.309,0.375,0.1
All Housing Types (Rent) 2 BR,    Below Median,219000,0.47090914,0.23611807,0.10792958,0.12686149,33911,0.037,0.411,0.531,0.13
All Housing Types (Rent) 2 BR,    Above Median,219000,0.21044242,0.13040994,0.03744474,0.04258775,33249,0.023,0.173,0.247,0.18
All Housing Types (Rent) 3 BR,All Values,,0.85964268,0.38260144,0.20460845,0.27243279,29945,0.063,0.756,0.963,0.12
All Housing Types (Rent) 3 BR,    Below Median,210000,1.0109991,0.41645934,0.2516695,0.34287024,15274,0.1,0.847,1.175,0.16
All Housing Types (Rent) 3 BR,    Above Median,210000,0.7020653,0.34735192,0.15561311,0.19910027,14671,0.065,0.594,0.81,0.15
All Housing Types (Rent) 4-5 BR,All Values,,1.6157895,0.78701754,0.34736842,0.48140351,5700,0.204,1.281,1.951,0.21
All Housing Types (Rent) 4-5 BR,    Below Median,239000,1.8079734,0.98471761,0.31627907,0.50697674,3010,0.343,1.244,2.372,0.31
All Housing Types (Rent) 4-5 BR,    Above Median,239000,1.4007435,0.56579926,0.38215613,0.4527881,2690,0.241,1.004,1.798,0.28
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
