Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 117000,1.3730285,0.03495525,0.03652671,0.77739024,0.19148732,0.09741094,0.09491961,0.0696997,0.07063874
"5-49 Units (Rent), 2 BR",All Values,,2.1501235,0.17259344,0.32021312,0.86956179,0.29268629,0.20863706,0.1529969,0.08689309,0.04654177
"5-49 Units (Rent), 2 BR",First Tercile,Below 101000,2.046763,0.19171331,0.35590327,0.69773311,0.24117813,0.21144282,0.18914505,0.10232924,0.05731803
"5-49 Units (Rent), 2 BR",Second Tercile,101000 to 137000,2.2703906,0.19393623,0.38360093,0.94960795,0.30117243,0.19919349,0.13600179,0.07602121,0.03085655
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 137000,2.1342287,0.13297461,0.22326728,0.96019073,0.3349957,0.21510127,0.13408286,0.08234539,0.05127083
"5-49 Units (Rent), 3 BR",All Values,,3.247541,0.33608834,0.87766393,1.0792122,0.45425774,0.26545993,0.14123406,0.05949454,0.03413024
"5-49 Units (Rent), 3 BR",First Tercile,Below 120000,3.299491,0.42660902,1.092253,1.0242661,0.42040304,0.17913674,0.09448435,0.05132139,0.01101736
"5-49 Units (Rent), 3 BR",Second Tercile,120000 to 161000,3.1757781,0.34032476,0.84749662,0.96217862,0.49769959,0.30020298,0.14235453,0.04012179,0.04539919
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 161000,3.2688695,0.24413812,0.69984458,1.2493412,0.44367863,0.31441314,0.18541793,0.08676262,0.04527333
"50+ Units (Own), 0-1 BR",All Values,,1.3673349,0.0,0.0,0.41804245,0.20695755,0.17570755,0.17983491,0.18573113,0.20106132
"50+ Units (Own), 0-1 BR",First Tercile,Below 209000,1.597137,0.0,0.0,0.26584867,0.14928425,0.22699387,0.2208589,0.44376278,0.29038855
"50+ Units (Own), 0-1 BR",Second Tercile,209000 to 302000,1.3014019,0.0,0.0,0.27336449,0.37383178,0.11448598,0.19392523,0.05841121,0.28738318
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 302000,1.2593068,0.0,0.0,0.59306804,0.15147625,0.17715019,0.14634146,0.09370988,0.09756098
"50+ Units (Own), 2 BR",All Values,,1.6068702,0.02321883,0.0178117,0.39185751,0.1898855,0.23982188,0.206743,0.24045802,0.29707379
"50+ Units (Own), 2 BR",First Tercile,Below 262000,1.4299635,0.02923264,0.00852619,0.29232643,0.10718636,0.19975639,0.2362972,0.23873325,0.31790499
"50+ Units (Own), 2 BR",Second Tercile,262000 to 378000,1.6040703,0.0,0.02590194,0.46716004,0.21831637,0.32284921,0.23311748,0.14338575,0.1933395
"50+ Units (Own), 2 BR",Third Tercile ,Above 378000,1.726248,0.0394525,0.01690821,0.3921095,0.21980676,0.19404187,0.16425121,0.32608696,0.37359098
"50+ Units (Own), 3 BR",All Values,,2.1341146,0.0078125,0.23958333,0.09895833,0.08854167,0.2890625,0.73567708,0.37109375,0.30338542
"50+ Units (Own), 3 BR",First Tercile,Below 345000,1.9134615,0.0,0.45192308,0.0,0.07211538,0.40865385,0.41346154,0.23076923,0.33653846
"50+ Units (Own), 3 BR",Second Tercile,345000 to 609000,2.3461538,0.02564103,0.31623932,0.02991453,0.22649573,0.26495725999999997,0.82905983,0.32905983,0.32478632
"50+ Units (Own), 3 BR",Third Tercile ,Above 609000,2.1226994,0.0,0.04907975,0.21165644,0.0,0.23006135,0.87423313,0.49079755,0.26687117
"50+ Units (Rent), 0-1 BR",All Values,,1.1681852,0.00785594,0.01185565,0.47799261,0.10869175,0.09326685,0.10148151,0.13771209,0.22932884
"50+ Units (Rent), 0-1 BR",First Tercile,Below 102000,1.098319,0.00929679,0.0070807,0.1477758,0.03518729,0.12318253,0.20425923,0.27966056,0.29187611
"50+ Units (Rent), 0-1 BR",Second Tercile,102000 to 158000,1.1945626,0.01012113,0.0115747,0.69071332,0.13905787,0.08495289,0.06664872,0.06261104,0.12888291
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 158000,1.2111575,0.00417604,0.01686476,0.5935325,0.151301,0.07190277,0.03431845,0.0717957,0.2672663
"50+ Units (Rent), 2 BR",All Values,,1.8886999,0.08320294,0.14834342,0.78447513,0.26256888,0.14470372,0.15518062,0.09799986,0.21222532
"50+ Units (Rent), 2 BR",First Tercile,Below 132000,1.7639189,0.08016878,0.18513945,0.55212514,0.17700937,0.12812596,0.20952969,0.16249871,0.26932181
"50+ Units (Rent), 2 BR",Second Tercile,132000 to 190000,1.9632158,0.105054,0.14652537,0.92184634,0.32392501,0.1845323,0.10413695,0.05746892,0.11972692
"50+ Units (Rent), 2 BR",Third Tercile ,Above 190000,1.9374683,0.06445728,0.11391507,0.87665957,0.28580116,0.12141482,0.15242728,0.07479477,0.24799838
"50+ Units (Rent), 3 BR",All Values,,3.0196889,0.27345649,0.77272727,1.026738,0.3818668,0.31380651,0.09917355,0.05833738,0.09358289
"50+ Units (Rent), 3 BR",First Tercile,Below 136000,2.9802994,0.2356186,0.94562648,0.87943262,0.38613081,0.23089046,0.08983452,0.06698188,0.14578408
"50+ Units (Rent), 3 BR",Second Tercile,136000 to 208000,2.9779897,0.32428467,0.76962583,1.0410858,0.19882612,0.40205429,0.10344828,0.09097579,0.04768892
"50+ Units (Rent), 3 BR",Third Tercile ,Above 208000,3.0917679,0.25910931,0.62753036,1.1396761,0.5465587,0.30364372,0.10323887,0.02091768,0.09109312
All Housing Types (Own) 0-1 BR,All Values,,1.7362032,0.06468094,0.12120883,0.26184006,0.20368156,0.24491793,0.35137877,0.28992282,0.19857231
All Housing Types (Own) 0-1 BR,First Tercile,Below 100000,1.6480569,0.04127021,0.09262868,0.18732088,0.18353777,0.24979938,0.41614124,0.29370629,0.18365241
All Housing Types (Own) 0-1 BR,Second Tercile,100000 to 200000,1.7343767,0.06423215,0.11335724,0.27660037,0.21128138,0.25562439,0.33137702,0.2938811,0.18802304
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 200000,1.81743,0.08621937,0.15445053,0.31500052,0.21461801,0.23033185,0.31200248,0.28274579,0.22206141
All Housing Types (Own) 2 BR,All Values,,1.8448271,0.05225222,0.11757679,0.26381938,0.1758965,0.24455093,0.34596239,0.3634001,0.28136876
All Housing Types (Own) 2 BR,First Tercile,Below 108000,1.8607569,0.05880267,0.14677206,0.23731712,0.16479139,0.27036299,0.36464123,0.34341012,0.27465927
All Housing Types (Own) 2 BR,Second Tercile,108000 to 199000,1.8235834,0.05015438,0.10912296,0.30427871,0.18422206,0.2409285,0.33087419,0.33623404,0.26776853
All Housing Types (Own) 2 BR,Third Tercile ,Above 199000,1.8503178,0.04809066,0.09816211,0.24973639,0.17833949,0.223661,0.34290219,0.40856369,0.30086228
All Housing Types (Own) 3 BR,All Values,,2.4204287,0.11487565,0.3179273,0.40874101,0.28412879,0.34104428,0.39708583,0.34233897,0.21428685
All Housing Types (Own) 3 BR,First Tercile,Below 157000,2.421559,0.09896918,0.3311004,0.42177783,0.26863466,0.33128863,0.39476848,0.33051687,0.24450295
All Housing Types (Own) 3 BR,Second Tercile,157000 to 254000,2.4530763,0.13659319,0.32845753,0.46669878,0.29833373,0.3522726,0.37440503,0.31018825,0.18612724
All Housing Types (Own) 3 BR,Third Tercile ,Above 254000,2.3889375,0.10915186,0.29606413,0.34275564,0.28503691,0.33948489,0.42036337,0.3831379,0.21294279
All Housing Types (Own) 4-5 BR,All Values,,3.1765883,0.18673627,0.69971858,0.48673656,0.44926446,0.49851507,0.41488764,0.28977446,0.15095526
All Housing Types (Own) 4-5 BR,First Tercile,Below 262000,3.2419777,0.18452165,0.68748743,0.61153948,0.43469263,0.44170142,0.40022528,0.29013629,0.19167348
All Housing Types (Own) 4-5 BR,Second Tercile,262000 to 424000,3.1193387,0.19168359,0.65666248,0.4929173,0.45103772,0.4890493,0.42450507,0.27671052,0.1367727
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 424000,3.1709059,0.18399758,0.75316578,0.36340719,0.46123337,0.56113926,0.41929886,0.3021629,0.12650096
All Housing Types (Rent) 0-1 BR,All Values,,1.3025196,0.03849286,0.04387347,0.53875425,0.15601273,0.13236011,0.15800068,0.1243941,0.11063141
All Housing Types (Rent) 0-1 BR,First Tercile,Below 78000,1.2181364,0.03146125,0.04920918,0.25868618,0.10648754,0.14316372,0.24956542,0.22621628,0.15334678
All Housing Types (Rent) 0-1 BR,Second Tercile,78000 to 118000,1.3645563,0.0586547,0.05101195,0.64239551,0.1830435,0.15088864,0.13868574,0.07720354,0.06267273
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 118000,1.3241097,0.02527549,0.03142933,0.71283471,0.17807825,0.10308225,0.08649454,0.07063082,0.11628427
