Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,154000 to 234000,3.1213446,0.23855897,0.64155148,0.95612623,0.48844869,0.35939371,0.25859116,0.12565805,0.05301629,174569.0,0.06053749,3.0217604,3.2209287,0.03190426
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 234000,2.4543012,0.17401718,0.2967288,0.75920652,0.44397587,0.29963386,0.22593011,0.15682747,0.09798135,174523.0,0.05005693,2.3719575,2.5366448,0.03355075
"2-4 Units (Own/Rent), 3 BR",All Values,,3.5946335,0.26550725,0.78700814,1.1100373,0.48402463,0.405833,0.27569102,0.17194142,0.09459078,152203.0,0.08318309,3.4577973,3.7314697,0.0380668
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 187000,3.8924716,0.38178613,1.0773238,1.1228584,0.48731407,0.38931252,0.24892551,0.11994692,0.06500426,50489.0,0.15313857,3.6405587,4.1443846,0.06471799
"2-4 Units (Own/Rent), 3 BR",Second Tercile,187000 to 340000,3.9305245,0.24604203,0.85981143,1.3188961,0.5377529,0.47497545,0.27931644,0.14248674,0.07124337,50910.0,0.15912509,3.6687637,4.1922852,0.06659691
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 340000,2.9620502,0.16945516,0.42553736,0.88800094,0.4269152,0.35296433,0.29865759,0.25312967,0.14738997,50804.0,0.11313541,2.7759425,3.148158,0.06283072
"5-49 Units (Own), 0-1 BR",All Values,,1.458911,0.03396171,0.05723856,0.30624221,0.23284188,0.22638695,0.26983545,0.20452823,0.12787599,40899.0,0.05732679,1.3646084,1.5532135,0.06463902
"5-49 Units (Own), 0-1 BR",First Tercile,Below 324000,1.4867666,0.02900171,0.06881384,0.27309327,0.18802654,0.21479162,0.31089242,0.24677552,0.15537165,13413.0,0.10627923,1.3119372,1.6615959,0.11759031
"5-49 Units (Own), 0-1 BR",Second Tercile,324000 to 553000,1.4067417,0.03408159,0.03960027,0.34215825,0.23141174,0.2267134,0.24051011,0.1762995,0.11596689,13409.0,0.09281268,1.2540649,1.5594186,0.10853225
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 553000,1.4820629,0.03857356,0.06301058,0.30361583,0.27690559,0.23712439,0.25864886,0.19116289,0.11302124,14077.0,0.10139012,1.3152762,1.6488497,0.11253689
"5-49 Units (Own), 2 BR",All Values,,1.9377286,0.09586705,0.15021701,0.37317633,0.29882245,0.27914254,0.2910204,0.24308262,0.20640023,117277.0,0.05388989,1.8490798,2.0263775,0.04574885
"5-49 Units (Own), 2 BR",First Tercile,Below 413000,1.997775,0.07046567,0.18977567,0.38829411,0.28039683,0.26579064,0.32617857,0.27021438,0.20665916,38203.0,0.0889235,1.8514959,2.1440542,0.07322103
"5-49 Units (Own), 2 BR",Second Tercile,413000 to 663000,1.8949288,0.10359638,0.12486417,0.36235446,0.30025873,0.29717982,0.28701164,0.23262613,0.18703752,38650.0,0.0846413,1.7556939,2.0341638,0.07347766
"5-49 Units (Own), 2 BR",Third Tercile ,Above 663000,1.9219028,0.11248268,0.13707204,0.3692361,0.31486246,0.27451514,0.26162676,0.22743915,0.22466851,40424.0,0.08051583,1.7894543,2.0543514,0.06891532
"5-49 Units (Own), 3 BR",All Values,,2.6056794,0.16525761,0.34403629,0.51530327,0.38256694,0.38987245,0.32901287,0.29180782,0.18782219,33947.0,0.10607969,2.4311783,2.7801805,0.06696952
"5-49 Units (Own), 3 BR",First Tercile,Below 490000,2.943139,0.15617445,0.46098056,0.67401605,0.40895465,0.38390871,0.36785611,0.29523257,0.19601586,10341.0,0.23844493,2.5508971,3.3353809,0.13327332
"5-49 Units (Own), 3 BR",Second Tercile,490000 to 809000,2.4883073,0.14951456,0.26627269,0.5219924,0.36918531,0.40067539,0.3273111,0.29582102,0.15753482,11845.0,0.17212574,2.2051605,2.7714541,0.11379095
"5-49 Units (Own), 3 BR",Third Tercile ,Above 809000,2.4271746,0.18909957,0.31953065,0.36901624,0.37284245,0.38423603,0.29657342,0.2847547,0.2111215,11761.0,0.16808398,2.1506764,2.7036727,0.1139177
"5-49 Units (Rent), 0-1 BR",All Values,,1.8248887,0.10165015,0.19537297,0.64207514,0.29190617,0.20660187,0.18356769,0.12200332,0.08171139,950761.0,0.01444767,1.8011223,1.8486551,0.01302349
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 129000,1.7923522,0.09382282,0.22244083,0.42171161,0.23165236,0.22197865,0.24658339,0.206303,0.14785952,311566.0,0.02482508,1.7515149,1.8331894,0.02278417
"5-49 Units (Rent), 0-1 BR",Second Tercile,129000 to 188000,1.9814457,0.13348128,0.26150817,0.69057123,0.33146519,0.22545284,0.19066969,0.09924826,0.049049,319925.0,0.03211918,1.9286096,2.0342817,0.0266654
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 188000,1.699762,0.07739218,0.10268738,0.8085257,0.31106587,0.17270649,0.11495599,0.06253954,0.04988881,319270.0,0.02687363,1.6555548,1.7439691,0.02600783
"5-49 Units (Rent), 2 BR",All Values,,2.980672,0.24499507,0.57870699,0.9673174,0.45866151,0.32318013,0.22272175,0.11821425,0.06687484,783628.0,0.02936802,2.9323616,3.0289823,0.01620789
"5-49 Units (Rent), 2 BR",First Tercile,Below 166000,2.9847862,0.26096131,0.65479668,0.85216433,0.3957943,0.32675053,0.24681818,0.15574511,0.09175579,257793.0,0.05013666,2.9023114,3.067261,0.02763173
"5-49 Units (Rent), 2 BR",Second Tercile,166000 to 229000,3.2333522,0.26396036,0.68957382,1.0153308,0.50142009,0.35678511,0.24048313,0.10776237,0.05803646,261956.0,0.06126453,3.132572,3.3341323,0.03116894
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 229000,2.7258137,0.21057,0.3943133,1.0321511,0.47763179,0.28633199,0.18154912,0.09192471,0.05134171,263879.0,0.0483316,2.6463082,2.8053192,0.02916761
