Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.16994817,0.07946981,0.03852609,0.05195227,390878.0,0.00557934,0.16077016,0.17912618,0.05400477
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 125000,0.13415014,0.06370458,0.02878538,0.04166018,128468.0,0.00845977,0.12023381,0.14806646,0.10373695
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,125000 to 251000,0.18078338,0.08284988,0.03869867,0.05923482,131865.0,0.00922753,0.16560409,0.19596266,0.08396395
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 251000,0.19423187,0.09156996,0.04793749,0.05472442,130545.0,0.01093698,0.17624055,0.2122232,0.09262808
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.35181287,0.15096047,0.08329978,0.11755263,1487555.0,0.00332905,0.34633658,0.35728917,0.01556592
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 165000,0.33487039,0.14340473,0.07927558,0.11219008,472983.0,0.0057524,0.32540769,0.34433308,0.02825778
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,165000 to 374000,0.35896203,0.15341337,0.08657151,0.11897715,515620.0,0.00695384,0.34752296,0.3704011,0.03186707
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 374000,0.36048558,0.15558811,0.08373351,0.12116396,498952.0,0.00604234,0.35054593,0.37042522,0.02757294
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.56795153,0.23336825,0.13837744,0.19620584,1110181.0,0.00558317,0.55876722,0.57713584,0.01617094
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 262000,0.56999158,0.23289624,0.13741065,0.1996847,363458.0,0.00989029,0.55372205,0.58626111,0.02854345
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,262000 to 523000,0.5773155,0.23410091,0.13925638,0.2039582,362741.0,0.0116409,0.55816622,0.59646477,0.03316952
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 523000,0.55717456,0.23312291,0.13846222,0.18558943,383982.0,0.00843828,0.54329359,0.57105552,0.02491314
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.19702826,0.09933193,0.04174431,0.05595202,122891.0,0.01075538,0.17933566,0.21472086,0.08979726
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 193000,0.22857072,0.11652674,0.05176214,0.06028184,40377.0,0.01743933,0.19988302,0.25725842,0.12550906
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,193000 to 387000,0.18189131,0.09081997,0.04145091,0.04962043,39782.0,0.01568752,0.15608533,0.20769729,0.14187582
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 387000,0.18131611,0.09100908,0.03255172,0.05775531,42732.0,0.01959709,0.14907889,0.21355333,0.17779567
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.3886321,0.17119977,0.09817734,0.11925499,198172.0,0.01146093,0.36977887,0.40748532,0.04851175
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 332000,0.48656896,0.22479079,0.12289056,0.1388876,64887.0,0.0238276,0.44737256,0.52576536,0.08055673
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,332000 to 630000,0.36182517,0.14859712,0.09097264,0.12225541,62942.0,0.02124073,0.32688416,0.39676618,0.09656876
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 630000,0.32227798,0.14198996,0.08182762,0.0984604,70343.0,0.01699854,0.29431539,0.35024057,0.08676544
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.09868987,0.05162843,0.0222089,0.02485254,265164.0,0.00472195,0.09092225,0.10645748,0.0787073
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 103000,0.04228222,0.02168173,0.00945801,0.01114247,87862.0,0.00528393,0.03359015,0.05097428,0.20557262
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,103000 to 178000,0.12390127,0.06954341,0.03017728,0.02418058,87715.0,0.01007916,0.10732105,0.14048149,0.133818
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 178000,0.1293268,0.06345787,0.02691239,0.03895655,89587.0,0.01001451,0.11285293,0.14580067,0.12738174
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.31164915,0.15348491,0.07192797,0.08623628,473571.0,0.00743016,0.29942654,0.32387176,0.03921914
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 129000,0.23015123,0.12114096,0.05059026,0.05842001,156710.0,0.00947653,0.21456235,0.24574012,0.06773323
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,129000 to 225000,0.39854742,0.19225797,0.09100185,0.1152876,157788.0,0.01472187,0.37432995,0.42276489,0.06076433
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 225000,0.30574013,0.14688854,0.0740289,0.08482269,159073.0,0.00988435,0.28948037,0.32199989,0.05318164
"2-4 Units (Own/Rent), 3 BR",All Values,,0.55102693,0.25079508,0.13197502,0.16825683,359712.0,0.01266059,0.53020027,0.5718536,0.0377961
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 170000,0.60481627,0.27574935,0.14152082,0.1875461,119304.0,0.02417154,0.56505408,0.64457846,0.06574259
"2-4 Units (Own/Rent), 3 BR",Second Tercile,170000 to 325000,0.65273825,0.30875688,0.15916129,0.18482008,119803.0,0.02640914,0.60929521,0.69618129,0.06655507
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 325000,0.39678289,0.16853364,0.09552672,0.13272252,120605.0,0.0169906,0.36883335,0.42473242,0.07044037
"5-49 Units (Own), 0-1 BR",All Values,,0.04762126,0.02307597,0.01122866,0.01331663,64656.0,0.00739572,0.0354553,0.05978721,0.25547324
"5-49 Units (Own), 0-1 BR",First Tercile,Below 230000,0.05957468,0.03011031,0.0102852,0.01917917,20126.0,0.01584179,0.03351493,0.08563443,0.43742992
"5-49 Units (Own), 0-1 BR",Second Tercile,230000 to 530000,0.03874388,0.01703825,0.00960667,0.01209897,22068.0,0.00844929,0.02484481,0.05264296,0.35874244
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 530000,0.04563262,0.02270501,0.01366753,0.00926008,22462.0,0.01366292,0.02315711,0.06810813,0.49253163
"5-49 Units (Own), 2 BR",All Values,,0.17075475,0.08954528,0.03708402,0.04412545,77257.0,0.01281359,0.14967639,0.19183312,0.12344231
"5-49 Units (Own), 2 BR",First Tercile,Below 318000,0.13044745,0.0603538,0.02068678,0.04940687,24025.0,0.01757064,0.10154375,0.15935115,0.22157349
"5-49 Units (Own), 2 BR",Second Tercile,318000 to 722000,0.22771116,0.10526913,0.06475773,0.05768431,26437.0,0.02885928,0.18023764,0.27518468,0.2084813
"5-49 Units (Own), 2 BR",Third Tercile ,Above 722000,0.15069976,0.10020526,0.02448218,0.02601232,26795.0,0.02159642,0.11517365,0.18622587,0.23574098
"5-49 Units (Own), 3 BR",All Values,,0.29172553,0.14246439,0.070984,0.07827714,26189.0,0.02941021,0.24334574,0.34010533,0.16584012
"5-49 Units (Own), 3 BR",First Tercile,Below 550000,0.35617772,0.15995131,0.09762629,0.09860012,8215.0,0.05786123,0.26099601,0.45135944,0.26723096
"5-49 Units (Own), 3 BR",Second Tercile,550000 to 1658000,0.30479035,0.13463879,0.0565328,0.11361876,9039.0,0.05574505,0.21308975,0.39649095,0.30086451
"5-49 Units (Own), 3 BR",Third Tercile ,Above 1658000,0.21925014,0.1343033,0.061108,0.02383884,8935.0,0.04290791,0.14866663,0.28983365,0.32193141
"5-49 Units (Rent), 0-1 BR",All Values,,0.12529719,0.06154777,0.02908799,0.03466142,591378.0,0.00457111,0.11777772,0.13281666,0.06001308
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 115000,0.05783547,0.02954621,0.01136393,0.01692533,194915.0,0.00413054,0.05104074,0.0646302,0.11748382
"5-49 Units (Rent), 0-1 BR",Second Tercile,115000 to 185000,0.22658043,0.10810674,0.05702333,0.06145036,196972.0,0.01015642,0.20987312,0.24328773,0.07373676
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 185000,0.09120712,0.04684422,0.0188229,0.02554,199491.0,0.00648193,0.08054434,0.1018699,0.11690734
"5-49 Units (Rent), 2 BR",All Values,,0.35529004,0.16888568,0.08029876,0.10610559,429770.0,0.00825301,0.34171384,0.36886624,0.0382116
"5-49 Units (Rent), 2 BR",First Tercile,Below 120000,0.29170875,0.14435349,0.06129973,0.08605553,141583.0,0.01186452,0.27219161,0.31122589,0.06690624
"5-49 Units (Rent), 2 BR",Second Tercile,120000 to 193000,0.43518223,0.19987384,0.10374586,0.13156253,144266.0,0.01540858,0.40983512,0.46052935,0.05824483
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 193000,0.33775474,0.16195691,0.07548586,0.10031198,143921.0,0.01658596,0.31047084,0.36503864,0.08078022
"5-49 Units (Rent), 3 BR",All Values,,0.59899556,0.26909035,0.13884747,0.19105775,116682.0,0.02628901,0.55575014,0.64224098,0.07219656
"5-49 Units (Rent), 3 BR",First Tercile,Below 128000,0.73011562,0.32976384,0.16445514,0.23589664,38661.0,0.05334121,0.64236933,0.81786191,0.12018137
"5-49 Units (Rent), 3 BR",Second Tercile,128000 to 217000,0.61922978,0.26274711,0.14536585,0.21111682,38950.0,0.04670778,0.54239549,0.69606407,0.12408042
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 217000,0.44907988,0.21537713,0.10701031,0.12669243,39071.0,0.03867471,0.38545999,0.51269977,0.14166721
"50+ Units (Own), 0-1 BR",All Values,,0.04808344,0.02488686,0.00879414,0.01440244,128381.0,0.00475868,0.0402554,0.05591147,0.16280107
"50+ Units (Own), 0-1 BR",First Tercile,Below 290000,0.05947946,0.03425608,0.01081002,0.01441336,41073.0,0.00973951,0.04345797,0.07550096,0.26936177
"50+ Units (Own), 0-1 BR",Second Tercile,290000 to 662000,0.04566399,0.01594323,0.01064418,0.01907658,43404.0,0.00629947,0.03530136,0.05602662,0.22693217
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 662000,0.03981414,0.02496356,0.00507926,0.00977132,43904.0,0.00852396,0.02579223,0.05383605,0.35218425
"50+ Units (Own), 2 BR",All Values,,0.17484443,0.09594875,0.04091635,0.03797933,108954.0,0.01079858,0.15708076,0.1926081,0.101597
"50+ Units (Own), 2 BR",First Tercile,Below 366000,0.18395722,0.090938,0.0484174,0.04460182,34595.0,0.01992273,0.15118434,0.2167301,0.17815492
"50+ Units (Own), 2 BR",Second Tercile,366000 to 942000,0.19684236,0.11172569,0.04752571,0.03759096,37243.0,0.01728911,0.16840177,0.22528295,0.1444841
"50+ Units (Own), 2 BR",Third Tercile ,Above 942000,0.1442774,0.08478823,0.02729281,0.03219636,37116.0,0.02353976,0.10555449,0.18300031,0.26839206
"50+ Units (Own), 3 BR",All Values,,0.3430091,0.15070679,0.09153254,0.10076977,35725.0,0.03870876,0.27933319,0.406685,0.18563911
"50+ Units (Own), 3 BR",First Tercile,Below 500000,0.4327198,0.15573624,0.09801644,0.17896712,11192.0,0.09775941,0.27190556,0.59353404,0.37163596
"50+ Units (Own), 3 BR",Second Tercile,500000 to 1696000,0.3328243,0.13679473,0.12779296,0.06823662,12442.0,0.06686947,0.22282403,0.44282458,0.33050554
"50+ Units (Own), 3 BR",Third Tercile ,Above 1696000,0.27044909,0.16036722,0.04821768,0.0618642,12091.0,0.03994179,0.20474485,0.33615334,0.24294496
"50+ Units (Rent), 0-1 BR",All Values,,0.10084427,0.05363895,0.02196579,0.02523952,553497.0,0.00344669,0.09517446,0.10651408,0.05622345
"50+ Units (Rent), 0-1 BR",First Tercile,Below 109000,0.05861693,0.03455758,0.01078315,0.0132762,182507.0,0.00504766,0.05031352,0.06692034,0.14165543
"50+ Units (Rent), 0-1 BR",Second Tercile,109000 to 197000,0.17618825,0.09090029,0.03988894,0.04539902,185841.0,0.00840426,0.16236324,0.19001325,0.07846723
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 197000,0.06684346,0.03504745,0.01499873,0.01679728,185149.0,0.00510758,0.0584415,0.07524543,0.12569613
"50+ Units (Rent), 2 BR",All Values,,0.34609476,0.1623302,0.0898973,0.09386727,289675.0,0.01015634,0.32938758,0.36280195,0.04827344
"50+ Units (Rent), 2 BR",First Tercile,Below 122000,0.35873257,0.16138746,0.09859962,0.09874549,95974.0,0.01971036,0.32630903,0.39115612,0.09038361
"50+ Units (Rent), 2 BR",Second Tercile,122000 to 204000,0.39167969,0.1799145,0.09975468,0.11201052,96607.0,0.01780657,0.36238789,0.42097149,0.07478509
"50+ Units (Rent), 2 BR",Third Tercile ,Above 204000,0.28824644,0.14576596,0.07148742,0.07099306,97094.0,0.01546998,0.26279832,0.31369457,0.088286
"50+ Units (Rent), 3 BR",All Values,,0.57332595,0.24176178,0.13906423,0.19249994,77626.0,0.03463246,0.51635554,0.63029635,0.09936826
"50+ Units (Rent), 3 BR",First Tercile,110000,0.60835306,0.24764197,0.15355355,0.20715755,25763.0,0.05383133,0.51980053,0.6969056,0.14556109
"50+ Units (Rent), 3 BR",Second Tercile,110000 to 201000,0.59541144,0.25626697,0.14143481,0.19770965,25411.0,0.06779133,0.48389469,0.70692818,0.18729359
"50+ Units (Rent), 3 BR",Third Tercile ,Above 201000,0.51799486,0.22210041,0.12267503,0.17321942,26452.0,0.05940072,0.42028067,0.61570904,0.18863929
All Housing Types (Own) 0-1 BR,All Values,,0.06840914,0.03425714,0.01468413,0.01946787,285342.0,0.00372436,0.06228256,0.07453571,0.08955781
All Housing Types (Own) 0-1 BR,First Tercile,Below 221000,0.05966815,0.03117025,0.01053612,0.01796178,91305.0,0.0071276,0.04794325,0.07139304,0.19650181
All Housing Types (Own) 0-1 BR,Second Tercile,221000 to 539000,0.08272008,0.0374486,0.01959937,0.02567211,94850.0,0.00660127,0.071861,0.09357917,0.13127502
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 539000,0.06277032,0.0340468,0.01380221,0.01492131,99187.0,0.00602866,0.05285318,0.07268747,0.15799097
All Housing Types (Own) 2 BR,All Values,,0.16075402,0.0779635,0.03793682,0.0448537,716797.0,0.00379357,0.1545136,0.16699444,0.03881967
All Housing Types (Own) 2 BR,First Tercile,Below 191000,0.11295715,0.05413536,0.02616514,0.03265664,236001.0,0.00454579,0.10547932,0.12043498,0.06620059
All Housing Types (Own) 2 BR,Second Tercile,191000 to 486000,0.16377325,0.0757625,0.04125279,0.04675795,236687.0,0.00701525,0.15223316,0.17531335,0.07046384
All Housing Types (Own) 2 BR,Third Tercile ,Above 486000,0.2040359,0.10313426,0.04610236,0.05479929,244109.0,0.00837069,0.19026611,0.21780569,0.06748709
All Housing Types (Own) 3 BR,All Values,,0.32735327,0.1386418,0.07852704,0.11018443,1739057.0,0.00307117,0.32230121,0.33240534,0.01543307
All Housing Types (Own) 3 BR,First Tercile,Below 194000,0.29314616,0.12177377,0.0694141,0.10195829,567536.0,0.00505378,0.28483269,0.30145963,0.02835947
All Housing Types (Own) 3 BR,Second Tercile,194000 to 475000,0.33336574,0.14055692,0.07991578,0.11289303,576094.0,0.00555507,0.32422764,0.34250383,0.02741161
All Housing Types (Own) 3 BR,Third Tercile ,Above 475000,0.35414081,0.15286677,0.08586947,0.11540458,595427.0,0.00541894,0.34522666,0.36305496,0.02517121
All Housing Types (Own) 4-5 BR,All Values,,0.53252463,0.21730262,0.1293103,0.18591171,1172250.0,0.00497513,0.52434055,0.54070872,0.01536846
All Housing Types (Own) 4-5 BR,First Tercile,Below 291000,0.51732467,0.20380848,0.12681979,0.1866964,383355.0,0.00939352,0.50187233,0.53277701,0.02986972
All Housing Types (Own) 4-5 BR,Second Tercile,291000 to 576000,0.55865742,0.22695217,0.13170951,0.19999574,375903.0,0.01117733,0.54027071,0.57704413,0.03291232
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 576000,0.5228479,0.22104544,0.12943834,0.17236411,412992.0,0.00860513,0.50869247,0.53700333,0.02707371
All Housing Types (Rent) 0-1 BR,All Values,,0.11149317,0.05697652,0.02516132,0.02935534,1411055.0,0.00230812,0.10769632,0.11529003,0.03405462
All Housing Types (Rent) 0-1 BR,First Tercile,Below 109000,0.05418392,0.02975939,0.01034069,0.01408385,468054.0,0.00260398,0.04990038,0.05846746,0.07905561
All Housing Types (Rent) 0-1 BR,Second Tercile,109000 to 184000,0.18478605,0.09228502,0.04516408,0.04733695,467584.0,0.00557064,0.17562234,0.19394976,0.04959092
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 184000,0.09582956,0.04904536,0.02007921,0.02670498,475417.0,0.00358438,0.08993325,0.10172586,0.06152909
All Housing Types (Rent) 2 BR,All Values,,0.34704331,0.16753032,0.08071168,0.09880131,1176199.0,0.00487385,0.33902583,0.3550608,0.02310225
All Housing Types (Rent) 2 BR,First Tercile,Below 119000,0.28496464,0.13957436,0.0662798,0.07911048,387041.0,0.00736487,0.27284943,0.29707985,0.04251479
All Housing Types (Rent) 2 BR,Second Tercile,119000 to 195000,0.3992082,0.19052278,0.0910743,0.11761113,394546.0,0.00879554,0.38473954,0.41367686,0.03624339
All Housing Types (Rent) 2 BR,Third Tercile ,Above 195000,0.35577479,0.17196132,0.08450579,0.09930767,394612.0,0.00904436,0.34089682,0.37065275,0.0418185
All Housing Types (Rent) 3 BR,All Values,,0.64623252,0.29661538,0.15357872,0.19603842,562604.0,0.01149173,0.62732863,0.66513641,0.02925246
All Housing Types (Rent) 3 BR,First Tercile,Below 129000,0.65470696,0.29905539,0.15404143,0.20161013,186320.0,0.01862356,0.6240712,0.68534271,0.04679308
All Housing Types (Rent) 3 BR,Second Tercile,129000 to 221000,0.66266716,0.30156108,0.15882572,0.20228036,187690.0,0.01923651,0.63102311,0.69431122,0.04775256
All Housing Types (Rent) 3 BR,Third Tercile ,Above 221000,0.6215044,0.2892828,0.14789972,0.18432188,188594.0,0.02218155,0.58501575,0.65799304,0.05871019
All Housing Types (Rent) 4-5 BR,All Values,,0.84609625,0.38548262,0.20748984,0.2531238,137573.0,0.02393727,0.80671944,0.88547307,0.0465394
All Housing Types (Rent) 4-5 BR,First Tercile,Below 134000,0.89056828,0.40483576,0.2175874,0.26814512,45453.0,0.04868125,0.81048762,0.97064894,0.08992086
All Housing Types (Rent) 4-5 BR,Second Tercile,134000 to 236000,0.87262677,0.39064036,0.21533285,0.26665356,45771.0,0.05019378,0.79005801,0.95519553,0.09462094
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 236000,0.77628428,0.36141017,0.18984228,0.22503182,46349.0,0.04135903,0.70824867,0.84431988,0.08764264
