Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",All Values,,1.5015191,0.05992666,0.04148769,0.85185961,0.08507072,0.0936616,0.11807229,0.15233106,0.09910948
"5-49 Units (Rent), 0-1 BR",    Below Median,124000,1.4766413,0.07161967,0.03766207,0.65857172,0.06688619,0.12409961,0.15826302,0.23111751,0.12842149
"5-49 Units (Rent), 0-1 BR",    Above Median,124000,1.5273154,0.04780196,0.04545455,1.0522834,0.10392659,0.06209987,0.07639778,0.07063594,0.06871532
"5-49 Units (Rent), 2 BR",All Values,,2.2957936,0.22275232,0.31151727,1.1711464,0.30063164,0.11261927,0.10825158,0.04011558,0.02875958
"5-49 Units (Rent), 2 BR",    Below Median,143000,2.2569729,0.28235294,0.32557832,1.1208196,0.27336418,0.08354263,0.12081956,0.03317911,0.01731659
"5-49 Units (Rent), 2 BR",    Above Median,143000,2.33593,0.16113161,0.29697964,1.2231789,0.32882329,0.14268143,0.09525762,0.04728714,0.04059041
"5-49 Units (Rent), 3 BR",All Values,,3.5215827,0.35791367,0.91256226,1.397482,0.41560598,0.20724958,0.14250138,0.06308799,0.02517986
"5-49 Units (Rent), 3 BR",    Below Median,146000,3.5294118,0.38208311,0.88801943,1.4471128,0.41554236,0.12682137,0.13896384,0.08175931,0.04910955
"5-49 Units (Rent), 3 BR",    Above Median,146000,3.5133447,0.33248154,0.93838728,1.3452584,0.41567291,0.29187961,0.14622374,0.04344123,0.0
"50+ Units (Own), 0-1 BR",All Values,,1.216763,0.0,0.0,0.14450867,0.57514451,0.06069364,0.24855491,0.10115607,0.0867052
"50+ Units (Own), 0-1 BR",    Below Median,270000,1.1205674,0.0,0.0,0.17730496,0.61702128,0.07446809,0.08865248,0.05673759,0.10638298
"50+ Units (Own), 0-1 BR",    Above Median,270000,1.640625,0.0,0.0,0.0,0.390625,0.0,0.953125,0.296875,0.0
"50+ Units (Own), 2 BR",All Values,,2.1226994,0.09815951,0.0,0.26687117,0.63496933,0.26380368,0.37116564,0.31288344,0.17484663
"50+ Units (Own), 2 BR",    Below Median,460000,1.7966102,0.07627119,0.0,0.22033898,0.35169492,0.36440678,0.51271186,0.16525424,0.1059322
"50+ Units (Own), 2 BR",    Above Median,460000,2.9777778,0.15555556,0.0,0.38888889,1.3777778,0.0,0.0,0.7,0.35555556
"50+ Units (Own), 3 BR",All Values,,2.1278195,0.94736842,0.0,0.04511278,0.0,0.21052632,0.86466165,0.0,0.06015038
"50+ Units (Own), 3 BR",    Below Median,350000,2.1278195,0.94736842,0.0,0.04511278,0.0,0.21052632,0.86466165,0.0,0.06015038
"50+ Units (Rent), 0-1 BR",All Values,,1.2604441,0.01872412,0.01006775,0.66625894,0.0939029,0.08995107,0.09305608,0.08816334,0.20031991
"50+ Units (Rent), 0-1 BR",    Below Median,131000,1.2495057,0.02211037,0.00629157,0.57990293,0.12187669,0.07981305,0.11288873,0.09940679,0.22721553
"50+ Units (Rent), 0-1 BR",    Above Median,131000,1.272458,0.01500494,0.0142152,0.76110563,0.06317868,0.10108588,0.07127345,0.07581441,0.17077986
"50+ Units (Rent), 2 BR",All Values,,2.1818045,0.13097744,0.15308271,1.2944361,0.15714286,0.15157895,0.1124812,0.08511278,0.09699248
"50+ Units (Rent), 2 BR",    Below Median,167000,2.1046848,0.18421053,0.14314633,1.075188,0.17148641,0.14025448,0.1324465,0.1156738,0.14227877
"50+ Units (Rent), 2 BR",    Above Median,167000,2.2653509,0.07330827,0.16384712,1.5319549,0.14160401,0.16384712,0.09085213,0.05200501,0.04793233
"50+ Units (Rent), 3 BR",All Values,,3.5373993,0.28193326,0.66398159,1.3578826,0.38319908,0.41196778,0.30840046,0.06789413,0.06214039
"50+ Units (Rent), 3 BR",    Below Median,172000,3.410299,0.1179402,0.61461794,1.282392,0.43853821,0.38039867,0.40199336,0.08471761,0.089701
"50+ Units (Rent), 3 BR",    Above Median,172000,3.82397,0.65168539,0.7752809,1.5280899,0.25842697,0.48314607,0.09737828,0.02996255,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.8317152,0.03559871,0.14185545,0.16289105,0.2961165,0.16666667,0.34789644,0.30852211,0.37216828
All Housing Types (Own) 0-1 BR,    Below Median,260000,1.7149901,0.04043393,0.01577909,0.21696252,0.10848126,0.1469428,0.37179487,0.42800789,0.38658777
All Housing Types (Own) 0-1 BR,    Above Median,260000,1.972619,0.0297619,0.29404762,0.09761905,0.52261905,0.19047619,0.31904762,0.16428571,0.3547619
All Housing Types (Own) 2 BR,All Values,,2.0449655,0.12787477,0.20872254,0.43239065,0.22379695,0.17374219,0.26180506,0.34555176,0.27108162
All Housing Types (Own) 2 BR,    Below Median,300000,2.1302291,0.19770916,0.250249,0.57980578,0.25224104,0.16347112,0.20991036,0.27602092,0.20082171
