Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,    Above Median,387000,0.37415266,0.17447991,0.09575877,0.10391398,38503,0.025,0.333,0.415,0.11
All Housing Types (Own) 4-5 BR,All Values,,0.73526623,0.29966986,0.19028189,0.24531448,118130,0.025,0.694,0.777,0.06
All Housing Types (Own) 4-5 BR,    Below Median,561000,0.75873068,0.29269977,0.20937192,0.25665899,60820,0.035,0.701,0.817,0.08
All Housing Types (Own) 4-5 BR,    Above Median,561000,0.71036468,0.30706683,0.17002268,0.23327517,57310,0.034,0.655,0.766,0.08
All Housing Types (Rent) 0-1 BR,All Values,,0.04753943,0.02652916,0.00591839,0.01509188,67586,0.007,0.036,0.059,0.24
All Housing Types (Rent) 0-1 BR,    Below Median,178000,0.06693598,0.04210775,0.00849232,0.01633592,33913,0.012,0.048,0.086,0.29
All Housing Types (Rent) 0-1 BR,    Above Median,178000,0.02800463,0.01083955,0.00332611,0.01383898,33673,0.007,0.017,0.039,0.39
All Housing Types (Rent) 2 BR,All Values,,0.28884753,0.14667957,0.06611078,0.07605718,67160,0.018,0.26,0.318,0.1
All Housing Types (Rent) 2 BR,    Below Median,219000,0.40408717,0.18923063,0.09725458,0.11760196,33911,0.032,0.351,0.457,0.13
All Housing Types (Rent) 2 BR,    Above Median,219000,0.17131342,0.1032813,0.0343469,0.03368522,33249,0.021,0.137,0.206,0.2
All Housing Types (Rent) 3 BR,All Values,,0.71931875,0.31267323,0.17441977,0.23222575,29945,0.05,0.638,0.801,0.11
All Housing Types (Rent) 3 BR,    Below Median,210000,0.83010344,0.32650255,0.21127406,0.29232683,15274,0.08,0.699,0.962,0.16
All Housing Types (Rent) 3 BR,    Above Median,210000,0.60398064,0.29827551,0.13605071,0.16965442,14671,0.055,0.514,0.694,0.15
All Housing Types (Rent) 4-5 BR,All Values,,0.8377193,0.38421053,0.17842105,0.27508772,5700,0.136,0.614,1.062,0.27
All Housing Types (Rent) 4-5 BR,    Below Median,239000,0.88504983,0.48106312,0.12657807,0.27740864,3010,0.207,0.545,1.225,0.38
All Housing Types (Rent) 4-5 BR,    Above Median,239000,0.78475836,0.27583643,0.23643123,0.27249071,2690,0.158,0.524,1.045,0.33
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
