Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,34.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,180000,0.0,0.0,0.0,0.0,34.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,256.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Below Median,88000,0.0,0.0,0.0,0.0,200.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Above Median,88000,0.0,0.0,0.0,0.0,56.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.0525,0.0525,0.0,0.0,400.0,0.05194157,-0.03294388,0.13794388,1.6275025
"50+ Units (Rent), 2 BR",    Below Median,58000,0.05915493,0.05915493,0.0,0.0,355.0,0.05986628,-0.0393251,0.15763496,1.6647814
"50+ Units (Rent), 2 BR",    Above Median,58000,0.0,0.0,0.0,0.0,45.0,.,.,.,.
"50+ Units (Rent), 3 BR",All Values,,0.31428571,0.15714286,0.15714286,0.0,70.0,0.44514982,-0.41798573,1.0465572,2.3299546
"50+ Units (Rent), 3 BR",    Below Median,96000,0.35483871,0.17741935,0.17741935,0.0,62.0,0.50976368,-0.48372254,1.1934,2.3632181
"50+ Units (Rent), 3 BR",    Above Median,96000,0.0,0.0,0.0,0.0,8.0,.,.,.,.
All Housing Types (Own) 0-1 BR,All Values,,0.00295421,0.00295421,0.0,0.0,677.0,0.0054002,-0.00592912,0.01183754,3.0070059
All Housing Types (Own) 0-1 BR,    Below Median,155000,0.00515464,0.00515464,0.0,0.0,388.0,0.00943166,-0.01036044,0.02066972,3.0099251
All Housing Types (Own) 0-1 BR,    Above Median,155000,0.0,0.0,0.0,0.0,289.0,.,.,.,.
All Housing Types (Own) 2 BR,All Values,,0.07662589,0.01352222,0.03766903,0.02543464,3106.0,0.03021748,0.02691812,0.12633365,0.64870716
All Housing Types (Own) 2 BR,    Below Median,280000,0.05088496,0.0,0.00719027,0.04369469,1808.0,0.0256848,0.00863345,0.09313646,0.83033388
All Housing Types (Own) 2 BR,    Above Median,280000,0.11248074,0.03235747,0.08012327,0.0,1298.0,0.06531694,0.00503437,0.21992711,0.95524238
All Housing Types (Own) 3 BR,All Values,,0.38223677,0.19292405,0.07944927,0.10986345,17722.0,0.03607508,0.32289326,0.44158027,0.15525326
All Housing Types (Own) 3 BR,    Below Median,275000,0.4276446,0.23312074,0.07037607,0.12414779,9094.0,0.06213514,0.32543229,0.52985691,0.23901228
All Housing Types (Own) 3 BR,    Above Median,275000,0.33437645,0.15055633,0.08901252,0.0948076,8628.0,0.04864248,0.25435958,0.41439332,0.23930176
All Housing Types (Own) 4-5 BR,All Values,,0.81935933,0.37103064,0.20766017,0.24066852,14360.0,0.06880516,0.70617484,0.93254382,0.13813779
All Housing Types (Own) 4-5 BR,    Below Median,365000,0.95032852,0.46754271,0.24743758,0.23534823,7610.0,0.11842016,0.75552735,1.1451297,0.20498297
All Housing Types (Own) 4-5 BR,    Above Median,365000,0.6717037,0.26222222,0.16281481,0.24666667,6750.0,0.07817304,0.54310906,0.80029835,0.19144549
All Housing Types (Rent) 0-1 BR,All Values,,0.06733631,0.03571429,0.03162202,0.0,2688.0,0.0358616,0.00834398,0.12632864,0.87608499
All Housing Types (Rent) 0-1 BR,    Below Median,77000,0.09849363,0.04924681,0.04924681,0.0,1726.0,0.05692128,0.00485812,0.19212913,0.95067577
All Housing Types (Rent) 0-1 BR,    Above Median,77000,0.01143451,0.01143451,0.0,0.0,962.0,0.01260084,-0.00929386,0.03216289,1.8127907
All Housing Types (Rent) 2 BR,All Values,,0.19090681,0.10223562,0.01909068,0.06958051,3981.0,0.06069924,0.09105656,0.29075706,0.52303137
All Housing Types (Rent) 2 BR,    Below Median,99000,0.18620038,0.07750473,0.01937618,0.08931947,2116.0,0.08661316,0.04372173,0.32867902,0.76518988
All Housing Types (Rent) 2 BR,    Above Median,99000,0.19624665,0.13029491,0.01876676,0.04718499,1865.0,0.07251984,0.07695151,0.31554179,0.60788369
All Housing Types (Rent) 3 BR,All Values,,0.88205128,0.41208791,0.26996337,0.2,2730.0,0.2144064,0.52935275,1.2347498,0.39986171
All Housing Types (Rent) 3 BR,    Below Median,132000,0.59252218,0.32319392,0.2287706,0.04055767,1578.0,0.19549926,0.27092589,0.91411847,0.54275822
All Housing Types (Rent) 3 BR,    Above Median,132000,1.2786458,0.53385417,0.32638889,0.41840278,1152.0,0.44519396,0.54630176,2.0109899,0.57274974
All Housing Types (Rent) 4-5 BR,All Values,,0.75831202,0.22122762,0.23401535,0.30306905,782.0,0.31894954,0.23364003,1.282984,0.6918946
All Housing Types (Rent) 4-5 BR,    Below Median,110000,0.78638941,0.23440454,0.1758034,0.37618147,529.0,0.43569658,0.06966853,1.5031103,0.91140708
All Housing Types (Rent) 4-5 BR,    Above Median,110000,0.69960474,0.19367589,0.35573123,0.15019763,253.0,0.38164679,0.07179578,1.3274137,0.89737666
