Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 149000,0.42526235,0.20228649,0.08880073,0.13417513,70326.0,0.02317194,0.38714451,0.46338019,0.08963371
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,149000 to 201000,0.5773206,0.29026385,0.14261106,0.14444569,71404.0,0.02876222,0.53000674,0.62463446,0.08195422
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 201000,0.33746014,0.16567309,0.08229585,0.0894912,72130.0,0.01851691,0.30699983,0.36792046,0.09026344
"2-4 Units (Own/Rent), 3 BR",All Values,,0.74816705,0.32862631,0.18284064,0.2367001,136392.0,0.02510623,0.7068673,0.7894668,0.05520124
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 181000,0.90636121,0.40745107,0.22978203,0.26912811,44960.0,0.05478931,0.81623279,0.99648963,0.09943984
"2-4 Units (Own/Rent), 3 BR",Second Tercile,181000 to 263000,0.83694365,0.36496382,0.20598553,0.2659943,45610.0,0.04475934,0.76331454,0.91057277,0.0879738
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 263000,0.50458295,0.21511501,0.11374449,0.17572345,45822.0,0.03151358,0.45274312,0.55642278,0.10273798
"5-49 Units (Own), 0-1 BR",All Values,,0.0249919,0.01490258,0.00407275,0.00601657,21607.0,0.00646234,0.01436135,0.03562245,0.42535974
"5-49 Units (Own), 0-1 BR",First Tercile,Below 156000,0.03165366,0.02299503,0.00567779,0.00298084,7045.0,0.01245095,0.01117184,0.05213547,0.64706011
"5-49 Units (Own), 0-1 BR",Second Tercile,156000 to 270000,0.02425425,0.01143016,0.00236967,0.01045442,7174.0,0.01100968,0.00614332,0.04236518,0.7467116
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 270000,0.01935571,0.01055766,0.00419599,0.00460206,7388.0,0.00823534,0.00580858,0.03290285,0.69990366
"5-49 Units (Own), 2 BR",All Values,,0.13626911,0.05418314,0.03807217,0.0440138,43759.0,0.01593605,0.11005432,0.16248391,0.19237518
"5-49 Units (Own), 2 BR",First Tercile,Below 209000,0.1062226,0.03768941,0.02753634,0.04099685,13001.0,0.02139806,0.07102279,0.14142241,0.3313778
"5-49 Units (Own), 2 BR",Second Tercile,209000 to 343000,0.18404908,0.05263158,0.06696803,0.06444947,15485.0,0.03826151,0.12110889,0.24698927,0.34197502
"5-49 Units (Own), 2 BR",Third Tercile ,Above 343000,0.11340274,0.06979637,0.01774373,0.02586263,15273.0,0.01867233,0.08268676,0.14411871,0.27085747
"5-49 Units (Own), 3 BR",All Values,,0.3636464,0.1719457,0.07283964,0.11886105,9061.0,0.06169791,0.26215333,0.46513946,0.27909823
"5-49 Units (Own), 3 BR",First Tercile,Below 288000,0.46789642,0.17346577,0.14047535,0.1539553,2819.0,0.1386516,0.23981454,0.69597829,0.48746233
"5-49 Units (Own), 3 BR",Second Tercile,288000 to 471000,0.30142764,0.17456197,0.0155743,0.11129137,3082.0,0.081196,0.16786022,0.43499507,0.44311603
"5-49 Units (Own), 3 BR",Third Tercile ,Above 471000,0.33132911,0.16803797,0.06835443,0.09493671,3160.0,0.08329851,0.19430306,0.46835517,0.41356478
"5-49 Units (Rent), 0-1 BR",All Values,,0.11712897,0.06593295,0.02567514,0.02552088,207438.0,0.00550122,0.10807947,0.12617847,0.07726098
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 119000,0.10827104,0.06164108,0.02479968,0.02183028,67017.0,0.01173504,0.08896689,0.12757518,0.17829465
"5-49 Units (Rent), 0-1 BR",Second Tercile,119000 to 154000,0.1331823,0.07682832,0.03127788,0.02507611,70625.0,0.01169302,0.11394729,0.15241731,0.14442617
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 154000,0.10939022,0.05902917,0.02084647,0.02951459,69796.0,0.00799647,0.09623603,0.12254442,0.12025016
"5-49 Units (Rent), 2 BR",All Values,,0.47963379,0.24816082,0.10864009,0.12283288,147892.0,0.01673814,0.45209954,0.50716803,0.0574068
"5-49 Units (Rent), 2 BR",First Tercile,Below 142000,0.52962764,0.26879304,0.13327285,0.12756175,48502.0,0.0343714,0.47308669,0.5861686,0.10675605
"5-49 Units (Rent), 2 BR",Second Tercile,142000 to 198000,0.54118426,0.27658166,0.11694123,0.14766138,49837.0,0.03092176,0.49031797,0.59205055,0.09399071
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 198000,0.36879705,0.19938248,0.07618106,0.09323351,49553.0,0.02509559,0.3275148,0.41007929,0.11193757
"5-49 Units (Rent), 3 BR",All Values,,1.0544924,0.46788842,0.27270516,0.3138988,24664.0,0.07459143,0.93178947,1.1771953,0.11636206
"5-49 Units (Rent), 3 BR",First Tercile,Below 142000,1.1524247,0.53044772,0.28674191,0.33523502,8063.0,0.14875842,0.90771705,1.3971323,0.21234152
"5-49 Units (Rent), 3 BR",Second Tercile,142000 to 196000,1.2089099,0.55001214,0.28793396,0.37096383,8238.0,0.1495399,0.96291679,1.4549031,0.20348343
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 196000,0.80796365,0.32667703,0.24417075,0.23711587,8363.0,0.11605161,0.61705875,0.99886855,0.23627907
"50+ Units (Own), 0-1 BR",All Values,,0.01981935,0.0129963,0.00136461,0.00545844,15389.0,0.00647587,0.00916655,0.03047215,0.53749499
"50+ Units (Own), 0-1 BR",First Tercile,Below 193000,0.01855874,0.01046397,0.00276407,0.0053307,5065.0,0.0110255,0.00042178,0.03669569,0.97727307
"50+ Units (Own), 0-1 BR",Second Tercile,193000 to 371000,0.03003755,0.01668753,0.00146016,0.01188986,4794.0,0.0167493,0.00248495,0.05759015,0.91727201
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 371000,0.01211573,0.01211573,0.0,0.0,5530.0,0.00698172,0.0006308,0.02360066,0.94793541
"50+ Units (Own), 2 BR",All Values,,0.1158328,0.06996579,0.02355333,0.02231368,20167.0,0.01913308,0.08435888,0.14730671,0.27171853
"50+ Units (Own), 2 BR",First Tercile,Below 300000,0.08886735,0.04217159,0.01114881,0.03554694,6189.0,0.02726674,0.04401356,0.13372113,0.50472743
"50+ Units (Own), 2 BR",Second Tercile,300000 to 508000,0.1274409,0.06019674,0.04698282,0.02026134,6811.0,0.03919448,0.06296598,0.19191582,0.50592014
"50+ Units (Own), 2 BR",Third Tercile ,Above 508000,0.12808707,0.10325101,0.01199944,0.01283661,7167.0,0.0278555,0.08226477,0.17390937,0.35774339
"50+ Units (Own), 3 BR",All Values,,0.41401469,0.22674419,0.11933905,0.06793146,3268.0,0.12695944,0.2051664,0.62286297,0.50444656
"50+ Units (Own), 3 BR",First Tercile,Below 387000,0.33333333,0.21574344,0.03012634,0.08746356,1029.0,0.16842927,0.05626719,0.61039948,0.83119844
"50+ Units (Own), 3 BR",Second Tercile,387000 to 689000,0.38589212,0.10373444,0.21473029,0.06742739,964.0,0.15471131,0.13139202,0.64039221,0.659511
"50+ Units (Own), 3 BR",Third Tercile ,Above 689000,0.50039216,0.32862745,0.11921569,0.05254902,1275.0,0.2473257,0.09354138,0.90724294,0.81306386
"50+ Units (Rent), 0-1 BR",All Values,,0.03983481,0.0223905,0.00553129,0.01191302,146982.0,0.00429757,0.03276531,0.04690431,0.17747047
"50+ Units (Rent), 0-1 BR",First Tercile,Below 77000,0.00970914,0.00562759,0.00185525,0.0022263,48511.0,0.00335534,0.00418961,0.01522867,0.56848838
"50+ Units (Rent), 0-1 BR",Second Tercile,77000 to 167000,0.07313473,0.04617309,0.00906239,0.01789925,48773.0,0.01105094,0.05495593,0.09131352,0.24856588
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 167000,0.03656083,0.0154131,0.00565415,0.01549358,49698.0,0.00555191,0.02742793,0.04569373,0.24980009
"50+ Units (Rent), 2 BR",All Values,,0.31472425,0.18250937,0.05445297,0.07776191,56030.0,0.02306672,0.2767795,0.35266901,0.12056509
"50+ Units (Rent), 2 BR",First Tercile,Below 159000,0.46601942,0.24078805,0.07778346,0.14744791,17613.0,0.05670602,0.37273801,0.55930082,0.20016635
"50+ Units (Rent), 2 BR",Second Tercile,159000 to 273000,0.34666463,0.21635374,0.0627894,0.0675215,19653.0,0.03756865,0.28486421,0.40846505,0.1782715
"50+ Units (Rent), 2 BR",Third Tercile ,Above 273000,0.13925602,0.09235771,0.02382221,0.0230761,18764.0,0.02072601,0.10516174,0.17335031,0.24483168
"50+ Units (Rent), 3 BR",All Values,,0.66815884,0.2798556,0.1767509,0.21155235,6925.0,0.09710279,0.50842475,0.82789294,0.23906605
"50+ Units (Rent), 3 BR",First Tercile,161000,0.74564296,0.25341498,0.25105982,0.24116816,2123.0,0.18772729,0.43683157,1.0544543,0.4141545
"50+ Units (Rent), 3 BR",Second Tercile,161000 to 310000,0.86993517,0.3423825,0.22933549,0.29821718,2468.0,0.18892844,0.55914789,1.1807225,0.35725338
"50+ Units (Rent), 3 BR",Third Tercile ,Above 310000,0.38431877,0.2377892,0.05355613,0.09297344,2334.0,0.11064349,0.20231022,0.56632731,0.47358745
All Housing Types (Own) 0-1 BR,All Values,,0.07609146,0.03487698,0.02162207,0.01959241,72426.0,0.00884234,0.0615458,0.09063712,0.19116018
All Housing Types (Own) 0-1 BR,First Tercile,Below 171000,0.05992621,0.02366513,0.0191696,0.01709148,23579.0,0.0126413,0.03913127,0.08072114,0.34700908
All Housing Types (Own) 0-1 BR,Second Tercile,171000 to 324000,0.06398943,0.02630345,0.01854457,0.01914141,23457.0,0.01689563,0.03619612,0.09178273,0.43434216
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 324000,0.10228436,0.05320993,0.02674281,0.02233163,25390.0,0.01820451,0.07233795,0.13223078,0.2927761
All Housing Types (Own) 2 BR,All Values,,0.1551859,0.07299516,0.03496498,0.04722576,395081.0,0.005058,0.14686548,0.16350631,0.0536158
All Housing Types (Own) 2 BR,First Tercile,Below 210000,0.13032224,0.05656893,0.032006,0.04174731,124008.0,0.0087212,0.11597587,0.14466861,0.11008384
All Housing Types (Own) 2 BR,Second Tercile,210000 to 340000,0.15998869,0.07437246,0.03582566,0.04979056,130828.0,0.01109362,0.14173968,0.1782377,0.11406438
All Housing Types (Own) 2 BR,Third Tercile ,Above 340000,0.17269065,0.0862348,0.03677849,0.04967735,140245.0,0.00953521,0.15700523,0.18837606,0.09082955
All Housing Types (Own) 3 BR,All Values,,0.39900163,0.17611927,0.0922661,0.13061627,865811.0,0.00497926,0.39081075,0.4071925,0.02052843
All Housing Types (Own) 3 BR,First Tercile,Below 267000,0.3818401,0.17282094,0.0851665,0.12385266,284572.0,0.00879289,0.36737579,0.3963044,0.03788052
All Housing Types (Own) 3 BR,Second Tercile,267000 to 410000,0.385794,0.16854154,0.09098803,0.12626442,278685.0,0.00978062,0.36970487,0.40188312,0.04170393
All Housing Types (Own) 3 BR,Third Tercile ,Above 410000,0.42730884,0.18620147,0.10012097,0.1409864,302554.0,0.00855531,0.41323536,0.44138233,0.03293515
All Housing Types (Own) 4-5 BR,All Values,,0.66964351,0.27427639,0.15999435,0.23537277,778565.0,0.00718708,0.65782076,0.68146626,0.01765529
All Housing Types (Own) 4-5 BR,First Tercile,Below 378000,0.60475176,0.24975912,0.14704496,0.20794768,239743.0,0.01661165,0.57742559,0.63207792,0.04518576
All Housing Types (Own) 4-5 BR,Second Tercile,378000 to 600000,0.65641532,0.2655884,0.15480653,0.23602038,267282.0,0.01257032,0.63573714,0.6770935,0.03150168
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 600000,0.73995728,0.30447448,0.17653384,0.25894896,271540.0,0.01281154,0.7188823,0.76103226,0.02848135
All Housing Types (Rent) 0-1 BR,All Values,,0.09917816,0.05548289,0.02151496,0.02218031,482455.0,0.00338838,0.09360428,0.10475205,0.05620075
All Housing Types (Rent) 0-1 BR,First Tercile,Below 113000,0.05868668,0.0329184,0.01268816,0.01308012,158179.0,0.00552131,0.04960412,0.06776923,0.15476352
All Housing Types (Rent) 0-1 BR,Second Tercile,113000 to 157000,0.13054636,0.07466122,0.03125654,0.0246286,162494.0,0.00715325,0.11877927,0.14231345,0.09013728
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 157000,0.10726162,0.05828213,0.02036073,0.02861876,161782.0,0.00617736,0.09709987,0.11742338,0.09473802
All Housing Types (Rent) 2 BR,All Values,,0.47066481,0.24206777,0.10464875,0.12394828,434052.0,0.00973562,0.4546497,0.48667991,0.03402655
All Housing Types (Rent) 2 BR,First Tercile,Below 145000,0.46876926,0.23668842,0.10093272,0.13114811,142808.0,0.01759096,0.43983212,0.49770639,0.06173001
All Housing Types (Rent) 2 BR,Second Tercile,145000 to 194000,0.55561801,0.28511598,0.12721403,0.143288,145888.0,0.01863602,0.52496176,0.58627426,0.05517505
All Housing Types (Rent) 2 BR,Third Tercile ,Above 194000,0.387263,0.20414706,0.08565178,0.09746416,145356.0,0.01610577,0.36076901,0.41375699,0.06841343
All Housing Types (Rent) 3 BR,All Values,,0.90150024,0.40146791,0.22560947,0.27442286,216498.0,0.02314193,0.86343177,0.93956872,0.04222792
All Housing Types (Rent) 3 BR,First Tercile,Below 166000,0.93008197,0.39721795,0.24022685,0.29263716,70883.0,0.03962658,0.86489624,0.99526769,0.070086
All Housing Types (Rent) 3 BR,Second Tercile,166000 to 220000,0.97399248,0.43045458,0.25159804,0.29193986,72902.0,0.04252651,0.90403637,1.0439486,0.07182408
All Housing Types (Rent) 3 BR,Third Tercile ,Above 220000,0.80095719,0.3765489,0.18530387,0.23910442,72713.0,0.03858053,0.73749221,0.86442216,0.07923642
All Housing Types (Rent) 4-5 BR,All Values,,1.2913074,0.59012434,0.32404385,0.37713919,52999.0,0.06093522,1.1910689,1.3915458,0.07762555
All Housing Types (Rent) 4-5 BR,First Tercile,Below 193000,1.11456,0.53141346,0.26958671,0.31355981,17397.0,0.1119416,0.93041604,1.2987039,0.16521671
All Housing Types (Rent) 4-5 BR,Second Tercile,193000 to 265000,1.5044731,0.69408654,0.35598942,0.45439712,17773.0,0.13184299,1.2875914,1.7213548,0.14415793
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 265000,1.251276,0.54377699,0.34533625,0.36216277,17829.0,0.0919497,1.1000188,1.4025333,0.1208824
