Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 3 BR",All Values,,2.4565217,0.22282609,0.07608696,0.7173913,0.0,0.85869565,0.10869565,0.47282609,0.0,184.0,1.820666,-0.53847384,5.4515173,1.2192017
"5-49 Units (Own), 3 BR",First Tercile,Below 85000,3.6666667,1.1111111,1.5555556,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.6307808,-5.5959678,12.929301,2.526173
"5-49 Units (Own), 3 BR",Second Tercile,85000 to 92000,0.96551724,0.0,0.0,0.0,0.0,0.96551724,0.0,0.0,0.0,29.0,1.3243012,-1.2129583,3.1439928,2.2562782
"5-49 Units (Own), 3 BR",Third Tercile ,Above 92000,2.6780822,0.21232877,0.0,0.84246575,0.0,0.89041096,0.1369863,0.59589041,0.0,146.0,2.3102224,-1.1222336,6.478398,1.4190438
"5-49 Units (Rent), 0-1 BR",All Values,,1.3334067,0.05771911,0.04693803,0.60953429,0.14037404,0.12318787,0.15504217,0.10751742,0.09309375,40905.0,0.06029068,1.2342285,1.4325848,0.07437954
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 60000,1.2600991,0.05909296,0.04460129,0.34044151,0.10421985,0.13357862,0.23907494,0.18628923,0.15280072,13318.0,0.09588046,1.1023758,1.4178225,0.12516742
"5-49 Units (Rent), 0-1 BR",Second Tercile,60000 to 84000,1.3795684,0.07883456,0.07411175,0.6395408,0.18629659,0.13194798,0.13754269,0.08224951,0.04904454,13763.0,0.12424893,1.1751789,1.5839579,0.14815466
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 84000,1.3580729,0.03537326,0.02213542,0.83890336,0.12948495,0.10445602,0.09150752,0.0567853,0.07942708,13824.0,0.11415533,1.1702874,1.5458584,0.13827351
"5-49 Units (Rent), 2 BR",All Values,,2.1889018,0.20572378,0.34918478,0.97724724,0.26740424,0.15085835,0.1344893,0.06383713,0.040157,46368.0,0.09016737,2.0405765,2.3372272,0.06776244
"5-49 Units (Rent), 2 BR",First Tercile,Below 74000,2.0593476,0.21485654,0.36008123,0.84973143,0.24793659,0.11607494,0.14365256,0.0805057,0.04650858,15266.0,0.14810998,1.8157066,2.3029885,0.11830976
"5-49 Units (Rent), 2 BR",Second Tercile,74000 to 98000,2.276807,0.25017732,0.35598685,0.98600812,0.27422787,0.19072796,0.11000064,0.07730995,0.0323683,15509.0,0.17177172,1.9942425,2.5593715,0.12410559
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 98000,2.2283076,0.15256846,0.33175143,1.0933752,0.27967678,0.14525749,0.14987494,0.03411787,0.04168537,15593.0,0.17685342,1.9373837,2.5192315,0.13055822
"5-49 Units (Rent), 3 BR",All Values,,3.6935722,0.46322445,1.2195996,1.1683878,0.38482613,0.22950474,0.11865121,0.07144362,0.03793467,4745.0,0.51362732,2.8486552,4.5384891,0.22875333
"5-49 Units (Rent), 3 BR",First Tercile,Below 83000,3.8170895,0.79506008,1.2977303,1.0,0.27436582,0.24165554,0.17222964,0.01068091,0.02536716,1498.0,0.87696949,2.3744746,5.2597043,0.37793581
"5-49 Units (Rent), 3 BR",Second Tercile,83000 to 116000,3.6014286,0.38,1.4378571,1.0478571,0.455,0.14,0.08285714,0.05714286,0.00071429,1400.0,0.94031688,2.0546073,5.1482498,0.42950214
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 116000,3.6632377,0.2571738,0.99079589,1.3963184,0.42122361,0.28749323,0.1023281,0.1315647,0.07634001,1847.0,0.88633284,2.2052202,5.1212552,0.39801335
"50+ Units (Own), 0-1 BR",All Values,,1.8108108,0.11351351,0.0,0.2,1.2,0.08648649,0.01081081,0.08108108,0.11891892,185.0,1.6699096,-0.93619048,4.5578121,1.5170007
"50+ Units (Own), 0-1 BR",First Tercile,Below 175000,1.0,0.0,0.0,0.0,0.0,0.0,0.28571429,0.71428571,0.0,7.0,1.1325427,-0.86303281,2.8630328,1.8630328
"50+ Units (Own), 0-1 BR",Second Tercile,175000 to 279000,1.0,0.0,0.0,0.62962963,0.0,0.0,0.0,0.37037037,0.0,27.0,1.0779305,-0.77319567,2.7731957,1.7731957
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 279000,1.9933775,0.13907285,0.0,0.13245033,1.4701987,0.10596026,0.0,0.0,0.14569536,151.0,2.1413557,-1.5291527,5.5159077,1.7671165
"50+ Units (Own), 2 BR",All Values,,1.7518248,0.0,0.2919708,0.11922141,0.41119221,0.10462287,0.23357664,0.29683698,0.29440389,411.0,0.60251934,0.7606805,2.7429691,0.56577821
"50+ Units (Own), 2 BR",First Tercile,Below 250000,1.3956044,0.0,0.0,0.0,0.0,0.0,0.18681319,1.0,0.20879121,91.0,0.81970993,0.04718156,2.7440272,0.96619274
"50+ Units (Own), 2 BR",Second Tercile,250000 to 409000,1.6516854,0.0,0.0,0.0,0.73033708,0.25842697,0.07865169,0.0,0.58426966,89.0,1.0439091,-0.06554512,3.3689159,1.0396838
"50+ Units (Own), 2 BR",Third Tercile ,Above 409000,1.9307359,0.0,0.51948052,0.21212121,0.45021645,0.08658009,0.31168831,0.13419913,0.21645022,231.0,0.91581045,0.42422774,3.4372441,0.78027666
"50+ Units (Own), 3 BR",All Values,,1.3636364,0.0,0.0,0.0,0.0,0.0,0.98863636,0.0,0.375,88.0,0.98946996,-0.26404172,2.9913144,1.1936306
"50+ Units (Own), 3 BR",First Tercile,Below 250000,0.9375,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,16.0,1.2905741,-1.1854944,3.0604944,2.2645274
"50+ Units (Own), 3 BR",Second Tercile,250000 to 340000,2.0625,0.0,0.0,0.0,0.0,0.0,2.0625,0.0,0.0,16.0,2.9549854,-2.798451,6.923451,2.3568247
"50+ Units (Own), 3 BR",Third Tercile ,Above 340000,1.2857143,0.0,0.0,0.0,0.0,0.0,0.69642857,0.0,0.58928571,56.0,1.2711091,-0.80526021,3.3766888,1.6263135
