Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",    Below Median,360000,0.0,0.0,0.0,0.0,90.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,100.0,.,.,.,.
"50+ Units (Own), 2 BR",    Below Median,250000,0.0,0.0,0.0,0.0,62.0,.,.,.,.
"50+ Units (Own), 2 BR",    Above Median,250000,0.0,0.0,0.0,0.0,38.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.03884157,0.0,0.0,0.03884157,2935.0,0.03783482,-0.02339672,0.10107985,1.6023629
"50+ Units (Rent), 0-1 BR",    Below Median,103000,0.06437041,0.0,0.0,0.06437041,1771.0,0.06336933,-0.03987213,0.16861296,1.6194171
"50+ Units (Rent), 0-1 BR",    Above Median,103000,0.0,0.0,0.0,0.0,1164.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.07087959,0.03586678,0.01707942,0.01793339,1171.0,0.04205461,0.00169976,0.14005942,0.97601899
"50+ Units (Rent), 2 BR",    Below Median,123000,0.10130246,0.04196816,0.02894356,0.03039074,691.0,0.07135581,-0.01607784,0.21868276,1.1587113
"50+ Units (Rent), 2 BR",    Above Median,123000,0.02708333,0.02708333,0.0,0.0,480.0,0.02642727,-0.01638952,0.07055619,1.6051516
"50+ Units (Rent), 3 BR",All Values,,1.4182243,0.80607477,0.34579439,0.26635514,428.0,0.74191722,0.19777047,2.6386781,0.86055064
"50+ Units (Rent), 3 BR",    Below Median,132000,1.6925466,0.87888199,0.45962733,0.35403727,322.0,1.0214056,0.01233435,3.3727588,0.99271255
"50+ Units (Rent), 3 BR",    Above Median,132000,0.58490566,0.58490566,0.0,0.0,106.0,0.64606811,-0.47787638,1.6476877,1.8170145
All Housing Types (Own) 0-1 BR,All Values,,0.21371122,0.10149368,0.05630027,0.05591727,2611.0,0.08068937,0.08097721,0.34644523,0.62109049
All Housing Types (Own) 0-1 BR,    Below Median,175000,0.34631148,0.18101093,0.10040984,0.06489071,1464.0,0.14088839,0.11455007,0.57807288,0.66922821
All Housing Types (Own) 0-1 BR,    Above Median,175000,0.04446382,0.0,0.0,0.04446382,1147.0,0.04779089,-0.0341522,0.12307984,1.7680897
All Housing Types (Own) 2 BR,All Values,,0.16340939,0.11726184,0.02210171,0.02404584,9773.0,0.0385461,0.10000106,0.22681772,0.38803357
All Housing Types (Own) 2 BR,    Below Median,215000,0.20784157,0.15483097,0.0210042,0.0320064,4999.0,0.06438718,0.10192466,0.31375847,0.50960405
All Housing Types (Own) 2 BR,    Above Median,215000,0.11688312,0.07792208,0.02325094,0.0157101,4774.0,0.04382571,0.04478982,0.18897641,0.6167982
All Housing Types (Own) 3 BR,All Values,,0.38038691,0.16770196,0.09680698,0.11587796,61979.0,0.02440069,0.34024776,0.42052605,0.10552188
All Housing Types (Own) 3 BR,    Below Median,240000,0.49434335,0.2244176,0.11931547,0.15061028,31379.0,0.03704818,0.4333991,0.5552876,0.12328324
All Housing Types (Own) 3 BR,    Above Median,240000,0.26352941,0.10954248,0.07372549,0.08026144,30600.0,0.02661751,0.21974361,0.30731521,0.16615148
All Housing Types (Own) 4-5 BR,All Values,,0.82996123,0.35230199,0.21406944,0.2635898,35339.0,0.05276814,0.74315764,0.91676483,0.10458753
All Housing Types (Own) 4-5 BR,    Below Median,285000,0.91690242,0.42142342,0.21517723,0.28030177,18027.0,0.07723705,0.78984748,1.0439574,0.13856976
All Housing Types (Own) 4-5 BR,    Above Median,285000,0.7394293,0.28032579,0.2129159,0.24618762,17312.0,0.06565874,0.63142067,0.84743792,0.14607025
All Housing Types (Rent) 0-1 BR,All Values,,0.0332189,0.01403473,0.00555331,0.01363086,9904.0,0.01497478,0.00858538,0.05785242,0.74155135
All Housing Types (Rent) 0-1 BR,    Below Median,91000,0.03106796,0.02699029,0.0015534,0.00252427,5150.0,0.01501255,0.00637232,0.0557636,0.79489087
All Housing Types (Rent) 0-1 BR,    Above Median,91000,0.03554901,0.0,0.00988641,0.0256626,4754.0,0.0249638,-0.00551645,0.07661447,1.1551786
All Housing Types (Rent) 2 BR,All Values,,0.23667252,0.14386141,0.03406143,0.05874969,11949.0,0.03881726,0.17281813,0.30052692,0.26980061
All Housing Types (Rent) 2 BR,    Below Median,107000,0.26556356,0.16087811,0.03800786,0.06667759,6104.0,0.05820825,0.16981099,0.36131614,0.36056368
All Housing Types (Rent) 2 BR,    Above Median,107000,0.20650128,0.12609068,0.02994012,0.05047049,5845.0,0.05216349,0.12069235,0.29231022,0.41553705
All Housing Types (Rent) 3 BR,All Values,,0.66664117,0.33802494,0.16247227,0.16614396,13073.0,0.08514929,0.52657058,0.80671175,0.21011391
All Housing Types (Rent) 3 BR,    Below Median,145000,0.71552222,0.33597807,0.19099827,0.18854587,6932.0,0.11892231,0.51989502,0.91114941,0.27340479
All Housing Types (Rent) 3 BR,    Above Median,145000,0.61146393,0.34033545,0.13027194,0.14085654,6141.0,0.12017798,0.41377115,0.80915671,0.32331061
All Housing Types (Rent) 4-5 BR,All Values,,1.0623711,0.41778351,0.30824742,0.33634021,3880.0,0.19319026,0.74457316,1.3801691,0.29914026
All Housing Types (Rent) 4-5 BR,    Below Median,165000,0.94481132,0.27641509,0.32311321,0.34528302,2120.0,0.23106359,0.56471171,1.3249109,0.40230213
All Housing Types (Rent) 4-5 BR,    Above Median,165000,1.2039773,0.58806818,0.29034091,0.32556818,1760.0,0.29728792,0.71493864,1.6930159,0.40618593
