Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 2 BR",Second Tercile,116000 to 166000,1.7090123,0.08901452,0.07161069,0.66910542,0.09998891,0.12293537,0.09677419,0.12537413,0.43420907
"50+ Units (Rent), 2 BR",Third Tercile ,Above 166000,1.8074799,0.04718067,0.05512083,0.82416571,0.11634062,0.12036824,0.08504028,0.19275029,0.36651323
"50+ Units (Rent), 3 BR",All Values,,3.1878822,0.15508616,0.84769316,1.2929405,0.41356309,0.24513619,0.21567538,0.00444691,0.01334074
"50+ Units (Rent), 3 BR",First Tercile,Below 129000,3.194617,0.13457557,1.1697723,0.88819876,0.34161491,0.32712215,0.32298137,0.01035197,0.0
"50+ Units (Rent), 3 BR",Second Tercile,129000 to 222000,2.7955326,0.20103093,0.66323024,1.290378,0.46219931,0.0,0.17353952,0.00515464,0.0
"50+ Units (Rent), 3 BR",Third Tercile ,Above 222000,3.4945504,0.13215259,0.78201635,1.5613079,0.42234332,0.38555858,0.17847411,0.0,0.03269755
All Housing Types (Own) 0-1 BR,All Values,,1.5408196,0.03896863,0.05910242,0.20205235,0.1351562,0.21286614,0.38023641,0.3172696,0.19516789
All Housing Types (Own) 0-1 BR,First Tercile,Below 97000,1.4121146,0.0436205,0.04233171,0.16655101,0.12412015,0.2074948,0.36105879,0.27352037,0.19341727
All Housing Types (Own) 0-1 BR,Second Tercile,97000 to 185000,1.5720131,0.03467676,0.07006956,0.20345745,0.14699264,0.21378887,0.39157119,0.33510638,0.17635025
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 185000,1.6316897,0.03851432,0.06476992,0.23355594,0.13475437,0.21699753,0.38779618,0.34168878,0.21361266
All Housing Types (Own) 2 BR,All Values,,1.8284993,0.0568302,0.12848647,0.26557359,0.17703442,0.2367925,0.37514594,0.35250974,0.23612641
All Housing Types (Own) 2 BR,First Tercile,Below 127000,1.8065966,0.06767323,0.15447785,0.28931877,0.19494248,0.23878853,0.3470275,0.29726117,0.21710704
All Housing Types (Own) 2 BR,Second Tercile,127000 to 200000,1.8283286,0.06228873,0.13281481,0.30787744,0.17911019,0.24299607,0.37177426,0.30908077,0.22238631
All Housing Types (Own) 2 BR,Third Tercile ,Above 200000,1.8496757,0.04105338,0.09929315,0.20112924,0.15781307,0.22876754,0.40543715,0.44827921,0.26790294
All Housing Types (Own) 3 BR,All Values,,2.4684094,0.1260133,0.36632711,0.39149974,0.30776922,0.33953564,0.43610701,0.32204702,0.17911034
All Housing Types (Own) 3 BR,First Tercile,Below 166000,2.4320143,0.11768687,0.37990706,0.42488461,0.3096648,0.31880511,0.39585834,0.28408139,0.20112611
All Housing Types (Own) 3 BR,Second Tercile,166000 to 262000,2.4443822,0.13033922,0.36331592,0.40250822,0.30914614,0.32972893,0.42101062,0.31206284,0.17627035
All Housing Types (Own) 3 BR,Third Tercile ,Above 262000,2.5272019,0.12914978,0.35696531,0.3491529,0.30457532,0.36895064,0.48907604,0.36754274,0.1617892
All Housing Types (Own) 4-5 BR,All Values,,3.1438926,0.1956035,0.74488672,0.47161441,0.45174865,0.45296017,0.42989976,0.26156706,0.13561235
All Housing Types (Own) 4-5 BR,First Tercile,Below 209000,3.06284,0.19613841,0.67394265,0.56240668,0.39481868,0.38934895,0.40862776,0.26222679,0.17533011
All Housing Types (Own) 4-5 BR,Second Tercile,209000 to 350000,3.1499054,0.18973877,0.74873945,0.48503226,0.46781279,0.44813439,0.41998094,0.26136568,0.12910111
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 350000,3.2113423,0.20070355,0.80526679,0.37687477,0.48785219,0.51498175,0.45854621,0.26116317,0.10595391
All Housing Types (Rent) 0-1 BR,All Values,,1.22516,0.02430245,0.02843529,0.49824967,0.1095567,0.11338419,0.16793246,0.13420319,0.14909602
All Housing Types (Rent) 0-1 BR,First Tercile,Below 69000,1.1217311,0.01803277,0.01706126,0.21949402,0.09625903,0.13668969,0.23833859,0.22497704,0.17087875
All Housing Types (Rent) 0-1 BR,Second Tercile,69000 to 98000,1.2442407,0.02704347,0.03675529,0.54433076,0.13561041,0.1356738,0.16364282,0.10319121,0.09799298
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 98000,1.3049775,0.02754923,0.03096263,0.71873806,0.09611025,0.06868839,0.10486028,0.07848282,0.17958581
All Housing Types (Rent) 2 BR,All Values,,2.0049954,0.14296847,0.25716007,0.76436437,0.24348104,0.19172366,0.18247495,0.11308324,0.10973955
All Housing Types (Rent) 2 BR,First Tercile,Below 91000,1.8898843,0.14476105,0.26104702,0.62779289,0.2348331,0.1975434,0.21824819,0.11993638,0.08572222
All Housing Types (Rent) 2 BR,Second Tercile,91000 to 117000,2.0379037,0.15919939,0.28084186,0.79891756,0.24812215,0.18454462,0.16090611,0.10702127,0.09835078
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,2.0827385,0.1247966,0.22941938,0.86115015,0.24712463,0.19338018,0.16980399,0.11261095,0.14445266
All Housing Types (Rent) 3 BR,All Values,,3.2241091,0.29454276,0.90232561,0.95021744,0.47977255,0.29955673,0.17920743,0.08049664,0.03798993
All Housing Types (Rent) 3 BR,First Tercile,Below 104000,2.8758149,0.27195814,0.76357153,0.85165728,0.40500454,0.24750512,0.18705825,0.09713695,0.05192312
All Housing Types (Rent) 3 BR,Second Tercile,104000 to 136000,3.3466778,0.32619063,1.0403969,0.9233977,0.49566947,0.29689271,0.16830265,0.06071299,0.03511473
All Housing Types (Rent) 3 BR,Third Tercile ,Above 136000,3.4456551,0.28612544,0.90479617,1.072035,0.5373435,0.35283597,0.18204058,0.08330078,0.0271776
All Housing Types (Rent) 4-5 BR,All Values,,3.8495004,0.31482163,1.0374162,1.3885984,0.46986325,0.28661216,0.2140139,0.08953868,0.04863617
All Housing Types (Rent) 4-5 BR,First Tercile,Below 111000,3.0854764,0.26192954,0.83045934,1.0142708,0.34733165,0.21800208,0.24944254,0.10621377,0.05782667
All Housing Types (Rent) 4-5 BR,Second Tercile,111000 to 158000,3.9509585,0.39002824,1.2223956,1.1174023,0.59042948,0.29276267,0.21407341,0.09533363,0.02853321
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 158000,4.4945365,0.29307475,1.0587597,2.0171503,0.4717418,0.34742022,0.17946306,0.06766047,0.05926623
