Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",    Above Median,114000,3.0594452,0.31748129,0.87362395,1.1470718,0.48480845,0.09599295,0.09599295,0.02642008,0.01805372,2271.0,0.6080019,2.0592821,4.0596083,0.32690997
"5-49 Units (Own), 0-1 BR",All Values,,2.2862745,0.0,0.31372549,0.8627451,0.18431373,0.26666667,0.25098039,0.13333333,0.2745098,255.0,1.2964275,0.15365125,4.4188978,0.93279405
"5-49 Units (Own), 0-1 BR",    Below Median,185000,2.7393617,0.0,0.42553191,1.0851064,0.25,0.08510638,0.34042553,0.18085106,0.37234043,188.0,1.7775207,-0.18465989,5.6633833,1.0674098
"5-49 Units (Own), 0-1 BR",    Above Median,185000,1.0149254,0.0,0.0,0.23880597,0.0,0.7761194,0.0,0.0,0.0,67.0,0.88806217,-0.4459369,2.4757876,1.439379
"5-49 Units (Own), 2 BR",All Values,,1.5570071,0.0,0.09857482,0.47149644,0.29216152,0.2719715,0.14370546,0.10926366,0.16983373,842.0,0.57533258,0.61058504,2.5034292,0.60784699
"5-49 Units (Own), 2 BR",    Below Median,175000,1.5988484,0.0,0.15930902,0.50671785,0.37619962,0.26295585,0.05566219,0.13627639,0.10172745,521.0,0.80231874,0.27903403,2.9186627,0.82547811
"5-49 Units (Own), 2 BR",    Above Median,175000,1.4890966,0.0,0.0,0.41433022,0.15576324,0.28660436,0.28660436,0.06542056,0.28037383,321.0,0.64682417,0.42507081,2.5531223,0.7145445
"5-49 Units (Own), 3 BR",All Values,,3.1410935,0.0,1.0687831,0.50970018,0.29276896,0.19753086,0.07760141,0.79012346,0.20458554,567.0,1.5040231,0.66697551,5.6152114,0.78766136
"5-49 Units (Own), 3 BR",    Below Median,250000,3.4573304,0.0,1.3260394,0.63238512,0.36323851,0.19912473,0.02844639,0.81619256,0.09190372,457.0,1.9251569,0.29044724,6.6242136,0.91599089
"5-49 Units (Own), 3 BR",    Above Median,250000,1.8272727,0.0,0.0,0.0,0.0,0.19090909,0.28181818,0.68181818,0.67272727,110.0,1.1473413,-0.06010364,3.7146491,1.0328925
"5-49 Units (Rent), 0-1 BR",All Values,,1.3100347,0.04188138,0.03382367,0.64939567,0.10128361,0.11786752,0.16686967,0.10906025,0.0898529,10673.0,0.14588991,1.0700458,1.5500236,0.18319279
"5-49 Units (Rent), 0-1 BR",    Below Median,99000,1.2463557,0.03516764,0.06304665,0.45207726,0.1516035,0.09347668,0.17583819,0.14139942,0.13374636,5488.0,0.1807253,0.94906256,1.5436488,0.23852992
"5-49 Units (Rent), 0-1 BR",    Above Median,99000,1.3774349,0.04898746,0.00289296,0.85824494,0.04802314,0.1436837,0.15737705,0.07483124,0.04339441,5185.0,0.22352348,1.0097388,1.745131,0.26694265
"5-49 Units (Rent), 2 BR",All Values,,2.2611994,0.18135838,0.40130058,0.97059249,0.2875,0.20751445,0.11264451,0.0716763,0.02861272,13840.0,0.19115695,1.9467462,2.5756526,0.13906477
"5-49 Units (Rent), 2 BR",    Below Median,121000,2.5048409,0.28824343,0.55255878,1.0135546,0.27994467,0.14840941,0.11715076,0.07717842,0.02780083,7230.0,0.2879847,2.0311061,2.9785758,0.18912771
"5-49 Units (Rent), 2 BR",    Above Median,121000,1.994705,0.06444781,0.23585477,0.92360061,0.29576399,0.27216339,0.10771558,0.06565809,0.02950076,6610.0,0.26244945,1.5629756,2.4264343,0.2164377
"5-49 Units (Rent), 3 BR",All Values,,3.8160248,0.27544704,1.2819807,1.4535763,0.4934663,0.17916094,0.08218707,0.00928473,0.0409216,2908.0,0.69363594,2.6749936,4.9570559,0.29901041
"5-49 Units (Rent), 3 BR",    Below Median,140000,3.8096447,0.26522843,1.3819797,1.5279188,0.44733503,0.11104061,0.07614213,0.0,0.0,1576.0,0.89586581,2.3359454,5.2833439,0.38683378
"5-49 Units (Rent), 3 BR",    Above Median,140000,3.8235736,0.28753754,1.1636637,1.3656156,0.54804805,0.25975976,0.08933934,0.02027027,0.08933934,1332.0,1.027182,2.1338591,5.513288,0.44192021
