Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",First Tercile,Below 495000,0.12877898,0.05681607,0.04068006,0.03128284,16175.0,0.0189782,0.09755985,0.15999811,0.24242414
"50+ Units (Own), 2 BR",Second Tercile,495000 to 829000,0.10467628,0.05481931,0.0194991,0.03035787,17129.0,0.01757868,0.07575935,0.13359321,0.27625105
"50+ Units (Own), 2 BR",Third Tercile ,Above 829000,0.06505154,0.02411042,0.01118164,0.02975948,17171.0,0.01373348,0.04245996,0.08764312,0.34728735
"50+ Units (Own), 3 BR",All Values,,0.22748574,0.09535452,0.06153219,0.07059902,9816.0,0.03458136,0.17059941,0.28437207,0.25006548
"50+ Units (Own), 3 BR",First Tercile,Below 523000,0.30038388,0.11068458,0.07613564,0.11356366,3126.0,0.06986813,0.18545081,0.41531694,0.38262063
"50+ Units (Own), 3 BR",Second Tercile,523000 to 900000,0.26525199,0.11107427,0.06366048,0.09051724,3016.0,0.06990727,0.15025454,0.38024944,0.43354039
"50+ Units (Own), 3 BR",Third Tercile ,Above 900000,0.13445836,0.06940664,0.04735983,0.01769189,3674.0,0.04747995,0.05635384,0.21256287,0.58088259
"50+ Units (Rent), 0-1 BR",All Values,,0.07502504,0.04172177,0.0169403,0.01636296,542139.0,0.00295515,0.07016382,0.07988626,0.06479461
"50+ Units (Rent), 0-1 BR",First Tercile,Below 128000,0.06199425,0.03320023,0.01479351,0.0140005,179065.0,0.00412852,0.05520283,0.06878567,0.10954922
"50+ Units (Rent), 0-1 BR",Second Tercile,128000 to 225000,0.13210719,0.07206346,0.03068658,0.02935715,182034.0,0.00675426,0.12099643,0.14321795,0.08410412
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 225000,0.03051812,0.01964207,0.00524194,0.00563411,181040.0,0.00332929,0.02504143,0.0359948,0.17945689
"50+ Units (Rent), 2 BR",All Values,,0.41680295,0.19737278,0.10140833,0.11802185,305113.0,0.01135126,0.39813013,0.43547578,0.04480012
"50+ Units (Rent), 2 BR",First Tercile,Below 191000,0.52146536,0.24025582,0.12752686,0.15368267,101163.0,0.0218051,0.48559597,0.55733475,0.06878575
"50+ Units (Rent), 2 BR",Second Tercile,191000 to 277000,0.5194781,0.25061068,0.12562908,0.14323834,101935.0,0.02305068,0.48155974,0.55739646,0.07299318
"50+ Units (Rent), 2 BR",Third Tercile ,Above 277000,0.21042004,0.10165172,0.05130618,0.05746214,102015.0,0.01485012,0.1859916,0.23484848,0.1160937
"50+ Units (Rent), 3 BR",All Values,,0.90801351,0.41323299,0.22255082,0.2722297,45311.0,0.04819008,0.82874082,0.98728619,0.08730342
"50+ Units (Rent), 3 BR",First Tercile,Below 157000,1.2479822,0.56907452,0.31006188,0.36884584,14868.0,0.10817896,1.0700279,1.4259366,0.14259369
"50+ Units (Rent), 3 BR",Second Tercile,157000 to 259000,0.97066649,0.43295198,0.23426899,0.30344552,15034.0,0.0930097,0.81766554,1.1236674,0.15762464
"50+ Units (Rent), 3 BR",Third Tercile ,Above 259000,0.51885262,0.24362386,0.12667921,0.14854955,15409.0,0.05442929,0.42931644,0.6083888,0.17256573
All Housing Types (Own) 0-1 BR,All Values,,0.15178727,0.06632699,0.03392935,0.05153093,189983.0,0.00771633,0.1390939,0.16448063,0.08362604
All Housing Types (Own) 0-1 BR,First Tercile,Below 348000,0.17494615,0.07603637,0.03910348,0.05980629,60813.0,0.0163944,0.14797736,0.20191494,0.1541548
All Housing Types (Own) 0-1 BR,Second Tercile,348000 to 600000,0.15548583,0.07353335,0.03290397,0.04904851,63427.0,0.01079079,0.13773499,0.17323668,0.11416374
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 600000,0.12679677,0.0503932,0.03013249,0.04627109,65743.0,0.01143674,0.10798333,0.14561021,0.14837475
All Housing Types (Own) 2 BR,All Values,,0.18742797,0.08481904,0.04355587,0.05905306,1138400.0,0.00349499,0.18167871,0.19317723,0.03067449
All Housing Types (Own) 2 BR,First Tercile,Below 398000,0.21694272,0.09682912,0.0529493,0.0671643,378192.0,0.00688236,0.20562123,0.2282642,0.05218651
All Housing Types (Own) 2 BR,Second Tercile,398000 to 663000,0.199768,0.09020172,0.04361711,0.06594917,362931.0,0.00650168,0.18907274,0.21046326,0.05353843
All Housing Types (Own) 2 BR,Third Tercile ,Above 663000,0.1480579,0.0684686,0.03455775,0.04503155,397277.0,0.00413578,0.14125454,0.15486127,0.04595068
All Housing Types (Own) 3 BR,All Values,,0.375644,0.15997457,0.09075105,0.12491838,3128691.0,0.00277271,0.37108289,0.38020511,0.01214211
All Housing Types (Own) 3 BR,First Tercile,Below 424000,0.43762447,0.18277244,0.10793136,0.14692067,1005250.0,0.00618809,0.42744507,0.44780387,0.02326059
All Housing Types (Own) 3 BR,Second Tercile,424000 to 729000,0.38352999,0.16214173,0.09275022,0.12863803,1038542.0,0.00483253,0.37558048,0.39147949,0.02072721
All Housing Types (Own) 3 BR,Third Tercile ,Above 729000,0.31066486,0.13677587,0.07291831,0.10097069,1084899.0,0.0041836,0.30378285,0.31754688,0.02215254
All Housing Types (Own) 4-5 BR,All Values,,0.56336611,0.22792102,0.14023295,0.19521214,2436831.0,0.00409551,0.556629,0.57010322,0.01195867
All Housing Types (Own) 4-5 BR,First Tercile,Below 550000,0.70317446,0.28801477,0.17458013,0.24057956,768037.0,0.0090243,0.68832947,0.71801944,0.02111138
All Housing Types (Own) 4-5 BR,Second Tercile,550000 to 942000,0.53542959,0.21694437,0.13117037,0.18731485,834472.0,0.00682722,0.52419881,0.54666036,0.02097526
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 942000,0.46260676,0.1835802,0.11767879,0.16134778,834322.0,0.00543226,0.4536707,0.47154283,0.01931677
All Housing Types (Rent) 0-1 BR,All Values,,0.17041419,0.08624503,0.03925273,0.04491643,1986155.0,0.00241342,0.16644411,0.17438427,0.02329664
All Housing Types (Rent) 0-1 BR,First Tercile,Below 124000,0.18212081,0.09264245,0.0423787,0.04709966,655164.0,0.00443545,0.1748245,0.18941712,0.04006301
All Housing Types (Rent) 0-1 BR,Second Tercile,124000 to 192000,0.24514084,0.12269786,0.05665319,0.06578979,666988.0,0.00559883,0.23593076,0.25435092,0.03757055
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 192000,0.08380083,0.04331607,0.01868967,0.02179508,664003.0,0.00293881,0.07896648,0.08863517,0.05768847
All Housing Types (Rent) 2 BR,All Values,,0.51721066,0.24684961,0.12467009,0.14569096,2117990.0,0.00403979,0.5105652,0.52385611,0.01284864
All Housing Types (Rent) 2 BR,First Tercile,Below 160000,0.58436459,0.28140675,0.1405157,0.16244213,703352.0,0.00844716,0.570469,0.59826017,0.02377896
All Housing Types (Rent) 2 BR,Second Tercile,160000 to 230000,0.62397731,0.29220526,0.15180332,0.17996874,705617.0,0.00922418,0.60880354,0.63915108,0.02431782
All Housing Types (Rent) 2 BR,Third Tercile ,Above 230000,0.34433959,0.16743087,0.08194821,0.09496052,709021.0,0.00588703,0.33465543,0.35402375,0.02812387
All Housing Types (Rent) 3 BR,All Values,,0.80242677,0.35053114,0.20133172,0.25056391,1107893.0,0.00793372,0.7893758,0.81547774,0.01626438
All Housing Types (Rent) 3 BR,First Tercile,Below 178000,0.92951614,0.40575,0.23319563,0.29057051,367687.0,0.01482929,0.90512196,0.95391032,0.02624396
All Housing Types (Rent) 3 BR,Second Tercile,178000 to 263000,0.83734307,0.36411259,0.21083317,0.2623973,370141.0,0.01461541,0.81330072,0.86138541,0.02871266
All Housing Types (Rent) 3 BR,Third Tercile ,Above 263000,0.64123059,0.28208288,0.16016916,0.19897856,370065.0,0.01316744,0.61957015,0.66289104,0.03377949
All Housing Types (Rent) 4-5 BR,All Values,,1.0098201,0.41884071,0.26046009,0.33051931,402745.0,0.02118807,0.97496573,1.0446745,0.03451543
All Housing Types (Rent) 4-5 BR,First Tercile,Below 214000,1.1100169,0.47141695,0.29908991,0.33951009,133943.0,0.04017738,1.0439252,1.1761087,0.05954125
All Housing Types (Rent) 4-5 BR,Second Tercile,214000 to 320000,1.0516113,0.43230577,0.266931,0.35237451,134428.0,0.0281298,1.0053377,1.0978848,0.0440025
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 320000,0.86813669,0.35296263,0.21548067,0.29969339,134374.0,0.03075871,0.81753861,0.91873477,0.05828354
