Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 442000,3.6952374,0.26910216,0.98438768,0.62626722,0.55493126,0.46269041,0.40502567,0.27336351,0.11946953
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,2.1648445,0.21107101,0.18671054,0.90107207,0.23320242,0.13830804,0.18373846,0.17519372,0.13554824
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 138000,2.2143449,0.28938214,0.16084148,1.1243995,0.25608746,0.13731986,0.12042405,0.09723373,0.02865662
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,138000 to 238000,2.2588291,0.18676424,0.19471842,1.0680878,0.25867006,0.15765192,0.17817372,0.09656379,0.11819917
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 238000,2.0283786,0.16198803,0.20294524,0.53321062,0.18745206,0.12057064,0.24773738,0.32320908,0.25126553
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,2.6836818,0.30374214,0.44560605,0.87163233,0.40179439,0.21606769,0.2100864,0.13437452,0.1003783
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 189000,3.0563095,0.42551864,0.64623304,1.0467166,0.42871627,0.2034784,0.16658868,0.08352831,0.05552956
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,189000 to 286000,2.7990272,0.32298338,0.44920957,0.9327118,0.47053101,0.25918119,0.19667612,0.09266315,0.07507094
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 286000,2.2396706,0.17493734,0.25821697,0.65692803,0.31636233,0.18954529,0.26186896,0.2179019,0.16390977
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,1.5001971,0.05337012,0.07946393,0.79258967,0.19960583,0.12629089,0.13354356,0.0796216,0.03571147
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 80000,1.4648829,0.07332133,0.0447646,0.63648058,0.19861075,0.17519938,0.16825315,0.12168768,0.04656547
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,80000 to 107000,1.5052971,0.02464302,0.08498388,0.90603409,0.18839245,0.13265776,0.10778443,0.05135882,0.00944265
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 107000,1.5260323,0.06395871,0.10435368,0.81822262,0.21140036,0.0774237,0.12836625,0.07046679,0.05184022
"2-4 Units  (Own/Rent), 2 BR",All Values,,2.328897,0.25052951,0.30600955,1.05548,0.29851737,0.17576581,0.12705086,0.06313028,0.05241362
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 98000,2.1842997,0.17723357,0.31594231,1.0620463,0.23182654,0.16319814,0.12864195,0.04549414,0.05991676
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,98000 to 123000,2.4949742,0.37557539,0.32306247,1.1060592,0.29375294,0.1673086,0.12550493,0.07355566,0.030155
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 123000,2.303181,0.19667824,0.27934691,0.99859247,0.36792718,0.19639673,0.12705264,0.06981327,0.06737356
"2-4 Units (Own/Rent), 3 BR",All Values,,3.0989765,0.29502972,0.67163081,1.1781577,0.36556965,0.25182325,0.17693203,0.08279708,0.07703622
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 124000,3.177093,0.38165955,0.62762205,1.307778,0.34843141,0.30350845,0.15054761,0.04510859,0.01243735
"2-4 Units (Own/Rent), 3 BR",Second Tercile,124000 to 176000,3.4311445,0.24746717,0.97542214,1.3106942,0.42514071,0.28405253,0.13114447,0.04015009,0.01707317
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 176000,2.7076786,0.25696429,0.42482143,0.92732143,0.32535714,0.17142857,0.24589286,0.15964286,0.19625
"5-49 Units (Own), 0-1 BR",All Values,,1.3706745,0.01876833,0.03167155,0.41290323,0.10909091,0.1255132,0.15953079,0.20117302,0.31202346
"5-49 Units (Own), 0-1 BR",First Tercile,Below 150000,1.7957317,0.0,0.0,0.21341463,0.31707317,0.05182927,0.16463415,0.25,0.79878049
"5-49 Units (Own), 0-1 BR",Second Tercile,150000 to 225000,1.2868526,0.0,0.05046481,0.44754316,0.08499336,0.19920319,0.1500664,0.28685259,0.06772908
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 225000,1.2483974,0.05128205,0.02564103,0.47596154,0.02884615,0.07532051,0.16826923,0.07211538,0.35096154
"5-49 Units (Own), 2 BR",All Values,,1.5129214,0.05430933,0.0603437,0.48629149,0.22865014,0.13433032,0.26971009,0.17197954,0.10730683
"5-49 Units (Own), 2 BR",First Tercile,Below 173000,1.4986007,0.03824627,0.06669776,0.49300373,0.14225746,0.12173507,0.3255597,0.20429104,0.1068097
"5-49 Units (Own), 2 BR",Second Tercile,173000 to 250000,1.3468364,0.03549383,0.0470679,0.52546296,0.22415123,0.16049383,0.15625,0.12924383,0.06867284
"5-49 Units (Own), 2 BR",Third Tercile ,Above 250000,1.6726706,0.08313128,0.06754416,0.44613786,0.29684794,0.12019397,0.33010045,0.18635262,0.14236231
"5-49 Units (Own), 3 BR",All Values,,2.2419906,0.21358394,0.18475011,0.76270824,0.18709953,0.29004699,0.22810765,0.23921401,0.13648014
"5-49 Units (Own), 3 BR",First Tercile,Below 209000,2.4147813,0.24886878,0.20437406,1.0165913,0.17948718,0.35520362,0.15384615,0.15686275,0.09954751
"5-49 Units (Own), 3 BR",Second Tercile,209000 to 276000,2.3196056,0.33410673,0.25290023,0.77784223,0.17981439,0.2900232,0.15661253,0.21635731,0.11194896
"5-49 Units (Own), 3 BR",Third Tercile ,Above 276000,2.0196078,0.05759804,0.09681373,0.54044118,0.20098039,0.23713235,0.36397059,0.33026961,0.19240196
"5-49 Units (Rent), 0-1 BR",All Values,,1.4846589,0.05275969,0.04143787,0.78420606,0.17056326,0.12720068,0.12881404,0.11078404,0.06889329
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 89000,1.3704668,0.04259934,0.02620163,0.50763491,0.13786222,0.14037828,0.1974666,0.2158598,0.10246399
"5-49 Units (Rent), 0-1 BR",Second Tercile,89000 to 117000,1.4419134,0.02471948,0.04876403,0.82637307,0.18543829,0.14224247,0.10798954,0.06040665,0.04597992
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 117000,1.6371852,0.09036901,0.0488662,1.0091206,0.18734834,0.09957326,0.08325663,0.05940925,0.0592419
"5-49 Units (Rent), 2 BR",All Values,,2.458033,0.24365641,0.32473387,1.2714856,0.27436452,0.15943226,0.11705238,0.04583901,0.0214689
"5-49 Units (Rent), 2 BR",First Tercile,Below 115000,2.4779719,0.31120247,0.32332991,1.3222336,0.1987667,0.14457006,0.1109284,0.03418979,0.03275094
"5-49 Units (Rent), 2 BR",Second Tercile,115000 to 149000,2.4808074,0.27849107,0.37478491,1.2097287,0.31972204,0.14109861,0.11257445,0.03434811,0.01005956
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 149000,2.4159825,0.14353814,0.2760196,1.2842293,0.30203919,0.19213453,0.12744968,0.0685911,0.02198093
"5-49 Units (Rent), 3 BR",All Values,,3.6234948,0.34646775,0.84967889,1.5506422,0.45591383,0.22872625,0.11713942,0.0517126,0.02321381
"5-49 Units (Rent), 3 BR",First Tercile,Below 135000,3.469823,0.31712519,0.59799531,1.9055236,0.2975048,0.18383451,0.07933461,0.06803156,0.02047345
"5-49 Units (Rent), 3 BR",Second Tercile,135000 to 165000,3.7181641,0.36484375,1.0916016,1.2507812,0.52148438,0.25957031,0.1375,0.04902344,0.04335937
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 165000,3.6693909,0.35493287,0.83829539,1.5255886,0.53512356,0.238957,0.13134851,0.03950185,0.00564312
"50+ Units (Own), 0-1 BR",All Values,,1.2627907,0.03372093,0.0255814,0.37209302,0.37093023,0.14186047,0.17325581,0.07209302,0.07325581
"50+ Units (Own), 0-1 BR",First Tercile,Below 240000,1.2188679,0.0,0.08301887,0.57735849,0.18490566,0.08301887,0.16603774,0.07169811,0.05283019
"50+ Units (Own), 0-1 BR",Second Tercile,240000 to 332000,1.3586957,0.0,0.0,0.76630435,0.13043478,0.11413043,0.23913043,0.0,0.10869565
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 332000,1.2481752,0.07055961,0.0,0.06326034,0.59854015,0.19221411,0.14841849,0.10462287,0.07055961
"50+ Units (Own), 2 BR",All Values,,1.6939235,0.024006,0.02250563,0.33683421,0.29557389,0.21905476,0.34208552,0.21530383,0.23855964
"50+ Units (Own), 2 BR",First Tercile,Below 276000,1.5441595,0.0,0.08547009,0.44444444,0.27350427,0.33333333,0.31908832,0.03988604,0.04843305
"50+ Units (Own), 2 BR",Second Tercile,276000 to 481000,1.643956,0.0,0.0,0.46813187,0.01098901,0.19340659,0.35164835,0.23736264,0.38241758
"50+ Units (Own), 2 BR",Third Tercile ,Above 481000,1.8368121,0.06072106,0.0,0.15180266,0.55597723,0.16508539,0.34914611,0.31309298,0.24098672
"50+ Units (Own), 3 BR",All Values,,1.9949875,0.4962406,0.0,0.24561404,0.12030075,0.28822055,0.48621554,0.12531328,0.23308271
"50+ Units (Own), 3 BR",First Tercile,Below 262000,2.0614035,0.63157895,0.0,0.64912281,0.21929825,0.31578947,0.1754386,0.0,0.07017544
"50+ Units (Own), 3 BR",Second Tercile,262000 to 366000,1.5510204,0.0,0.0,0.0,0.0,0.0,0.71428571,0.23469388,0.60204082
"50+ Units (Own), 3 BR",Third Tercile ,Above 366000,2.1871658,0.67379679,0.0,0.12834225,0.12299465,0.42245989,0.55614973,0.14438503,0.13903743
"50+ Units (Rent), 0-1 BR",All Values,,1.2713297,0.01726877,0.01619267,0.52964386,0.11447604,0.09777095,0.11355368,0.13943121,0.24299257
"50+ Units (Rent), 0-1 BR",First Tercile,Below 99000,1.239585,0.01807892,0.02248074,0.27590002,0.09998428,0.11036001,0.19761044,0.26819682,0.24697375
"50+ Units (Rent), 0-1 BR",Second Tercile,99000 to 149000,1.2414006,0.001234,0.01079747,0.63149776,0.13465988,0.08344902,0.0740398,0.06725282,0.23846984
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 149000,1.3306851,0.03207915,0.01543996,0.6726128,0.10867936,0.0996852,0.07180333,0.08679358,0.24359167
"50+ Units (Rent), 2 BR",All Values,,2.204834,0.15152995,0.17138672,1.2310384,0.1788737,0.13387044,0.11124674,0.12296549,0.10392253
"50+ Units (Rent), 2 BR",First Tercile,Below 131000,2.1998471,0.20927861,0.16925822,1.0802957,0.18582717,0.11266888,0.14019883,0.16874841,0.13357125
"50+ Units (Rent), 2 BR",Second Tercile,131000 to 174000,2.180054,0.17710636,0.21640874,1.134365,0.21837386,0.06214689,0.10169492,0.12380251,0.14615574
"50+ Units (Rent), 2 BR",Third Tercile ,Above 174000,2.2328831,0.07452259,0.13064741,1.4604099,0.13507219,0.22123894,0.09385189,0.08034467,0.03679553
"50+ Units (Rent), 3 BR",All Values,,3.3531444,0.34968901,0.54526607,1.3178991,0.49205252,0.27090532,0.18521078,0.15480304,0.03731859
"50+ Units (Rent), 3 BR",First Tercile,Below 141000,3.8742331,0.92944785,0.40490798,1.7944785,0.39263804,0.07668712,0.0797546,0.14417178,0.05214724
"50+ Units (Rent), 3 BR",Second Tercile,141000 to 183000,2.512963,0.0537037,0.30740741,0.56296296,0.40185185,0.39074074,0.4,0.32777778,0.06851852
"50+ Units (Rent), 3 BR",Third Tercile ,Above 183000,3.8416523,0.29948365,0.84509466,1.7521515,0.63166954,0.26850258,0.04475043,0.0,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.6900312,0.04027592,0.17245216,0.36192701,0.16700045,0.1846907,0.27759235,0.24354695,0.24254562
All Housing Types (Own) 0-1 BR,First Tercile,Below 175000,1.584626,0.02309548,0.09307135,0.30885901,0.14960358,0.16959669,0.29403654,0.3043778,0.24198552
All Housing Types (Own) 0-1 BR,Second Tercile,175000 to 298000,1.7761399,0.02605417,0.290024,0.42269455,0.1220432,0.17826534,0.31196435,0.24374357,0.1813507
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 298000,1.7072555,0.06908517,0.13690852,0.35457413,0.22429022,0.2044164,0.23091483,0.18769716,0.29936909
All Housing Types (Own) 2 BR,All Values,,1.9736416,0.09486947,0.1620433,0.40669807,0.23187674,0.21177362,0.32595872,0.3070294,0.23339227
All Housing Types (Own) 2 BR,First Tercile,Below 200000,1.9132868,0.09293094,0.12789363,0.46250239,0.21436771,0.23268605,0.34685288,0.25607423,0.17997896
All Housing Types (Own) 2 BR,Second Tercile,200000 to 314000,2.0211404,0.11380008,0.1894157,0.45656575,0.28089835,0.17858656,0.2689863,0.31555158,0.21733603
All Housing Types (Own) 2 BR,Third Tercile ,Above 314000,1.9837017,0.08049769,0.16731595,0.31821434,0.20504055,0.22241215,0.35669423,0.34218477,0.29134203
All Housing Types (Own) 3 BR,All Values,,2.7000545,0.20623427,0.44973985,0.57679665,0.37643694,0.27267647,0.34253729,0.28211052,0.19352248
All Housing Types (Own) 3 BR,First Tercile,Below 251000,2.636645,0.17949863,0.42293123,0.58502972,0.3211481,0.29417018,0.35356164,0.2649441,0.2153614
All Housing Types (Own) 3 BR,Second Tercile,251000 to 366000,2.7502492,0.2354692,0.46995535,0.64918557,0.41153179,0.24068486,0.31388157,0.26679046,0.16275037
All Housing Types (Own) 3 BR,Third Tercile ,Above 366000,2.705961,0.20081852,0.45322259,0.49873611,0.39008145,0.28534553,0.36103198,0.31202771,0.20469713
All Housing Types (Own) 4-5 BR,All Values,,3.6526679,0.27532095,0.92708333,0.72067286,0.53751719,0.42789718,0.37179333,0.2587116,0.13367148
All Housing Types (Own) 4-5 BR,First Tercile,Below 314000,3.5742097,0.25540327,0.8469708,0.79017216,0.49732274,0.40267903,0.36369036,0.25399372,0.16397759
All Housing Types (Own) 4-5 BR,Second Tercile,314000 to 450000,3.7064787,0.30609066,0.958758,0.76258528,0.56537421,0.41706515,0.33775993,0.24224208,0.11660336
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 450000,3.6759518,0.26636701,0.97107631,0.62221941,0.54919401,0.45981941,0.4085956,0.27723219,0.12144785
All Housing Types (Rent) 0-1 BR,All Values,,1.4444976,0.04314349,0.04874581,0.71934912,0.16421272,0.12558768,0.12624926,0.10868219,0.10852735
All Housing Types (Rent) 0-1 BR,First Tercile,Below 87000,1.361034,0.03500173,0.03842817,0.46608258,0.14902845,0.14967904,0.19465649,0.20059854,0.12755899
All Housing Types (Rent) 0-1 BR,Second Tercile,87000 to 121000,1.4717115,0.04026957,0.0626092,0.82877111,0.17031367,0.12463599,0.10641484,0.06726849,0.07142857
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 121000,1.4975363,0.05386671,0.04476365,0.85334892,0.17270753,0.10334892,0.08029898,0.06175881,0.12744279
All Housing Types (Rent) 2 BR,All Values,,2.411526,0.24005762,0.30873159,1.1892442,0.27869732,0.16553685,0.12243438,0.06523745,0.04158664
All Housing Types (Rent) 2 BR,First Tercile,Below 105000,2.3220484,0.25228033,0.2954279,1.1484574,0.23072084,0.15197438,0.13230206,0.06745203,0.04343351
All Housing Types (Rent) 2 BR,Second Tercile,105000 to 141000,2.4616730000000002,0.30286359,0.33299478,1.1512202,0.28748766,0.15598815,0.12681619,0.06299901,0.04130343
All Housing Types (Rent) 2 BR,Third Tercile ,Above 141000,2.4492932,0.16592166,0.29770353,1.2667486,0.31686875,0.18824384,0.10845393,0.06529027,0.04006258
All Housing Types (Rent) 3 BR,All Values,,3.36961,0.34676786,0.7967182,1.2364704,0.46972415,0.26632376,0.15340261,0.06848198,0.03172109
All Housing Types (Rent) 3 BR,First Tercile,Below 127000,3.1778976,0.35759209,0.68513028,1.2354447,0.38557951,0.25489668,0.14213836,0.07246181,0.04465409
All Housing Types (Rent) 3 BR,Second Tercile,127000 to 171000,3.4598494,0.3499283,0.87820398,1.2631744,0.43309733,0.28078509,0.14303639,0.07971859,0.03190536
All Housing Types (Rent) 3 BR,Third Tercile ,Above 171000,3.4680823,0.33315856,0.8257963,1.2114301,0.58727662,0.26333727,0.17446585,0.05365491,0.01896273
All Housing Types (Rent) 4-5 BR,All Values,,4.3485414,0.3724868,1.2745987,1.3991787,0.66764439,0.35168791,0.17303077,0.0781025,0.03181164
All Housing Types (Rent) 4-5 BR,First Tercile,Below 156000,4.0329733,0.3327606,1.1386843,1.356161,0.61945672,0.27728686,0.16077565,0.10734741,0.04050074
All Housing Types (Rent) 4-5 BR,Second Tercile,156000 to 207000,4.4950441,0.42959408,1.404657,1.3561202,0.68289805,0.35250157,0.16213027,0.08228446,0.0248584
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 207000,4.5072406,0.35335773,1.2752228,1.484564,0.69907702,0.4232177,0.1959739,0.04543285,0.03039465
