Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",All Values,,0.06147186,0.05137085,0.0,0.01010101,3465.0,0.02657208,0.01776078,0.10518294,0.71107458
"5-49 Units (Own), 2 BR",First Tercile,Below 117000,0.00924025,0.00924025,0.0,0.0,974.0,0.00958991,-0.00653515,0.02501564,1.7072482
"5-49 Units (Own), 2 BR",Second Tercile,117000 to 204000,0.11863057,0.09076433,0.0,0.02786624,1256.0,0.06626061,0.00963186,0.22762928,0.91880793
"5-49 Units (Own), 2 BR",Third Tercile ,Above 204000,0.04453441,0.04453441,0.0,0.0,1235.0,0.03459821,-0.01237965,0.10144847,1.2779794
"5-49 Units (Own), 3 BR",All Values,,0.61871921,0.45320197,0.02167488,0.14384236,1015.0,0.45206194,-0.12492268,1.3623611,1.2019053
"5-49 Units (Own), 3 BR",First Tercile,Below 159000,2.0348837,1.3837209,0.08527132,0.56589147,258.0,2.0221244,-1.2915109,5.3612783,1.6346854
"5-49 Units (Own), 3 BR",Second Tercile,159000 to 272000,0.0,0.0,0.0,0.0,156.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 272000,0.17138103,0.17138103,0.0,0.0,601.0,0.16891515,-0.10648438,0.44924645,1.6213312
"5-49 Units (Rent), 0-1 BR",All Values,,0.04158513,0.03452614,0.00489237,0.00216662,57232.0,0.00671243,0.03054317,0.05262708,0.26552652
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 78000,0.05283183,0.03462333,0.01467551,0.00353299,18398.0,0.0134298,0.03073981,0.07492385,0.41815745
"5-49 Units (Rent), 0-1 BR",Second Tercile,78000 to 100000,0.04481882,0.04344141,0.0,0.00137741,18876.0,0.01293801,0.02353578,0.06610185,0.47486824
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 100000,0.02815913,0.02600461,0.00050105,0.00165347,19958.0,0.00957801,0.0124033,0.04391497,0.55952837
"5-49 Units (Rent), 2 BR",All Values,,0.40325991,0.22422666,0.08114228,0.09789097,53437.0,0.02876574,0.35594027,0.45057956,0.11734279
"5-49 Units (Rent), 2 BR",First Tercile,Below 94000,0.53839571,0.29432907,0.13703788,0.10702875,17528.0,0.05771593,0.443453,0.63333842,0.17634373
"5-49 Units (Rent), 2 BR",Second Tercile,94000 to 120000,0.38797689,0.22141509,0.05027741,0.11628439,17483.0,0.04730471,0.31016064,0.46579315,0.2005693
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 120000,0.2892109,0.1602084,0.05725605,0.07174645,18426.0,0.0347047,0.23212167,0.34630013,0.19739653
"5-49 Units (Rent), 3 BR",All Values,,1.2751995,0.56433307,0.26913136,0.44173503,8899.0,0.17305783,0.99051934,1.5598796,0.2232436
"5-49 Units (Rent), 3 BR",First Tercile,Below 110000,1.8938746,0.83333333,0.38532764,0.67521368,2808.0,0.38043776,1.2680545,2.5196948,0.33044432
"5-49 Units (Rent), 3 BR",Second Tercile,110000 to 140000,0.86939571,0.37556855,0.17511371,0.31871345,3078.0,0.21890451,0.50929779,1.2294936,0.41419335
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,1.1131762,0.50647195,0.25688682,0.34981746,3013.0,0.26241547,0.68150279,1.5448497,0.38778536
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1020.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 86000,0.0,0.0,0.0,0.0,262.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,86000 to 255000,0.0,0.0,0.0,0.0,386.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 255000,0.0,0.0,0.0,0.0,372.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.11239964,0.01159679,0.04727921,0.05352364,1121.0,0.08551272,-0.02826878,0.25306807,1.2515024
"50+ Units (Own), 2 BR",First Tercile,Below 159000,0.0,0.0,0.0,0.0,329.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,159000 to 371000,0.35294118,0.03641457,0.14845938,0.16806723,357.0,0.27379501,-0.09745161,0.80333397,1.2761129
"50+ Units (Own), 2 BR",Third Tercile ,Above 371000,0.0,0.0,0.0,0.0,435.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.12385321,0.0,0.05504587,0.06880734,218.0,0.10726159,-0.05259211,0.30029853,1.4246326
"50+ Units (Own), 3 BR",First Tercile,Below 130000,0.0,0.0,0.0,0.0,41.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,130000 to 270000,0.13793103,0.0,0.13793103,0.0,87.0,0.19396917,-0.18114824,0.45701031,2.3133248
"50+ Units (Own), 3 BR",Third Tercile ,Above 270000,0.16666667,0.0,0.0,0.16666667,90.0,0.18189343,-0.13254802,0.46588136,1.7952881
"50+ Units (Rent), 0-1 BR",All Values,,0.0212145,0.01032664,0.00856811,0.00231975,26727.0,0.00796784,0.0081074,0.0343216,0.61783671
"50+ Units (Rent), 0-1 BR",First Tercile,Below 62000,0.00973654,0.00778923,0.0,0.00194731,8730.0,0.00531176,0.00099869,0.01847439,0.89742839
"50+ Units (Rent), 0-1 BR",Second Tercile,62000 to 103000,0.04499141,0.02037779,0.01946193,0.00515169,8735.0,0.02327331,0.00670683,0.083276,0.85093096
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 103000,0.00960916,0.00323904,0.00637011,0.0,9262.0,0.00487056,0.00159709,0.01762122,0.83379503
"50+ Units (Rent), 2 BR",All Values,,0.3064458,0.19503061,0.05300684,0.05840835,13885.0,0.05596342,0.21438598,0.39850563,0.30041144
"50+ Units (Rent), 2 BR",First Tercile,Below 102000,0.28214702,0.17666278,0.04947491,0.05600933,4285.0,0.08068892,0.14941374,0.41488031,0.47044012
"50+ Units (Rent), 2 BR",Second Tercile,102000 to 136000,0.35489872,0.19677553,0.07007028,0.08805291,4838.0,0.08129423,0.2211697,0.48862773,0.37680895
