Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",    Above Median,125000,2.4108984,0.10810015,0.60206186,0.59528719,0.43446244,0.19440353,0.21089838,0.0916053,0.17407953,3395.0,0.48423236,1.6143361,3.2074606,0.33040059
"5-49 Units (Own), 0-1 BR",All Values,,1.2071895,0.0379085,0.0,0.49477124,0.18627451,0.12418301,0.15751634,0.06732026,0.13921569,1530.0,0.34991898,0.63157282,1.7828063,0.47682381
"5-49 Units (Own), 0-1 BR",    Below Median,200000,1.2089728,0.04604486,0.0,0.48878394,0.25619835,0.11688312,0.06257379,0.04486423,0.19362456,847.0,0.47892229,0.42114568,1.9968,0.65165001
"5-49 Units (Own), 0-1 BR",    Above Median,200000,1.204978,0.02781845,0.0,0.50219619,0.09956076,0.13323572,0.27525622,0.09516837,0.07174231,683.0,0.40235867,0.54309803,1.866858,0.54928803
"5-49 Units (Own), 2 BR",All Values,,1.7375201,0.13172303,0.06634461,0.42028986,0.38904992,0.17552335,0.22383253,0.1742351,0.15652174,3105.0,0.24827512,1.3291076,2.1459327,0.23505487
"5-49 Units (Own), 2 BR",    Below Median,265000,1.7515375,0.1703567,0.0897909,0.39606396,0.36285363,0.2601476,0.19557196,0.15928659,0.11746617,1626.0,0.39389366,1.1035825,2.3994926,0.36993502
"5-49 Units (Own), 2 BR",    Above Median,265000,1.7221095,0.08924949,0.04056795,0.4469236,0.4178499,0.08248817,0.25490196,0.19066937,0.19945909,1479.0,0.36606675,1.1199297,2.3242893,0.34967567
"5-49 Units (Own), 3 BR",All Values,,1.6749468,0.12633073,0.13342796,0.32966643,0.17139815,0.36870121,0.1894961,0.2338538,0.12207239,2818.0,0.37999233,1.0498594,2.3000342,0.37319836
"5-49 Units (Own), 3 BR",    Below Median,200000,1.5460859,0.15909091,0.14330808,0.39141414,0.21212121,0.40467172,0.08143939,0.06439394,0.08964646,1584.0,0.55430152,0.63425986,2.4579119,0.58976414
"5-49 Units (Own), 3 BR",    Above Median,200000,1.8403566,0.08427877,0.12074554,0.25040519,0.1191248,0.32252836,0.32820097,0.45137763,0.1636953,1234.0,0.49359862,1.0283868,2.6523263,0.4412024
"5-49 Units (Rent), 0-1 BR",All Values,,1.2870585,0.04605827,0.0171289,0.65471889,0.15909859,0.12198165,0.12307332,0.0969771,0.06802173,38473.0,0.07220457,1.1682819,1.405835,0.09228525
"5-49 Units (Rent), 0-1 BR",    Below Median,118000,1.271656,0.04806698,0.02486045,0.5545276,0.16570188,0.12295845,0.12941906,0.14694025,0.07918131,19348.0,0.09694984,1.1121735,1.4311385,0.12541323
"5-49 Units (Rent), 0-1 BR",    Above Median,118000,1.3026405,0.04402614,0.00930719,0.75607843,0.1524183,0.12099346,0.11665359,0.04643137,0.05673203,19125.0,0.10149995,1.1356731,1.4696079,0.12817612
"5-49 Units (Rent), 2 BR",All Values,,2.101313,0.20769918,0.2978207,0.89915896,0.25586961,0.17097302,0.13160068,0.08336283,0.054828,59331.0,0.10710702,1.9251219,2.277504,0.08384808
"5-49 Units (Rent), 2 BR",    Below Median,124000,2.0280361,0.22254935,0.33750418,0.79180328,0.21796587,0.13278689,0.13098026,0.12234861,0.07209769,29890.0,0.1417798,1.7948084,2.2612639,0.11500178
"5-49 Units (Rent), 2 BR",    Above Median,124000,2.1757073,0.19262253,0.25753201,1.0081519,0.29435141,0.20974152,0.13223056,0.04378248,0.03729493,29441.0,0.16418617,1.9056211,2.4457936,0.12413721
"5-49 Units (Rent), 3 BR",All Values,,3.4154483,0.31462069,1.0882069,1.0792414,0.47144828,0.25765517,0.12648276,0.05365517,0.02413793,14500.0,0.34198967,2.8528753,3.9780213,0.16471425
"5-49 Units (Rent), 3 BR",    Below Median,143000,3.5685885,0.32326044,1.4819085,0.92233267,0.51172962,0.20225315,0.07369119,0.04559311,0.00781975,7545.0,0.53171562,2.6939163,4.4432607,0.24510313
"5-49 Units (Rent), 3 BR",    Above Median,143000,3.249317,0.30524802,0.66110712,1.2494608,0.42774982,0.31775701,0.1837527,0.06240115,0.0418404,6955.0,0.41296101,2.5699962,3.9286379,0.20906574
"50+ Units (Own), 0-1 BR",All Values,,1.2711506,0.01120981,0.0,0.5357445,0.26586294,0.20516074,0.11928934,0.08650592,0.04737733,4728.0,0.17573546,0.98206576,1.5602354,0.22741982
"50+ Units (Own), 0-1 BR",    Below Median,240000,1.2687524,0.0,0.0,0.62005277,0.21899736,0.19185827,0.11006408,0.07990954,0.04787034,2653.0,0.26630054,0.83068797,1.7068167,0.34527178
"50+ Units (Own), 0-1 BR",    Above Median,240000,1.2742169,0.02554217,0.0,0.42795181,0.32578313,0.22216867,0.13108434,0.09493976,0.04674699,2075.0,0.25696874,0.85150328,1.6969305,0.33174383
"50+ Units (Own), 2 BR",All Values,,1.5737916,0.03694174,0.01948171,0.394229,0.24995405,0.21429884,0.38908289,0.14317221,0.12663113,5441.0,0.16751429,1.2982306,1.8493526,0.17509371
