Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 2 BR",All Values,,0.23074032,0.13773018,0.04800827,0.04500188,10644.0,0.0427875,0.16035489,0.30112576,0.30504175
"5-49 Units (Rent), 2 BR",    Below Median,103000,0.30014561,0.1836549,0.07044048,0.04605024,5494.0,0.06883099,0.18691864,0.41337259,0.37724014
"5-49 Units (Rent), 2 BR",    Above Median,103000,0.15669903,0.08873786,0.02407767,0.0438835,5150.0,0.05214823,0.07091519,0.24248287,0.54744333
"5-49 Units (Rent), 3 BR",All Values,,1.0268839,0.44562118,0.30672098,0.27454175,4910.0,0.19693647,0.70292342,1.3508444,0.31547917
"5-49 Units (Rent), 3 BR",    Below Median,106000,1.1262471,0.49693016,0.323868,0.30544896,2606.0,0.28425495,0.65864773,1.5938465,0.41518365
"5-49 Units (Rent), 3 BR",    Above Median,106000,0.91449653,0.38758681,0.28732639,0.23958333,2304.0,0.24373053,0.51355981,1.3154332,0.43842345
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,19.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,1859000,0.0,0.0,0.0,0.0,19.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,245.0,.,.,.,.
"50+ Units (Own), 2 BR",    Below Median,325000,0.0,0.0,0.0,0.0,220.0,.,.,.,.
"50+ Units (Own), 2 BR",    Above Median,325000,0.0,0.0,0.0,0.0,25.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,127.0,.,.,.,.
"50+ Units (Own), 3 BR",    Below Median,330000,0.0,0.0,0.0,0.0,86.0,.,.,.,.
"50+ Units (Own), 3 BR",    Above Median,330000,0.0,0.0,0.0,0.0,41.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.0431528,0.03522677,0.0,0.00792602,2271.0,0.03350932,-0.01197004,0.09827563,1.2773874
"50+ Units (Rent), 0-1 BR",    Below Median,106000,0.07722616,0.06304177,0.0,0.0141844,1269.0,0.06083917,-0.02285428,0.1773066,1.2959396
"50+ Units (Rent), 0-1 BR",    Above Median,106000,0.0,0.0,0.0,0.0,1002.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.16618076,0.096793,0.05189504,0.01749271,1715.0,0.08737786,0.02244418,0.30991734,0.86494119
"50+ Units (Rent), 2 BR",    Below Median,122000,0.06036036,0.0,0.06036036,0.0,1110.0,0.0586223,-0.03607333,0.15679405,1.5976327
"50+ Units (Rent), 2 BR",    Above Median,122000,0.36033058,0.27438017,0.03636364,0.04958678,605.0,0.24306454,-0.03951059,0.76017175,1.1096509
"50+ Units (Rent), 3 BR",All Values,,0.99810964,0.44990548,0.07939509,0.46880907,529.0,0.5560323,0.0834365,1.9127828,0.91640547
"50+ Units (Rent), 3 BR",    Below Median,92000,1.0623306,0.45257453,0.08943089,0.5203252,369.0,0.73470985,-0.14626709,2.2709283,1.1376851
"50+ Units (Rent), 3 BR",    Above Median,92000,0.85,0.44375,0.05625,0.35,160.0,0.68806168,-0.28186147,1.9818615,1.3316017
All Housing Types (Own) 0-1 BR,All Values,,0.10140449,0.04634831,0.03426966,0.02078652,3560.0,0.04749963,0.0232676,0.17954139,0.7705467
All Housing Types (Own) 0-1 BR,    Below Median,100000,0.03896788,0.0226435,0.01632438,0.0,1899.0,0.02559493,-0.00313579,0.08107154,1.0804711
All Housing Types (Own) 0-1 BR,    Above Median,100000,0.17278748,0.07344973,0.05478627,0.04455148,1661.0,0.1005681,0.00735296,0.338222,0.95744509
All Housing Types (Own) 2 BR,All Values,,0.12310706,0.05032773,0.03036239,0.04241694,13273.0,0.02525558,0.08156164,0.16465248,0.33747392
All Housing Types (Own) 2 BR,    Below Median,145000,0.14238502,0.06981548,0.03277334,0.0397962,7262.0,0.03404369,0.08638316,0.19838688,0.39331289
All Housing Types (Own) 2 BR,    Above Median,145000,0.099817,0.02678423,0.02744968,0.0455831,6011.0,0.030363,0.04986987,0.14976413,0.50038702
All Housing Types (Own) 3 BR,All Values,,0.40020005,0.16675002,0.10392607,0.12952396,87976.0,0.01814201,0.37035644,0.43004367,0.07457174
All Housing Types (Own) 3 BR,    Below Median,180000,0.45428246,0.17412788,0.11977363,0.16038094,47356.0,0.02920671,0.40623741,0.5023275,0.10576029
All Housing Types (Own) 3 BR,    Above Median,180000,0.33714919,0.1581487,0.08545052,0.09354998,40620.0,0.02561948,0.29500514,0.37929323,0.12500118
All Housing Types (Own) 4-5 BR,All Values,,0.69290394,0.26789802,0.18059831,0.24440761,63345.0,0.03078863,0.64225664,0.74355124,0.07309426
All Housing Types (Own) 4-5 BR,    Below Median,275000,0.75014041,0.30929797,0.19014041,0.25070203,32050.0,0.05235481,0.66401674,0.83626407,0.11481006
All Housing Types (Own) 4-5 BR,    Above Median,275000,0.63428663,0.22549928,0.17082601,0.23796134,31295.0,0.04270764,0.56403256,0.70454069,0.11076075
All Housing Types (Rent) 0-1 BR,All Values,,0.08236158,0.04762293,0.0157384,0.01900024,12263.0,0.0241025,0.04271297,0.12201018,0.48139687
All Housing Types (Rent) 0-1 BR,    Below Median,84000,0.09654618,0.06024096,0.0162249,0.02008032,6225.0,0.03270654,0.04274393,0.15034844,0.55726963
All Housing Types (Rent) 0-1 BR,    Above Median,84000,0.06773766,0.03461411,0.01523683,0.01788672,6038.0,0.02917251,0.01974889,0.11572643,0.70845036
All Housing Types (Rent) 2 BR,All Values,,0.25289263,0.13696896,0.05431603,0.06160765,22903.0,0.02898045,0.20521979,0.30056548,0.18851022
All Housing Types (Rent) 2 BR,    Below Median,94000,0.31102935,0.15281937,0.07427056,0.08393942,11687.0,0.04660145,0.23436997,0.38768873,0.24646992
All Housing Types (Rent) 2 BR,    Above Median,94000,0.19231455,0.12045292,0.03352354,0.03833809,11216.0,0.0357178,0.13355877,0.25107033,0.30551918
All Housing Types (Rent) 3 BR,All Values,,0.87076077,0.37386699,0.22609227,0.27080151,19638.0,0.07132652,0.75342865,0.98809289,0.13474668
All Housing Types (Rent) 3 BR,    Below Median,112000,0.92550315,0.42194853,0.21928507,0.28426955,9987.0,0.09714222,0.7657042,1.0853021,0.1726617
All Housing Types (Rent) 3 BR,    Above Median,112000,0.81411253,0.32411149,0.23313646,0.25686457,9651.0,0.11230312,0.6293739,0.99885116,0.22692026
All Housing Types (Rent) 4-5 BR,All Values,,1.0696283,0.47651859,0.26201269,0.33109701,5515.0,0.1720934,0.78653464,1.3527219,0.26466545
All Housing Types (Rent) 4-5 BR,    Below Median,129000,0.96276417,0.52197249,0.15028514,0.29050654,2981.0,0.22669702,0.58984758,1.3356808,0.3873395
All Housing Types (Rent) 4-5 BR,    Above Median,129000,1.1953433,0.42304657,0.39344909,0.37884767,2534.0,0.30074514,0.70061757,1.6900691,0.41387754
