Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,All Values,,1.8404908,0.0,0.0,0.35582822,0.01840491,0.34355828,0.33742331,0.35582822,0.42944785,163.0,1.0334266,0.14050411,3.5404775,0.92365944
All Housing Types (Own) 0-1 BR,    Below Median,190000,1.8326978,0.02939307,0.08023514,0.16348904,0.07991738,0.20559263,0.32125834,0.59469336,0.35811884,6294.0,0.2006069,1.5026994,2.1626962,0.18006152
All Housing Types (Own) 0-1 BR,    Above Median,190000,1.742522,0.0457478,0.09706745,0.22639296,0.1058651,0.2372434,0.27565982,0.44046921,0.31407625,3410.0,0.25444522,1.3239596,2.1610844,0.24020494
All Housing Types (Own) 2 BR,All Values,,1.9393204,0.01005548,0.06033287,0.08911234,0.04923717,0.16816921,0.37517337,0.77704577,0.41019417,2884.0,0.28626935,1.4684073,2.4102335,0.24282377
All Housing Types (Own) 2 BR,    Below Median,250000,2.356056,0.11234961,0.28096249,0.35532302,0.27689314,0.23961177,0.37933475,0.48852492,0.22305631,39564.0,0.10223599,2.1878778,2.5242342,0.07138124
All Housing Types (Own) 2 BR,    Above Median,250000,2.4498699,0.12980816,0.35418876,0.47787525,0.33457052,0.24727658,0.36084064,0.36339535,0.18191459,20746.0,0.16023032,2.186291,2.7134487,0.10758893
All Housing Types (Own) 3 BR,All Values,,2.2526305,0.09310235,0.20023382,0.22021469,0.21330641,0.23116165,0.39972367,0.62647465,0.26841322,18818.0,0.1281001,2.0419058,2.4633551,0.09354604
All Housing Types (Own) 3 BR,    Below Median,295000,3.1469924,0.13535721,0.70855548,0.45885342,0.43922097,0.53202032,0.39481277,0.33795396,0.14021828,31886.0,0.1450121,2.9084475,3.3855373,0.07580091
All Housing Types (Own) 3 BR,    Above Median,295000,3.2596646,0.14392768,0.78315689,0.5371714,0.48751041,0.55245629,0.34845962,0.27488997,0.1320923,16814.0,0.20416305,2.9238164,3.5955128,0.10303152
All Housing Types (Own) 4-5 BR,All Values,,3.0212978,0.12579618,0.62533174,0.37148355,0.38535032,0.5092224,0.44652335,0.40830679,0.14928344,15072.0,0.23159528,2.6403235,3.402272,0.12609622
All Housing Types (Own) 4-5 BR,    Below Median,390000,1.417005,0.0,0.12449256,0.62020749,0.17185386,0.15629229,0.09291836,0.10667569,0.14456473,4434.0,0.21924589,1.0563455,1.7776644,0.25452239
All Housing Types (Own) 4-5 BR,    Above Median,390000,1.3556679,0.0,0.1854193,0.45090603,0.12431521,0.13274336,0.08933839,0.16097767,0.21196797,2373.0,0.30631086,0.85178657,1.8595493,0.37168495
All Housing Types (Rent) 0-1 BR,All Values,,1.4876274,0.0,0.05434255,0.81513828,0.22658903,0.18340611,0.09704027,0.04415332,0.06695779,2061.0,0.33509284,0.93639965,2.0388551,0.37054153
All Housing Types (Rent) 0-1 BR,    Below Median,138000,2.0780407,0.25017296,0.20976892,0.96001107,0.19067386,0.13892348,0.18887505,0.10433098,0.03528435,7227.0,0.22666856,1.7051709,2.4509105,0.17943334
All Housing Types (Rent) 0-1 BR,    Above Median,138000,2.1634089,0.35001303,0.26635392,0.93823299,0.18113109,0.12666145,0.17227,0.07870732,0.05003909,3837.0,0.32126382,1.6349299,2.6918879,0.24428067
All Housing Types (Rent) 2 BR,All Values,,1.9814159,0.13716814,0.14572271,0.98466077,0.20147493,0.15280236,0.20766962,0.13333333,0.01858407,3390.0,0.32217178,1.4514434,2.5113885,0.26747165
All Housing Types (Rent) 2 BR,    Below Median,143000,3.0514464,0.27178244,0.76182228,0.9759224,0.44794734,0.26606617,0.17495236,0.11467175,0.03828166,5773.0,0.42673093,2.349474,3.7534188,0.23004579
All Housing Types (Rent) 2 BR,    Above Median,143000,3.2044131,0.30370824,0.93288385,1.0907141,0.4137297,0.26478701,0.12810297,0.05179283,0.01869445,3263.0,0.65107318,2.1333977,4.2754285,0.33423137
All Housing Types (Rent) 3 BR,All Values,,2.8525896,0.23027888,0.53944223,0.82669323,0.49243028,0.26772908,0.23585657,0.19641434,0.06374502,2510.0,0.46707964,2.0842436,3.6209356,0.26935035
All Housing Types (Rent) 3 BR,    Below Median,163000,3.7718397,0.19938335,1.0292909,1.2435766,0.48612539,0.48304214,0.21223022,0.11819116,0.0,1946.0,0.72470491,2.5797001,4.9639792,0.31606316
All Housing Types (Rent) 3 BR,    Above Median,163000,3.8653846,0.19842657,1.0480769,1.1118881,0.59353147,0.63548951,0.19667832,0.08129371,0.0,1144.0,1.0357531,2.1615707,5.5691985,0.44078767
All Housing Types (Rent) 4-5 BR,All Values,,3.638404,0.20074813,1.0024938,1.4314214,0.33291771,0.26558603,0.23441397,0.17082294,0.0,802.0,1.1567723,1.7355136,5.5412944,0.5230014
All Housing Types (Rent) 4-5 BR,    Below Median,204000,4.079468,0.39265549,1.1854114,1.4201347,0.58224936,0.26546489,0.13865072,0.05307625,0.04182525,47818.0,0.20194048,3.7472759,4.4116601,0.08143025
All Housing Types (Rent) 4-5 BR,    Above Median,204000,4.173396,0.34971221,1.2346157,1.0361859,0.73230912,0.51273912,0.19201794,0.08815812,0.02765786,47256.0,0.21215865,3.824395,4.522397,0.08362518
