Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",    Below Median,166000,1.2821151,0.02789792,0.05568772,0.24480969,0.13505623,0.23918685,0.19928633,,0.21150519
"5-49 Units (Rent), 0-1 BR",    Above Median,166000,1.4587279,0.03341874,0.03353013,0.82165534,0.16586833,0.1005904,0.11729977,350000.0,0.11095021
"5-49 Units (Rent), 2 BR",All Values,,2.1834946,0.17112422,0.28417616,0.8197125,0.31315503,0.16797434,0.2227822,,0.09455358
"5-49 Units (Rent), 2 BR",    Below Median,212000,2.0636527,0.14439946,0.29419703,0.71603689,0.25168691,0.144287,0.26788124,,0.11920828
"5-49 Units (Rent), 2 BR",    Above Median,212000,2.3078539,0.19885634,0.27377757,0.92729607,0.37694013,0.19255456,0.1759832,420000.0,0.06896954
"5-49 Units (Rent), 3 BR",All Values,,3.5672515,0.4337232,0.94671865,0.93177388,0.73651722,0.25211176,0.18908382,,0.01981806
"5-49 Units (Rent), 3 BR",    Below Median,228000,3.7554217,0.59698795,1.0710843,0.80361446,0.72891566,0.29518072,0.13433735,,0.03674699
"5-49 Units (Rent), 3 BR",    Above Median,228000,3.3469676,0.2425952,0.80112835,1.0818054,0.74541608,0.20169252,0.25317348,580000.0,0.0
"50+ Units (Own), 0-1 BR",All Values,,1.4515552,0.01608867,0.02037898,0.24490526,0.23131927,0.234537,0.25420093,,0.27744011
"50+ Units (Own), 0-1 BR",    Below Median,380000,1.3725627,0.0,0.01183844,0.204039,0.26044568,0.18454039,0.17827298,,0.37534819
"50+ Units (Own), 0-1 BR",    Above Median,380000,1.5349008,0.03306392,0.02939015,0.28802351,0.2005878,0.28728876,0.33431301,166000.0,0.17413666
"50+ Units (Own), 2 BR",All Values,,1.7741065,0.09080692,0.07237581,0.31018206,0.24387503,0.24657226,0.25646213,,0.36367723
"50+ Units (Own), 2 BR",    Below Median,550000,1.7110052,0.09532062,0.07235702,0.32928943,0.24393414,0.15684575,0.21707106,,0.43500867
"50+ Units (Own), 2 BR",    Above Median,550000,1.8421298,0.08594115,0.07239608,0.28958431,0.2438113,0.34329752,0.29892574,212000.0,0.28678188
"50+ Units (Own), 3 BR",All Values,,2.7360515,0.23390558,0.50858369,0.1695279,0.46137339,0.39484979,0.52145923,,0.14592275
"50+ Units (Own), 3 BR",    Below Median,1200000,2.7082153,0.17847025,0.49575071,0.14730878,0.32294618,0.47025496,0.61756374,,0.19263456
"50+ Units (Own), 3 BR",    Above Median,1200000,2.8230088,0.40707965,0.54867257,0.23893805,0.89380531,0.15929204,0.22123894,228000.0,0.0
"50+ Units (Rent), 0-1 BR",All Values,,1.3445683,0.02342372,0.00522376,0.71452337,0.16582931,0.08757278,0.07742472,,0.19790384
"50+ Units (Rent), 0-1 BR",    Below Median,238000,1.2591613,0.02063765,0.00760683,0.50423336,0.11072893,0.08718084,0.10259294,,0.29646779
"50+ Units (Rent), 0-1 BR",    Above Median,238000,1.4310102,0.02624356,0.00281181,0.92736159,0.22159738,0.08796947,0.05195153,380000.0,0.09814554
"50+ Units (Rent), 2 BR",All Values,,2.1417762,0.14746544,0.2353075,0.93952324,0.30704898,0.15730785,0.12231894,,0.1401263
"50+ Units (Rent), 2 BR",    Below Median,281000,2.2125823,0.16784011,0.37724279,0.84362934,0.27810584,0.16977061,0.11174199,,0.16193504
"50+ Units (Rent), 2 BR",    Above Median,281000,2.0706875,0.12700946,0.09280584,1.0357998,0.33610763,0.14479535,0.13293809,550000.0,0.11823053
"50+ Units (Rent), 3 BR",All Values,,3.2025862,0.35689655,0.66896552,0.93965517,0.53534483,0.36465517,0.20344828,,0.0387931
"50+ Units (Rent), 3 BR",    Below Median,323000,3.240612,0.38108484,0.73713491,0.79415855,0.61891516,0.31432545,0.17941586,,0.06258693
"50+ Units (Rent), 3 BR",    Above Median,323000,3.1405896,0.31746032,0.55782313,1.1768707,0.39909297,0.44671202,0.24263039,1200000.0,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.5657748,0.03163322,0.10521182,0.24498328,0.27466555,0.18380713,0.20875139,,0.25055741
All Housing Types (Own) 0-1 BR,    Below Median,350000,1.5547562,0.01278977,0.12043698,0.21556088,0.27657874,0.12976286,0.17958966,,0.32240874
All Housing Types (Own) 0-1 BR,    Above Median,350000,1.5778557,0.05229331,0.08851884,0.27724219,0.27256792,0.24306164,0.24072451,238000.0,0.17177914
All Housing Types (Own) 2 BR,All Values,,1.8714088,0.07915196,0.10444127,0.26951432,0.24221438,0.19199321,0.29270363,,0.3049685
All Housing Types (Own) 2 BR,    Below Median,400000,1.8333775,0.07717113,0.12880997,0.25298171,0.23995053,0.19449598,0.28867391,,0.30775687
All Housing Types (Own) 2 BR,    Above Median,400000,1.9103236,0.08117881,0.07950642,0.28643103,0.24453083,0.18943229,0.29682698,281000.0,0.30211535
All Housing Types (Own) 3 BR,All Values,,2.8496855,0.189909,0.54638233,0.4515438,0.45679669,0.47203689,0.37345995,,0.11007873
All Housing Types (Own) 3 BR,    Below Median,450000,2.9009209,0.19314951,0.57391803,0.52844807,0.46289098,0.50700441,0.33942034,,0.10703571
All Housing Types (Own) 3 BR,    Above Median,450000,2.7935069,0.18635584,0.51618993,0.36721968,0.45011442,0.43369565,0.41078375,323000.0,0.11341533
All Housing Types (Own) 4-5 BR,All Values,,3.5765469,0.24348484,0.95853147,0.45566837,0.57321967,0.71667452,0.40127661,,0.07057076
All Housing Types (Own) 4-5 BR,    Below Median,650000,3.5498541,0.2272972,0.92069249,0.53427025,0.59399881,0.64706882,0.41186638,,0.06329867
All Housing Types (Own) 4-5 BR,    Above Median,650000,3.6036677,0.25993206,0.9969772,0.37580608,0.55210732,0.78739636,0.39051704,350000.0,0.07795947
All Housing Types (Rent) 0-1 BR,All Values,,1.3706133,0.03155956,0.03052574,0.6219056,0.16213981,0.13170805,0.11753538,,0.18091765
All Housing Types (Rent) 0-1 BR,    Below Median,204000,1.3208482,0.03989491,0.04916495,0.385851,0.11311691,0.15961719,0.16130606,,0.25400638
All Housing Types (Rent) 0-1 BR,    Above Median,204000,1.4205453,0.02319626,0.01182407,0.85875132,0.21132701,0.10370538,0.07361801,400000.0,0.10758397
All Housing Types (Rent) 2 BR,All Values,,2.1781462,0.15878997,0.25796103,0.87770481,0.30509204,0.18699537,0.17104102,,0.10860157
All Housing Types (Rent) 2 BR,    Below Median,229000,2.176024,0.16868968,0.31559082,0.78533133,0.25815998,0.2084495,0.19399528,,0.12434055
All Housing Types (Rent) 2 BR,    Above Median,229000,2.1802853,0.14881107,0.1998703,0.97081712,0.35239948,0.16536965,0.14790316,450000.0,0.09273671
All Housing Types (Rent) 3 BR,All Values,,3.5587367,0.35855487,0.85980459,0.98962357,0.69885632,0.33090964,0.18579111,,0.05256381
All Housing Types (Rent) 3 BR,    Below Median,202000,3.5495793,0.3359375,0.98182091,0.86763822,0.70222356,0.35201322,0.16571514,,0.05649038
All Housing Types (Rent) 3 BR,    Above Median,202000,3.5680464,0.3815488,0.73575684,1.1136398,0.69543302,0.30945471,0.20620131,650000.0,0.04857186
All Housing Types (Rent) 4-5 BR,All Values,,4.0664865,0.24216216,1.0364865,1.582973,0.62459459,0.30702703,0.14378378,,0.04324324
All Housing Types (Rent) 4-5 BR,    Below Median,212000,4.0128535,0.33881748,1.1203085,1.496144,0.58920308,0.18508997,0.11825193,,0.05552699
All Housing Types (Rent) 4-5 BR,    Above Median,212000,4.1259259,0.13504274,0.94358974,1.6792023,0.66381766,0.44216524,0.17207977,204000.0,0.02962963
