Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,    Above Median,225000,0.35844297,0.15500569,0.08658825,0.11684902,97519.0,0.01639947,0.33146584,0.3854201,0.07526198
All Housing Types (Own) 4-5 BR,All Values,,0.80592485,0.31875369,0.20498991,0.28218125,187819.0,0.01842641,0.77561341,0.8362363,0.03761076
All Housing Types (Own) 4-5 BR,    Below Median,320000,0.80005166,0.30894721,0.20546544,0.28563901,96790.0,0.02857111,0.75305219,0.84705113,0.05874554
All Housing Types (Own) 4-5 BR,    Above Median,320000,0.81216975,0.32918081,0.20448429,0.27850465,91029.0,0.02888011,0.76466196,0.85967753,0.0584949
All Housing Types (Rent) 0-1 BR,All Values,,0.0058582,0.00262798,0.00083949,0.00239073,54795.0,0.0029776,0.00096005,0.01075635,0.83611837
All Housing Types (Rent) 0-1 BR,    Below Median,103000,0.00851652,0.00480419,0.0,0.00371233,27476.0,0.0051837,-1.067e-05,0.01704371,1.0012524
All Housing Types (Rent) 0-1 BR,    Above Median,103000,0.0031846,0.00043925,0.00168381,0.00106153,27319.0,0.00211089,-0.00028781,0.006657,1.0903756
All Housing Types (Rent) 2 BR,All Values,,0.16420903,0.09162227,0.0331985,0.03938825,85787.0,0.0132253,0.14245342,0.18596464,0.13248731
All Housing Types (Rent) 2 BR,    Below Median,124000,0.18918108,0.10650519,0.03600923,0.04666667,43350.0,0.02176437,0.15337869,0.22498348,0.18924933
All Housing Types (Rent) 2 BR,    Above Median,124000,0.13869972,0.07641916,0.03032731,0.03195325,42437.0,0.01473528,0.11446019,0.16293925,0.17476263
All Housing Types (Rent) 3 BR,All Values,,0.71580514,0.35654131,0.16059242,0.19867141,27548.0,0.06000811,0.6170918,0.81451848,0.13790533
All Housing Types (Rent) 3 BR,    Below Median,121000,0.82569131,0.4349605,0.18912246,0.20160835,14176.0,0.07659127,0.69969868,0.95168394,0.15259048
All Housing Types (Rent) 3 BR,    Above Median,121000,0.599312,0.27340712,0.13034699,0.19555788,13372.0,0.08710844,0.45601861,0.74260538,0.23909648
All Housing Types (Rent) 4-5 BR,All Values,,0.90013009,0.36135295,0.20584409,0.33293305,9993.0,0.12229657,0.69895223,1.1013079,0.22349865
All Housing Types (Rent) 4-5 BR,    Below Median,139000,0.95535012,0.34480724,0.23623131,0.37431157,5084.0,0.16393947,0.68566969,1.2250305,0.28228439
All Housing Types (Rent) 4-5 BR,    Above Median,139000,0.84294154,0.37848849,0.1743736,0.29007945,4909.0,0.1516849,0.59341987,1.0924632,0.29601301
