Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",    Above Median,188000,2.2179167,0.0675,0.12833333,0.84916667,0.16708333,0.16958333,0.2325,0.45291667,0.15083333,2400.0,0.37509577,1.6008841,2.8349492,0.27820366
"5-49 Units (Own), 0-1 BR",All Values,,1.2229822,0.0,0.0,0.43502052,0.0369357,0.19562244,0.07387141,0.10807114,0.37346101,731.0,0.38296085,0.59301162,1.8529528,0.51511018
"5-49 Units (Own), 0-1 BR",    Below Median,244000,1.2252427,0.0,0.0,0.50097087,0.0368932,0.18834951,0.0,0.1223301,0.37669903,515.0,0.46653772,0.45778818,1.9926973,0.6263694
"5-49 Units (Own), 0-1 BR",    Above Median,244000,1.2175926,0.0,0.0,0.27777778,0.03703704,0.21296296,0.25,0.07407407,0.36574074,216.0,0.54017644,0.32900235,2.1061828,0.72979275
"5-49 Units (Own), 2 BR",All Values,,1.6441817,0.02418705,0.03493684,0.29561946,0.12469766,0.11556033,0.21392099,0.38833647,0.44692287,3721.0,0.21184323,1.2956996,1.9926638,0.21194867
"5-49 Units (Own), 2 BR",    Below Median,330000,1.4924361,0.00625978,0.02399583,0.22587376,0.03651539,0.10172144,0.20135629,0.43088159,0.46583203,1917.0,0.26505369,1.0564228,1.9284494,0.29214874
"5-49 Units (Own), 2 BR",    Above Median,330000,1.8054324,0.04323725,0.04656319,0.36973392,0.21840355,0.13026608,0.22727273,0.34312639,0.42682927,1804.0,0.36977585,1.1971511,2.4137136,0.33691723
"5-49 Units (Own), 3 BR",All Values,,1.8862275,0.34830339,0.05988024,0.03592814,0.30938124,0.24750499,0.16566866,0.30339321,0.41616766,1002.0,0.5426208,0.99361633,2.7788388,0.47322563
"5-49 Units (Own), 3 BR",    Below Median,320000,1.8035144,0.20607029,0.09584665,0.05750799,0.42651757,0.23482428,0.19968051,0.22204473,0.36102236,626.0,0.61557788,0.79088876,2.81614,0.56147355
"5-49 Units (Own), 3 BR",    Above Median,320000,2.0239362,0.58510638,0.0,0.0,0.1143617,0.26861702,0.10904255,0.43882979,0.50797872,376.0,1.0354373,0.32064173,3.7272306,0.84157518
"5-49 Units (Rent), 0-1 BR",All Values,,1.2770817,0.01955034,0.01981694,0.56460499,0.12138985,0.09219764,0.08362215,0.13414201,0.24175775,22506.0,0.07831913,1.1482467,1.4059166,0.10088233
"5-49 Units (Rent), 0-1 BR",    Below Median,118000,1.2360422,0.02848184,0.02168801,0.33011062,0.11122725,0.11601777,0.11601777,0.20729902,0.3051999,11481.0,0.11147242,1.05267,1.4194143,0.14835427
"5-49 Units (Rent), 0-1 BR",    Above Median,118000,1.3198186,0.01024943,0.01786848,0.80879819,0.13197279,0.06739229,0.04988662,0.05795918,0.17569161,11025.0,0.11464043,1.1312351,1.5084021,0.14288593
"5-49 Units (Rent), 2 BR",All Values,,1.9336857,0.13442096,0.20243566,0.76144301,0.23602941,0.14273897,0.13998162,0.13612132,0.18051471,21760.0,0.14691821,1.6920052,2.1753661,0.12498435
"5-49 Units (Rent), 2 BR",    Below Median,160000,1.8871041,0.15273618,0.24494056,0.78546148,0.20909338,0.12015609,0.11089936,0.10754152,0.15627552,11019.0,0.18367114,1.5849651,2.1892431,0.16010724
"5-49 Units (Rent), 2 BR",    Above Median,160000,1.9814729,0.11563169,0.15883065,0.7368029,0.2636626,0.16590634,0.16981659,0.16544083,0.20538125,10741.0,0.19286099,1.6642165,2.2987292,0.16011136
"5-49 Units (Rent), 3 BR",All Values,,2.765514,0.21601137,0.55826622,0.98081478,0.54405495,0.18806253,0.14069162,0.08882046,0.04879204,4222.0,0.540889,1.8757516,3.6552764,0.32173492
"5-49 Units (Rent), 3 BR",    Below Median,164000,2.7365119,0.16645755,0.67210372,1.1907152,0.37766625,0.1217064,0.14721874,0.03304057,0.02760351,2391.0,0.78569629,1.4440415,4.0289823,0.47230578
"5-49 Units (Rent), 3 BR",    Above Median,164000,2.8033861,0.28072092,0.40961223,0.70671764,0.76133261,0.27471327,0.13216821,0.16166029,0.07646095,1831.0,0.66011594,1.7174954,3.8892768,0.38734968
"50+ Units (Own), 0-1 BR",All Values,,1.4315197,0.0,0.02532833,0.09005629,0.31050657,0.05253283,0.10506567,0.13320826,0.71482176,1066.0,0.39762219,0.7774312,2.0856082,0.45691897
"50+ Units (Own), 0-1 BR",    Below Median,291000,1.4428365,0.0,0.03907381,0.11287988,0.3487699,0.0,0.10564399,0.0593343,0.77713459,691.0,0.51259205,0.59962254,2.2860504,0.58441407
"50+ Units (Own), 0-1 BR",    Above Median,291000,1.4106667,0.0,0.0,0.048,0.24,0.14933333,0.104,0.26933333,0.6,375.0,0.5675207,0.47709511,2.3442382,0.66179458
"50+ Units (Own), 2 BR",All Values,,1.5598991,0.00798655,0.02311896,0.08490963,0.0752417,0.19167718,0.17696511,0.36569987,0.63430013,2379.0,0.33628035,1.0067179,2.1130803,0.35462625
"50+ Units (Own), 2 BR",    Below Median,359000,1.4344328,0.0,0.02333065,0.0772325,0.07320998,0.14722446,0.154465,0.18584071,0.77312953,1243.0,0.49606945,0.61839858,2.2504671,0.56888983
"50+ Units (Own), 2 BR",    Above Median,359000,1.6971831,0.01672535,0.02288732,0.09330986,0.07746479,0.2403169,0.20158451,0.5625,0.48239437,1136.0,0.3921103,1.0521617,2.3422045,0.38005413
"50+ Units (Own), 3 BR",All Values,,1.9521531,0.0,0.0,0.0,0.215311,0.29186603,1.0430622,0.12440191,0.27751196,209.0,0.85168985,0.55112331,3.3531829,0.71768438
"50+ Units (Own), 3 BR",    Below Median,626000,1.6094675,0.0,0.0,0.0,0.26627219,0.36094675,0.55029586,0.15384615,0.27810651,169.0,0.72196515,0.42183478,2.7971001,0.73790412
"50+ Units (Own), 3 BR",    Above Median,626000,3.4,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.275,40.0,3.4238989,-2.2323137,9.0323137,1.6565629
"50+ Units (Rent), 0-1 BR",All Values,,1.2226163,0.0098243,0.00334271,0.5082141,0.09583792,0.03497615,0.0515674,0.15808569,0.36076801,24531.0,0.06208164,1.120492,1.3247406,0.08352931
"50+ Units (Rent), 0-1 BR",    Below Median,173000,1.1197416,0.01574485,0.0050868,0.30827614,0.05030279,0.03366976,0.06184901,0.2410981,0.40371417,12385.0,0.08241112,0.98417533,1.2553079,0.12106926
"50+ Units (Rent), 0-1 BR",    Above Median,173000,1.3275152,0.00378726,0.0015643,0.71208628,0.14226906,0.03630825,0.04108348,0.07343982,0.31697678,12146.0,0.09875621,1.1650613,1.4899692,0.12237447
"50+ Units (Rent), 2 BR",All Values,,1.7337447,0.06645202,0.04212503,0.68696897,0.16572757,0.13603434,0.12941597,0.12959485,0.37742599,11181.0,0.14139655,1.5011474,1.9663421,0.13415892
"50+ Units (Rent), 2 BR",    Below Median,231000,1.6156156,0.06217983,0.0385091,0.68609786,0.10121887,0.11358417,0.09697933,0.16216216,0.3548843,5661.0,0.19098239,1.3014496,1.9297817,0.19445593
"50+ Units (Rent), 2 BR",    Above Median,231000,1.8548913,0.07083333,0.04583333,0.68786232,0.23188406,0.15905797,0.16268116,0.09619565,0.40054348,5520.0,0.21471571,1.501684,2.2080986,0.19041943
"50+ Units (Rent), 3 BR",All Values,,2.5290323,0.21774194,0.31774194,1.1185484,0.22258065,0.20564516,0.15806452,0.05322581,0.23548387,1240.0,0.73148056,1.3257467,3.7323178,0.47578892
"50+ Units (Rent), 3 BR",    Below Median,237000,2.3994674,0.14380826,0.34620506,1.2902796,0.07190413,0.13581891,0.05992011,0.03328895,0.31824234,751.0,0.90645524,0.90834851,3.8905862,0.62143744
"50+ Units (Rent), 3 BR",    Above Median,237000,2.7280164,0.33128834,0.27402863,0.85480573,0.45398773,0.31288344,0.30879346,0.08384458,0.10838446,489.0,1.2501521,0.6715161,4.7845166,0.75384455
All Housing Types (Own) 0-1 BR,All Values,,1.6600254,0.07589205,0.03640645,0.22278573,0.18764717,0.18221337,0.27658033,0.30393045,0.37456982,5521.0,0.17658908,1.3695363,1.9505144,0.17499073
All Housing Types (Own) 0-1 BR,    Below Median,209000,1.6387782,0.09296149,0.02423639,0.23007968,0.15670651,0.15106242,0.30046481,0.28353254,0.3997344,3012.0,0.21963789,1.2774739,2.0000825,0.22047176
All Housing Types (Own) 0-1 BR,    Above Median,209000,1.6855321,0.05540056,0.05101634,0.21402949,0.22479075,0.21960941,0.24790753,0.3284177,0.3443603,2509.0,0.28603049,1.2150119,2.1560522,0.2791523
All Housing Types (Own) 2 BR,All Values,,1.8323614,0.03725984,0.09070448,0.17876946,0.15380681,0.16684059,0.29464121,0.4871606,0.42317844,48873.0,0.084147,1.6939396,1.9707832,0.07554286
All Housing Types (Own) 2 BR,    Below Median,254000,1.8079766,0.04494249,0.09996443,0.19834776,0.16747698,0.18704297,0.27775801,0.43353492,0.39890905,25299.0,0.10193754,1.6402893,1.9756639,0.09274858
All Housing Types (Own) 2 BR,    Above Median,254000,1.8585306,0.02901502,0.08076695,0.15775855,0.13913634,0.14515992,0.31275982,0.54471027,0.44922372,23574.0,0.11894864,1.6628601,2.0542011,0.10528238
All Housing Types (Own) 3 BR,All Values,,2.5701533,0.15321009,0.40297045,0.43571391,0.39554432,0.36782009,0.36422816,0.29229999,0.15836625,189870.0,0.04184126,2.5013244,2.6389821,0.02678007
All Housing Types (Own) 3 BR,    Below Median,272000,2.6087407,0.15324189,0.45093309,0.48771832,0.41396842,0.37463115,0.3314758,0.25495454,0.14181753,100312.0,0.06203524,2.5066928,2.7107887,0.03911771
All Housing Types (Own) 3 BR,    Above Median,272000,2.5269323,0.15317448,0.34924853,0.37746488,0.37490788,0.36019116,0.40091337,0.33412984,0.17690212,89558.0,0.07060688,2.4107839,2.6430806,0.04596416
All Housing Types (Own) 4-5 BR,All Values,,3.5589019,0.24022133,0.99277377,0.50798387,0.59399329,0.64213161,0.35362566,0.15740963,0.07076275,191386.0,0.06437039,3.4530126,3.6647912,0.02975336
All Housing Types (Own) 4-5 BR,    Below Median,400000,3.5706358,0.25796396,0.98182877,0.57034963,0.60937995,0.5962472,0.32795078,0.15324946,0.07366603,97847.0,0.0873911,3.4268774,3.7143941,0.04026128
All Housing Types (Own) 4-5 BR,    Above Median,400000,3.5466276,0.22166155,1.0042228,0.44274581,0.57789799,0.69012925,0.38048301,0.1617614,0.06772576,93539.0,0.095161,3.3900878,3.7031674,0.04413766
All Housing Types (Rent) 0-1 BR,All Values,,1.2685572,0.02172816,0.0211156,0.54179879,0.11609974,0.07482344,0.08329129,0.13571995,0.27398025,55504.0,0.04426858,1.1957354,1.341379,0.05740522
All Housing Types (Rent) 0-1 BR,    Below Median,130000,1.2018877,0.02599121,0.03246219,0.32387115,0.09770834,0.09985342,0.10771871,0.20789389,0.30638876,27971.0,0.0635592,1.0973328,1.3064426,0.08699223
All Housing Types (Rent) 0-1 BR,    Above Median,130000,1.3362874,0.01739731,0.00958849,0.76319326,0.13478371,0.04939527,0.05847528,0.06239785,0.24105619,27533.0,0.06855736,1.2235105,1.4490642,0.08439566
All Housing Types (Rent) 2 BR,All Values,,1.8967855,0.11835209,0.17679507,0.71572041,0.23373529,0.15051497,0.14246967,0.13138218,0.22781586,54566.0,0.091589,1.7461216,2.0474495,0.07943118
All Housing Types (Rent) 2 BR,    Below Median,159000,1.8893494,0.11807533,0.22915841,0.70805551,0.21993152,0.15768607,0.14723374,0.12286899,0.18633988,27745.0,0.121645,1.6892434,2.0894555,0.10591266
All Housing Types (Rent) 2 BR,    Above Median,159000,1.9044778,0.11863838,0.12262779,0.72364938,0.24801462,0.14309683,0.13754148,0.14018866,0.2707207,26821.0,0.12097251,1.7054781,2.1034776,0.10449046
All Housing Types (Rent) 3 BR,All Values,,2.9123953,0.23442098,0.69902661,0.965883,0.46295638,0.21663487,0.17482133,0.07803253,0.0806196,30923.0,0.16663563,2.6382797,3.1865109,0.09412033
All Housing Types (Rent) 3 BR,    Below Median,177000,2.900641,0.24301282,0.77788462,0.95153846,0.44935897,0.20333333,0.14314103,0.06057692,0.07179487,15600.0,0.23973945,2.5062696,3.2950124,0.13596008
All Housing Types (Rent) 3 BR,    Above Median,177000,2.9243621,0.22567382,0.61874307,0.98048685,0.47679958,0.23017686,0.20707433,0.09580369,0.08960386,15323.0,0.24553779,2.5204524,3.3282717,0.1381189
All Housing Types (Rent) 4-5 BR,All Values,,3.6174526,0.25591303,0.77611283,1.4369032,0.4950786,0.32172763,0.2359336,0.05641252,0.03937124,6807.0,0.38813839,2.978965,4.2559403,0.17650201
All Housing Types (Rent) 4-5 BR,    Below Median,212000,3.7813175,0.2799676,0.80075594,1.8158747,0.2837473,0.32856371,0.20950324,0.02807775,0.03482721,3704.0,0.56001707,2.8600894,4.7025456,0.24362622
All Housing Types (Rent) 4-5 BR,    Above Median,212000,3.4218498,0.22719948,0.74669675,0.9845311,0.74734128,0.31356752,0.26748308,0.09023526,0.04479536,3103.0,0.59559157,2.4421017,4.401598,0.2863212
