Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Own), 2 BR",All Values,,1.7070986,0.05306685,0.03928325,0.10406616,0.2157133,0.16609235,0.43900758,0.4555479,0.23432116
"50+ Units (Own), 2 BR",    Below Median,800000,1.7327081,0.09026964,0.04103165,0.04923798,0.3059789,0.1852286,0.28722157,0.44783118,0.32590856
"50+ Units (Own), 2 BR",    Above Median,800000,1.6705686,0.0,0.0367893,0.18227425,0.08695652,0.13879599,0.65551839,0.46655518,0.10367893
"50+ Units (Own), 3 BR",All Values,,1.5444444,0.17777778,0.0,0.41111111,0.0,0.37777778,0.0,0.2,0.37777778
"50+ Units (Own), 3 BR",    Below Median,900000,1.5444444,0.17777778,0.0,0.41111111,0.0,0.37777778,0.0,0.2,0.37777778
"50+ Units (Rent), 0-1 BR",All Values,,1.3349135,0.01030928,0.01725884,0.65344256,0.1818391,0.09287555,0.08491348,0.097662,0.19661267
"50+ Units (Rent), 0-1 BR",    Below Median,158000,1.2879482,0.01500854,0.01491867,0.59620742,0.11224948,0.07728948,0.0970612,0.12635931,0.24885414
"50+ Units (Rent), 0-1 BR",    Above Median,158000,1.384209,0.00537685,0.01971512,0.71351759,0.25488161,0.10923498,0.072163,0.0675408,0.14177908
"50+ Units (Rent), 2 BR",All Values,,1.9315931,0.09439459,0.13215243,0.80025638,0.36569164,0.11117585,0.10127025,0.10709707,0.21955483
"50+ Units (Rent), 2 BR",    Below Median,189000,1.8831461,0.08741573,0.1741573,0.73865169,0.25033708,0.1094382,0.12853933,0.12292135,0.27168539
"50+ Units (Rent), 2 BR",    Above Median,189000,1.9837812,0.10191237,0.0869039,0.86661825,0.48995401,0.11304769,0.07189542,0.09005084,0.16339869
"50+ Units (Rent), 3 BR",All Values,,3.7284404,0.37798165,1.0633028,1.440367,0.4853211,0.14036697,0.15045872,0.04036697,0.03027523
"50+ Units (Rent), 3 BR",    Below Median,145000,3.411315,0.36697248,1.2737003,1.1636086,0.33792049,0.0,0.21865443,0.0,0.05045872
"50+ Units (Rent), 3 BR",    Above Median,145000,4.2041284,0.39449541,0.74770642,1.8555046,0.70642202,0.35091743,0.04816514,0.10091743,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.632241,0.04766634,0.08242304,0.25868918,0.23187686,0.20920225,0.29841112,0.32522344,0.17874876
All Housing Types (Own) 0-1 BR,    Below Median,348000,1.5575085,0.02251002,0.09651557,0.29787234,0.24236818,0.2146161,0.24298489,0.25131051,0.18933087
All Housing Types (Own) 0-1 BR,    Above Median,348000,1.7188282,0.07681315,0.06609503,0.21329046,0.21972133,0.20292962,0.36262951,0.41086102,0.16648803
All Housing Types (Own) 2 BR,All Values,,1.8839344,0.03873536,0.14327869,0.32201405,0.21667447,0.20716628,0.3369555,0.41400468,0.20510539
All Housing Types (Own) 2 BR,    Below Median,350000,1.8742976,0.04323002,0.17119811,0.36487221,0.20264637,0.24832336,0.29445351,0.33206453,0.21750952
All Housing Types (Own) 2 BR,    Above Median,350000,1.894242,0.03392788,0.11341605,0.27617294,0.23167895,0.16314463,0.38241566,0.50164793,0.19183792
All Housing Types (Own) 3 BR,All Values,,2.5750066,0.1498864,0.41229396,0.42816152,0.36992315,0.33899364,0.35599265,0.35798401,0.16177123
All Housing Types (Own) 3 BR,    Below Median,375000,2.5830105,0.17859763,0.42830327,0.5007935,0.36728042,0.31376598,0.31204246,0.31484104,0.16738622
All Housing Types (Own) 3 BR,    Above Median,375000,2.565965,0.11745316,0.39420927,0.34611381,0.37290847,0.36749171,0.40564037,0.40671987,0.15542833
All Housing Types (Own) 4-5 BR,All Values,,3.4716458,0.24009573,0.86335351,0.56424046,0.6097846,0.56650711,0.34464311,0.20121076,0.0818105
All Housing Types (Own) 4-5 BR,    Below Median,500000,3.6005193,0.27204839,0.87759964,0.69034555,0.65897594,0.52190787,0.31174219,0.18219534,0.08570434
All Housing Types (Own) 4-5 BR,    Above Median,500000,3.3286406,0.20463928,0.84754522,0.42430723,0.55519914,0.61599691,0.3811518,0.22231132,0.07748968
All Housing Types (Rent) 0-1 BR,All Values,,1.3753668,0.03002841,0.02169371,0.672364,0.19512596,0.10607377,0.11412673,0.0920339,0.14392036
All Housing Types (Rent) 0-1 BR,    Below Median,143000,1.3348722,0.0383324,0.02797985,0.56640552,0.12129267,0.11495057,0.15519493,0.13080582,0.17991046
All Housing Types (Rent) 0-1 BR,    Above Median,143000,1.4164263,0.02160859,0.01531987,0.77980046,0.26998912,0.09707315,0.0724857,0.05272117,0.10742825
All Housing Types (Rent) 2 BR,All Values,,2.2617069,0.18803399,0.32793314,0.95926514,0.34114571,0.16690789,0.11375414,0.07318269,0.0914842
All Housing Types (Rent) 2 BR,    Below Median,154000,2.3746924,0.25042953,0.42442535,0.91776178,0.31042489,0.1735779,0.12147667,0.08873926,0.08785698
All Housing Types (Rent) 2 BR,    Above Median,154000,2.147491,0.12495893,0.23039009,1.0012205,0.3722011,0.16016523,0.10594752,0.0574567,0.09515092
All Housing Types (Rent) 3 BR,All Values,,3.0246362,0.2419924,0.69411488,1.0456425,0.47739724,0.27012402,0.16959634,0.08910026,0.03666857
All Housing Types (Rent) 3 BR,    Below Median,182000,2.9779956,0.22257785,0.77042075,1.0419417,0.40874842,0.23758085,0.16256585,0.09555244,0.03860772
All Housing Types (Rent) 3 BR,    Above Median,182000,3.0720385,0.26172404,0.61656275,1.0494036,0.54716725,0.3031987,0.17674166,0.08254269,0.03469775
All Housing Types (Rent) 4-5 BR,All Values,,4.1499101,0.32360669,1.0638916,1.6804038,0.46203845,0.36550961,0.12805974,0.0930715,0.03332872
All Housing Types (Rent) 4-5 BR,    Below Median,208000,3.8769809,0.27665861,0.85173247,2.0392157,0.2728982,0.19446683,0.12140747,0.07493956,0.0456621
All Housing Types (Rent) 4-5 BR,    Above Median,208000,4.4395667,0.37343216,1.2890536,1.2996009,0.66277081,0.54703535,0.13511973,0.11231471,0.02023945
