Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",All Values,,0.67714473,0.33005894,0.17256058,0.17452521,3054.0,0.14414495,0.44002628,0.91426318,0.35017396
"5-49 Units (Rent), 3 BR",    Below Median,107000,0.69704005,0.37086477,0.15670342,0.16947185,1723.0,0.21290203,0.34681621,1.0472639,0.50244435
"5-49 Units (Rent), 3 BR",    Above Median,107000,0.65138993,0.27723516,0.1930879,0.18106687,1331.0,0.1784971,0.35776221,0.94501765,0.45077105
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,208.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,160000,0.0,0.0,0.0,0.0,194.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Above Median,160000,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.01782531,0.0,0.0,0.01782531,561.0,0.01971894,-0.01461234,0.05026297,1.8197525
"50+ Units (Own), 2 BR",    Below Median,260000,0.02590674,0.0,0.0,0.02590674,386.0,0.02917605,-0.02208786,0.07390133,1.8525914
"50+ Units (Own), 2 BR",    Above Median,260000,0.0,0.0,0.0,0.0,175.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,343.0,.,.,.,.
"50+ Units (Own), 3 BR",    Below Median,350000,0.0,0.0,0.0,0.0,310.0,.,.,.,.
"50+ Units (Own), 3 BR",    Above Median,350000,0.0,0.0,0.0,0.0,33.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,12864.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Below Median,119000,0.0,0.0,0.0,0.0,6657.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Above Median,119000,0.0,0.0,0.0,0.0,6207.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.03840448,0.01598813,0.01203231,0.01038404,6067.0,0.01617812,0.01179148,0.06501749,0.69296615
"50+ Units (Rent), 2 BR",    Below Median,149000,0.00887762,0.00887762,0.0,0.0,3154.0,0.00678729,-0.00228747,0.0200427,1.257667
"50+ Units (Rent), 2 BR",    Above Median,149000,0.07037418,0.02368692,0.02506008,0.02162719,2913.0,0.03313445,0.01586802,0.12488035,0.77451935
"50+ Units (Rent), 3 BR",All Values,,0.3064133,0.14014252,0.07244656,0.09382423,842.0,0.18993271,-0.00602601,0.61885262,1.0196663
"50+ Units (Rent), 3 BR",    Below Median,166000,0.49494949,0.23838384,0.12323232,0.13333333,495.0,0.34319334,-0.06960355,1.0595025,1.1406276
"50+ Units (Rent), 3 BR",    Above Median,166000,0.03746398,0.0,0.0,0.03746398,347.0,0.03812073,-0.02524462,0.10017257,1.6738372
All Housing Types (Own) 0-1 BR,All Values,,0.05153488,0.03534884,0.0,0.01618605,5375.0,0.02241416,0.01466359,0.08840618,0.71546281
All Housing Types (Own) 0-1 BR,    Below Median,120000,0.04408677,0.0423373,0.0,0.00174948,2858.0,0.03255082,-0.00945933,0.09763287,1.2145615
All Housing Types (Own) 0-1 BR,    Above Median,120000,0.05999205,0.02741359,0.0,0.03257847,2517.0,0.02941909,0.01159764,0.10838646,0.80668034
All Housing Types (Own) 2 BR,All Values,,0.10996218,0.06204207,0.01991255,0.02800756,33848.0,0.01419262,0.08661533,0.13330904,0.21231713
All Housing Types (Own) 2 BR,    Below Median,180000,0.14190231,0.08660383,0.02422165,0.03107684,17505.0,0.02368283,0.10294405,0.18086057,0.2745428
All Housing Types (Own) 2 BR,    Above Median,180000,0.07575109,0.03573395,0.01529707,0.02472006,16343.0,0.01280917,0.05468,0.09682217,0.2781621
All Housing Types (Own) 3 BR,All Values,,0.43371254,0.20483442,0.10119036,0.12768776,147939.0,0.01435179,0.41010386,0.45732123,0.05443395
All Housing Types (Own) 3 BR,    Below Median,200000,0.45492059,0.21651914,0.10695131,0.13145014,76820.0,0.02153047,0.41950296,0.49033822,0.07785453
All Housing Types (Own) 3 BR,    Above Median,200000,0.41080443,0.19221305,0.09496759,0.12362379,71119.0,0.01784901,0.3814428,0.44016605,0.07147349
All Housing Types (Own) 4-5 BR,All Values,,0.93383336,0.40148648,0.22665851,0.30568837,132393.0,0.02472673,0.89315788,0.97450884,0.04355753
All Housing Types (Own) 4-5 BR,    Below Median,320000,0.95911908,0.41624343,0.23387655,0.3089991,67929.0,0.03369039,0.90369838,1.0145398,0.05778292
All Housing Types (Own) 4-5 BR,    Above Median,320000,0.90718851,0.38593634,0.21905249,0.30219968,64464.0,0.03567248,0.84850728,0.96586973,0.06468471
All Housing Types (Rent) 0-1 BR,All Values,,0.0141221,0.00625736,0.00287035,0.0049944,34839.0,0.00430254,0.00704442,0.02119979,0.50117784
All Housing Types (Rent) 0-1 BR,    Below Median,90000,0.01728143,0.01235197,0.00016998,0.00475948,17649.0,0.00742609,0.00506551,0.02949736,0.70688151
All Housing Types (Rent) 0-1 BR,    Above Median,90000,0.01087842,0.0,0.00564282,0.0052356,17190.0,0.00749742,-0.00145484,0.02321168,1.1337366
All Housing Types (Rent) 2 BR,All Values,,0.18858807,0.1006318,0.03622428,0.05173199,50491.0,0.01667222,0.16116226,0.21601387,0.14542706
All Housing Types (Rent) 2 BR,    Below Median,99000,0.17730218,0.09342234,0.0268604,0.05701944,25465.0,0.02096318,0.14281775,0.21178661,0.19449525
All Housing Types (Rent) 2 BR,    Above Median,99000,0.20007193,0.10796771,0.04575242,0.04635179,25026.0,0.0293284,0.1518267,0.24831715,0.2411394
All Housing Types (Rent) 3 BR,All Values,,0.7417315,0.41145135,0.16146093,0.16881922,26093.0,0.07089976,0.62510139,0.85836161,0.15724034
All Housing Types (Rent) 3 BR,    Below Median,116000,0.7544677,0.43699404,0.15129067,0.16618298,13094.0,0.0942724,0.5993896,0.90954579,0.20554637
All Housing Types (Rent) 3 BR,    Above Median,116000,0.72890222,0.38572198,0.17170552,0.17147473,12999.0,0.09629212,0.57050168,0.88730276,0.21731384
All Housing Types (Rent) 4-5 BR,All Values,,1.0662832,0.53683922,0.28238839,0.2470556,7302.0,0.1381063,0.83909835,1.2934681,0.2130624
All Housing Types (Rent) 4-5 BR,    Below Median,151000,1.0259534,0.51800847,0.28681144,0.22113347,3776.0,0.21318225,0.67526859,1.3766382,0.34181358
All Housing Types (Rent) 4-5 BR,    Above Median,151000,1.1094725,0.5570051,0.27765173,0.27481566,3526.0,0.20091773,0.77896283,1.4399821,0.29789802
