Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 376000,0.82118724,0.34771083,0.20645925,0.26701717,809506,0.0102341,0.80435215,0.83802233,0.02050091
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.3379769,0.16774447,0.08073029,0.08950214,109327,0.01774094,0.30879305,0.36716074,0.08634864
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 120000,0.44784628,0.22090598,0.11239954,0.11454075,35961,0.03827637,0.38488165,0.5108109,0.14059428
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,120000 to 185000,0.42419355,0.21049754,0.10169492,0.11200109,36580,0.03471574,0.36708615,0.48130095,0.1346258
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 185000,0.14483771,0.07326157,0.02892405,0.0426521,36786,0.01796635,0.11528306,0.17439236,0.20405356
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.48625809,0.21790925,0.11593004,0.1524188,117269,0.02219107,0.44975379,0.52276239,0.07507187
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 155000,0.60392553,0.24961806,0.14529118,0.20901629,38619,0.04011001,0.53794457,0.66990649,0.10925347
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,155000 to 247000,0.61679601,0.29148892,0.15410906,0.17119803,38914,0.04418165,0.54411721,0.68947482,0.11783281
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 247000,0.2440608,0.11503423,0.05000503,0.07902154,39736,0.02181369,0.20817728,0.27994432,0.14702696
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.10438994,0.05872007,0.01990948,0.02576038,170572,0.00803621,0.09117037,0.1176095,0.12663638
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 78000,0.09209261,0.04696349,0.02,0.02512912,56150,0.01210789,0.07217512,0.1120101,0.21627671
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,78000 to 106000,0.12263557,0.07686794,0.02005175,0.02571588,57202,0.01344535,0.10051798,0.14475317,0.18035218
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 106000,0.09821741,0.05211465,0.01967843,0.02642433,57220,0.01185042,0.07872346,0.11771135,0.19847747
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.48107348,0.25183501,0.10518066,0.12405782,253269,0.01353499,0.45880843,0.50333854,0.04628202
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 98000,0.46934792,0.24874693,0.10373994,0.11686105,82996,0.02508038,0.4280907,0.51060514,0.08790328
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,98000 to 131000,0.50175788,0.26260401,0.11373491,0.12541896,85330,0.02355514,0.46300967,0.54050609,0.07722491
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 131000,0.47175165,0.24403423,0.09799513,0.12972228,84943,0.02398401,0.43229795,0.51120534,0.08363234
"2-4 Units (Own/Rent), 3 BR",All Values,,1.0174927,0.4689948,0.23597414,0.31252377,78890,0.0411366,0.94982301,1.0851624,0.06650633
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 111000,1.1632747,0.5716909,0.26576129,0.32582249,26140,0.07530621,1.039396,1.2871534,0.10649137
"2-4 Units (Own/Rent), 3 BR",Second Tercile,111000 to 155000,1.1184872,0.48872639,0.26603443,0.36372639,26256,0.08492423,0.97878685,1.2581876,0.12490116
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 155000,0.77357137,0.34811655,0.17679475,0.24866007,26494,0.0536373,0.68533802,0.86180473,0.11405975
"5-49 Units (Own), 0-1 BR",All Values,,0.04447247,0.01580496,0.01101303,0.01765448,11895,0.01290703,0.0232404,0.06570453,0.47742043
"5-49 Units (Own), 0-1 BR",First Tercile,Below 90000,0.05565576,0.01288328,0.02267457,0.02009791,3881,0.02421972,0.01581433,0.09549719,0.71585463
"5-49 Units (Own), 0-1 BR",Second Tercile,90000 to 180000,0.02544987,0.00899743,0.01105398,0.00539846,3890,0.01485474,0.00101382,0.04988592,0.96016399
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 180000,0.05189137,0.02497575,0,0.02691562,4124,0.025342,0.01020377,0.09357896,0.8033628
"5-49 Units (Own), 2 BR",All Values,,0.11726975,0.05803769,0.02477218,0.03445988,22606,0.0174715,0.08852913,0.14601037,0.24508127
"5-49 Units (Own), 2 BR",First Tercile,Below 124000,0.2407967,0.10247253,0.06263736,0.07568681,7280,0.04955355,0.15928112,0.32231229,0.33852451
"5-49 Units (Own), 2 BR",Second Tercile,124000 to 230000,0.05574368,0.03568638,0.00742381,0.0126335,7678,0.01993368,0.02295278,0.08853459,0.58824437
"5-49 Units (Own), 2 BR",Third Tercile ,Above 230000,0.06145397,0.03817992,0.0061454,0.01712866,7648,0.01653582,0.03425256,0.08865539,0.44263075
"5-49 Units (Own), 3 BR",All Values,,0.26351225,0.12044137,0.0549841,0.08808678,5347,0.06164265,0.16211009,0.36491441,0.38481005
"5-49 Units (Own), 3 BR",First Tercile,Below 157000,0.35609445,0.1818762,0.02871729,0.14550096,1567,0.12005509,0.15860383,0.55358506,0.55460178
"5-49 Units (Own), 3 BR",Second Tercile,157000 to 313000,0.34051962,0.11885019,0.10668878,0.11498065,1809,0.14005019,0.11013706,0.57090218,0.67656177
"5-49 Units (Own), 3 BR",Third Tercile ,Above 313000,0.11922882,0.07305936,0.02841197,0.01775748,1971,0.04043743,0.05270925,0.18574839,0.5579152
"5-49 Units (Rent), 0-1 BR",All Values,,0.10121747,0.06065812,0.01826496,0.02229438,682728,0.00295063,0.09636368,0.10607126,0.04795411
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 96000,0.10886208,0.06321354,0.01972117,0.02592737,224936,0.00482557,0.10092402,0.11680014,0.0729185
"5-49 Units (Rent), 0-1 BR",Second Tercile,96000 to 122000,0.11502524,0.06547624,0.02311441,0.02643459,228602,0.00650846,0.10431882,0.12573166,0.09307884
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 122000,0.07994241,0.05334439,0.01199878,0.01459924,229190,0.00573264,0.07051221,0.0893726,0.11796239
"5-49 Units (Rent), 2 BR",All Values,,0.5391873,0.28831457,0.1177016,0.13317113,551148,0.01118569,0.52078683,0.55758776,0.03412629
"5-49 Units (Rent), 2 BR",First Tercile,Below 115000,0.59993183,0.323494,0.13359796,0.14283986,181889,0.01993565,0.56713768,0.63272597,0.05466312
"5-49 Units (Rent), 2 BR",Second Tercile,115000 to 151000,0.62279627,0.3336062,0.1366963,0.15249377,184460,0.02260115,0.58561738,0.65997516,0.05969671
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 151000,0.3959437,0.20848057,0.08309569,0.10436745,184799,0.01536817,0.37066307,0.42122434,0.06384907
"5-49 Units (Rent), 3 BR",All Values,,1.2807231,0.57912936,0.31552627,0.38606747,88785,0.05832961,1.1847709,1.3766753,0.07492034
"5-49 Units (Rent), 3 BR",First Tercile,Below 124000,1.4536585,0.66626589,0.37265544,0.4147372,29110,0.09871345,1.2912749,1.6160422,0.11170685
"5-49 Units (Rent), 3 BR",Second Tercile,124000 to 171000,1.4049806,0.65635474,0.34706395,0.40156187,29836,0.09957052,1.2411871,1.5687741,0.11658061
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 171000,0.98776769,0.41690405,0.22825832,0.34260532,29839,0.08407097,0.84947094,1.1260644,0.14000939
"50+ Units (Own), 0-1 BR",All Values,,0.0199635,0.01323295,0,0.00673055,8766,0.00780958,0.00711674,0.03281025,0.64351244
"50+ Units (Own), 0-1 BR",First Tercile,Below 157000,0.02641775,0.01831631,0,0.00810144,2839,0.01379201,0.0037299,0.0491056,0.85881077
"50+ Units (Own), 0-1 BR",Second Tercile,157000 to 290000,0.02313712,0.01088806,0,0.01224906,2939,0.0146905,-0.00102875,0.04730299,1.0444631
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 290000,0.0107095,0.0107095,0,0,2988,0.01136802,-0.00799088,0.02940989,1.7461488
"50+ Units (Own), 2 BR",All Values,,0.07884677,0.03129978,0.01561007,0.03193692,12556,0.01670348,0.05136954,0.106324,0.34848897
"50+ Units (Own), 2 BR",First Tercile,Below 200000,0.18021815,0.06693109,0.02949926,0.0837878,4034,0.05370511,0.09187324,0.26856305,0.49021093
"50+ Units (Own), 2 BR",Second Tercile,200000 to 400000,0.04766422,0.02608489,0.0154138,0.00616552,4217,0.02023509,0.0143775,0.08095094,0.69835868
"50+ Units (Own), 2 BR",Third Tercile ,Above 400000,0.01440186,0.00301974,0.00278746,0.00859466,4305,0.00896311,-0.00034246,0.02914617,1.0237785
"50+ Units (Own), 3 BR",All Values,,0.18704028,0.09316988,0.02942207,0.06444834,2855,0.06537772,0.07949393,0.29458663,0.5749903
"50+ Units (Own), 3 BR",First Tercile,Below 371000,0.49887133,0.21670429,0.09480813,0.18735892,886,0.19363934,0.18033462,0.81740804,0.63851476
"50+ Units (Own), 3 BR",Second Tercile,371000 to 640000,0.10735123,0.08634772,0,0.0210035,857,0.09071291,-0.04187151,0.25657396,1.3900422
"50+ Units (Own), 3 BR",Third Tercile ,Above 640000,0,0,0,0,1112,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.04852299,0.02713954,0.00957468,0.01180877,354059,0.00443826,0.04122205,0.05582392,0.15046343
"50+ Units (Rent), 0-1 BR",First Tercile,Below 110000,0.08408969,0.04917685,0.01924791,0.01566493,117779,0.01006734,0.06752892,0.10065046,0.19694174
"50+ Units (Rent), 0-1 BR",Second Tercile,110000 to 154000,0.04742389,0.02605811,0.00588874,0.01547704,117852,0.0078248,0.03455209,0.06029568,0.2714201
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 154000,0.01424494,0.00629919,0.00362245,0.0043233,118428,0.00293843,0.00941122,0.01907866,0.33932888
"50+ Units (Rent), 2 BR",All Values,,0.3589829,0.18918933,0.07244469,0.09734888,189165,0.01252484,0.33837954,0.37958626,0.05739372
"50+ Units (Rent), 2 BR",First Tercile,Below 129000,0.48469502,0.24094601,0.09116101,0.15258799,62790,0.0266066,0.44092716,0.52846287,0.09029979
