Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 125000,0.23221545,0.11890244,0.04268293,0.07063008,7872.0,0.04456607,0.15890426,0.30552664,0.31570333
"5-49 Units (Own), 0-1 BR",All Values,,0.00905701,0.00905701,0.0,0.0,1877.0,0.00966802,-0.00684689,0.0249609,1.7559775
"5-49 Units (Own), 0-1 BR",First Tercile,Below 106000,0.0,0.0,0.0,0.0,503.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,106000 to 166000,0.0,0.0,0.0,0.0,671.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 166000,0.02418208,0.02418208,0.0,0.0,703.0,0.02617692,-0.01887896,0.06724312,1.7807007
"5-49 Units (Own), 2 BR",All Values,,0.04566051,0.00644824,0.02649007,0.0127222,5738.0,0.01424608,0.02222571,0.0690953,0.51323992
"5-49 Units (Own), 2 BR",First Tercile,Below 106000,0.0559867,0.0,0.04323725,0.01274945,1804.0,0.02704493,0.01149779,0.1004756,0.79463354
"5-49 Units (Own), 2 BR",Second Tercile,106000 to 179000,0.03155604,0.01088139,0.02067465,0.0,1838.0,0.02366994,-0.007381,0.07049308,1.2339015
"5-49 Units (Own), 2 BR",Third Tercile ,Above 179000,0.04914122,0.00811069,0.01717557,0.02385496,2096.0,0.02336709,0.01070236,0.08758008,0.78221213
"5-49 Units (Own), 3 BR",All Values,,0.13356064,0.04861179,0.03224549,0.05270336,20530.0,0.01996291,0.10072165,0.16639964,0.24587329
"5-49 Units (Own), 3 BR",First Tercile,Below 126000,0.24234111,0.08474318,0.05639384,0.10120408,6561.0,0.05007965,0.15996008,0.32472213,0.33993831
"5-49 Units (Own), 3 BR",Second Tercile,126000 to 166000,0.07359236,0.02946987,0.02173197,0.02239052,6074.0,0.02143102,0.03833834,0.10884639,0.47904463
"5-49 Units (Own), 3 BR",Third Tercile ,Above 166000,0.08929702,0.03331222,0.02026599,0.03571881,7895.0,0.03388063,0.03356339,0.14503066,0.62413766
"5-49 Units (Rent), 0-1 BR",All Values,,0.01733708,0.00699567,0.00471447,0.00562695,13151.0,0.00581272,0.00777515,0.02689902,0.55153049
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 24000,0.01222379,0.00611189,0.00352609,0.0025858,4254.0,0.00891223,-0.00243683,0.02688441,1.1993512
"5-49 Units (Rent), 0-1 BR",Second Tercile,24000 to 48000,0.02814645,0.00983982,0.01075515,0.00755149,4370.0,0.01548713,0.00267013,0.05362278,0.90513451
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 48000,0.01170753,0.00508063,0.0,0.00662691,4527.0,0.00681592,0.00049534,0.02291973,0.95769062
"5-49 Units (Rent), 2 BR",All Values,,0.29155666,0.19354491,0.05183469,0.04617706,18559.0,0.02661007,0.2477831,0.33533022,0.15013741
"5-49 Units (Rent), 2 BR",First Tercile,Below 23000,0.38290206,0.27137242,0.06370783,0.04782181,6106.0,0.05799703,0.28749694,0.47830718,0.24916325
