Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 0-1 BR",All Values,,0.01774607,0.01106842,0.00393341,0.00274424,10932.0,0.00815749,0.004327,0.03116513,0.75617121
"50+ Units (Rent), 0-1 BR",First Tercile,Below 52000,0.02881356,0.01355932,0.00677966,0.00847458,3540.0,0.01778164,-0.00043724,0.05806436,1.0151749
"50+ Units (Rent), 0-1 BR",Second Tercile,52000 to 98000,0.01521739,0.01521739,0.0,0.0,3680.0,0.01456208,-0.00873723,0.03917201,1.5741607
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 98000,0.00969828,0.00457974,0.00511853,0.0,3712.0,0.00814869,-0.00370632,0.02310287,1.382163
"50+ Units (Rent), 2 BR",All Values,,0.11298037,0.07636484,0.02358568,0.01302985,6063.0,0.0369098,0.05226375,0.17369699,0.53740855
"50+ Units (Rent), 2 BR",First Tercile,Below 85000,0.08729744,0.07161526,0.01568217,0.0,1913.0,0.04495934,0.01333933,0.16125555,0.84719677
"50+ Units (Rent), 2 BR",Second Tercile,85000 to 118000,0.17750258,0.09081527,0.04592363,0.04076367,1938.0,0.09284447,0.02477343,0.33023173,0.8604334
"50+ Units (Rent), 2 BR",Third Tercile ,Above 118000,0.07866184,0.06781193,0.01084991,0.0,2212.0,0.0618481,-0.02307827,0.18040196,1.2933859
"50+ Units (Rent), 3 BR",All Values,,1.0239726,0.72773973,0.19520548,0.1010274,584.0,0.46140592,0.26495986,1.7829853,0.74124321
"50+ Units (Rent), 3 BR",First Tercile,Below 118000,0.76351351,0.27027027,0.37837838,0.11486486,148.0,0.56217075,-0.16125738,1.6882844,1.2112044
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 140000,0.0,0.0,0.0,0.0,38.0,.,.,.,.
"50+ Units (Rent), 3 BR",Third Tercile ,Above 140000,1.218593,0.96733668,0.14572864,0.10552764,398.0,0.67938093,0.10101134,2.3361746,0.91710822
All Housing Types (Own) 0-1 BR,All Values,,0.07086381,0.02497598,0.01596098,0.02992685,13533.0,0.01668136,0.04342298,0.09830465,0.3872334
All Housing Types (Own) 0-1 BR,First Tercile,Below 60000,0.03446681,0.01989359,0.00161925,0.01295397,4323.0,0.01731537,0.00598303,0.06295058,0.82641188
All Housing Types (Own) 0-1 BR,Second Tercile,60000 to 148000,0.06740596,0.01500326,0.01782996,0.03457273,4599.0,0.02457161,0.02698565,0.10782626,0.59965475
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 148000,0.10843635,0.0396877,0.02754283,0.04120581,4611.0,0.0375699,0.04663386,0.17023884,0.56994257
All Housing Types (Own) 2 BR,All Values,,0.11774537,0.05466424,0.02928188,0.03379925,98730.0,0.00892436,0.10306479,0.13242594,0.12468072
All Housing Types (Own) 2 BR,First Tercile,Below 75000,0.16258567,0.07410148,0.04298723,0.04549696,31079.0,0.01539612,0.13725905,0.18791228,0.15577397
All Housing Types (Own) 2 BR,Second Tercile,75000 to 142000,0.09510608,0.04966249,0.01949735,0.02594624,33184.0,0.01215827,0.07510572,0.11510643,0.21029522
All Housing Types (Own) 2 BR,Third Tercile ,Above 142000,0.09910929,0.04195317,0.02634404,0.03081208,34467.0,0.01351419,0.07687845,0.12134013,0.2243063
All Housing Types (Own) 3 BR,All Values,,0.31127771,0.13244698,0.07567968,0.10315105,397359.0,0.00700788,0.29974975,0.32280567,0.03703432
All Housing Types (Own) 3 BR,First Tercile,Below 100000,0.3257769,0.13111328,0.0842173,0.11044631,125853.0,0.0131373,0.30416605,0.34738775,0.06633636
All Housing Types (Own) 3 BR,Second Tercile,100000 to 188000,0.32335196,0.14614062,0.07179917,0.10541218,134918.0,0.01183869,0.30387732,0.3428266,0.06022737
All Housing Types (Own) 3 BR,Third Tercile ,Above 188000,0.28599145,0.12014965,0.07164612,0.09419568,136588.0,0.01228975,0.26577481,0.30620809,0.07068968
All Housing Types (Own) 4-5 BR,All Values,,0.66020548,0.2613416,0.16468808,0.23417581,166533.0,0.01763914,0.6311891,0.68922187,0.04395053
All Housing Types (Own) 4-5 BR,First Tercile,Below 173000,0.68002541,0.2446683,0.16569562,0.26966149,55095.0,0.03280695,0.62605798,0.73399284,0.0793609
All Housing Types (Own) 4-5 BR,Second Tercile,173000 to 304000,0.67758901,0.28230353,0.16898104,0.22630444,52858.0,0.03158691,0.62562855,0.72954948,0.07668434
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 304000,0.62587914,0.25810857,0.15986685,0.20790372,58580.0,0.03042713,0.5758265,0.67593177,0.07997173
All Housing Types (Rent) 0-1 BR,All Values,,0.04522619,0.02413147,0.00754811,0.01354661,80020.0,0.00526698,0.03656202,0.05389037,0.1915743
All Housing Types (Rent) 0-1 BR,First Tercile,Below 53000,0.02743753,0.01353032,0.00425885,0.00964836,26533.0,0.0064509500000000004,0.01682572,0.03804934,0.38676262
All Housing Types (Rent) 0-1 BR,Second Tercile,53000 to 80000,0.06368651,0.03690318,0.00916873,0.01761461,26285.0,0.01100943,0.04557601,0.08179702,0.28436957
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 80000,0.04473936,0.02213073,0.0091905,0.01341813,27202.0,0.00861566,0.0305666,0.05891211,0.31678493
All Housing Types (Rent) 2 BR,All Values,,0.30806996,0.16782205,0.06854038,0.07170753,135453.0,0.01355514,0.28577175,0.33036817,0.07238035
All Housing Types (Rent) 2 BR,First Tercile,Below 72000,0.27339148,0.15167933,0.07407491,0.04763725,44482.0,0.02082736,0.23913048,0.30765248,0.12531846
