Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 200000,0.0357599,0.0357599,0.0,0.0,2349.0,0.02623421,-0.00739538,0.07891517,1.2068065
"5-49 Units (Own), 2 BR",All Values,,0.0950325,0.04019652,0.02416754,0.03066845,20151.0,0.0144331,0.07129006,0.11877495,0.24983502
"5-49 Units (Own), 2 BR",First Tercile,Below 136000,0.07820091,0.02805203,0.01191036,0.03823852,6381.0,0.01951275,0.04610243,0.11029938,0.41046167
"5-49 Units (Own), 2 BR",Second Tercile,136000 to 235000,0.12722984,0.04761905,0.04186938,0.03774141,6783.0,0.03107991,0.07610339,0.17835629,0.40184326
"5-49 Units (Own), 2 BR",Third Tercile ,Above 235000,0.07914699,0.04408187,0.01817661,0.01688851,6987.0,0.02192316,0.04308339,0.11521059,0.45565347
"5-49 Units (Own), 3 BR",All Values,,0.32754273,0.12272345,0.11768002,0.08713925,3569.0,0.09362428,0.17353078,0.48155467,0.47020413
"5-49 Units (Own), 3 BR",First Tercile,Below 159000,0.51679104,0.2136194,0.11753731,0.18563433,1072.0,0.23704145,0.12685786,0.90672422,0.75452774
"5-49 Units (Own), 3 BR",Second Tercile,159000 to 252000,0.23817863,0.15936953,0.06830123,0.01050788,1142.0,0.11231851,0.05341469,0.42294258,0.77573686
"5-49 Units (Own), 3 BR",Third Tercile ,Above 252000,0.25313653,0.0199262,0.15940959,0.07380074,1355.0,0.1192565,0.05695959,0.44931347,0.7749847
"5-49 Units (Rent), 0-1 BR",All Values,,0.03878854,0.02094009,0.00914608,0.00870237,69866.0,0.00563186,0.02952413,0.04805295,0.23884393
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 94000,0.0146841,0.00849673,0.00117647,0.00501089,22950.0,0.00533354,0.00591043,0.02345776,0.59749453
"5-49 Units (Rent), 0-1 BR",Second Tercile,94000 to 129000,0.05612992,0.03273886,0.00775394,0.01563712,23214.0,0.0104769,0.03889542,0.07336442,0.30704654
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 129000,0.04514387,0.02143279,0.01822631,0.00548477,23702.0,0.01287522,0.02396413,0.06632361,0.46916093
"5-49 Units (Rent), 2 BR",All Values,,0.36183698,0.19641202,0.08185997,0.08356499,53958.0,0.02302537,0.32396025,0.39971372,0.10467899
"5-49 Units (Rent), 2 BR",First Tercile,Below 127000,0.43140183,0.24814794,0.09148337,0.09177052,17413.0,0.04650953,0.35489365,0.50791,0.17734782
"5-49 Units (Rent), 2 BR",Second Tercile,127000 to 173000,0.37611008,0.19690823,0.07219603,0.10700581,18242.0,0.03473933,0.31896388,0.43325627,0.15194007
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 173000,0.28142927,0.14669726,0.08233623,0.05239578,18303.0,0.03080392,0.23075683,0.33210172,0.18005392
"5-49 Units (Rent), 3 BR",All Values,,1.0100181,0.47767239,0.21443035,0.31791538,9383.0,0.12544419,0.80366242,1.2163738,0.20430891
