Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
All Housing Types (Own) 2 BR,    Above Median,624000,0.03045231,0.0111957,0.01477833,0.00447828
All Housing Types (Own) 3 BR,All Values,,0.43412322,0.24004739,0.04905213,0.1450237
All Housing Types (Own) 3 BR,    Below Median,575000,0.5062167,0.23401421,0.07460036,0.19760213
All Housing Types (Own) 3 BR,    Above Median,575000,0.35162602,0.24695122,0.01981707,0.08485772
All Housing Types (Own) 4-5 BR,All Values,,0.66684607,0.37405813,0.13562971,0.15715823
All Housing Types (Own) 4-5 BR,    Below Median,590000,0.63137632,0.39942252,0.09528393,0.13666987
All Housing Types (Own) 4-5 BR,    Above Median,590000,0.71184371,0.34188034,0.18681319,0.18315018
All Housing Types (Rent) 0-1 BR,All Values,,0.01724465,0.0115091,0.00387435,0.00186121
All Housing Types (Rent) 0-1 BR,    Below Median,227000,0.03298033,0.02291982,0.00771558,0.00234493
All Housing Types (Rent) 0-1 BR,    Above Median,227000,0.00137331,0.0,0.0,0.00137331
All Housing Types (Rent) 2 BR,All Values,,0.19853006,0.11848047,0.03099265,0.04905694
All Housing Types (Rent) 2 BR,    Below Median,287000,0.35651424,0.21604832,0.05263158,0.08783434
All Housing Types (Rent) 2 BR,    Above Median,287000,0.03201164,0.01564205,0.00818479,0.00818479
All Housing Types (Rent) 3 BR,All Values,,0.72275259,0.41567224,0.14876691,0.15831344
All Housing Types (Rent) 3 BR,    Below Median,234000,0.74521858,0.45218579,0.12090164,0.17213115
All Housing Types (Rent) 3 BR,    Above Median,234000,0.69142857,0.3647619,0.18761905,0.13904762
All Housing Types (Rent) 4-5 BR,All Values,,1.5721078,0.81299525,0.35499208,0.40412044
All Housing Types (Rent) 4-5 BR,    Below Median,242000,1.8239796,0.94132653,0.47704082,0.40561224
All Housing Types (Rent) 4-5 BR,    Above Median,242000,1.1589958,0.60251046,0.15481172,0.40167364
