Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 92000,2.1341705,0.25807904,0.36785489,0.64128184,0.21766136,0.20240346,0.21442074,0.16036547,0.0721037,22218.0,0.11789953,1.9402258,2.3281152,0.09087593
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,92000 to 119000,2.4004567,0.23562601,0.42929429,0.85661831,0.3241089,0.22720759,0.17933907,0.09940892,0.04885366,22332.0,0.17749946,2.1084701,2.6924434,0.12163794
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 119000,2.1468952,0.18686846,0.2575562,0.74431338,0.38655687,0.21277543,0.19568217,0.11898509,0.04415758,22465.0,0.14365737,1.9105788,2.3832116,0.11007355
"2-4 Units (Own/Rent), 3 BR",All Values,,3.3438096,0.38976661,0.94476683,0.94705409,0.48477276,0.20936931,0.17933839,0.11783642,0.07090516,23609.0,0.19651255,3.0205464,3.6670727,0.09667511
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 108000,3.6715887,0.54752802,1.3190508,0.91483191,0.49373764,0.11839156,0.16638102,0.06736981,0.04429796,7585.0,0.38421294,3.0395584,4.3036189,0.17214082
"2-4 Units (Own/Rent), 3 BR",Second Tercile,108000 to 152000,3.3290363,0.29987484,0.90951189,0.97209011,0.51501877,0.23341677,0.20700876,0.12165207,0.07046308,7990.0,0.37707273,2.7087517,3.9493209,0.18632559
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 152000,3.0490416,0.33022156,0.62646253,0.95257655,0.44622853,0.27134678,0.16405278,0.16168783,0.09646502,8034.0,0.33175803,2.5032996,3.5947835,0.17898803
"5-49 Units (Own), 0-1 BR",All Values,,1.4860615,0.0,0.0571837,0.42101501,0.2694782,0.14939242,0.21443888,0.17798427,0.19656898,1399.0,0.378304,0.8637514,2.1083715,0.41876469
"5-49 Units (Own), 0-1 BR",First Tercile,Below 112000,1.2564767,0.0,0.0,0.32124352,0.26165803,0.12176166,0.37823834,0.07772021,0.09585492,386.0,0.47507026,0.4749861,2.0379673,0.62196982
"5-49 Units (Own), 0-1 BR",Second Tercile,112000 to 209000,1.1140584,0.0,0.0,0.20159151,0.22546419,0.12466844,0.26790451,0.22811671,0.066313,377.0,0.38741253,0.47676474,1.751352,0.57204689
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 209000,1.8459119,0.0,0.12578616,0.61163522,0.30031447,0.18081761,0.08333333,0.2091195,0.33490566,636.0,0.83245053,0.47653083,3.2152931,0.74184531
"5-49 Units (Own), 2 BR",All Values,,1.4652237,0.01414141,0.06147186,0.27503608,0.20548341,0.27070707,0.23088023,0.26551227,0.14199134,3465.0,0.20464129,1.1285887,1.8018586,0.22974985
"5-49 Units (Own), 2 BR",First Tercile,Below 117000,1.3172485,0.03696099,0.00924025,0.2926078,0.18172485,0.17556468,0.25462012,0.26796715,0.09856263,974.0,0.30812927,0.81037581,1.8241211,0.38479654
"5-49 Units (Own), 2 BR",Second Tercile,117000 to 204000,1.455414,0.0,0.11863057,0.28821656,0.25636943,0.2866242,0.18152866,0.19984076,0.12420382,1256.0,0.3598794,0.8634124,2.0474156,0.40675822
"5-49 Units (Own), 2 BR",Third Tercile ,Above 204000,1.5919028,0.01052632,0.04453441,0.24777328,0.17246964,0.32955466,0.26234818,0.33036437,0.19433198,1235.0,0.3357171,1.0396482,2.1441575,0.34691479
"5-49 Units (Own), 3 BR",All Values,,2.4807882,0.02857143,0.61871921,0.50049261,0.26699507,0.19507389,0.14187192,0.56059113,0.16847291,1015.0,0.79247553,1.1771659,3.7844104,0.52548713
"5-49 Units (Own), 3 BR",First Tercile,Below 159000,3.9651163,0.0,2.0348837,0.5,0.42635659,0.00775194,0.13953488,0.69379845,0.1627907,258.0,3.0354363,-1.0281764,8.9584089,1.2593055
"5-49 Units (Own), 3 BR",Second Tercile,159000 to 272000,2.3397436,0.18589744,0.0,0.71153846,0.46153846,0.72435897,0.1025641,0.07692308,0.07692308,156.0,1.4924142,-0.11527783,4.794765,1.0492694
"5-49 Units (Own), 3 BR",Third Tercile ,Above 272000,1.8801997,0.0,0.17138103,0.44592346,0.14808652,0.13810316,0.1530782,0.62895175,0.19467554,601.0,0.76983483,0.61382137,3.146578,0.67353394
"5-49 Units (Rent), 0-1 BR",All Values,,1.3219528,0.05222603,0.04158513,0.54652991,0.14790677,0.15278166,0.18870562,0.11240215,0.07981549,57232.0,0.05325535,1.2343477,1.4095578,0.06626943
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 78000,1.258452,0.06201761,0.05283183,0.33242744,0.10098924,0.173171,0.26345255,0.15681052,0.11675182,18398.0,0.08172094,1.1240211,1.3928829,0.10682246
"5-49 Units (Rent), 0-1 BR",Second Tercile,78000 to 100000,1.3534647,0.05726849,0.04481882,0.62878788,0.17848061,0.13265522,0.17588472,0.09779614,0.03777283,18876.0,0.11341058,1.1669043,1.5400251,0.13783913
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 100000,1.3506864,0.0384307,0.02815913,0.66609881,0.16224071,0.15302134,0.13192705,0.08527909,0.08552961,19958.0,0.11047518,1.1689548,1.5324181,0.13454764
"5-49 Units (Rent), 2 BR",All Values,,2.2913899,0.22896121,0.40325991,0.90974418,0.28493366,0.21161368,0.14315923,0.07212231,0.03759567,53437.0,0.0953982,2.1344598,2.4483199,0.06848684
"5-49 Units (Rent), 2 BR",First Tercile,Below 94000,2.4239503,0.32125742,0.53839571,0.78411684,0.25496349,0.22432679,0.16984254,0.10451848,0.02652898,17528.0,0.16564253,2.1514683,2.6964322,0.11241235
"5-49 Units (Rent), 2 BR",Second Tercile,94000 to 120000,2.2998341,0.23308357,0.38797689,0.93948407,0.30412401,0.20116685,0.12417777,0.06337585,0.04644512,17483.0,0.18148493,2.0012914,2.5983768,0.12981054
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 120000,2.1572778,0.13725171,0.2892109,1.0010312,0.29523499,0.20943232,0.13578639,0.04960382,0.03972647,18426.0,0.14657449,1.9161627,2.3983928,0.11176819
"5-49 Units (Rent), 3 BR",All Values,,3.775368,0.36599618,1.2751995,1.3290257,0.45297224,0.20350601,0.08012136,0.03944263,0.02910439,8899.0,0.42488363,3.0764344,4.4743016,0.18512992
"5-49 Units (Rent), 3 BR",First Tercile,Below 110000,4.4038462,0.49893162,1.8938746,1.2090456,0.42770655,0.25605413,0.05128205,0.06125356,0.00569801,2808.0,0.7348787,3.1949707,5.6127216,0.27450447
"5-49 Units (Rent), 3 BR",Second Tercile,110000 to 140000,3.179987,0.30246914,0.86939571,1.254386,0.47173489,0.15334633,0.07797271,0.02761533,0.02306693,3078.0,0.67207795,2.0744188,4.2855552,0.34766439
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,3.7978759,0.30700299,1.1131762,1.5170926,0.45735148,0.20577498,0.10919349,0.03119814,0.05708596,3013.0,0.69543326,2.6538882,4.9418636,0.30121777
"50+ Units (Own), 0-1 BR",All Values,,1.2392157,0.04705882,0.0,0.10686275,0.11078431,0.20392157,0.18823529,0.32647059,0.25588235,1020.0,0.33205307,0.69298839,1.785443,0.44078469
"50+ Units (Own), 0-1 BR",First Tercile,Below 86000,1.370229,0.18320611,0.0,0.0,0.05725191,0.43129771,0.15648855,0.27099237,0.27099237,262.0,0.58051727,0.41527809,2.3251799,0.69692796
"50+ Units (Own), 0-1 BR",Second Tercile,86000 to 255000,1.0880829,0.0,0.0,0.17875648,0.05958549,0.16580311,0.18911917,0.10880829,0.38601036,386.0,0.49584572,0.27241669,1.9037491,0.74963609
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 255000,1.3037634,0.0,0.0,0.10752688,0.2016129,0.08333333,0.20967742,0.59139785,0.11021505,372.0,0.53547482,0.42290736,2.1846195,0.67562569
"50+ Units (Own), 2 BR",All Values,,1.4272971,0.0,0.11239964,0.27118644,0.12221231,0.0205174,0.29348796,0.37734166,0.23015165,1121.0,0.2875657,0.95425148,1.9003426,0.33142756
"50+ Units (Own), 2 BR",First Tercile,Below 159000,1.2431611,0.0,0.0,0.47416413,0.25835866,0.0,0.0,0.31610942,0.19452888,329.0,0.49177998,0.43418303,2.0521392,0.65074275
"50+ Units (Own), 2 BR",Second Tercile,159000 to 371000,1.5938375,0.0,0.35294118,0.28571429,0.07563025,0.0,0.14005602,0.36694678,0.37254902,357.0,0.56800757,0.65946508,2.52821,0.58624072
"50+ Units (Own), 2 BR",Third Tercile ,Above 371000,1.4298851,0.0,0.0,0.10574713,0.05747126,0.05287356,0.64137931,0.43218391,0.14022989,435.0,0.50696843,0.59592199,2.2638481,0.58323784
"50+ Units (Own), 3 BR",All Values,,1.9908257,0.0,0.12385321,0.24770642,0.07798165,0.37155963,0.37614679,0.27981651,0.51376147,218.0,0.83615236,0.61535506,3.3662963,0.6909046
"50+ Units (Own), 3 BR",First Tercile,Below 130000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68292683,0.31707317,41.0,0.94952946,-0.56197595,2.561976,1.561976
"50+ Units (Own), 3 BR",Second Tercile,130000 to 270000,2.8965517,0.0,0.13793103,0.62068966,0.0,0.83908046,0.4137931,0.33333333,0.55172414,87.0,1.7735958,-0.02101338,5.8141168,1.0072546
"50+ Units (Own), 3 BR",Third Tercile ,Above 270000,1.5666667,0.0,0.16666667,0.0,0.18888889,0.08888889,0.51111111,0.04444444,0.56666667,90.0,1.0434112,-0.14974483,3.2830782,1.0955818
"50+ Units (Rent), 0-1 BR",All Values,,1.1838964,0.02506828,0.0212145,0.30257792,0.09638194,0.11291952,0.18292364,0.21828114,0.2245295,26727.0,0.06406273,1.0785132,1.2892796,0.08901386
"50+ Units (Rent), 0-1 BR",First Tercile,Below 62000,1.0786942,0.01053837,0.00973654,0.05337915,0.02027491,0.06517755,0.23986254,0.39851088,0.2812142,8730.0,0.10521144,0.90562134,1.251767,0.16044661
"50+ Units (Rent), 0-1 BR",Second Tercile,62000 to 103000,1.2991414,0.02953635,0.04499141,0.42140813,0.14104179,0.15260446,0.19702347,0.1606182,0.15191757,8735.0,0.13691878,1.07391,1.5243728,0.17336942
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 103000,1.1743684,0.03454977,0.00960916,0.42539408,0.1259987,0.12049233,0.11595768,0.10278558,0.23958108,9262.0,0.11096779,0.99182637,1.3569104,0.15543846
"50+ Units (Rent), 2 BR",All Values,,2.0723803,0.1410875,0.3064458,0.7389269,0.30399712,0.19740727,0.19092546,0.12488297,0.06870724,13885.0,0.1655637,1.800028,2.3447325,0.13142003
"50+ Units (Rent), 2 BR",First Tercile,Below 102000,1.9624271,0.16172695,0.28214702,0.57199533,0.27747958,0.16242707,0.25250875,0.18879813,0.06534422,4285.0,0.26921629,1.5195663,2.4052879,0.22566994
"50+ Units (Rent), 2 BR",Second Tercile,102000 to 136000,2.1531625,0.16122365,0.35489872,0.8015709,0.25093014,0.24142208,0.20338983,0.08639934,0.05332782,4838.0,0.32374103,1.6206085,2.6857165,0.24733572
"50+ Units (Rent), 2 BR",Third Tercile ,Above 136000,2.0892482,0.10205796,0.27908442,0.82549349,0.38177236,0.18416632,0.12284754,0.10646787,0.08735825,4762.0,0.28371661,1.6225344,2.555962,0.2233884
"50+ Units (Rent), 3 BR",All Values,,3.3951493,0.28134328,1.1932836,1.036194,0.54925373,0.12649254,0.09029851,0.07350746,0.04477612,2680.0,0.60932964,2.392802,4.3974965,0.29522922
"50+ Units (Rent), 3 BR",First Tercile,Below 105000,3.9598214,0.38690476,1.6026786,1.3199405,0.36160714,0.08184524,0.03869048,0.14434524,0.02380952,672.0,1.1369158,2.0895949,5.8300479,0.47230071
"50+ Units (Rent), 3 BR",Second Tercile,105000 to 155000,3.6314103,0.50747863,1.2029915,0.81089744,0.78525641,0.15811966,0.09081197,0.04166667,0.03418803,936.0,1.2385319,1.5940253,5.6687952,0.56104511
"50+ Units (Rent), 3 BR",Third Tercile ,Above 155000,2.8348881,0.01772388,0.92817164,1.0550373,0.4608209,0.12686567,0.12220149,0.05690299,0.06716418,1072.0,0.89656757,1.3600344,4.3097417,0.52025111
All Housing Types (Own) 0-1 BR,All Values,,1.6746045,0.05447725,0.10493122,0.22709727,0.16930354,0.2567281,0.37748056,0.29043658,0.19414995,18393.0,0.11888,1.4790469,1.8701621,0.11677838
All Housing Types (Own) 0-1 BR,First Tercile,Below 88000,1.4825347,0.02790943,0.06477093,0.11901001,0.19712129,0.223802,0.40652975,0.25188696,0.1915043,5697.0,0.20156382,1.1509622,1.8141072,0.22365243
All Housing Types (Own) 0-1 BR,Second Tercile,88000 to 194000,1.7461244,0.04184031,0.11551925,0.27604601,0.12585431,0.26654442,0.39506584,0.33722287,0.18803134,5999.0,0.2244572,1.3768923,2.1153564,0.21145807
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 194000,1.7739286,0.08839779,0.12961027,0.27519785,0.18456025,0.27594445,0.33701657,0.28131999,0.20188144,6697.0,0.19028698,1.4609066,2.0869507,0.17645697
All Housing Types (Own) 2 BR,All Values,,1.9676434,0.06704809,0.15097418,0.30770837,0.19908768,0.24778877,0.39196691,0.36521571,0.23785372,129340.0,0.04519284,1.8933012,2.0419856,0.03778237
All Housing Types (Own) 2 BR,First Tercile,Below 97000,1.9581771,0.07846932,0.1528023,0.28247986,0.1705087,0.26070971,0.40828717,0.35591785,0.2490022,41341.0,0.07774428,1.8302878,2.0860664,0.0653104
All Housing Types (Own) 2 BR,Second Tercile,97000 to 188000,1.9635877,0.06468339,0.1462356,0.35828074,0.20193323,0.24200549,0.38209417,0.35684959,0.21150553,42623.0,0.07623156,1.8381868,2.0889887,0.06386316
All Housing Types (Own) 2 BR,Third Tercile ,Above 188000,1.9800776,0.05886372,0.1537597,0.28318935,0.2224524,0.24144922,0.38637165,0.38154531,0.25244623,45376.0,0.07947267,1.849345,2.1108101,0.06602395
All Housing Types (Own) 3 BR,All Values,,2.5328374,0.13156953,0.36125426,0.45658657,0.30960634,0.32948364,0.40840832,0.32561691,0.21031186,586800.0,0.02849852,2.4859574,2.5797175,0.01850891
All Housing Types (Own) 3 BR,First Tercile,Below 148000,2.4936833,0.10511785,0.33777367,0.43462497,0.26902005,0.32387255,0.42893131,0.34425155,0.25009131,186172.0,0.04833624,2.4141702,2.5731964,0.03188581
All Housing Types (Own) 3 BR,Second Tercile,148000 to 221000,2.5583622,0.14334072,0.38941192,0.51447125,0.33151649,0.31802843,0.37890207,0.29165732,0.19103403,191725.0,0.05300067,2.4711761,2.6455483,0.03407887
All Housing Types (Own) 3 BR,Third Tercile ,Above 221000,2.5443053,0.14433972,0.35633763,0.42303366,0.32566789,0.34499744,0.41719841,0.34017702,0.19255348,208903.0,0.04567308,2.469173,2.6194375,0.02952956
All Housing Types (Own) 4-5 BR,All Values,,3.3072899,0.19222159,0.71841461,0.58041048,0.46483022,0.44689833,0.4294243,0.29975521,0.17533519,277383.0,0.04672817,3.2304221,3.3841578,0.02324194
All Housing Types (Own) 4-5 BR,First Tercile,Below 216000,3.3382306,0.17971595,0.66994037,0.68459805,0.43053532,0.4113028,0.42798616,0.31855426,0.21559769,87872.0,0.09059227,3.1892063,3.4872549,0.0446417
All Housing Types (Own) 4-5 BR,Second Tercile,216000 to 340000,3.323424,0.20843512,0.72763518,0.59289106,0.48946138,0.42261282,0.42625083,0.2880379,0.16809966,94557.0,0.09508145,3.167015,3.4798329,0.0470626
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 340000,3.2625903,0.18764876,0.75409145,0.47156518,0.47203909,0.504023,0.43391537,0.29402658,0.14528087,94954.0,0.09326266,3.1091732,3.4160074,0.04702309
All Housing Types (Rent) 0-1 BR,All Values,,1.3238344,0.05405551,0.04708283,0.46156206,0.1511437,0.15511713,0.2005124,0.14948683,0.10487397,130366.0,0.03151717,1.2719887,1.3756802,0.03916331
All Housing Types (Rent) 0-1 BR,First Tercile,Below 71000,1.253708,0.05410448,0.04717817,0.2316931,0.09393657,0.16007463,0.2683069,0.24552239,0.15289179,42880.0,0.05078106,1.1701732,1.3372429,0.06663022
All Housing Types (Rent) 0-1 BR,Second Tercile,71000 to 99000,1.3609755,0.06781513,0.05182034,0.55068117,0.17022365,0.14095411,0.20191101,0.11775236,0.05981773,43014.0,0.05832461,1.2650315,1.4569195,0.07049648
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 99000,1.3555271,0.04069977,0.04240871,0.59700486,0.18784853,0.1640358,0.13379205,0.0875832,0.10215416,44472.0,0.06363845,1.2508418,1.4602123,0.07722844
All Housing Types (Rent) 2 BR,All Values,,2.2693465,0.22124096,0.37969199,0.79325142,0.30477579,0.23026432,0.18409938,0.10936478,0.04665788,192722.0,0.04922595,2.1883698,2.3503232,0.03568282
All Housing Types (Rent) 2 BR,First Tercile,Below 89000,2.2013756,0.24091095,0.40353804,0.64523592,0.24901634,0.21516258,0.22400768,0.16102175,0.06248229,63538.0,0.07975152,2.0701843,2.3325668,0.05959513
All Housing Types (Rent) 2 BR,Second Tercile,89000 to 117000,2.3386276,0.25063453,0.41154762,0.80948599,0.30918235,0.24308248,0.17646876,0.09459523,0.04363059,64221.0,0.10036249,2.1735313,2.5037238,0.07059538
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,2.2673368,0.1729446,0.32487724,0.92197097,0.3549559,0.23236304,0.15260995,0.07344181,0.0341733,64963.0,0.08630978,2.1253572,2.4093164,0.06261954
All Housing Types (Rent) 3 BR,All Values,,3.3474702,0.32796316,0.92789278,0.99746791,0.47054819,0.27000046,0.20540536,0.10569759,0.04249476,130722.0,0.08897711,3.2011029,3.4938375,0.04372476
All Housing Types (Rent) 3 BR,First Tercile,Below 103000,3.2061868,0.30335097,0.94249513,0.87113617,0.39905319,0.2590504,0.2300427,0.14659334,0.05446487,43092.0,0.13471011,2.9845886,3.4277849,0.06911579
All Housing Types (Rent) 3 BR,Second Tercile,103000 to 143000,3.4550076,0.36117001,0.9685612,0.98094066,0.52470191,0.26222557,0.22020838,0.10069991,0.03650001,43863.0,0.17878265,3.1609102,3.7491051,0.08512209
All Housing Types (Rent) 3 BR,Third Tercile ,Above 143000,3.3788014,0.31891608,0.87275801,1.1384148,0.48666804,0.28857358,0.16631252,0.0704412,0.03671716,43767.0,0.1394746,3.1493657,3.6082371,0.06790447
All Housing Types (Rent) 4-5 BR,All Values,,4.4503772,0.41972519,1.4272697,1.2970441,0.63789773,0.33739111,0.18635419,0.10205197,0.04264315,27437.0,0.23903346,4.0571672,4.8435873,0.08835432
All Housing Types (Rent) 4-5 BR,First Tercile,Below 110000,3.8579495,0.42537644,1.2139061,1.0896811,0.46855624,0.31875554,0.20449513,0.09244907,0.04472985,9032.0,0.32454507,3.3240729,4.3918262,0.13838352
All Housing Types (Rent) 4-5 BR,Second Tercile,110000 to 168000,4.7074663,0.47101369,1.5724936,1.3204629,0.64582174,0.35173028,0.16345833,0.12173139,0.06075442,8987.0,0.40550356,4.040413,5.3745197,0.14170114
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 168000,4.7732003,0.3653642,1.4933107,1.4735613,0.79273731,0.34157995,0.19080484,0.09248248,0.02335952,9418.0,0.40967988,4.0992768,5.4471237,0.14118901
