Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",First Tercile,Below 131000,1.6864438,0.02401311,0.05750642,0.17427673,0.10318372,0.15004394,0.32707517,0.38532513,0.4650196,59176.0,0.06583484,1.5781455,1.7947421,0.06421697
"5-49 Units (Own), 2 BR",Second Tercile,131000 to 216000,1.7748852,0.02691524,0.08492747,0.2136036,0.14864207,0.17896354,0.27594964,0.4106779,0.43520574,65762.0,0.06270447,1.6717363,1.878034,0.05811579
"5-49 Units (Own), 2 BR",Third Tercile ,Above 216000,1.8013118,0.03460723,0.06763233,0.13970385,0.11698565,0.17443397,0.34281589,0.4663144,0.45881847,65102.0,0.05550838,1.7100005,1.8926231,0.05069155
"5-49 Units (Own), 3 BR",All Values,,2.1114979,0.05050072,0.17349471,0.26969421,0.17320909,0.25130759,0.36510827,0.44438494,0.38379835,56019.0,0.0825476,1.9757071,2.2472887,0.06431018
"5-49 Units (Own), 3 BR",First Tercile,Below 209000,2.2179407,0.07809209,0.25721441,0.36057829,0.23791906,0.33530651,0.34133986,0.3457795,0.26171097,17569.0,0.16869917,1.9404306,2.4954508,0.12512063
"5-49 Units (Own), 3 BR",Second Tercile,209000 to 351000,2.1163924,0.04155749,0.1492506,0.30651923,0.1695315,0.26365161,0.38329316,0.44838067,0.35420815,19082.0,0.14837289,1.872319,2.3604658,0.11532522
"5-49 Units (Own), 3 BR",Third Tercile ,Above 351000,2.0101198,0.03428335,0.12143742,0.15097067,0.118133,0.16294919,0.36875258,0.52989467,0.52369888,19368.0,0.13413659,1.7894651,2.2307745,0.10977191
"5-49 Units (Rent), 0-1 BR",All Values,,1.5094158,0.06734857,0.08025755,0.56904712,0.21480562,0.18267221,0.17934105,0.12310114,0.09284258,348827.0,0.0231296,1.4713677,1.547464,0.02520722
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 107000,1.3573238,0.05956558,0.06363993,0.36469769,0.15309276,0.16777086,0.2151221,0.19387107,0.13956384,114865.0,0.03527984,1.2992885,1.4153591,0.04275717
"5-49 Units (Rent), 0-1 BR",Second Tercile,107000 to 139000,1.5727912,0.07653753,0.08720965,0.6226058,0.24659251,0.20132123,0.17203256,0.1073861,0.05910583,117315.0,0.04489899,1.4989324,1.64665,0.04696036
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 139000,1.5954461,0.06577109,0.08962939,0.71640934,0.24360678,0.17859011,0.15145696,0.06921738,0.08076504,116647.0,0.04066282,1.5285558,1.6623364,0.04192579
"5-49 Units (Rent), 2 BR",All Values,,2.4724774,0.19645712,0.39738162,0.80470745,0.3627714,0.28243262,0.21781318,0.12655893,0.08435512,419038.0,0.03437384,2.4159325,2.5290224,0.02286976
"5-49 Units (Rent), 2 BR",First Tercile,Below 132000,2.2953376,0.1991802,0.38083335,0.68235192,0.3123172,0.24723731,0.22795251,0.15254225,0.0929229,138814.0,0.05832851,2.1993872,2.391288,0.0418023
"5-49 Units (Rent), 2 BR",Second Tercile,132000 to 169000,2.5750829,0.2010804,0.41475586,0.87194783,0.38274824,0.29541335,0.20958062,0.12573393,0.07382264,138467.0,0.06373142,2.4702447,2.6799211,0.04071255
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 169000,2.5457156,0.1892746,0.39661533,0.85884295,0.39266491,0.30421778,0.21592584,0.10192089,0.08625324,141757.0,0.06621139,2.4367978,2.6546333,0.04278472
"5-49 Units (Rent), 3 BR",All Values,,3.6568264,0.33648035,0.93903696,1.1626517,0.5223494,0.35910361,0.19051067,0.09401138,0.05268239,107721.0,0.1167134,3.4648329,3.84882,0.05250278
"5-49 Units (Rent), 3 BR",First Tercile,Below 148000,3.7596478,0.44028465,1.1605817,1.1063794,0.4847266,0.26054793,0.16617912,0.09178105,0.04916742,35552.0,0.2172259,3.4023112,4.1169844,0.09504523
"5-49 Units (Rent), 3 BR",Second Tercile,148000 to 195000,3.5529067,0.31835278,0.90405996,1.0878091,0.54809447,0.36935118,0.19436916,0.07555728,0.05531279,36158.0,0.18691736,3.2454276,3.8603857,0.08654296
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 195000,3.6596595,0.25220072,0.75543584,1.2933548,0.5336425,0.44611369,0.21065785,0.11474272,0.05351143,36011.0,0.17945386,3.3644579,3.9548612,0.08066368
"50+ Units (Own), 0-1 BR",All Values,,1.4052028,0.0163365,0.02994227,0.15363978,0.12621266,0.17306633,0.23757396,0.30929169,0.35913958,41747.0,0.06318846,1.3012578,1.5091478,0.07397154
"50+ Units (Own), 0-1 BR",First Tercile,Below 133000,1.3284466,0.00866282,0.01791796,0.09647564,0.08825707,0.12527765,0.23552495,0.33799793,0.41833259,13506.0,0.11434225,1.1403536,1.5165396,0.14158868
"50+ Units (Own), 0-1 BR",Second Tercile,133000 to 253000,1.398704,0.01502528,0.04030478,0.17724133,0.12824895,0.1806594,0.22602008,0.3164566,0.31474756,14043.0,0.11152458,1.215246,1.5821619,0.13116281
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 253000,1.4846457,0.02493309,0.03113115,0.1846739,0.16030427,0.21101564,0.25095084,0.27489787,0.34673898,14198.0,0.12486843,1.2792372,1.6900543,0.13835528
"50+ Units (Own), 2 BR",All Values,,1.7580798,0.03189682,0.07222311,0.15424618,0.12737138,0.17776985,0.30061672,0.43227793,0.46167782,106531.0,0.04147727,1.6898497,1.8263099,0.03880945
"50+ Units (Own), 2 BR",First Tercile,Below 188000,1.7711235,0.02229912,0.08481945,0.17797888,0.115636,0.16981634,0.28917872,0.43403425,0.47736078,33813.0,0.08808059,1.626231,1.9160161,0.08180828
"50+ Units (Own), 2 BR",Second Tercile,188000 to 387000,1.7504177,0.04520311,0.07407087,0.1636416,0.1389225,0.18084126,0.28830308,0.41737252,0.44206281,34710.0,0.07887605,1.6206666,1.8801689,0.0741258
"50+ Units (Own), 2 BR",Third Tercile ,Above 387000,1.753473,0.02828352,0.05932961,0.12455273,0.12726268,0.18204062,0.32203747,0.44432751,0.46563881,38008.0,0.06099294,1.6531396,1.8538063,0.05721981
"50+ Units (Own), 3 BR",All Values,,2.0986117,0.05637579,0.16174526,0.19050242,0.15013956,0.23806376,0.34695901,0.4927648,0.46206111,27228.0,0.11585271,1.908034,2.2891894,0.09081133
"50+ Units (Own), 3 BR",First Tercile,Below 389000,2.1471405,0.04353137,0.17779012,0.23064964,0.22487507,0.25930039,0.36735147,0.43875625,0.40488617,9005.0,0.21317163,1.7964731,2.4978078,0.1633183
"50+ Units (Own), 3 BR",Second Tercile,389000 to 837000,2.1547482,0.07806392,0.17785698,0.25959991,0.11266958,0.29949414,0.33639917,0.44044608,0.45021844,8698.0,0.19187833,1.8391084,2.4703881,0.14648573
"50+ Units (Own), 3 BR",Third Tercile ,Above 837000,2.0014698,0.04871391,0.13186352,0.08944882,0.11370079,0.16188976,0.33732283,0.59160105,0.52692913,9525.0,0.17157498,1.719229,2.2837107,0.14101679
"50+ Units (Rent), 0-1 BR",All Values,,1.3705372,0.0372369,0.04566544,0.41415681,0.14987657,0.11738888,0.14545094,0.15834164,0.30242001,191611.0,0.03246151,1.317138,1.4239364,0.03896223
"50+ Units (Rent), 0-1 BR",First Tercile,Below 107000,1.2074967,0.01450872,0.01660162,0.13487443,0.0458551,0.06042676,0.17555234,0.31198464,0.44769308,63548.0,0.0437533,1.1355225,1.2794709,0.05960611
"50+ Units (Rent), 0-1 BR",Second Tercile,107000 to 175000,1.5480539,0.06250685,0.09122494,0.57140398,0.19353021,0.17063399,0.17016448,0.10574831,0.18284113,63897.0,0.0609157,1.4478476,1.6482602,0.06473052
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 175000,1.3552349,0.03458218,0.02908082,0.53416139,0.20942555,0.12078048,0.09102952,0.05855126,0.27762366,64166.0,0.06164092,1.2538356,1.4566342,0.07482047
"50+ Units (Rent), 2 BR",All Values,,2.3083001,0.16470073,0.28918084,0.73246999,0.34205951,0.26152091,0.20769637,0.13870304,0.17196867,143782.0,0.06878858,2.1951428,2.4214573,0.04902188
"50+ Units (Rent), 2 BR",First Tercile,Below 152000,2.2831559,0.16551623,0.34574267,0.60187718,0.27806305,0.26019614,0.25301991,0.18834968,0.19039101,47518.0,0.10880058,2.1041789,2.4621328,0.07839016
"50+ Units (Rent), 2 BR",Second Tercile,152000 to 211000,2.5072718,0.1995988,0.32388833,0.8933676,0.37587763,0.27166917,0.2032556,0.11783266,0.12178201,47856.0,0.13875867,2.2790138,2.7355298,0.0910384
"50+ Units (Rent), 2 BR",Third Tercile ,Above 211000,2.1362791,0.1294001,0.19934722,0.70159891,0.37144687,0.2527888,0.16759627,0.11060155,0.20349942,48408.0,0.10053046,1.9709065,2.3016517,0.07741152
"50+ Units (Rent), 3 BR",All Values,,3.3672425,0.24036834,0.70658376,1.1001535,0.5360277,0.33544528,0.20199913,0.14710165,0.09956318,25411.0,0.2111577,3.0198881,3.714597,0.10315693
"50+ Units (Rent), 3 BR",First Tercile,Below 167000,3.2317059,0.26811508,0.79598902,1.1321475,0.41661693,0.25761012,0.15076997,0.1258207,0.0846365,8377.0,0.36533388,2.6307316,3.8326801,0.18596192
"50+ Units (Rent), 3 BR",Second Tercile,167000 to 240000,3.7566308,0.27980884,0.83094385,1.0927121,0.67646356,0.38733572,0.20298686,0.14623656,0.14014337,8370.0,0.46298751,2.9950164,4.5182453,0.2027387
"50+ Units (Rent), 3 BR",Third Tercile ,Above 240000,3.1221145,0.1754386,0.5,1.0764081,0.51581256,0.36057248,0.2505771,0.16851339,0.07479224,8664.0,0.33958204,2.563502,3.680727,0.17892119
All Housing Types (Own) 0-1 BR,All Values,,1.6155742,0.03588039,0.073346,0.19774718,0.14263467,0.19102222,0.30035336,0.34574505,0.32884537,143198.0,0.04475095,1.5419589,1.6891896,0.04556603
All Housing Types (Own) 0-1 BR,First Tercile,Below 100000,1.4680968,0.01678115,0.04159357,0.11423439,0.10140547,0.15058649,0.29982035,0.37400402,0.36967135,47315.0,0.06809939,1.3560733,1.5801203,0.07630525
All Housing Types (Own) 0-1 BR,Second Tercile,100000 to 212000,1.5608704,0.02678169,0.07068821,0.20311595,0.14470268,0.19032597,0.27730209,0.33326895,0.31468486,46599.0,0.07007227,1.4456015,1.6761393,0.07384911
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 212000,1.8088832,0.06281958,0.10634283,0.27284717,0.18026134,0.23050077,0.3226605,0.33041149,0.30303953,49284.0,0.07744891,1.6814798,1.9362867,0.07043211
All Housing Types (Own) 2 BR,All Values,,1.8982498,0.04491447,0.10650216,0.22340467,0.15767658,0.21378001,0.34984053,0.40959275,0.3925386,1084194.0,0.01647487,1.8711486,1.9253509,0.01427692
All Housing Types (Own) 2 BR,First Tercile,Below 155000,1.8404498,0.03987495,0.1124841,0.22626525,0.14970053,0.20622972,0.33995114,0.38615442,0.37978967,356966.0,0.02576682,1.7980634,1.8828362,0.02303047
