Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 3 BR",Third Tercile ,Above 237000,0.3045859,0.12046543,0.07665982,0.10746064,1461.0,0.23494975,-0.08190644,0.69107824,1.2689108
"5-49 Units (Rent), 0-1 BR",All Values,,0.02454044,0.01346201,0.00409314,0.00698529,163200.0,0.00397053,0.01800891,0.03107197,0.26615366
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 76000,0.01865707,0.00780205,0.00241223,0.00844279,53063.0,0.00545975,0.00967578,0.02763835,0.48138779
"5-49 Units (Rent), 0-1 BR",Second Tercile,76000 to 101000,0.02832196,0.01795803,0.00546629,0.00489764,54516.0,0.00693178,0.01691918,0.03972475,0.40261284
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 101000,0.02644685,0.01445497,0.00435087,0.007641,55621.0,0.00724098,0.01453544,0.03835825,0.45039052
"5-49 Units (Rent), 2 BR",All Values,,0.24350976,0.13509473,0.04906995,0.05934508,173915.0,0.01011501,0.22687056,0.26014896,0.06833073
"5-49 Units (Rent), 2 BR",First Tercile,Below 98000,0.26391181,0.13634449,0.04725626,0.08031106,56966.0,0.02016338,0.23074305,0.29708056,0.1256812
"5-49 Units (Rent), 2 BR",Second Tercile,98000 to 125000,0.25367329,0.15299914,0.05156439,0.04910977,57850.0,0.02036418,0.22017422,0.28717237,0.13205598
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 125000,0.21389533,0.11636407,0.04837645,0.04915481,59099.0,0.01886191,0.18286748,0.24492318,0.14506089
"5-49 Units (Rent), 3 BR",All Values,,0.79173047,0.36818414,0.18126131,0.24228502,21549.0,0.05903626,0.69461583,0.88884512,0.12266125
"5-49 Units (Rent), 3 BR",First Tercile,Below 103000,1.0570656,0.5302405,0.27522414,0.25160097,7027.0,0.15224797,0.80661769,1.3075135,0.23692751
"5-49 Units (Rent), 3 BR",Second Tercile,103000 to 154000,0.81875862,0.37724138,0.15903448,0.28248276,7250.0,0.11476108,0.62997664,1.0075406,0.23057099
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 154000,0.50838834,0.20255776,0.11262376,0.19320682,7272.0,0.07990738,0.3769407,0.63983598,0.25855755
"50+ Units (Own), 0-1 BR",All Values,,0.00785083,0.00785083,0.0,0.0,2038.0,0.00815956,-0.00557164,0.02127331,1.7096874
"50+ Units (Own), 0-1 BR",First Tercile,Below 88000,0.0,0.0,0.0,0.0,619.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,88000 to 210000,0.0,0.0,0.0,0.0,598.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 210000,0.01948843,0.01948843,0.0,0.0,821.0,0.02042764,-0.01411504,0.05309189,1.7242778
"50+ Units (Own), 2 BR",All Values,,0.04859813,0.01201602,0.00373832,0.03284379,3745.0,0.02665647,0.00474824,0.09244802,0.90229578
"50+ Units (Own), 2 BR",First Tercile,Below 150000,0.03937008,0.03937008,0.0,0.0,1143.0,0.04131008,-0.02858501,0.10732516,1.7260592
"50+ Units (Own), 2 BR",Second Tercile,150000 to 314000,0.09848485,0.0,0.01178451,0.08670034,1188.0,0.07459893,-0.0242304,0.2212001,1.2460317
"50+ Units (Own), 2 BR",Third Tercile ,Above 314000,0.01414427,0.0,0.0,0.01414427,1414.0,0.01546032,-0.01128795,0.03957649,1.7980581
"50+ Units (Own), 3 BR",All Values,,0.2,0.0,0.0,0.2,390.0,0.17820148,-0.09314143,0.49314143,1.4657071
"50+ Units (Own), 3 BR",First Tercile,Below 200000,0.84782609,0.0,0.0,0.84782609,92.0,0.81747678,-0.49692321,2.1925754,1.5861146
"50+ Units (Own), 3 BR",Second Tercile,200000 to 530000,0.0,0.0,0.0,0.0,75.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 530000,0.0,0.0,0.0,0.0,223.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.0139854,0.00495727,0.00426785,0.00476029,91381.0,0.0039414,0.0075018,0.02046901,0.46359796
"50+ Units (Rent), 0-1 BR",First Tercile,Below 43000,0.01329884,0.00394654,0.00338275,0.00596956,30153.0,0.00507796,0.0049456,0.02165208,0.62811786
"50+ Units (Rent), 0-1 BR",Second Tercile,43000 to 94000,0.02428924,0.00716516,0.00930156,0.00782251,30425.0,0.01068221,0.006717,0.04186147,0.72345756
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 94000,0.00448008,0.00376587,0.00016232,0.00055189,30803.0,0.00233417,0.00064037,0.0083198,0.85706327
"50+ Units (Rent), 2 BR",All Values,,0.15595532,0.07844915,0.03713913,0.04036704,27572.0,0.02005138,0.1229708,0.18893984,0.2114998
"50+ Units (Rent), 2 BR",First Tercile,Below 99000,0.2055753,0.12916482,0.02632163,0.05008885,9004.0,0.04424989,0.13278423,0.27836637,0.35408472
"50+ Units (Rent), 2 BR",Second Tercile,99000 to 142000,0.18735186,0.07961646,0.05860806,0.04912734,9282.0,0.04299969,0.11661738,0.25808635,0.37754889
"50+ Units (Rent), 2 BR",Third Tercile ,Above 142000,0.07645919,0.02810683,0.02616843,0.02218393,9286.0,0.02852387,0.02953742,0.12338095,0.61368383
"50+ Units (Rent), 3 BR",All Values,,0.6669667,0.17506751,0.15616562,0.33573357,2222.0,0.19385676,0.34807233,0.98586107,0.47812638
"50+ Units (Rent), 3 BR",First Tercile,Below 108000,0.95238095,0.26666667,0.17142857,0.51428571,630.0,0.3907786,0.30955016,1.5952117,0.67497233
"50+ Units (Rent), 3 BR",Second Tercile,108000 to 141000,0.40469208,0.14369501,0.02639296,0.23460411,682.0,0.24070578,0.00873107,0.8006531,0.97842541
"50+ Units (Rent), 3 BR",Third Tercile ,Above 141000,0.66593407,0.13516484,0.24285714,0.28791209,910.0,0.36509343,0.06535537,1.2665128,0.90185909
All Housing Types (Own) 0-1 BR,All Values,,0.09690834,0.04504681,0.01678641,0.03507511,45930.0,0.01516105,0.07196842,0.12184826,0.25735578
All Housing Types (Own) 0-1 BR,First Tercile,Below 74000,0.05985021,0.03845125,0.00635282,0.01504614,14954.0,0.01421228,0.036471,0.08322941,0.39062864
All Housing Types (Own) 0-1 BR,Second Tercile,74000 to 160000,0.09184218,0.04392162,0.0148627,0.03305785,15004.0,0.02168543,0.05616965,0.1275147,0.38841119
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 160000,0.13636364,0.05227899,0.02836213,0.05572251,15972.0,0.03184375,0.08398066,0.18874661,0.38414183
All Housing Types (Own) 2 BR,All Values,,0.12690667,0.0549225,0.03100102,0.04098314,455114.0,0.00427485,0.11987453,0.1339388,0.05541183
All Housing Types (Own) 2 BR,First Tercile,Below 92000,0.15280637,0.06579803,0.0360616,0.05094674,147664.0,0.00809606,0.13948835,0.1661244,0.08715621
All Housing Types (Own) 2 BR,Second Tercile,92000 to 173000,0.12210143,0.05553077,0.02967861,0.03689206,147918.0,0.00668479,0.11110495,0.13309792,0.09006023
All Housing Types (Own) 2 BR,Third Tercile ,Above 173000,0.10738911,0.04429205,0.02754306,0.035554,159532.0,0.00691701,0.09601063,0.11876759,0.10595561
All Housing Types (Own) 3 BR,All Values,,0.3554466,0.15450716,0.08268623,0.11825321,1433830.0,0.00363399,0.34946869,0.36142451,0.01681803
All Housing Types (Own) 3 BR,First Tercile,Below 135000,0.37317103,0.16159842,0.0880669,0.12350571,466861.0,0.00745865,0.36090155,0.38544051,0.03287897
All Housing Types (Own) 3 BR,Second Tercile,135000 to 220000,0.34960767,0.15424937,0.08103091,0.11432739,467587.0,0.00675929,0.33848864,0.3607267,0.03180431
All Housing Types (Own) 3 BR,Third Tercile ,Above 220000,0.34434361,0.14811908,0.0792059,0.11701864,499382.0,0.00675497,0.33323168,0.35545554,0.03226989
All Housing Types (Own) 4-5 BR,All Values,,0.71475822,0.29298373,0.17493335,0.24684114,766732.0,0.00698063,0.70327509,0.72624136,0.01606576
All Housing Types (Own) 4-5 BR,First Tercile,Below 201000,0.71068101,0.29240717,0.17584935,0.24242449,248366.0,0.01610967,0.68418061,0.73718142,0.03728875
All Housing Types (Own) 4-5 BR,Second Tercile,201000 to 350000,0.6947221,0.28865719,0.16540411,0.24066079,257811.0,0.01484468,0.6703026,0.71914161,0.03515003
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 350000,0.7384698,0.29781428,0.18348909,0.25716643,260555.0,0.01277836,0.71744941,0.7594902,0.0284648
All Housing Types (Rent) 0-1 BR,All Values,,0.03071204,0.01543966,0.00584254,0.00942984,322805.0,0.00281723,0.02607769,0.03534639,0.15089673
All Housing Types (Rent) 0-1 BR,First Tercile,Below 69000,0.02296152,0.00806246,0.00432827,0.01057078,106047.0,0.00389309,0.01655738,0.02936565,0.27890719
All Housing Types (Rent) 0-1 BR,Second Tercile,69000 to 98000,0.03450537,0.0191405,0.00606163,0.00930324,106737.0,0.00620287,0.02430166,0.04470909,0.2957138
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 98000,0.0345025,0.01896002,0.00708956,0.00845293,110021.0,0.00560657,0.0252797,0.0437253,0.26730816
All Housing Types (Rent) 2 BR,All Values,,0.27809376,0.15055258,0.05844926,0.06909191,398585.0,0.00787385,0.26514127,0.29104624,0.04657596
All Housing Types (Rent) 2 BR,First Tercile,Below 93000,0.27873286,0.15080549,0.05763183,0.07029554,129425.0,0.01372645,0.25615284,0.30131287,0.08100953
All Housing Types (Rent) 2 BR,Second Tercile,93000 to 122000,0.31089457,0.1724775,0.0649994,0.07341766,134232.0,0.01498332,0.28624701,0.33554213,0.07927947
All Housing Types (Rent) 2 BR,Third Tercile ,Above 122000,0.2448491,0.12849816,0.052717,0.06363394,134928.0,0.01423278,0.22143618,0.26826203,0.09562186
All Housing Types (Rent) 3 BR,All Values,,0.81340083,0.39033423,0.19032455,0.23274205,227359.0,0.02086257,0.77908191,0.84771976,0.0421919
All Housing Types (Rent) 3 BR,First Tercile,Below 107000,0.7677312,0.38658683,0.17115103,0.20999335,75150.0,0.03392442,0.71192553,0.82353688,0.07268908
All Housing Types (Rent) 3 BR,Second Tercile,107000 to 142000,0.87501969,0.42664199,0.20629233,0.24208537,76188.0,0.04186133,0.8061578,0.94388157,0.07869752
All Housing Types (Rent) 3 BR,Third Tercile ,Above 142000,0.79679299,0.35765118,0.19327554,0.24586627,76021.0,0.03650238,0.73674657,0.85683941,0.07536012
All Housing Types (Rent) 4-5 BR,All Values,,1.0626546,0.47395362,0.27583736,0.31286365,58607.0,0.04923748,0.98165898,1.1436503,0.07622011
All Housing Types (Rent) 4-5 BR,First Tercile,Below 113000,0.90679338,0.38812595,0.22615007,0.29251736,19151.0,0.08254159,0.77101246,1.0425743,0.14973744
All Housing Types (Rent) 4-5 BR,Second Tercile,113000 to 164000,1.2732941,0.59490013,0.33002129,0.34837271,19726.0,0.09970372,1.1092815,1.4373067,0.12880969
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 164000,1.0033452,0.4363406,0.26989356,0.297111,19730.0,0.09023248,0.85491273,1.1517776,0.14793755
