Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",First Tercile,Below 134000,1.7882442,0.68801809,0.4302939,0.66993218,1327.0,0.52488707,0.92480493,2.6516834,0.48284191
"5-49 Units (Rent), 3 BR",Second Tercile,134000 to 237000,1.2345588,0.69705882,0.29632353,0.24117647,1360.0,0.4136596,0.55408878,1.9150289,0.55118479
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 237000,0.58558559,0.30888031,0.12676963,0.14993565,1554.0,0.2032242,0.25128177,0.9198894,0.57088805
"50+ Units (Own), 0-1 BR",All Values,,0.04026659,0.01888364,0.00944182,0.01194113,10803.0,0.01409622,0.01707832,0.06345487,0.57586879
"50+ Units (Own), 0-1 BR",First Tercile,Below 318000,0.01475204,0.0,0.01004394,0.0047081,3186.0,0.01120372,-0.00367808,0.03318216,1.2493271
"50+ Units (Own), 0-1 BR",Second Tercile,318000 to 450000,0.06417992,0.04168952,0.01919912,0.00329128,3646.0,0.03598485,0.00498485,0.123375,0.92233006
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 450000,0.03878116,0.01309494,0.0,0.02568623,3971.0,0.01687887,0.01101542,0.06654691,0.71595956
"50+ Units (Own), 2 BR",All Values,,0.10938564,0.04897153,0.01743632,0.0429778,14682.0,0.02140946,0.07416709,0.1446042,0.32196689
"50+ Units (Own), 2 BR",First Tercile,Below 445000,0.21426895,0.08918094,0.04881483,0.07627318,4261.0,0.04961445,0.13265318,0.29588472,0.38090339
"50+ Units (Own), 2 BR",Second Tercile,445000 to 628000,0.11024542,0.05453837,0.0029217,0.05278535,5134.0,0.04746313,0.03216857,0.18832228,0.70820948
"50+ Units (Own), 2 BR",Third Tercile ,Above 628000,0.02402118,0.01115945,0.00624172,0.00662001,5287.0,0.01117477,0.00563868,0.04240368,0.76526206
"50+ Units (Own), 3 BR",All Values,,0.42337536,0.13627546,0.11736178,0.16973812,2062.0,0.17209789,0.14027434,0.70647639,0.66867619
"50+ Units (Own), 3 BR",First Tercile,Below 523000,0.12730318,0.05527638,0.03685092,0.03517588,597.0,0.08937126,-0.01971255,0.27431891,1.1548472
"50+ Units (Own), 3 BR",Second Tercile,523000 to 750000,1.0642336,0.32846715,0.25547445,0.48029197,685.0,0.57387953,0.12020174,2.0082654,0.88705323
