Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",    Above Median,200000,2.5508382,0.27165909,0.24674918,0.82672724,0.64750117,0.23938587,0.15791947,0.10292966,0.05796647,6383.0,0.25783956,2.1266921,2.9749842,0.16627714
"5-49 Units (Own), 0-1 BR",All Values,,1.472973,0.0,0.00697472,0.43243243,0.30863121,0.17000872,0.22972973,0.14341761,0.18177855,2294.0,0.3140731,0.95632273,1.9896232,0.35075338
"5-49 Units (Own), 0-1 BR",    Below Median,230000,1.5283308,0.0,0.0,0.43491577,0.30627871,0.1898928,0.30627871,0.21592649,0.07503828,1306.0,0.40353481,0.86451601,2.1921455,0.43433972
"5-49 Units (Own), 0-1 BR",    Above Median,230000,1.3997976,0.0,0.01619433,0.4291498,0.31174089,0.1437247,0.12854251,0.04757085,0.32287449,988.0,0.43071468,0.69127192,2.1083232,0.50616294
"5-49 Units (Own), 2 BR",All Values,,1.7547287,0.09704932,0.04952198,0.51317147,0.3220304,0.14320105,0.21734645,0.20785474,0.20455327,14539.0,0.12636167,1.5468637,1.9625936,0.11845988
"5-49 Units (Own), 2 BR",    Below Median,255000,1.7659257,0.12049336,0.07278395,0.34684196,0.30970453,0.12279751,0.26917864,0.24464625,0.27947953,7378.0,0.1602352,1.5023388,2.0295126,0.14926274
"5-49 Units (Own), 2 BR",    Above Median,255000,1.7431923,0.07289485,0.02555509,0.68454127,0.33472979,0.16422287,0.16394358,0.16994833,0.12735651,7161.0,0.17887598,1.4489413,2.0374433,0.16880007
"5-49 Units (Own), 3 BR",All Values,,2.4240565,0.30055232,0.29840442,0.50629027,0.46839521,0.30653575,0.22061982,0.15802393,0.16523473,6518.0,0.26507815,1.9880029,2.86011,0.17988589
"5-49 Units (Own), 3 BR",    Below Median,475000,2.2888307,0.25799884,0.27254218,0.46858639,0.40837696,0.30424666,0.2582897,0.16579407,0.15299593,3438.0,0.34772527,1.7168226,2.8608388,0.24991279
"5-49 Units (Own), 3 BR",    Above Median,475000,2.575,0.34805195,0.32727273,0.54837662,0.53538961,0.30909091,0.17857143,0.14935065,0.1788961,3080.0,0.41426638,1.8935318,3.2564682,0.26464784
"5-49 Units (Rent), 0-1 BR",All Values,,1.3431206,0.04051551,0.04926497,0.65731289,0.11780239,0.10676704,0.10901352,0.11756592,0.14487841,25373.0,0.07051812,1.2271183,1.459123,0.08636775
"5-49 Units (Rent), 0-1 BR",    Below Median,101000,1.2192284,0.01968135,0.04295533,0.50695095,0.08013121,0.09067479,0.14565761,0.16338644,0.16979069,12804.0,0.09207367,1.0677672,1.3706896,0.12422708
"5-49 Units (Rent), 0-1 BR",    Above Median,101000,1.4693293,0.0617392,0.05569258,0.81048612,0.1561779,0.12316016,0.0716843,0.07088869,0.11950036,12569.0,0.11648107,1.2777179,1.6609407,0.13040737
"5-49 Units (Rent), 2 BR",All Values,,2.1561056,0.17752624,0.26507146,1.0112118,0.27198481,0.16910843,0.12676864,0.0671992,0.06723502,27917.0,0.13549099,1.9332229,2.3789883,0.10337281
"5-49 Units (Rent), 2 BR",    Below Median,130000,2.1007042,0.16021127,0.29007042,1.0190141,0.22239437,0.1593662,0.10683099,0.06739437,0.07542254,14200.0,0.1940352,1.7815163,2.4198921,0.15194328
"5-49 Units (Rent), 2 BR",    Above Median,130000,2.2134578,0.1954509,0.23919224,1.0031348,0.32332143,0.1791937,0.14740833,0.06699716,0.0587592,13717.0,0.18546798,1.9083629,2.5185526,0.1378363
