Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 3 BR",Second Tercile,118000 to 157000,1.1455224,0.67723881,0.37686567,0.09141791,536.0,0.64495515,0.08457116,2.2064736,0.92617241
"50+ Units (Rent), 3 BR",Third Tercile ,Above 157000,0.29614874,0.18061089,0.00796813,0.10756972,753.0,0.19971169,-0.03237699,0.62467447,1.1093268
All Housing Types (Own) 0-1 BR,All Values,,0.09335688,0.03903687,0.01942832,0.03489168,27743.0,0.01813904,0.06351817,0.1231956,0.31961989
All Housing Types (Own) 0-1 BR,First Tercile,Below 64000,0.09898242,0.05191952,0.0130666,0.0339963,8648.0,0.04460574,0.02560598,0.17235887,0.74130779
All Housing Types (Own) 0-1 BR,Second Tercile,64000 to 130000,0.06945756,0.01689225,0.02360718,0.02895814,9531.0,0.0249423,0.02842747,0.11048765,0.59072174
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 130000,0.11208699,0.04945629,0.02101631,0.04161439,9564.0,0.03265756,0.05836531,0.16580867,0.47928558
All Housing Types (Own) 2 BR,All Values,,0.11259561,0.05228756,0.02673146,0.03357659,285020.0,0.00478452,0.10472507,0.12046615,0.06990096
All Housing Types (Own) 2 BR,First Tercile,Below 85000,0.1291717,0.06230389,0.02891936,0.03794844,91150.0,0.00695726,0.117727,0.14061639,0.08860067
All Housing Types (Own) 2 BR,Second Tercile,85000 to 150000,0.1161613,0.05169015,0.02927361,0.03519753,95376.0,0.00871527,0.10182467,0.13049792,0.12341999
All Housing Types (Own) 2 BR,Third Tercile ,Above 150000,0.09380267,0.04359656,0.02224501,0.02796109,98494.0,0.00792975,0.08075823,0.10684711,0.13906254
All Housing Types (Own) 3 BR,All Values,,0.30707654,0.12811874,0.07446321,0.10449459,933790.0,0.00409208,0.30034507,0.31380801,0.02192114
All Housing Types (Own) 3 BR,First Tercile,Below 126000,0.32300662,0.13124577,0.07977167,0.11198918,303065.0,0.00784418,0.31010294,0.33591029,0.03994865
All Housing Types (Own) 3 BR,Second Tercile,126000 to 199000,0.30355353,0.1331448,0.074943,0.09546573,308341.0,0.00776512,0.29077991,0.31632716,0.0420803
All Housing Types (Own) 3 BR,Third Tercile ,Above 199000,0.29547062,0.12037198,0.06901397,0.10608467,322384.0,0.00773249,0.28275068,0.30819056,0.04304977
All Housing Types (Own) 4-5 BR,All Values,,0.64548177,0.25929428,0.16313484,0.22305265,494928.0,0.00898102,0.63070798,0.66025555,0.022888
All Housing Types (Own) 4-5 BR,First Tercile,Below 180000,0.62187978,0.25853248,0.1540641,0.20928319,161647.0,0.01444849,0.598112,0.64564755,0.03821924
All Housing Types (Own) 4-5 BR,Second Tercile,180000 to 302000,0.63380239,0.2487223,0.15992875,0.22515134,163379.0,0.0175773,0.60488772,0.66271705,0.04562094
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 302000,0.67916799,0.27018517,0.17484785,0.23413497,169902.0,0.01845227,0.64881401,0.70952197,0.04469289
All Housing Types (Rent) 0-1 BR,All Values,,0.03226029,0.01858538,0.00621044,0.00746447,217698.0,0.00327351,0.02687536,0.03764521,0.16692125
All Housing Types (Rent) 0-1 BR,First Tercile,Below 68000,0.01999353,0.0111497,0.00421804,0.00462579,71123.0,0.00334123,0.0144972,0.02548986,0.2749054
All Housing Types (Rent) 0-1 BR,Second Tercile,68000 to 94000,0.0333978,0.01699856,0.00784549,0.00855376,73418.0,0.00497949,0.02520654,0.04158907,0.24526368
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 94000,0.04304441,0.02740681,0.00650655,0.00913105,73157.0,0.0082667,0.029445699999999998,0.05664313,0.31592292
All Housing Types (Rent) 2 BR,All Values,,0.26341222,0.14709913,0.05128945,0.06502365,291171.0,0.00903062,0.24855685,0.27826759,0.05639589
All Housing Types (Rent) 2 BR,First Tercile,Below 88000,0.26093076,0.14868331,0.04803903,0.06420842,95922.0,0.01311042,0.23936412,0.28249739,0.08265273
All Housing Types (Rent) 2 BR,Second Tercile,88000 to 112000,0.27928401,0.16564764,0.05023057,0.0634058,97152.0,0.01778075,0.25003468,0.30853334,0.1047297
All Housing Types (Rent) 2 BR,Third Tercile ,Above 112000,0.25011978,0.12718024,0.05551648,0.06742306,98097.0,0.0157881,0.22414836,0.2760912,0.10383593
All Housing Types (Rent) 3 BR,All Values,,0.72502545,0.31442718,0.19553597,0.2150623,165008.0,0.02221359,0.6884841,0.76156681,0.0504001
All Housing Types (Rent) 3 BR,First Tercile,Below 101000,0.67191057,0.30686908,0.17684852,0.18819297,54476.0,0.03525683,0.61391309,0.72990804,0.08631726
All Housing Types (Rent) 3 BR,Second Tercile,101000 to 133000,0.83412529,0.36784069,0.22236933,0.24391527,55138.0,0.04081284,0.76698817,0.9012624,0.08048805
All Housing Types (Rent) 3 BR,Third Tercile ,Above 133000,0.66866448,0.26869336,0.18720439,0.21276673,55394.0,0.03900272,0.604505,0.73282395,0.09595167
All Housing Types (Rent) 4-5 BR,All Values,,1.0710646,0.46337905,0.27599829,0.33168728,44551.0,0.05514551,0.98035026,1.161779,0.08469551
All Housing Types (Rent) 4-5 BR,First Tercile,Below 109000,0.86163307,0.39528528,0.22603348,0.24031431,14635.0,0.08364002,0.72404524,0.9992209,0.15968263
All Housing Types (Rent) 4-5 BR,Second Tercile,109000 to 157000,1.2652843,0.54461538,0.33297659,0.38769231,14950.0,0.11134363,1.082124,1.4484446,0.1447582
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 157000,1.0818522,0.44881732,0.26794067,0.36509421,14966.0,0.11015705,0.90064386,1.2630605,0.16749824
