Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",Second Tercile,151000 to 262000,0.0,0.0,0.0,0.0,216.0,.,.,.,.
"5-49 Units (Own), 2 BR",Third Tercile ,Above 262000,0.05006588,0.0,0.05006588,0.0,759.0,0.05393643,-0.03865955,0.1387913,1.7721736
"5-49 Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,94.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 272000,0.0,0.0,0.0,0.0,5670.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.02505327,0.00783275,0.01434084,0.00287969,,,,,
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 57000,0.0,0.0,0.0,0.0,,,,,
"5-49 Units (Rent), 0-1 BR",Second Tercile,57000 to 82000,0.0460429,0.0,0.0460429,0.0,,,,,
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 82000,0.02959427,0.02163882,0.0,0.00795545,,,,,
"5-49 Units (Rent), 2 BR",All Values,,0.19850133,0.1056321,0.04539521,0.04747401,,,,,
"5-49 Units (Rent), 2 BR",First Tercile,Below 81000,0.19740901,0.0939235,0.03439235,0.06909315,,,,,
"5-49 Units (Rent), 2 BR",Second Tercile,81000 to 101000,0.19524913,0.12137891,0.05098494,0.02288528,,,,,
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 101000,0.20254899,0.10113745,0.04988351,0.05152803,,,,,
"5-49 Units (Rent), 3 BR",All Values,,0.97914318,0.62739572,0.1186584,0.23308906,,,,,
"5-49 Units (Rent), 3 BR",First Tercile,Below 107000,1.0133607,0.70914697,0.20143885,0.10277492,,,,,
"5-49 Units (Rent), 3 BR",Second Tercile,107000 to 140000,0.79307568,0.38727858,0.15297907,0.25281804,,,,,
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,1.1275319,0.79144786,0.02625656,0.30982746,,,,,
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,151.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 64000,0.0,0.0,0.0,0.0,25.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,,,,,
"50+ Units (Own), 2 BR",Third Tercile ,Above 199000,0.0,0.0,0.0,0.0,,,,,
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,,,,,
"50+ Units (Own), 3 BR",Third Tercile ,Above 138000,0.0,0.0,0.0,0.0,,,,,
"50+ Units (Rent), 0-1 BR",All Values,,0.06689266,0.02621469,0.01378531,0.02689266,,,,,
"50+ Units (Rent), 0-1 BR",First Tercile,Below 65000,0.02466526,0.0,0.02466526,0.0,,,,,
"50+ Units (Rent), 0-1 BR",Second Tercile,65000 to 89000,0.09993108,0.0,0.01791868,0.08201241,,,,,
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 89000,0.07459807,0.07459807,0.0,0.0,,,,,
"50+ Units (Rent), 2 BR",All Values,,0.19448138,0.06781915,0.01795213,0.10871011,,,,,
"50+ Units (Rent), 2 BR",First Tercile,Below 102000,0.5802005,0.13533835,0.03508772,0.40977444,,,,,
"50+ Units (Rent), 2 BR",Second Tercile,102000 to 120000,0.04713115,0.04713115,0.0,0.0,,,,,
"50+ Units (Rent), 2 BR",Third Tercile ,Above 120000,0.06158833,0.04051864,0.02106969,0.0,,,,,
"50+ Units (Rent), 3 BR",All Values,,3.6071429,0.83928571,1.4642857,1.3035714,,,,,
"50+ Units (Rent), 3 BR",Third Tercile ,Above 146000,3.6071429,0.83928571,1.4642857,1.3035714,,,,,
All Housing Types (Own) 0-1 BR,All Values,,0.05827847,0.04608632,0.00121921,0.01097293,,,,,
All Housing Types (Own) 0-1 BR,First Tercile,Below 65000,0.0678392,0.06448911,0.0,0.00335008,,,,,
All Housing Types (Own) 0-1 BR,Second Tercile,65000 to 131000,0.00444774,0.00444774,0.0,0.0,,,,,
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 131000,0.09756098,0.06803594,0.00320924,0.02631579,,,,,
All Housing Types (Own) 2 BR,All Values,,0.13038901,0.07073391,0.03183277,0.02782234,,,,,
All Housing Types (Own) 2 BR,First Tercile,Below 106000,0.17099162,0.0858212,0.04693728,0.03823314,,,,,
All Housing Types (Own) 2 BR,Second Tercile,106000 to 188000,0.11548242,0.07217651,0.02737472,0.01593119,,,,,
All Housing Types (Own) 2 BR,Third Tercile ,Above 188000,0.1093234,0.05634792,0.02297478,0.0300007,,,,,
All Housing Types (Own) 3 BR,All Values,,0.36801476,0.1662534,0.08607654,0.11568481,,,,,
All Housing Types (Own) 3 BR,First Tercile,Below 150000,0.38890835,0.15933061,0.09289745,0.13668029,,,,,
All Housing Types (Own) 3 BR,Second Tercile,150000 to 234000,0.38075162,0.18027186,0.08562913,0.11485062,,,,,
All Housing Types (Own) 3 BR,Third Tercile ,Above 234000,0.33705513,0.15900209,0.08039079,0.09766225,,,,,
All Housing Types (Own) 4-5 BR,All Values,,0.75172213,0.32255323,0.17621668,0.25295223,,,,,
All Housing Types (Own) 4-5 BR,First Tercile,Below 200000,0.65731586,0.2865109,0.1570935,0.21371147,,,,,
All Housing Types (Own) 4-5 BR,Second Tercile,200000 to 315000,0.81205917,0.37440937,0.18229131,0.25535849,,,,,
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 315000,0.78390938,0.30767741,0.18853067,0.28770129,,,,,
All Housing Types (Rent) 0-1 BR,All Values,,0.05384106,0.01795864,0.01931862,0.0165638,,,,,
All Housing Types (Rent) 0-1 BR,First Tercile,Below 58000,0.03606377,0.00494777,0.01374382,0.01737218,,,,,
All Housing Types (Rent) 0-1 BR,Second Tercile,58000 to 82000,0.08205237,0.01621965,0.04547864,0.02035408,,,,,
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 82000,0.04355109,0.0312346,0.0,0.01231648,,,,,
All Housing Types (Rent) 2 BR,All Values,,0.23337361,0.11915085,0.05506196,0.0591608,,,,,
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,0.2650873,0.12410346,0.07657756,0.06440629,,,,,
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 103000,0.24159573,0.12819218,0.04790074,0.06550281,,,,,
All Housing Types (Rent) 2 BR,Third Tercile ,Above 103000,0.19543392,0.10583138,0.0414661,0.04813643,,,,,
All Housing Types (Rent) 3 BR,All Values,,0.87651201,0.45128483,0.20816032,0.21706686,,,,,
All Housing Types (Rent) 3 BR,First Tercile,Below 90000,0.98700575,0.52125487,0.25672916,0.20902172,,,,,
All Housing Types (Rent) 3 BR,Second Tercile,90000 to 134000,0.90720504,0.40544545,0.23967401,0.26208557,,,,,
All Housing Types (Rent) 3 BR,Third Tercile ,Above 134000,0.74601269,0.42908592,0.13411079,0.18281598,,,,,
All Housing Types (Rent) 4-5 BR,All Values,,1.2518357,0.65039434,0.25537123,0.34607017,,,,,
All Housing Types (Rent) 4-5 BR,First Tercile,Below 85000,1.4775353,0.78519469,0.2588789,0.4334617,,,,,
All Housing Types (Rent) 4-5 BR,Second Tercile,85000 to 160000,1.1179614,0.60460337,0.19523222,0.31812577,,,,,
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 160000,1.1737616,0.57159443,0.30882353,0.29334365,,,,,
