Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,2.0941214,0.02630328,0.24718745,0.37458406,0.15924576,0.31136112,0.3652353,0.35097449,0.25922992,6311.0,0.20849688,1.751144,2.4370987,0.16378104
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,300000,1.955468,0.04544078,0.15783096,0.50075735,0.16116328,0.22841563,0.29960618,0.33747349,0.22478037,3301.0,0.26590635,1.5180521,2.392884,0.22368862
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,300000,2.2461794,0.00531561,0.34518272,0.23621262,0.15714286,0.40232558,0.4372093,0.36578073,0.29700997,3010.0,0.38359551,1.6151648,2.877194,0.28092796
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,2.7062376,0.15853284,0.44831979,0.4643971,0.37496156,0.42635625,0.4330112,0.24842961,0.1522293,45530.0,0.10036405,2.5411388,2.8713365,0.06100678
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,330000,2.685102,0.179701,0.49338922,0.50699965,0.40619599,0.37677152,0.37210508,0.21759419,0.13234532,23144.0,0.13812673,2.4578835,2.9123204,0.08462191
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,330000,2.728089,0.1366479,0.40172429,0.42035201,0.34266953,0.47761994,0.49597963,0.28030912,0.17278656,22386.0,0.17225061,2.4447367,3.0114412,0.10386474
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,3.5326274,0.22431069,0.87688019,0.54536052,0.55395673,0.6544656,0.41971506,0.17943356,0.078505,133431.0,0.07062284,3.4164528,3.6488019,0.03288617
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,500000,3.4871613,0.23754911,0.86494324,0.58169376,0.54153195,0.62964144,0.39258529,0.16766467,0.07155181,68971.0,0.10751684,3.3102961,3.6640265,0.05071896
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,500000,3.5812752,0.21014583,0.8896525,0.50648464,0.56725101,0.68102699,0.44874341,0.19202606,0.08594477,64460.0,0.09750478,3.4208798,3.7416706,0.04478722
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,1.9529919,0.12669139,0.1753032,0.49784504,0.29988975,0.19524907,0.25438509,0.17149444,0.23213391,9977.0,0.18038549,1.6562577,2.249726,0.15193823
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,250000,1.9983076,0.12993607,0.19067319,0.59909741,0.32418202,0.18484393,0.24482888,0.13162843,0.19311771,5318.0,0.23129251,1.6178315,2.3787838,0.1903992
"Single-Family Attached  (Own/Rent), 2 BR",    Above Median,250000,1.9012664,0.12298777,0.15775918,0.38227087,0.27216141,0.20712599,0.26529298,0.21699936,0.27666881,4659.0,0.27511178,1.4487075,2.3538253,0.23803024
