Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 187000,0.48108265,0.18073341,0.10622817,0.19412107,6872.0,0.08368879,0.34341459,0.61875071,0.28616301
"5-49 Units (Own), 0-1 BR",All Values,,0.04242997,0.019974,0.01181893,0.01063704,8461.0,0.02013982,0.00929997,0.07555998,0.78081608
"5-49 Units (Own), 0-1 BR",First Tercile,Below 200000,0.03098488,0.00405754,0.0,0.02692733,2711.0,0.02221852,-0.00556459,0.06753434,1.1795906
"5-49 Units (Own), 0-1 BR",Second Tercile,200000 to 302000,0.08722741,0.04166667,0.03894081,0.00661994,2568.0,0.06026398,-0.01190683,0.18636166,1.1365033
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 302000,0.01602766,0.01602766,0.0,0.0,3182.0,0.01328696,-0.00582939,0.03788471,1.3637085
"5-49 Units (Own), 2 BR",All Values,,0.08474076,0.02708818,0.02125078,0.0364018,30493.0,0.01164116,0.06559105,0.10389047,0.22597993
"5-49 Units (Own), 2 BR",First Tercile,Below 212000,0.09991026,0.03868781,0.03789012,0.02333234,10029.0,0.02092376,0.06549067,0.13432985,0.34450506
"5-49 Units (Own), 2 BR",Second Tercile,212000 to 350000,0.05148651,0.01151802,0.01260091,0.02736759,10158.0,0.01328217,0.02963735,0.07333568,0.42436673
"5-49 Units (Own), 2 BR",Third Tercile ,Above 350000,0.10275568,0.0311469,0.01358432,0.05802445,10306.0,0.02834537,0.05612755,0.1493838,0.45377666
"5-49 Units (Own), 3 BR",All Values,,0.19991709,0.09814489,0.03554773,0.06622448,9649.0,0.03971469,0.13458643,0.26524775,0.32678877
"5-49 Units (Own), 3 BR",First Tercile,Below 236000,0.37767057,0.20020675,0.01585114,0.16161268,2902.0,0.11278369,0.19214139,0.56319975,0.49124605
"5-49 Units (Own), 3 BR",Second Tercile,236000 to 378000,0.1326402,0.06710775,0.04284814,0.02268431,3174.0,0.04776219,0.0540714,0.211209,0.59234532
"5-49 Units (Own), 3 BR",Third Tercile ,Above 378000,0.11530926,0.04282116,0.04506017,0.02742793,3573.0,0.03642555,0.05538923,0.1752293,0.5196463
"5-49 Units (Rent), 0-1 BR",All Values,,0.06200131,0.03737482,0.01218191,0.01244459,121820.0,0.00633164,0.05158576,0.07241686,0.16798919
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 104000,0.02546651,0.01294362,0.00344008,0.00908281,40406.0,0.00580905,0.01591063,0.0350224,0.37523339
"5-49 Units (Rent), 0-1 BR",Second Tercile,104000 to 157000,0.06554373,0.04023998,0.00908726,0.01621649,39836.0,0.01294461,0.04424985,0.08683761,0.32488045
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 157000,0.09411227,0.05837222,0.02364231,0.01209774,41578.0,0.01256565,0.07344178,0.11478276,0.2196365
"5-49 Units (Rent), 2 BR",All Values,,0.31036879,0.16483701,0.07339912,0.07213265,178449.0,0.01139541,0.29162335,0.32911423,0.06039732
"5-49 Units (Rent), 2 BR",First Tercile,Below 117000,0.29930201,0.17684712,0.05653728,0.0659176,58740.0,0.01849387,0.26887959,0.32972443,0.10164456
"5-49 Units (Rent), 2 BR",Second Tercile,117000 to 175000,0.26997346,0.13343458,0.07885909,0.05767979,59917.0,0.01808734,0.2402198,0.29972713,0.1102096
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 175000,0.36172063,0.18450629,0.08449291,0.09272143,59792.0,0.02287461,0.32409191,0.39934936,0.10402704
"5-49 Units (Rent), 3 BR",All Values,,0.86251519,0.42567362,0.20912682,0.22771475,39488.0,0.05067766,0.77915044,0.94587995,0.09665309
"5-49 Units (Rent), 3 BR",First Tercile,Below 136000,0.99275697,0.52889505,0.21436277,0.24949915,12978.0,0.09652616,0.83397144,1.1515425,0.15994401
"5-49 Units (Rent), 3 BR",Second Tercile,136000 to 197000,0.80228571,0.37180952,0.22186667,0.20860952,13125.0,0.08661045,0.65981152,0.94475991,0.17758536
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 197000,0.79529324,0.37840867,0.19155771,0.22532686,13385.0,0.0920748,0.6438302,0.94675628,0.1904493
"50+ Units (Own), 0-1 BR",All Values,,0.00946206,0.00709655,0.0,0.00236552,11414.0,0.00413845,0.00265431,0.01626982,0.71947858
"50+ Units (Own), 0-1 BR",First Tercile,Below 249000,0.00684182,0.0030104,0.0,0.00383142,3654.0,0.0050725,-0.00150245,0.01518608,1.219598
"50+ Units (Own), 0-1 BR",Second Tercile,249000 to 400000,0.00337224,0.0,0.0,0.00337224,3855.0,0.00380241,-0.00288273,0.00962722,1.8548398
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 400000,0.01792574,0.01792574,0.0,0.0,3905.0,0.01125952,-0.00059617,0.03644765,1.033258
"50+ Units (Own), 2 BR",All Values,,0.0511754,0.03302452,0.00529401,0.01285687,15867.0,0.01275196,0.03019842,0.07215237,0.4099035
"50+ Units (Own), 2 BR",First Tercile,Below 320000,0.03404093,0.02027156,0.0,0.01376936,5229.0,0.01570377,0.00820823,0.05987363,0.75887185
