Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 160000,0.0,0.0,0.0,0.0,259.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.05829596,0.0,0.02690583,0.03139013,1115.0,0.063344,-0.04590492,0.16249685,1.7874459
"50+ Units (Own), 2 BR",First Tercile,Below 88000,0.31400966,0.0,0.14492754,0.16908213,207.0,0.34960251,-0.26108647,0.88910579,1.83146
"50+ Units (Own), 2 BR",Second Tercile,88000 to 260000,0.0,0.0,0.0,0.0,481.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 260000,0.0,0.0,0.0,0.0,427.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.5,0.24358974,0.25641026,0.0,78.0,0.4945275,-0.31349773,1.3134977,1.6269955
"50+ Units (Own), 3 BR",Second Tercile,131000 to 250000,2.3846154,1.4615385,0.92307692,0.0,13.0,3.5877819,-3.5172858,8.2865166,2.4749908
"50+ Units (Own), 3 BR",Third Tercile ,Above 250000,0.12307692,0.0,0.12307692,0.0,65.0,0.14753847,-0.11962385,0.3657777,1.9719438
"50+ Units (Rent), 0-1 BR",All Values,,0.00176948,0.0,0.00152372,0.00024576,20345.0,0.00166908,-0.00097616,0.00451511,1.5516649
"50+ Units (Rent), 0-1 BR",First Tercile,Below 38000,0.00464907,0.0,0.00464907,0.0,6668.0,0.004872,-0.00336538,0.01266352,1.7238814
"50+ Units (Rent), 0-1 BR",Second Tercile,38000 to 89000,0.0,0.0,0.0,0.0,6652.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 89000,0.00071174,0.0,0.0,0.00071174,7025.0,0.00118726,-0.00124129,0.00266478,2.7440143
"50+ Units (Rent), 2 BR",All Values,,0.10736875,0.04854522,0.04459203,0.0142315,6324.0,0.03153954,0.0554862,0.1592513,0.48321834
"50+ Units (Rent), 2 BR",First Tercile,Below 103000,0.12469438,0.02591687,0.09877751,0.0,2045.0,0.08085168,-0.00830664,0.25769539,1.066616
"50+ Units (Rent), 2 BR",Second Tercile,103000 to 145000,0.1358144,0.07974867,0.03866602,0.01739971,2069.0,0.0478249,0.05714244,0.21448636,0.5792608
"50+ Units (Rent), 2 BR",Third Tercile ,Above 145000,0.06470588,0.04027149,0.0,0.02443439,2210.0,0.03615689,0.00522779,0.12418397,0.91920682
"50+ Units (Rent), 3 BR",All Values,,1.1211073,0.64878893,0.30103806,0.17128028,578.0,0.50399161,0.29204106,1.9501735,0.73950658
"50+ Units (Rent), 3 BR",First Tercile,Below 93000,0.55555556,0.0,0.4957265,0.05982906,117.0,0.62031315,-0.46485958,1.5759707,1.8367472
"50+ Units (Rent), 3 BR",Second Tercile,93000 to 163000,1.3988439,0.92485549,0.12138728,0.35260116,173.0,0.9157621,-0.10758472,2.9052726,1.0769097
"50+ Units (Rent), 3 BR",Third Tercile ,Above 163000,1.1840278,0.74652778,0.32986111,0.10763889,288.0,0.7709695,-0.08421704,2.4522726,1.0711276
All Housing Types (Own) 0-1 BR,All Values,,0.12420515,0.06061712,0.03320129,0.03038674,19186.0,0.02130391,0.08916022,0.15925007,0.28215356
All Housing Types (Own) 0-1 BR,First Tercile,Below 64000,0.05244358,0.01867186,0.00730638,0.02646534,6159.0,0.01968611,0.02005993,0.08482723,0.61749501
All Housing Types (Own) 0-1 BR,Second Tercile,64000 to 133000,0.11133955,0.06468449,0.02103432,0.02562075,6323.0,0.03239183,0.05805499,0.16462412,0.47857715
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 133000,0.2022673,0.09531623,0.06846659,0.03848449,6704.0,0.05080416,0.11869445,0.28584015,0.41318022
All Housing Types (Own) 2 BR,All Values,,0.13181951,0.05998759,0.02680957,0.04502235,157966.0,0.0071674,0.12002913,0.14360988,0.08944332
All Housing Types (Own) 2 BR,First Tercile,Below 85000,0.15466614,0.07125578,0.034497,0.04891336,50845.0,0.01457858,0.13068438,0.1786479,0.15505502
All Housing Types (Own) 2 BR,Second Tercile,85000 to 153000,0.13646864,0.06762792,0.02700882,0.0418319,51946.0,0.01288472,0.11527328,0.157664,0.15531304
All Housing Types (Own) 2 BR,Third Tercile ,Above 153000,0.10638876,0.04241051,0.01953783,0.04444042,55175.0,0.00845577,0.09247903,0.1202985,0.1307444
All Housing Types (Own) 3 BR,All Values,,0.34154063,0.14942545,0.08111277,0.11100241,571402.0,0.00605221,0.33158474,0.35149652,0.02914994
All Housing Types (Own) 3 BR,First Tercile,Below 129000,0.33576187,0.13566225,0.08107768,0.11902194,182689.0,0.01315404,0.31412348,0.35740026,0.06444565
All Housing Types (Own) 3 BR,Second Tercile,129000 to 200000,0.34218994,0.15663056,0.081039,0.10452039,193302.0,0.01020102,0.32540926,0.35897062,0.04903908
