Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
"2-4 Units  (Own/Rent), 2 BR",    Below Median,175000,0.29607509,0.20051195,0.08447099,0.01109215
"2-4 Units  (Own/Rent), 2 BR",    Above Median,175000,0.10923277,0.00780234,0.0,0.10143043
"2-4 Units (Own/Rent), 3 BR",All Values,,0.57815443,0.04990584,0.29190207,0.23634652
"2-4 Units (Own/Rent), 3 BR",    Below Median,234000,0.72517007,0.03265306,0.3877551,0.3047619
"2-4 Units (Own/Rent), 3 BR",    Above Median,234000,0.24770642,0.08868502,0.0764526,0.08256881
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0
"5-49 Units (Own), 0-1 BR",    Below Median,140000,0.0,0.0,0.0,0.0
"5-49 Units (Own), 0-1 BR",    Above Median,140000,0.0,0.0,0.0,0.0
"5-49 Units (Own), 2 BR",All Values,,0.04812456,0.0,0.04812456,0.0
"5-49 Units (Own), 2 BR",    Below Median,200000,0.08114558,0.0,0.08114558,0.0
"5-49 Units (Own), 2 BR",    Above Median,200000,0.0,0.0,0.0,0.0
"5-49 Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0
"5-49 Units (Own), 3 BR",    Below Median,295000,0.0,0.0,0.0,0.0
"5-49 Units (Rent), 0-1 BR",All Values,,0.0189992,0.01471769,0.0,0.00428151
"5-49 Units (Rent), 0-1 BR",    Below Median,102000,0.0,0.0,0.0,0.0
"5-49 Units (Rent), 0-1 BR",    Above Median,102000,0.04111175,0.03184713,0.0,0.00926462
"5-49 Units (Rent), 2 BR",All Values,,0.32270916,0.12116241,0.11178814,0.08975861
"5-49 Units (Rent), 2 BR",    Below Median,165000,0.45576408,0.16800715,0.1899017,0.09785523
"5-49 Units (Rent), 2 BR",    Above Median,165000,0.17594874,0.06949236,0.02562839,0.08082799
"5-49 Units (Rent), 3 BR",All Values,,0.6252505,0.36873747,0.18837675,0.06813627
"5-49 Units (Rent), 3 BR",    Below Median,194000,0.68486352,0.36724566,0.23325062,0.08436725
"5-49 Units (Rent), 3 BR",    Above Median,194000,0.375,0.375,0.0,0.0
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0
"50+ Units (Own), 0-1 BR",    Below Median,340000,0.0,0.0,0.0,0.0
"50+ Units (Own), 0-1 BR",    Above Median,340000,0.0,0.0,0.0,0.0
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0
"50+ Units (Own), 2 BR",    Below Median,275000,0.0,0.0,0.0,0.0
"50+ Units (Own), 2 BR",    Above Median,275000,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0
"50+ Units (Own), 3 BR",    Below Median,375000,0.0,0.0,0.0,0.0
"50+ Units (Rent), 0-1 BR",All Values,,0.0412175,0.01775523,0.01712112,0.00634115
"50+ Units (Rent), 0-1 BR",    Below Median,157000,0.01070664,0.0,0.0,0.01070664
"50+ Units (Rent), 0-1 BR",    Above Median,157000,0.08553655,0.04354588,0.04199067,0.0
"50+ Units (Rent), 2 BR",All Values,,0.10176125,0.02870189,0.03913894,0.03392042
"50+ Units (Rent), 2 BR",    Below Median,200000,0.18013857,0.05080831,0.06928406,0.06004619
"50+ Units (Rent), 2 BR",    Above Median,200000,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",All Values,,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",    Below Median,299000,0.0,0.0,0.0,0.0
