Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.14677753,0.06875146,0.03412758,0.04389849,729410.0,0.00348181,0.14104996,0.1525051,0.03902212
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 138000,0.17035512,0.08362934,0.03960835,0.04711744,237046.0,0.00652193,0.15962655,0.18108369,0.06297767
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,138000 to 233000,0.16622015,0.07632524,0.04085001,0.0490449,241126.0,0.0069759,0.15474479,0.17769551,0.0690371
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 233000,0.10587172,0.04744505,0.02250456,0.03592211,251238.0,0.00494952,0.09772976,0.11401368,0.07690401
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.32080285,0.13772245,0.07925207,0.10382833,2509373.0,0.00255117,0.31660617,0.32499952,0.01308179
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 191000,0.39852372,0.17113644,0.10169913,0.12568814,823419.0,0.00689878,0.38717522,0.40987221,0.02847634
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,191000 to 302000,0.33280361,0.144668,0.079542,0.10859361,828732.0,0.00584392,0.32319036,0.34241686,0.02888565
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 302000,0.23454484,0.09891137,0.05740987,0.07822361,857222.0,0.00425804,0.22754036,0.24154932,0.02986414
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.57177574,0.22797897,0.14369368,0.20010309,1406485.0,0.00548331,0.5627557,0.58079578,0.01577549
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 276000,0.67388464,0.2756014,0.16513419,0.23314905,450034.0,0.01423198,0.65047304,0.69729624,0.03474126
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,276000 to 440000,0.55672616,0.21672263,0.14198647,0.19801707,441366.0,0.01111563,0.53844095,0.57501138,0.03284418
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 440000,0.49545803,0.19601619,0.12642379,0.17301805,515085.0,0.00971514,0.47947663,0.51143943,0.03225581
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.18291244,0.09025578,0.04139072,0.05126593,246577.0,0.0087335,0.16854582,0.19727905,0.07854367
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 149000,0.20511334,0.10470881,0.04786512,0.0525394,81082.0,0.01343003,0.18302093,0.22720575,0.10770829
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,149000 to 216000,0.23051259,0.11369358,0.05323147,0.06358754,80629.0,0.01427771,0.20702576,0.25399943,0.10188961
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 216000,0.11647774,0.05417953,0.02395541,0.0383428,84866.0,0.01656305,0.08923153,0.14372395,0.23391776
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.39181728,0.1635409,0.1009266,0.12734978,229117.0,0.01190282,0.37223715,0.41139742,0.04997261
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 197000,0.4752415,0.20840281,0.12282652,0.14401217,75570.0,0.02405053,0.43567837,0.51480462,0.08324847
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,197000 to 276000,0.44354101,0.17036516,0.11380669,0.15936916,75391.0,0.02455522,0.40314767,0.48393435,0.09107013
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 276000,0.26125953,0.11358053,0.06732688,0.08035212,78156.0,0.01619307,0.23462194,0.28789712,0.10195836
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.08061544,0.04349791,0.01788943,0.01922809,115040.0,0.00685763,0.06933463,0.09189625,0.13993359
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 92000,0.04148829,0.02005708,0.00996248,0.01146874,37842.0,0.00784467,0.02858381,0.05439278,0.31103912
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,92000 to 123000,0.08066249,0.04536282,0.01721743,0.01808223,38159.0,0.01131907,0.06204261,0.09928237,0.23083689
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 123000,0.11849689,0.06439714,0.02623018,0.02786957,39039.0,0.01532095,0.09329392,0.14369985,0.21268882
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.2898102,0.14195534,0.0683696,0.07948526,259004.0,0.00866788,0.27555153,0.30406886,0.04920002
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 114000,0.29295416,0.1613961,0.06266337,0.0688947,85696.0,0.01744903,0.26425051,0.32165781,0.09798001
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,114000 to 159000,0.34465722,0.16816893,0.0781024,0.09838588,86425.0,0.01642076,0.31764506,0.37166937,0.07837397
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 159000,0.23215128,0.09670476,0.06431638,0.07113014,86883.0,0.01493969,0.2075755,0.25672707,0.10586107
"2-4 Units (Own/Rent), 3 BR",All Values,,0.56729372,0.25154949,0.14591807,0.16982617,82608.0,0.03180338,0.51497717,0.61961028,0.09222128
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 151000,0.74699763,0.35856908,0.17860924,0.20981931,27395.0,0.06710728,0.63660615,0.85738911,0.14778023
"2-4 Units (Own/Rent), 3 BR",Second Tercile,151000 to 216000,0.67735705,0.27847225,0.1758446,0.2230402,27439.0,0.05777364,0.58231941,0.77239469,0.14030656
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 216000,0.28130626,0.11939224,0.08410744,0.07780658,27774.0,0.0303644,0.23135681,0.3312557,0.17756251
"5-49 Units (Own), 0-1 BR",All Values,,0.02230126,0.01404305,0.00445616,0.00380205,48921.0,0.00497688,0.0141143,0.03048822,0.36710756
"5-49 Units (Own), 0-1 BR",First Tercile,Below 79000,0.01361003,0.00774828,0.00053901,0.00532273,14842.0,0.00619478,0.00341962,0.02380043,0.74874257
"5-49 Units (Own), 0-1 BR",Second Tercile,79000 to 152000,0.02924511,0.02248218,0.0046914,0.00207153,16413.0,0.00944413,0.01370951,0.04478071,0.53122042
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 152000,0.02315182,0.011491,0.00752859,0.00413223,17666.0,0.00826186,0.00956105,0.03674258,0.587028
