Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.14386621,0.06512937,0.03373341,0.04500343,234871.0,0.00570377,0.13448351,0.15324891,0.06521825
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 108000,0.17594236,0.07795473,0.04465292,0.05333472,77173.0,0.01291941,0.15468993,0.1971948,0.12079204
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,108000 to 178000,0.1578744,0.07685668,0.03224477,0.04877295,77625.0,0.01227859,0.13767611,0.17807268,0.12793894
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 178000,0.09937182,0.04139972,0.0246525,0.0333196,80073.0,0.00774856,0.08662545,0.1121182,0.12826953
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.33459918,0.14511786,0.07707369,0.11240762,844231.0,0.00458014,0.32706485,0.34213351,0.02251748
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 158000,0.37640306,0.16502733,0.0878733,0.12350243,275112.0,0.010513,0.35910918,0.39369695,0.04594513
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,158000 to 254000,0.32019202,0.14165688,0.07443512,0.10410002,278511.0,0.01052037,0.30288601,0.33749804,0.05404886
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 254000,0.30883183,0.12958693,0.06937868,0.10986621,290608.0,0.0097631,0.29277153,0.32489213,0.05200339
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.63068908,0.24925124,0.15257119,0.22886664,456423.0,0.01082311,0.61288505,0.6484931,0.02822948
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 199000,0.62504869,0.2487608,0.15252609,0.2237618,148886.0,0.02185115,0.58910355,0.66099384,0.05750775
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,199000 to 339000,0.62583016,0.24282102,0.15252672,0.23048242,148315.0,0.02099735,0.59128951,0.66037081,0.05519173
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 339000,0.64048938,0.25569959,0.15265478,0.23213501,159222.0,0.01784098,0.61114097,0.66983779,0.04582185
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.15234631,0.07996025,0.03196535,0.04042071,53339.0,0.01579403,0.12636514,0.17832749,0.17054021
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 117000,0.25756286,0.15835178,0.049265,0.04994608,17619.0,0.03654301,0.19744961,0.3176761,0.23339252
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,117000 to 182000,0.16919072,0.07388784,0.03176763,0.06353526,16904.0,0.0281857,0.12282525,0.2155562,0.27404264
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 182000,0.03869048,0.01201105,0.01594388,0.01073554,18816.0,0.01010097,0.02207438,0.05530657,0.42946219
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.59658238,0.26923902,0.16096666,0.1663767,41959.0,0.04475947,0.52295305,0.67021171,0.12341855
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 135000,0.7977742,0.39083321,0.194538,0.21240299,13658.0,0.10487147,0.62526063,0.97028776,0.2162436
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,135000 to 200000,0.62692637,0.31171518,0.1586758,0.15653539,14016.0,0.0721488,0.50824159,0.74561115,0.18931215
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 200000,0.37444872,0.11130557,0.13111656,0.1320266,14285.0,0.07184977,0.25625585,0.4926416,0.31564502
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.05763213,0.03269681,0.01116176,0.01377356,40585.0,0.00984393,0.04143886,0.0738254,0.28097639
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 69000,0.03955757,0.03041708,0.00844919,0.0006913,13019.0,0.01130916,0.02095399,0.05816115,0.47029119
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,69000 to 89000,0.04899288,0.02991065,0.00227169,0.01681054,13206.0,0.01539853,0.02366231,0.07432346,0.51702563
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 89000,0.08196379,0.03732591,0.02179666,0.02284123,14360.0,0.02513069,0.0406238,0.12330378,0.50436897
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.21795255,0.10397809,0.05453143,0.05944304,127046.0,0.0135107,0.19572746,0.24017765,0.10197216
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 89000,0.20966077,0.09881641,0.06407702,0.04676734,41653.0,0.02166146,0.17402766,0.24529387,0.169956
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,89000 to 114000,0.26422318,0.13192483,0.06324268,0.06905568,42835.0,0.02622278,0.22108671,0.30735965,0.16325771
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 114000,0.17949622,0.08090136,0.03642088,0.06217397,42558.0,0.02310084,0.14149534,0.2174971,0.21170852
"2-4 Units (Own/Rent), 3 BR",All Values,,0.63646494,0.29350971,0.15554397,0.18741126,55637.0,0.04219908,0.56704746,0.70588242,0.10906725
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 103000,0.64467116,0.31342219,0.14798969,0.18325928,18231.0,0.06916851,0.53088897,0.75845336,0.17649648
"2-4 Units (Own/Rent), 3 BR",Second Tercile,103000 to 134000,0.75921548,0.36378291,0.19919398,0.19623858,18610.0,0.08196968,0.62437535,0.8940556,0.17760455
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 134000,0.50696957,0.204618,0.11965312,0.18269845,18796.0,0.0611019,0.40645694,0.6074822,0.19826166
"5-49 Units (Own), 0-1 BR",All Values,,0.007998,0.0,0.0,0.007998,4001.0,0.00822546,-0.00553288,0.02152888,1.6917826
"5-49 Units (Own), 0-1 BR",First Tercile,Below 105000,0.02578566,0.0,0.0,0.02578566,1241.0,0.02664669,-0.01804814,0.06961946,1.6999295
"5-49 Units (Own), 0-1 BR",Second Tercile,105000 to 200000,0.0,0.0,0.0,0.0,1147.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 200000,0.0,0.0,0.0,0.0,1613.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.07808084,0.03325665,0.02313506,0.02168912,15215.0,0.02143625,0.0428182,0.11334348,0.45161703
"5-49 Units (Own), 2 BR",First Tercile,Below 128000,0.04593203,0.02718847,0.00453141,0.01421215,4855.0,0.02019878,0.01270504,0.07915902,0.72339483
"5-49 Units (Own), 2 BR",Second Tercile,128000 to 183000,0.14581179,0.06246122,0.04984488,0.03350569,4835.0,0.0543942,0.05633333,0.23529025,0.61365723
"5-49 Units (Own), 2 BR",Third Tercile ,Above 183000,0.04705882,0.01303167,0.0161086,0.01791855,5525.0,0.020158,0.01389892,0.08021873,0.70464799
"5-49 Units (Own), 3 BR",All Values,,0.15504451,0.03635015,0.04673591,0.07195846,2696.0,0.09647826,-0.00366223,0.31375125,1.0236205
"5-49 Units (Own), 3 BR",First Tercile,Below 150000,0.0,0.0,0.0,0.0,721.0,.,.,.,.
"5-49 Units (Own), 3 BR",Second Tercile,150000 to 230000,0.29281768,0.10828729,0.13922652,0.04530387,905.0,0.26399409,-0.14145259,0.72708795,1.4830739
"5-49 Units (Own), 3 BR",Third Tercile ,Above 230000,0.14299065,0.0,0.0,0.14299065,1070.0,0.10324356,-0.02684501,0.31282632,1.1877396
"5-49 Units (Rent), 0-1 BR",All Values,,0.01190476,0.00636748,0.00400587,0.00153142,124068.0,0.0019478,0.00870063,0.0151089,0.26914725
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 71000,0.00729128,0.00298619,0.00430509,0.0,40185.0,0.00343182,0.00164593,0.01293663,0.77426034
"5-49 Units (Rent), 0-1 BR",Second Tercile,71000 to 97000,0.01683016,0.00735138,0.00652405,0.00295473,42305.0,0.00484464,0.00886072,0.0247996,0.47352117
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 97000,0.01135216,0.00863437,0.00115446,0.00156333,41578.0,0.00353452,0.00553786,0.01716645,0.51217521
"5-49 Units (Rent), 2 BR",All Values,,0.19936641,0.10644202,0.04311247,0.04981193,134787.0,0.01135605,0.18068571,0.21804711,0.09370035
"5-49 Units (Rent), 2 BR",First Tercile,Below 92000,0.22835736,0.1237825,0.04329663,0.06127824,44045.0,0.02741078,0.18326662,0.2734481,0.1974569
"5-49 Units (Rent), 2 BR",Second Tercile,92000 to 118000,0.20751322,0.1121651,0.05345004,0.04189808,45014.0,0.02146294,0.17220669,0.24281975,0.17014112
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 118000,0.16342285,0.08410602,0.03275892,0.04655791,45728.0,0.01930198,0.13167109,0.19517461,0.19429205
"5-49 Units (Rent), 3 BR",All Values,,0.88058824,0.41960784,0.23169935,0.22928105,15300.0,0.1020014,0.71279593,1.0483805,0.1905457
"5-49 Units (Rent), 3 BR",First Tercile,Below 106000,0.97221079,0.4794154,0.18999588,0.30279951,4858.0,0.20548958,0.63418044,1.3102411,0.34769245
"5-49 Units (Rent), 3 BR",Second Tercile,106000 to 134000,0.93680297,0.47407552,0.26804931,0.19467815,5111.0,0.16988917,0.65733528,1.2162707,0.29832067
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 134000,0.74320015,0.31288689,0.23485275,0.19546051,5331.0,0.14839207,0.49909519,0.98730511,0.32845117
"50+ Units (Own), 0-1 BR",All Values,,0.00540091,0.00540091,0.0,0.0,2407.0,0.0055119,-0.00366616,0.01446799,1.6788032
"50+ Units (Own), 0-1 BR",First Tercile,Below 149000,0.01846591,0.01846591,0.0,0.0,704.0,0.0191905,-0.01310247,0.05003429,1.709549
"50+ Units (Own), 0-1 BR",Second Tercile,149000 to 345000,0.0,0.0,0.0,0.0,771.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 345000,0.0,0.0,0.0,0.0,932.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.00729594,0.00729594,0.0,0.0,4386.0,0.00791978,-0.00573209,0.02032398,1.7856552
"50+ Units (Own), 2 BR",First Tercile,Below 108000,0.03041825,0.03041825,0.0,0.0,1052.0,0.03396131,-0.02544811,0.08628461,1.8366065
"50+ Units (Own), 2 BR",Second Tercile,108000 to 221000,0.0,0.0,0.0,0.0,1750.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 221000,0.0,0.0,0.0,0.0,1584.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.16254417,0.0,0.16254417,0.0,283.0,0.16911539,-0.11565064,0.44073898,1.7115029
"50+ Units (Own), 3 BR",First Tercile,Below 419000,0.0,0.0,0.0,0.0,28.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,419000 to 514000,0.31944444,0.0,0.31944444,0.0,144.0,0.35716522,-0.26809235,0.90698123,1.8392456
"50+ Units (Own), 3 BR",Third Tercile ,Above 514000,0.0,0.0,0.0,0.0,111.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01217208,0.00837575,0.00253656,0.00125977,58741.0,0.00490968,0.00409565,0.02024851,0.66352098
"50+ Units (Rent), 0-1 BR",First Tercile,Below 63000,0.0,0.0,0.0,0.0,19402.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Second Tercile,63000 to 118000,0.0141738,0.00860736,0.0017524,0.00381404,19402.0,0.00784806,0.00126374,0.02708385,0.91083944
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 118000,0.02206952,0.01630135,0.00576817,0.0,19937.0,0.01305512,0.00059385,0.04354518,0.97309166
"50+ Units (Rent), 2 BR",All Values,,0.06839237,0.03592838,0.01132736,0.02113663,25690.0,0.01530192,0.04322071,0.09356403,0.36804779
"50+ Units (Rent), 2 BR",First Tercile,Below 116000,0.10114049,0.05351548,0.02544178,0.02218323,7979.0,0.03789275,0.03880692,0.16347406,0.61630676
"50+ Units (Rent), 2 BR",Second Tercile,116000 to 166000,0.06462698,0.03658131,0.0,0.02804567,9021.0,0.02865639,0.01748723,0.11176674,0.72941291
"50+ Units (Rent), 2 BR",Third Tercile ,Above 166000,0.04223245,0.01910242,0.01012658,0.01300345,8690.0,0.01534202,0.01699482,0.06747008,0.59758853
"50+ Units (Rent), 3 BR",All Values,,0.5803224,0.15786548,0.21789883,0.20455809,1799.0,0.19204858,0.26440249,0.89624231,0.5443869
"50+ Units (Rent), 3 BR",First Tercile,Below 129000,1.0062112,0.26086957,0.30848861,0.436853,483.0,0.49891787,0.18549128,1.8269311,0.81565373
"50+ Units (Rent), 3 BR",Second Tercile,129000 to 222000,0.48797251,0.21134021,0.2371134,0.0395189,582.0,0.34740121,-0.08350248,1.0594475,1.1711213
"50+ Units (Rent), 3 BR",Third Tercile ,Above 222000,0.373297,0.04768392,0.14305177,0.18256131,734.0,0.24944033,-0.03703233,0.78362634,1.0992034
All Housing Types (Own) 0-1 BR,All Values,,0.05559525,0.02604403,0.00906021,0.020491,30794.0,0.01015848,0.03888455,0.07230595,0.30057786
All Housing Types (Own) 0-1 BR,First Tercile,Below 97000,0.04183603,0.02448696,0.00218103,0.01516804,10087.0,0.01469513,0.01766253,0.06600952,0.57781521
All Housing Types (Own) 0-1 BR,Second Tercile,97000 to 185000,0.06556874,0.02250409,0.00849018,0.03457447,9776.0,0.02114595,0.03078366,0.10035382,0.53051317
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 185000,0.05937243,0.03064678,0.01591803,0.01280761,10931.0,0.0185653,0.0288325,0.08991235,0.51437893
All Housing Types (Own) 2 BR,All Values,,0.10346405,0.0462642,0.02400864,0.03319121,273235.0,0.00459242,0.09590953,0.11101858,0.07301593
All Housing Types (Own) 2 BR,First Tercile,Below 127000,0.13016761,0.06125865,0.02754561,0.04136335,89016.0,0.01007869,0.11358816,0.14674706,0.12737
All Housing Types (Own) 2 BR,Second Tercile,127000 to 200000,0.1016595,0.0463829,0.02233818,0.03293842,91413.0,0.00805191,0.0884141,0.1149049,0.1302918
All Housing Types (Own) 2 BR,Third Tercile ,Above 200000,0.07962847,0.03176519,0.02226149,0.02560179,92806.0,0.00690333,0.06827249,0.09098445,0.14261209
All Housing Types (Own) 3 BR,All Values,,0.30375142,0.12877974,0.06913286,0.10583882,819104.0,0.00452999,0.29629958,0.31120326,0.02453269
All Housing Types (Own) 3 BR,First Tercile,Below 166000,0.31501599,0.13502316,0.07027767,0.10971517,254149.0,0.00812747,0.30164631,0.32838568,0.0424413
All Housing Types (Own) 3 BR,Second Tercile,166000 to 262000,0.29769705,0.12771281,0.06805175,0.10193249,289368.0,0.0093114,0.28237979,0.31301431,0.0514525
All Housing Types (Own) 3 BR,Third Tercile ,Above 262000,0.29972023,0.12414229,0.06921226,0.10636568,275587.0,0.0098547,0.28350925,0.31593122,0.05408706
All Housing Types (Own) 4-5 BR,All Values,,0.60290581,0.23865866,0.14535751,0.21888964,434164.0,0.01029387,0.5859724,0.61983923,0.02808633
All Housing Types (Own) 4-5 BR,First Tercile,Below 209000,0.54073896,0.21681561,0.12956934,0.19435401,137301.0,0.02114034,0.5059631,0.57551482,0.06431174
All Housing Types (Own) 4-5 BR,Second Tercile,209000 to 350000,0.61954164,0.2425852,0.15065825,0.22629819,144778.0,0.02005642,0.58654882,0.65253446,0.05325359
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 350000,0.64319295,0.2546405,0.15456488,0.23398757,152085.0,0.01776718,0.61396594,0.67241996,0.0454405
All Housing Types (Rent) 0-1 BR,All Values,,0.02404442,0.01277266,0.00628741,0.00498435,232528.0,0.00268575,0.01962636,0.02846248,0.1837458
All Housing Types (Rent) 0-1 BR,First Tercile,Below 69000,0.01284252,0.00787852,0.00441836,0.00054564,75141.0,0.00269035,0.0084169,0.01726814,0.34460684
All Housing Types (Rent) 0-1 BR,Second Tercile,69000 to 98000,0.03055545,0.01375629,0.00834253,0.00845663,78873.0,0.00547264,0.02155296,0.03955794,0.29462794
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 98000,0.02822427,0.0164684,0.00601167,0.0057442,78514.0,0.00753542,0.01582849,0.04062004,0.43918849
All Housing Types (Rent) 2 BR,All Values,,0.22100348,0.1115775,0.05107125,0.05835473,322099.0,0.00796932,0.20789395,0.23411302,0.05931823
All Housing Types (Rent) 2 BR,First Tercile,Below 91000,0.22582685,0.1108439,0.05882804,0.05615491,104372.0,0.01560501,0.20015662,0.25149708,0.1136722
All Housing Types (Rent) 2 BR,Second Tercile,91000 to 117000,0.2395338,0.12656183,0.05442332,0.05854865,109567.0,0.01695732,0.21163901,0.26742859,0.11645451
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,0.19757766,0.09710614,0.04019046,0.06028107,108160.0,0.01426689,0.17410862,0.2210467,0.11878387
All Housing Types (Rent) 3 BR,All Values,,0.76399325,0.36034762,0.19578294,0.20786269,142801.0,0.02402862,0.72446617,0.80352033,0.05173747
All Housing Types (Rent) 3 BR,First Tercile,Below 104000,0.64170728,0.32892377,0.1538494,0.15893411,47397.0,0.04429754,0.56883782,0.71457674,0.11355561
