Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,2.1249655,0.09384245,0.20598793,0.29371622,0.20823636,0.24172616,0.41485543,0.38992545,0.27667548,25351.0,0.11105456,1.9422807,2.3076502,0.08597069
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,230000,2.039958,0.08561361,0.2122348,0.31471625,0.22595397,0.25399205,0.38503636,0.31756503,0.24484594,13339.0,0.13213177,1.8226013,2.2573148,0.10654963
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,230000,2.219364,0.10298035,0.19905095,0.27039627,0.18856144,0.22810523,0.4479687,0.47027972,0.31202131,12012.0,0.19191884,1.9036575,2.5350705,0.14225089
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,2.8018149,0.16648789,0.52721808,0.43944182,0.41369747,0.43505446,0.40745465,0.27690643,0.13555407,103479.0,0.07609225,2.6766431,2.9269866,0.04467524
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,291000,2.7655158,0.17274204,0.54497035,0.45344313,0.41191025,0.42341253,0.39340082,0.22968685,0.13594984,52946.0,0.08999217,2.6174787,2.9135529,0.05352966
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,291000,2.8398472,0.15993509,0.50861813,0.42477193,0.41557002,0.44725229,0.42217957,0.32638078,0.13513941,50533.0,0.11910954,2.643912,3.0357824,0.06899498
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,3.6573729,0.25206091,1.0113678,0.54533123,0.55036317,0.67554039,0.38388028,0.16336746,0.07546163,114270.0,0.08392225,3.5193208,3.795425,0.03774625
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,459000,3.6966195,0.2689259,1.0385346,0.58902581,0.58506245,0.67227311,0.34707744,0.13590341,0.05981682,60050.0,0.12283792,3.4945511,3.8986879,0.05466302
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,459000,3.6139063,0.23338252,0.98127997,0.4969384,0.51193287,0.67915898,0.42464035,0.19378458,0.09278864,54220.0,0.11694987,3.4215238,3.8062888,0.05323396
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,1.9849105,0.09943621,0.13547424,0.31002653,0.2202631,0.19776697,0.29139951,0.41941189,0.31113199,18092.0,0.12718267,1.775695,2.1941259,0.10540299
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,277000,1.9517703,0.10303628,0.17099638,0.42244876,0.17132522,0.22459717,0.28225364,0.34769264,0.22942015,9123.0,0.1943871,1.6320035,2.271537,0.16383423
"Single-Family Attached  (Own/Rent), 2 BR",    Above Median,277000,2.0186197,0.09577433,0.09934218,0.19567399,0.27004125,0.17047608,0.30070242,0.49236258,0.39424685,8969.0,0.17887215,1.724375,2.3128644,0.1457653
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,2.9673234,0.20080183,0.53308617,0.57960081,0.41268267,0.43139199,0.36440057,0.29266716,0.15269216,23197.0,0.1628202,2.6994841,3.2351626,0.0902629
"Single-Family Attached  (Own/Rent), 3 BR",    Below Median,424000,2.9262176,0.25395874,0.56826158,0.66001883,0.42198066,0.35684328,0.29744073,0.23136181,0.13635196,11683.0,0.23382344,2.541578,3.3108571,0.13144599
"Single-Family Attached  (Own/Rent), 3 BR",    Above Median,424000,3.0090325,0.14686469,0.49739448,0.49800243,0.40324822,0.50703491,0.43234323,0.35487233,0.16927219,11514.0,0.21773432,2.6508595,3.3672054,0.1190326
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,1.7614871,0.13949479,0.19533768,0.48339705,0.26984484,0.20920471,0.19271419,0.15628514,0.11520875,13341.0,0.13162829,1.5449586,1.9780157,0.12292371
"2-4 Units  (Own/Rent), 0-1 BR",    Below Median,147000,1.6437361,0.12824314,0.13417346,0.47116383,0.20874722,0.21082283,0.2017791,0.16308377,0.12572276,6745.0,0.19054733,1.3302857,1.9571865,0.19069385
"2-4 Units  (Own/Rent), 0-1 BR",    Above Median,147000,1.8818981,0.15100061,0.25788357,0.49590661,0.33232262,0.20755003,0.18344451,0.14933293,0.10445725,6596.0,0.21142731,1.5341002,2.229696,0.1848123
"2-4 Units  (Own/Rent), 2 BR",All Values,,2.5169211,0.22420055,0.38431625,0.73125502,0.35294874,0.27732605,0.24473726,0.15362365,0.14851358,31115.0,0.11873485,2.3216023,2.7122399,0.07760229
"2-4 Units  (Own/Rent), 2 BR",    Below Median,198000,2.4521484,0.2356509,0.39826342,0.76811594,0.35229522,0.23067101,0.22230735,0.12296495,0.12187959,15663.0,0.17050267,2.1716715,2.7326253,0.11438006
"2-4 Units  (Own/Rent), 2 BR",    Above Median,198000,2.5825783,0.21259384,0.37017862,0.69389076,0.35361118,0.32461817,0.26747347,0.18470101,0.17551126,15452.0,0.17914,2.287893,2.8772636,0.11410508
"2-4 Units (Own/Rent), 3 BR",All Values,,3.6602857,0.28546032,0.78085714,1.0111746,0.55095238,0.49619048,0.31450794,0.14755556,0.0735873,31500.0,0.1926464,3.3433824,3.977189,0.08657885
"2-4 Units (Own/Rent), 3 BR",    Below Median,267000,3.7572251,0.31100993,0.88439891,1.0562828,0.60102447,0.45740846,0.27110605,0.10971985,0.06627458,15813.0,0.2510077,3.3443174,4.1701327,0.10989697
"2-4 Units (Own/Rent), 3 BR",    Above Median,267000,3.5625677,0.25970549,0.67648371,0.96570409,0.5004781,0.53528399,0.35825843,0.18569516,0.08095876,15687.0,0.24600065,3.1578967,3.9672388,0.11358972
"5-49 Units (Own), 0-1 BR",All Values,,1.8073532,0.12893029,0.11911496,0.39477624,0.48976876,0.24205623,0.22142738,0.12410581,0.08717352,6011.0,0.18627716,1.5009273,2.1137791,0.16954402
"5-49 Units (Own), 0-1 BR",    Below Median,650000,1.6598296,0.0520669,0.06721363,0.33701483,0.37425055,0.29378353,0.28210792,0.14389397,0.10949826,3169.0,0.24826534,1.2514331,2.0682261,0.24604724
"5-49 Units (Own), 0-1 BR",    Above Median,650000,1.9718508,0.21463758,0.17698804,0.45918367,0.61857847,0.1843772,0.15376495,0.10204082,0.06228008,2842.0,0.39373685,1.3241537,2.6195479,0.32847167
"5-49 Units (Own), 2 BR",All Values,,2.2654173,0.24823197,0.25120226,0.35374823,0.46980198,0.29816124,0.25028289,0.19717115,0.19681754,14140.0,0.16441524,1.9949542,2.5358803,0.11938775
"5-49 Units (Own), 2 BR",    Below Median,647000,2.1188677,0.16710183,0.22097018,0.30795658,0.35701525,0.24281984,0.27263982,0.27717466,0.2731895,7277.0,0.2259815,1.7471281,2.4906072,0.17544256
"5-49 Units (Own), 2 BR",    Above Median,647000,2.4208072,0.33425616,0.28325805,0.4023022,0.58939239,0.35684103,0.2265773,0.11234154,0.11583855,6863.0,0.25639277,1.9990411,2.8425733,0.1742254
"5-49 Units (Own), 3 BR",All Values,,3.3439502,0.42235205,0.7425556,0.49811534,0.4607991,0.4751225,0.38767433,0.22050509,0.13682623,5306.0,0.41505337,2.6611875,4.026713,0.20417851
"5-49 Units (Own), 3 BR",    Below Median,863000,3.3306957,0.36234751,0.76228157,0.58028355,0.33959776,0.42136499,0.48829542,0.23310254,0.14342235,3033.0,0.62781782,2.2979354,4.363456,0.31007346
"5-49 Units (Own), 3 BR",    Above Median,863000,3.3616366,0.50241971,0.71623405,0.38847338,0.6225253,0.54685438,0.25340959,0.20369556,0.12802464,2273.0,0.51399745,2.5161108,4.2071624,0.25152207
"5-49 Units (Rent), 0-1 BR",All Values,,1.5682953,0.07358825,0.10097362,0.62559745,0.22347318,0.13922818,0.15505399,0.1362365,0.1141441,56490.0,0.07226245,1.4494236,1.687167,0.07579677
"5-49 Units (Rent), 0-1 BR",    Below Median,159000,1.4624474,0.06988079,0.1085554,0.3756662,0.15746844,0.14197055,0.21612903,0.2173913,0.17538569,28520.0,0.09563111,1.3051342,1.6197606,0.10756843
"5-49 Units (Rent), 0-1 BR",    Above Median,159000,1.6762245,0.07736861,0.09324276,0.88044333,0.29077583,0.13643189,0.09277798,0.05348588,0.05169825,27970.0,0.10109238,1.5099276,1.8425215,0.09920924
"5-49 Units (Rent), 2 BR",All Values,,2.4383739,0.24547852,0.34840492,0.85123085,0.34562087,0.22266181,0.1935862,0.12802478,0.10336599,47772.0,0.10707882,2.2622293,2.6145186,0.07223858
"5-49 Units (Rent), 2 BR",    Below Median,189000,2.3738298,0.24517438,0.42063624,0.73970674,0.26290282,0.21062878,0.21663491,0.14944909,0.12869688,24142.0,0.1573654,2.1149638,2.6326959,0.10904998
"5-49 Units (Rent), 2 BR",    Above Median,189000,2.5043165,0.24578925,0.27460855,0.96517139,0.43013119,0.23495556,0.17003809,0.10613627,0.07748625,23630.0,0.13908691,2.2755186,2.7331145,0.09136144
"5-49 Units (Rent), 3 BR",All Values,,4.0807985,0.52073972,1.0907363,1.3709817,0.45653301,0.28992395,0.16332527,0.15390598,0.03465261,11572.0,0.34058925,3.5205292,4.6410678,0.13729404
"5-49 Units (Rent), 3 BR",    Below Median,202000,4.1363092,0.5245425,1.3273474,1.1515307,0.46416966,0.28441936,0.19189328,0.15135967,0.04104669,5847.0,0.49508631,3.3218922,4.9507262,0.19689461
"5-49 Units (Rent), 3 BR",    Above Median,202000,4.0241048,0.5168559,0.84908297,1.5951092,0.44873362,0.29554585,0.13414847,0.15650655,0.02812227,5725.0,0.47236094,3.2470711,4.8011386,0.19309481
"50+ Units (Own), 0-1 BR",All Values,,1.4990862,0.05233427,0.05266656,0.40505067,0.38993188,0.25253364,0.17444758,0.08805449,0.08406712,6019.0,0.19114738,1.1846488,1.8135237,0.20975274
"50+ Units (Own), 0-1 BR",    Below Median,837000,1.4654165,0.02981863,0.07131878,0.38272364,0.44082385,0.25699354,0.07470028,0.09898555,0.11005226,3253.0,0.24831257,1.0569424,1.8738907,0.27874271
"50+ Units (Own), 0-1 BR",    Above Median,837000,1.538684,0.07881417,0.0307303,0.43130875,0.33007954,0.2472885,0.29175705,0.07519884,0.05350687,2766.0,0.32369079,1.0062127,2.0711554,0.34605633
"50+ Units (Own), 2 BR",All Values,,2.3490499,0.25099075,0.30586323,0.29925821,0.49039732,0.36124378,0.27873184,0.21085256,0.15171222,9841.0,0.24476397,1.9464132,2.7516866,0.17140408
"50+ Units (Own), 2 BR",    Below Median,1047000,2.3063222,0.17518105,0.35819143,0.3360736,0.3354864,0.36210609,0.34409865,0.21745939,0.17772558,5109.0,0.3254219,1.7710032,2.8416412,0.23210939
"50+ Units (Own), 2 BR",    Above Median,1047000,2.3951817,0.33284024,0.24936602,0.25950972,0.65765004,0.36031276,0.20815723,0.20371936,0.12362637,4732.0,0.35165486,1.8167095,2.973654,0.24151497
"50+ Units (Own), 3 BR",All Values,,2.9252648,0.2934947,0.45748865,0.35945537,0.47110439,0.69016641,0.32617247,0.21391831,0.11346445,3305.0,0.45778717,2.1722049,3.6783246,0.25743307
"50+ Units (Own), 3 BR",    Below Median,1726000,2.909355,0.18012783,0.51191168,0.42882045,0.36955259,0.7030796,0.32074375,0.2202208,0.17489831,1721.0,0.45821905,2.1555847,3.6631254,0.25908503
"50+ Units (Own), 3 BR",    Above Median,1726000,2.9425505,0.41666667,0.39835859,0.28409091,0.58143939,0.67613636,0.33207071,0.20707071,0.04671717,1584.0,0.73532616,1.732939,4.152162,0.41107588
"50+ Units (Rent), 0-1 BR",All Values,,1.465873,0.05073896,0.04868718,0.59780715,0.25628092,0.12085235,0.13090824,0.11528474,0.14531349,93577.0,0.04242627,1.3960818,1.5356642,0.04761068
"50+ Units (Rent), 0-1 BR",    Below Median,209000,1.379006,0.05395232,0.07134806,0.32228909,0.17178827,0.13850669,0.19386258,0.19382005,0.23343896,47023.0,0.06109611,1.2785029,1.4795091,0.07288083
"50+ Units (Rent), 0-1 BR",    Above Median,209000,1.5536152,0.04749323,0.025798,0.87610087,0.34162478,0.10302015,0.06731967,0.03595824,0.05630021,46554.0,0.05438931,1.4641447,1.6430856,0.05758853
"50+ Units (Rent), 2 BR",All Values,,2.4619102,0.25387899,0.37728392,0.7253879,0.42498363,0.27560585,0.15075547,0.11403212,0.13998238,44277.0,0.10692301,2.2860219,2.6377986,0.07144385
"50+ Units (Rent), 2 BR",    Below Median,210000,2.4797923,0.18954482,0.50078324,0.63769413,0.34189679,0.29181399,0.18171239,0.15808083,0.17826612,22343.0,0.18073522,2.1824829,2.7771018,0.11989288
"50+ Units (Rent), 2 BR",    Above Median,210000,2.4436947,0.31941278,0.25148172,0.81471688,0.50961977,0.25909547,0.1192213,0.06916203,0.10098477,21934.0,0.16524897,2.1718602,2.7155293,0.11123916
"50+ Units (Rent), 3 BR",All Values,,4.077377,0.36,1.187541,1.1418033,0.56868852,0.38065574,0.25688525,0.1052459,0.07655738,6100.0,0.51010935,3.2382472,4.9165069,0.20580139
"50+ Units (Rent), 3 BR",    Below Median,209000,4.486901,0.32747604,1.4677316,1.2230032,0.60223642,0.34472843,0.33897764,0.10223642,0.08051118,3130.0,0.82937064,3.1225863,5.8512157,0.30406615
"50+ Units (Rent), 3 BR",    Above Median,209000,3.6457912,0.39427609,0.89225589,1.056229,0.53333333,0.41851852,0.17037037,0.10841751,0.07239057,2970.0,0.62623696,2.6156315,4.675951,0.28256138
All Housing Types (Own) 0-1 BR,All Values,,1.7015301,0.07451268,0.10322783,0.35516663,0.34961224,0.25770279,0.247118,0.18245651,0.13173339,19084.0,0.09808315,1.5401833,1.8628769,0.09482453
All Housing Types (Own) 0-1 BR,    Below Median,502000,1.5863389,0.02488414,0.07717107,0.24863994,0.24209148,0.26536369,0.29860971,0.24914366,0.18043522,9926.0,0.13872412,1.3581377,1.8145401,0.14385399
All Housing Types (Own) 0-1 BR,    Above Median,502000,1.8263813,0.12830312,0.13146975,0.47062677,0.46614981,0.24939943,0.19130815,0.11017689,0.07894737,9158.0,0.17907291,1.5318064,2.1209562,0.16128885
All Housing Types (Own) 2 BR,All Values,,2.1403195,0.13823597,0.20209893,0.27667258,0.31829616,0.260267,0.33244849,0.34467166,0.26762868,64795.0,0.07744394,2.0129242,2.2677147,0.05952162
All Housing Types (Own) 2 BR,    Below Median,415000,1.9368493,0.07866241,0.13531009,0.21340572,0.22199684,0.21218268,0.34797005,0.41109089,0.31623065,33523.0,0.08522486,1.7966544,2.0770442,0.07238297
