Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,932.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 138000,0.0,0.0,0.0,0.0,276.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,138000 to 205000,0.0,0.0,0.0,0.0,243.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 205000,0.0,0.0,0.0,0.0,413.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.05343511,0.01734906,0.02706454,0.00902151,1441.0,0.04400433,-0.01895201,0.12582224,1.3546733
"50+ Units (Own), 2 BR",First Tercile,Below 167000,0.0,0.0,0.0,0.0,413.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,167000 to 309000,0.0,0.0,0.0,0.0,509.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 309000,0.14836224,0.04816956,0.07514451,0.02504817,519.0,0.12312072,-0.05417134,0.35089581,1.3651289
"50+ Units (Own), 3 BR",All Values,,0.02310655,0.02310655,0.0,0.0,779.0,0.01828463,-0.00697166,0.05318476,1.3017181
"50+ Units (Own), 3 BR",First Tercile,Below 258000,0.04405286,0.04405286,0.0,0.0,227.0,0.04881477,-0.03624744,0.12435317,1.8228169
"50+ Units (Own), 3 BR",Second Tercile,258000 to 387000,0.0,0.0,0.0,0.0,203.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 387000,0.02292264,0.02292264,0.0,0.0,349.0,0.02672901,-0.02104659,0.06689186,1.9181575
"50+ Units (Rent), 0-1 BR",All Values,,0.02873719,0.01556146,0.00623543,0.0069403,18443.0,0.01133095,0.01009778,0.0473766,0.64861638
"50+ Units (Rent), 0-1 BR",First Tercile,Below 89000,0.05832486,0.03577484,0.01152933,0.01102068,5898.0,0.0258612,0.01578318,0.10086653,0.72939192
"50+ Units (Rent), 0-1 BR",Second Tercile,89000 to 139000,0.02138106,0.01203674,0.00744378,0.00190054,6314.0,0.01436269,-0.00224557,0.04500769,1.1050261
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 139000,0.00818488,0.0,0.0,0.00818488,6231.0,0.00788543,-0.00478665,0.02115642,1.5848162
"50+ Units (Rent), 2 BR",All Values,,0.15536624,0.06797822,0.03513086,0.05225716,11386.0,0.02722591,0.11057962,0.20015286,0.28826481
"50+ Units (Rent), 2 BR",First Tercile,Below 127000,0.21646424,0.0925776,0.06504723,0.05883941,3705.0,0.05624106,0.12394769,0.30898079,0.42739878
