Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",First Tercile,Below 100000,0.16863905,0.1183432,0.0,0.05029586,338.0,0.13963672,-0.06106335,0.39834145,1.3620949
"5-49 Units (Own), 2 BR",Second Tercile,100000 to 180000,0.0,0.0,0.0,0.0,246.0,.,.,.,.
"5-49 Units (Own), 2 BR",Third Tercile ,Above 180000,0.10305344,0.0610687,0.0,0.04198473,524.0,0.08965055,-0.04442171,0.25052858,1.4310551
"5-49 Units (Own), 3 BR",All Values,,0.07608696,0.07608696,0.0,0.0,184.0,0.09212053,-0.07545132,0.22762523,1.9916459
"5-49 Units (Own), 3 BR",First Tercile,Below 85000,1.5555556,1.5555556,0.0,0.0,9.0,2.4410174,-2.459918,5.5710291,2.5813759
"5-49 Units (Own), 3 BR",Second Tercile,85000 to 92000,0.0,0.0,0.0,0.0,29.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 92000,0.0,0.0,0.0,0.0,146.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.04693803,0.03175651,0.00606283,0.00911869,40905.0,0.00831685,0.03325681,0.06061925,0.2914741
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 60000,0.04460129,0.02958402,0.00397958,0.01103769,13318.0,0.01500189,0.01992318,0.0692794,0.55330483
"5-49 Units (Rent), 0-1 BR",Second Tercile,60000 to 84000,0.07411175,0.05202354,0.00864637,0.01344184,13763.0,0.01835336,0.04392047,0.10430303,0.40737513
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 84000,0.02213542,0.01367188,0.00549769,0.00296586,13824.0,0.0090016,0.00732778,0.03694306,0.66895685
"5-49 Units (Rent), 2 BR",All Values,,0.34918478,0.20052622,0.07106194,0.07759662,46368.0,0.02700148,0.30476734,0.39360222,0.12720325
"5-49 Units (Rent), 2 BR",First Tercile,Below 74000,0.36008123,0.21105725,0.08509105,0.06393292,15266.0,0.04905976,0.27937792,0.44078453,0.22412528
"5-49 Units (Rent), 2 BR",Second Tercile,74000 to 98000,0.35598685,0.19820749,0.06783158,0.08994777,15509.0,0.05450434,0.2663272,0.44564649,0.25186224
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 98000,0.33175143,0.19252229,0.06053999,0.07868916,15593.0,0.04957423,0.25020183,0.41330103,0.24581537
"5-49 Units (Rent), 3 BR",All Values,,1.2195996,0.51527924,0.3483667,0.35595364,4745.0,0.17770071,0.92728192,1.5119172,0.23968331
"5-49 Units (Rent), 3 BR",First Tercile,Below 83000,1.2977303,0.71428571,0.36582109,0.2176235,1498.0,0.32132535,0.76915011,1.8263105,0.40731128
"5-49 Units (Rent), 3 BR",Second Tercile,83000 to 116000,1.4378571,0.32214286,0.55357143,0.56214286,1400.0,0.41051264,0.76256385,2.1131504,0.46965257
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 116000,0.99079589,0.50027071,0.17866811,0.31185707,1847.0,0.28432718,0.52307768,1.4585141,0.47206313
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,185.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 175000,0.0,0.0,0.0,0.0,7.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,175000 to 279000,0.0,0.0,0.0,0.0,27.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 279000,0.0,0.0,0.0,0.0,151.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.2919708,0.2919708,0.0,0.0,411.0,0.2368228,-0.0976027,0.68154431,1.3342893
"50+ Units (Own), 2 BR",First Tercile,Below 250000,0.0,0.0,0.0,0.0,91.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,250000 to 409000,0.0,0.0,0.0,0.0,89.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 409000,0.51948052,0.51948052,0.0,0.0,231.0,0.43454133,-0.19533996,1.234301,1.3760294
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,88.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 250000,0.0,0.0,0.0,0.0,16.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,250000 to 340000,0.0,0.0,0.0,0.0,16.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 340000,0.0,0.0,0.0,0.0,56.0,.,.,.,.
