Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",First Tercile,Below 398000,0.07778837,0.02812202,0.03079123,0.01887512,10490.0,0.02486108,0.0368919,0.11868484,0.5257402
"50+ Units (Own), 0-1 BR",Second Tercile,398000 to 615000,0.01915488,0.01118053,0.00304176,0.00493259,12164.0,0.00547869,0.01014244,0.02816732,0.47050359
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 615000,0.0235196,0.00942452,0.01025855,0.00383653,11990.0,0.0109831,0.0054524,0.04158679,0.76817614
"50+ Units (Own), 2 BR",All Values,,0.12344725,0.05507677,0.02704309,0.04132739,50475.0,0.01097119,0.10539965,0.14149485,0.14619688
"50+ Units (Own), 2 BR",First Tercile,Below 495000,0.14763524,0.06287481,0.04531685,0.03944359,16175.0,0.02081688,0.11339147,0.18187901,0.23194849
"50+ Units (Own), 2 BR",Second Tercile,495000 to 829000,0.15003795,0.07081558,0.02451982,0.05470255,17129.0,0.02233445,0.11329778,0.18677811,0.24487247
"50+ Units (Own), 2 BR",Third Tercile ,Above 829000,0.07413663,0.03203075,0.0123464,0.02975948,17171.0,0.01451456,0.05026017,0.09801308,0.32206013
"50+ Units (Own), 3 BR",All Values,,0.31611654,0.14068867,0.07192339,0.10350448,9816.0,0.04258311,0.24606733,0.38616576,0.22159301
"50+ Units (Own), 3 BR",First Tercile,Below 523000,0.36244402,0.16122841,0.08029431,0.12092131,3126.0,0.07643873,0.2367023,0.48818574,0.34692728
"50+ Units (Own), 3 BR",Second Tercile,523000 to 900000,0.3484748,0.12234748,0.0785809,0.14754642,3016.0,0.08302489,0.21189886,0.48505074,0.39192486
"50+ Units (Own), 3 BR",Third Tercile ,Above 900000,0.25013609,0.13826892,0.05933587,0.0525313,3674.0,0.07083297,0.13361585,0.36665633,0.46582738
"50+ Units (Rent), 0-1 BR",All Values,,0.08346015,0.04654341,0.01848603,0.0184307,542139.0,0.00307787,0.07839705,0.08852324,0.06066485
"50+ Units (Rent), 0-1 BR",First Tercile,Below 128000,0.06862871,0.0367576,0.01660849,0.01526261,179065.0,0.00433672,0.06149481,0.07576261,0.10394921
"50+ Units (Rent), 0-1 BR",Second Tercile,128000 to 225000,0.14451696,0.07883692,0.03249393,0.03318611,182034.0,0.00684863,0.13325096,0.15578296,0.07795625
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 225000,0.03673774,0.02375166,0.00625829,0.00672779,181040.0,0.00353638,0.0309204,0.04255508,0.15834781
"50+ Units (Rent), 2 BR",All Values,,0.4586858,0.22295019,0.10889736,0.12683825,305113.0,0.01193306,0.43905591,0.47831569,0.04279594
