Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12)
All Housing Types (Own) 2 BR,    Below Median,297000,0.0596626,0.03278014,0.02263064,0.00425182
All Housing Types (Own) 2 BR,    Above Median,297000,0.5239729,0.22340395,0.12179432,0.17877462
All Housing Types (Own) 3 BR,All Values,,0.51327677,0.20620317,0.09943808,0.20763552
All Housing Types (Own) 3 BR,    Below Median,340000,0.53551263,0.24196137,0.14591382,0.14763744
All Housing Types (Own) 3 BR,    Above Median,340000,0.91998787,0.34147944,0.25221765,0.32629078
All Housing Types (Own) 4-5 BR,All Values,,0.88745534,0.31644502,0.23094482,0.3400655
All Housing Types (Own) 4-5 BR,    Below Median,500000,0.95375187,0.3674615,0.27429572,0.31199464
All Housing Types (Own) 4-5 BR,    Above Median,500000,0.01770118,0.00532437,0.00807996,0.00429686
All Housing Types (Rent) 0-1 BR,All Values,,0.03472604,0.0104453,0.0158512,0.00842954
All Housing Types (Rent) 0-1 BR,    Below Median,169000,0.0,0.0,0.0,0.0
All Housing Types (Rent) 0-1 BR,    Above Median,169000,0.20813196,0.10159697,0.06072704,0.04580794
All Housing Types (Rent) 2 BR,All Values,,0.22580645,0.10295785,0.06420695,0.05864166
All Housing Types (Rent) 2 BR,    Below Median,188000,0.18975678,0.10018215,0.05710918,0.03246545
All Housing Types (Rent) 2 BR,    Above Median,188000,0.87744313,0.38208907,0.21259212,0.28276194
All Housing Types (Rent) 3 BR,All Values,,1.144778,0.4796748,0.29362101,0.37148218
All Housing Types (Rent) 3 BR,    Below Median,176000,0.59658344,0.27956636,0.12746386,0.18955322
All Housing Types (Rent) 3 BR,    Above Median,176000,1.1403585,0.4376913,0.25666812,0.44599913
All Housing Types (Rent) 4-5 BR,All Values,,1.1152903,0.41210139,0.18806214,0.51512674
All Housing Types (Rent) 4-5 BR,    Below Median,233000,1.1691729,0.46710526,0.33552632,0.36654135
All Housing Types (Rent) 4-5 BR,    Above Median,233000,1.2346157,0.53326562,0.31276452,0.38858558
