Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,1.9692469,0.10643668,0.1668069,0.38220446,0.22477913,0.21628103,0.37555743,0.29802272,0.1991586,23770.0,0.10113687,1.8028768,2.1356171,0.08448415
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 126000,1.8828419,0.11144304,0.15534485,0.52071698,0.19210287,0.20989739,0.31198857,0.22626315,0.15508508,7699.0,0.18226378,1.583018,2.1826658,0.15924009
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,126000 to 212000,2.0560174,0.14912393,0.17649316,0.42013045,0.25182248,0.22713902,0.37306561,0.28366799,0.17457475,7819.0,0.18843239,1.7460461,2.3659887,0.15076297
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 212000,1.9676442,0.06131847,0.16832283,0.21703829,0.2296413,0.21194862,0.43722734,0.37857489,0.26357247,8252.0,0.17177252,1.6850784,2.25021,0.14360614
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,2.4475671,0.12650343,0.37857598,0.40816266,0.30682644,0.31249166,0.38937253,0.3486927,0.17694167,67429.0,0.06919512,2.3337411,2.561393,0.04650576
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 193000,2.5291757,0.13746021,0.50048434,0.51376909,0.37091194,0.26158956,0.30416532,0.2765349,0.16426034,21679.0,0.14204155,2.2955174,2.762834,0.09238518
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,193000 to 300000,2.3952202,0.13325957,0.34268644,0.42814782,0.2727152,0.33830493,0.36685107,0.33556096,0.17769418,22595.0,0.12649554,2.187135,2.6033054,0.08687517
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 300000,2.4222414,0.10965234,0.29946016,0.28978622,0.28011229,0.33496005,0.49112503,0.429065,0.18808033,23155.0,0.14145178,2.1895532,2.6549296,0.09606317
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,3.0770543,0.19204589,0.75809116,0.52594798,0.46577481,0.36439709,0.37792017,0.2592801,0.13359714,55091.0,0.08766657,2.9328428,3.2212658,0.04686674
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 230000,3.0318122,0.14905278,0.78297391,0.60890027,0.44852854,0.34868343,0.32878589,0.22506851,0.1398189,16786.0,0.17593124,2.7424053,3.3212191,0.09545673
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,230000 to 350000,3.2126179,0.27222721,0.79417378,0.58481141,0.51139425,0.33509205,0.38515941,0.21654692,0.11321284,17816.0,0.18270992,2.9120601,3.5131757,0.09355542
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 350000,2.9962419,0.15754795,0.70633023,0.40680365,0.44023622,0.4027527,0.41187955,0.32446679,0.1462248,20489.0,0.13245379,2.7783554,3.2141284,0.07271992
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,1.7162867,0.05712716,0.11974732,0.48832738,0.20736062,0.17165614,0.2353749,0.21093106,0.22576215,3641.0,0.23953508,1.3222515,2.1103219,0.22958588
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 119000,1.7398844,0.10019268,0.24181118,0.57032755,0.1743738,0.20423892,0.1849711,0.13969171,0.12427746,1038.0,0.37504632,1.1229332,2.3568356,0.35459321
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,119000 to 210000,1.692446,0.00899281,0.10431655,0.48741007,0.21492806,0.21133094,0.21492806,0.22931655,0.22122302,1112.0,0.47104678,0.91757409,2.467318,0.45784145
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 210000,1.7176392,0.06304494,0.04627767,0.43192488,0.22468142,0.11938296,0.28571429,0.24681422,0.29979879,1491.0,0.39144699,1.0737089,2.3615695,0.37489265
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,2.6731369,0.30866551,0.48197574,0.85025997,0.30970537,0.19618718,0.26967071,0.1592721,0.09740035,5770.0,0.28224643,2.2088415,3.1374323,0.17368934
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 153000,3.284303,0.55817783,0.60976948,1.1789243,0.35236004,0.16190999,0.28155873,0.09330406,0.04829857,1822.0,0.61131282,2.2786934,4.2899126,0.30618661
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,153000 to 229000,2.6353364,0.27683616,0.51309707,0.92039034,0.4473549,0.12275295,0.23626091,0.09090909,0.02773498,1947.0,0.48235127,1.8418686,3.4288042,0.30108787
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 229000,2.1534233,0.11244378,0.33533233,0.48275862,0.13693153,0.29885057,0.29135432,0.28585707,0.20989505,2001.0,0.42195538,1.4593067,2.8475399,0.3223317
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,1.3585976,0.04279453,0.04485692,0.71307038,0.12090745,0.07450374,0.16318639,0.11807167,0.0812065,3879.0,0.18685467,1.0512216,1.6659735,0.22624501
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 64000,1.2806867,0.03090129,0.0,0.57253219,0.18626609,0.05493562,0.2472103,0.10128755,0.08755365,1165.0,0.33747212,0.72554506,1.8358283,0.43347185
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,64000 to 82000,1.1363991,0.0,0.00311769,0.61574435,0.10366329,0.09976617,0.11457521,0.12236945,0.0771629,1283.0,0.2740993,0.68550572,1.5872924,0.39677378
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 82000,1.6212439,0.09084556,0.11879804,0.91474493,0.08315863,0.06778477,0.13836478,0.1278826,0.07966457,1431.0,0.382927,0.99132897,2.2511588,0.38853803
"2-4 Units  (Own/Rent), 2 BR",All Values,,1.8796376,0.11302847,0.21038251,0.87906241,0.21886684,0.12280702,0.20434282,0.07578372,0.05536382,6954.0,0.2138689,1.5278233,2.231452,0.18717137
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 83000,1.6373464,0.07665848,0.1980344,0.71400491,0.08402948,0.18034398,0.23046683,0.09041769,0.06339066,2035.0,0.26356768,1.2037776,2.0709153,0.26479969
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,83000 to 102000,2.0012386,0.17010735,0.20933113,1.0379851,0.2122213,0.0957886,0.19529315,0.02436003,0.05615194,2422.0,0.36927356,1.3937836,2.6086937,0.30353952
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 102000,1.959151,0.08730477,0.22146576,0.85943132,0.33520224,0.10212255,0.1918302,0.11373648,0.04805767,2497.0,0.40678117,1.289996,2.628306,0.34155357
"2-4 Units (Own/Rent), 3 BR",All Values,,2.7545692,0.15874674,0.56866841,1.2412533,0.2689295,0.10861619,0.11958225,0.18015666,0.10861619,1915.0,0.55050486,1.8489887,3.6601497,0.32875576
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 109000,2.4841121,0.27102804,0.39252336,1.0747664,0.24485981,0.0317757,0.28037383,0.11214953,0.07663551,535.0,0.79496544,1.176394,3.7918303,0.52643282
"2-4 Units (Own/Rent), 3 BR",Second Tercile,109000 to 145000,3.6650718,0.19138756,1.185008,1.8452951,0.19617225,0.15151515,0.0414673,0.05422648,0.0,627.0,1.2304881,1.6409189,5.6892247,0.55228192
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 145000,2.188579,0.05179283,0.18061089,0.85657371,0.34661355,0.12749004,0.07038513,0.33333333,0.22177955,753.0,0.76673258,0.92730392,3.4498541,0.57629864
"5-49 Units (Own), 0-1 BR",All Values,,1.2023121,0.0,0.0,0.37572254,0.0,0.16763006,0.01734104,0.41040462,0.23121387,173.0,0.78399509,-0.08735978,2.4919841,1.0726598
