Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,Second Tercile,94000 to 191000,0.17679406,0.03647695,0.06837137,0.07194574,10911.0,0.03926396,0.11220484,0.24138328,0.36533591
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 191000,0.19396173,0.08407934,0.05265929,0.0572231,11394.0,0.03746458,0.1323325,0.25559096,0.31773912
All Housing Types (Own) 2 BR,All Values,,0.09603582,0.04410879,0.02069101,0.03123603,270649.0,0.00527398,0.08736013,0.10471152,0.0903381
All Housing Types (Own) 2 BR,First Tercile,Below 185000,0.1423142,0.06724712,0.02651188,0.04855521,86829.0,0.0102596,0.12543716,0.15919125,0.11859003
All Housing Types (Own) 2 BR,Second Tercile,185000 to 297000,0.07686041,0.03316821,0.01902246,0.02466975,90840.0,0.00661778,0.06597416,0.08774667,0.14163666
All Housing Types (Own) 2 BR,Third Tercile ,Above 297000,0.07155302,0.03318993,0.01688535,0.02147774,92980.0,0.00880896,0.05706228,0.08604376,0.20251751
All Housing Types (Own) 3 BR,All Values,,0.34054671,0.15222252,0.08164936,0.10667483,728138.0,0.00622434,0.33030767,0.35078575,0.03006647
All Housing Types (Own) 3 BR,First Tercile,Below 220000,0.42005312,0.18035814,0.10387697,0.13581802,233430.0,0.01262669,0.39928222,0.44082403,0.04944828
All Housing Types (Own) 3 BR,Second Tercile,220000 to 337000,0.34495293,0.1639122,0.0796543,0.10138644,242636.0,0.01146996,0.32608485,0.36382102,0.05469755
All Housing Types (Own) 3 BR,Third Tercile ,Above 337000,0.26267892,0.11491558,0.06298597,0.08477737,252072.0,0.00866635,0.24842276,0.27693507,0.05427216
All Housing Types (Own) 4-5 BR,All Values,,0.75566555,0.31849419,0.18968338,0.24748797,537812.0,0.01036869,0.73860906,0.77272204,0.02257148
All Housing Types (Own) 4-5 BR,First Tercile,Below 293000,0.80734314,0.34850609,0.2017065,0.25713054,174040.0,0.02324317,0.76910813,0.84557815,0.04735906
All Housing Types (Own) 4-5 BR,Second Tercile,293000 to 450000,0.74088418,0.31379956,0.19073453,0.23635008,178426.0,0.01815702,0.71101587,0.77075248,0.0403144
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 450000,0.72136976,0.29483237,0.17738176,0.24915563,185346.0,0.01815109,0.69151121,0.75122831,0.04139146
