Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",All Values,,0.09461852,0.05569127,0.01610905,0.0228182,56490.0,0.0133211,0.0727053,0.11653173,0.23159539
"5-49 Units (Rent), 0-1 BR",    Below Median,159000,0.09964937,0.06157083,0.01725105,0.02082749,28520.0,0.01818878,0.06972882,0.12956992,0.30025831
"5-49 Units (Rent), 0-1 BR",    Above Median,159000,0.08948874,0.0496961,0.01494458,0.02484805,27970.0,0.01816799,0.05960239,0.11937509,0.33396772
"5-49 Units (Rent), 2 BR",All Values,,0.28294817,0.14606883,0.06181445,0.07506489,47772.0,0.02300548,0.24510416,0.32079218,0.13374893
"5-49 Units (Rent), 2 BR",    Below Median,189000,0.33750311,0.18474029,0.06842846,0.08433436,24142.0,0.0367501,0.27704919,0.39795702,0.17912107
"5-49 Units (Rent), 2 BR",    Above Median,189000,0.22721117,0.10655946,0.05505713,0.06559458,23630.0,0.02493955,0.18618562,0.26823672,0.18056133
"5-49 Units (Rent), 3 BR",All Values,,0.61545109,0.31688559,0.11095748,0.18760802,11572.0,0.0782493,0.48673099,0.74417119,0.20914757
"5-49 Units (Rent), 3 BR",    Below Median,202000,0.77150676,0.3595006,0.1503335,0.26167265,5847.0,0.13103682,0.55595118,0.98706233,0.27939558
"5-49 Units (Rent), 3 BR",    Above Median,202000,0.45606987,0.27336245,0.07074236,0.11196507,5725.0,0.08609312,0.31444668,0.59769305,0.31052958
"50+ Units (Own), 0-1 BR",All Values,,0.04203356,0.00465194,0.02325968,0.01412195,6019.0,0.018733,0.01121778,0.07284934,0.73312326
"50+ Units (Own), 0-1 BR",    Below Median,837000,0.06301875,0.00860744,0.03842607,0.01598524,3253.0,0.03059939,0.01268275,0.11335475,0.79874639
"50+ Units (Own), 0-1 BR",    Above Median,837000,0.01735358,0.0,0.00542299,0.01193059,2766.0,0.01800524,-0.01226504,0.04697219,1.7067727
"50+ Units (Own), 2 BR",All Values,,0.18687125,0.13189716,0.02276191,0.03221217,9841.0,0.04077096,0.11980302,0.25393949,0.35890077
"50+ Units (Own), 2 BR",    Below Median,1047000,0.20904287,0.13662165,0.02211783,0.05030339,5109.0,0.06116601,0.10842478,0.30966095,0.48132754
"50+ Units (Own), 2 BR",    Above Median,1047000,0.16293322,0.12679628,0.02345731,0.01267963,4732.0,0.05616601,0.07054014,0.25532631,0.56706106
"50+ Units (Own), 3 BR",All Values,,0.27624811,0.16580938,0.04992436,0.06051437,3305.0,0.06816489,0.16411687,0.38837935,0.40590771
"50+ Units (Own), 3 BR",    Below Median,1726000,0.27948867,0.09064497,0.09587449,0.0929692,1721.0,0.07574494,0.15488824,0.40408909,0.44581566
"50+ Units (Own), 3 BR",    Above Median,1726000,0.27272727,0.24747475,0.0,0.02525253,1584.0,0.10906639,0.09331306,0.45214148,0.6578521
"50+ Units (Rent), 0-1 BR",All Values,,0.03986022,0.02392682,0.00824989,0.00768351,93577.0,0.00613332,0.02977092,0.04994953,0.25311718
"50+ Units (Rent), 0-1 BR",    Below Median,209000,0.05761011,0.03219701,0.01165387,0.01375922,47023.0,0.00905835,0.04270912,0.07251109,0.25865225
"50+ Units (Rent), 0-1 BR",    Above Median,209000,0.02193152,0.01557331,0.00481162,0.00154659,46554.0,0.00798611,0.00879436,0.03506868,0.59900808
"50+ Units (Rent), 2 BR",All Values,,0.30374687,0.14246674,0.07827992,0.0830002,44277.0,0.024776,0.26299035,0.34450338,0.13417922
"50+ Units (Rent), 2 BR",    Below Median,210000,0.40786824,0.17396948,0.10916171,0.12473705,22343.0,0.04003898,0.34200411,0.47373236,0.16148383
"50+ Units (Rent), 2 BR",    Above Median,210000,0.19768396,0.11037658,0.04682229,0.04048509,21934.0,0.0302359,0.14794591,0.24742202,0.2516039
