Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 244000,3.2173426,0.20679085,0.78259844,0.8811601,0.42501768,0.41063428,0.28460269,0.13457911,0.09195944
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,244000 to 440000,2.8798698,0.18491336,0.5236177,0.69484604,0.45530295,0.37760733,0.31403819,0.22569253,0.10385167
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 440000,2.6955036,0.16906221,0.35499268,0.44253403,0.37793567,0.41069588,0.41470955,0.35190107,0.17367251
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,1.4330331,0.03609877,0.04615819,0.45080551,0.19543089,0.17727831,0.23293103,0.17079291,0.12353753
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 104000,1.225593,0.01736339,0.01913249,0.2221203,0.10706329,0.17366662,0.24803433,0.22418425,0.21402831
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,104000 to 179000,1.485576,0.05134031,0.07699401,0.50569716,0.22910492,0.19281433,0.25014819,0.11341632,0.06606073
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 179000,1.5850207,0.03959824,0.04258255,0.62131374,0.2491737,0.16567725,0.20136059,0.17440555,0.09090909
"2-4 Units  (Own/Rent), 2 BR",All Values,,2.1519415,0.13529988,0.2467489,0.65997955,0.33327677,0.24963345,0.25800431,0.17228132,0.09671735
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 146000,2.0565381,0.1431454,0.29047148,0.60218925,0.27628091,0.2466337,0.26937026,0.15679525,0.07165183
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,146000 to 250000,2.2930732,0.14955871,0.29957236,0.75079615,0.37890112,0.2689613,0.2371804,0.14472333,0.06337982
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 250000,2.1049334,0.11335245,0.15102417,0.62618859,0.34380635,0.23329485,0.26760673,0.2150168,0.15464345
"2-4 Units (Own/Rent), 3 BR",All Values,,3.0147243,0.20371292,0.57297822,0.93127465,0.43863981,0.34757022,0.27337863,0.16449069,0.08267912
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 164000,2.9519857,0.22268026,0.68283706,0.8556627,0.43146601,0.32590452,0.25381869,0.11629063,0.06332585
"2-4 Units (Own/Rent), 3 BR",Second Tercile,164000 to 294000,3.2624687,0.2102491,0.67046664,1.0647017,0.47996897,0.37525929,0.25058172,0.14296795,0.06827324
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 294000,2.8271665,0.1784099,0.36637422,0.87154197,0.4041015,0.34107133,0.31564129,0.2337384,0.11628794
"5-49 Units (Own), 0-1 BR",All Values,,1.2851257,0.00400259,0.01418565,0.25228089,0.18388369,0.22232032,0.22979575,0.23226794,0.14638884
"5-49 Units (Own), 0-1 BR",First Tercile,Below 236000,1.3030303,0.00243172,0.01982791,0.21941639,0.19566031,0.22802095,0.26356154,0.21904227,0.15506921
"5-49 Units (Own), 0-1 BR",Second Tercile,236000 to 400000,1.3167734,0.00605851,0.01142461,0.26986325,0.1505972,0.22433789,0.21170158,0.27903756,0.16375281
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 400000,1.2376406,0.00340948,0.0117627,0.26491647,0.20593249,0.21513808,0.21684282,0.19826117,0.12137743
"5-49 Units (Own), 2 BR",All Values,,1.7105345,0.06008166,0.10785269,0.32397256,0.28132059,0.22857557,0.2642225,0.26007751,0.18443141
"5-49 Units (Own), 2 BR",First Tercile,Below 249000,1.6964671,0.06118984,0.13824855,0.27401554,0.28446418,0.26546072,0.29778619,0.20923398,0.16606805
"5-49 Units (Own), 2 BR",Second Tercile,249000 to 450000,1.7088974,0.05002461,0.10121831,0.36254,0.22791041,0.20095988,0.26489048,0.29873246,0.20262122
"5-49 Units (Own), 2 BR",Third Tercile ,Above 450000,1.725039,0.06886012,0.08641975,0.33225458,0.33045667,0.22162292,0.23276999,0.26908786,0.18356706
"5-49 Units (Own), 3 BR",All Values,,2.182946,0.10615578,0.18514447,0.35081658,0.30559045,0.26648869,0.38018216,0.35348618,0.23508166
"5-49 Units (Own), 3 BR",First Tercile,Below 332000,2.0803942,0.0503112,0.22043568,0.32676349,0.20643154,0.28215768,0.43257261,0.41493776,0.14678423
"5-49 Units (Own), 3 BR",Second Tercile,332000 to 755000,2.2110646,0.13854021,0.15388192,0.38912134,0.40957694,0.27986983,0.30450953,0.28777313,0.24779172
"5-49 Units (Own), 3 BR",Third Tercile ,Above 755000,2.2429008,0.12276103,0.18479685,0.33508082,0.29139362,0.24071647,0.4071647,0.3634775,0.29750983
"5-49 Units (Rent), 0-1 BR",All Values,,1.3385673,0.03678994,0.03714567,0.49296654,0.15066715,0.14915686,0.18720746,0.15703908,0.12759464
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 90000,1.1610247,0.01182163,0.02789374,0.1342315,0.08233397,0.13897533,0.25172676,0.28502846,0.22901328
"5-49 Units (Rent), 0-1 BR",Second Tercile,90000 to 170000,1.3936706,0.06802848,0.05043426,0.47070116,0.18097439,0.19791628,0.21297573,0.12133299,0.09130727
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 170000,1.4573497,0.03010393,0.03296214,0.86601707,0.18732368,0.1105605,0.09844098,0.06740906,0.06453229
"5-49 Units (Rent), 2 BR",All Values,,2.278967,0.17974174,0.34034182,0.83229016,0.32456513,0.21923281,0.1931561,0.1175997,0.0720395
"5-49 Units (Rent), 2 BR",First Tercile,Below 133000,2.1557048,0.20940644,0.38329641,0.5801717,0.25798486,0.22062217,0.24856919,0.15510477,0.10054925
"5-49 Units (Rent), 2 BR",Second Tercile,133000 to 206000,2.3856835,0.17999773,0.37893306,0.83141919,0.35840979,0.27328123,0.18486805,0.11783894,0.06093555
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 206000,2.2932334,0.15038598,0.25963824,1.080479,0.3560546,0.16385575,0.1470808,0.08056958,0.05516945
"5-49 Units (Rent), 3 BR",All Values,,3.4131288,0.27803457,0.86715867,1.224898,0.44047388,0.29372694,0.19141581,0.0807147,0.03670616
"5-49 Units (Rent), 3 BR",First Tercile,Below 112000,3.3898831,0.34049153,1.1487712,0.78251014,0.43581484,0.33894059,0.19494154,0.09973753,0.04867573
"5-49 Units (Rent), 3 BR",Second Tercile,112000 to 207000,3.3818392,0.27831116,0.88536726,1.0847889,0.4746096,0.32122614,0.21283979,0.08328514,0.04141122
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 207000,3.4665061,0.21771048,0.57834366,1.7891718,0.41110346,0.22298692,0.16678137,0.05987612,0.02053223
"50+ Units (Own), 0-1 BR",All Values,,1.3254417,0.01847368,0.00932652,0.20670792,0.18446776,0.19702269,0.22867904,0.21728993,0.26347413
"50+ Units (Own), 0-1 BR",First Tercile,Below 297000,1.1934275,0.00172961,0.00922456,0.16805996,0.1490343,0.18391467,0.18045546,0.24185644,0.25915249
"50+ Units (Own), 0-1 BR",Second Tercile,297000 to 530000,1.2646338,0.00353934,0.0,0.23904166,0.15246393,0.18268445,0.19439151,0.18322897,0.30928396
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 530000,1.4953854,0.04664505,0.01795959,0.21052632,0.24444999,0.22150162,0.3018209,0.22723871,0.2252432
"50+ Units (Own), 2 BR",All Values,,1.7423816,0.06670421,0.09079532,0.24960891,0.21638195,0.20830987,0.28777924,0.26700457,0.35579751
"50+ Units (Own), 2 BR",First Tercile,Below 354000,1.5720131,0.03232406,0.09165303,0.21603928,0.20192308,0.18187398,0.26472995,0.22851882,0.3549509
"50+ Units (Own), 2 BR",Second Tercile,354000 to 628000,1.7987083,0.07409401,0.08916398,0.26533907,0.25367779,0.19590958,0.3116254,0.25654826,0.3523502
"50+ Units (Own), 2 BR",Third Tercile ,Above 628000,1.8363834,0.08969016,0.09168328,0.26345352,0.1915202,0.24424715,0.28410944,0.31165066,0.36002899
"50+ Units (Own), 3 BR",All Values,,2.4087079,0.11376404,0.33426966,0.29073034,0.24367978,0.26825843,0.47050562,0.43960674,0.24789326
"50+ Units (Own), 3 BR",First Tercile,Below 450000,2.48,0.04857143,0.56285714,0.43714286,0.18,0.30285714,0.41142857,0.34,0.19714286
"50+ Units (Own), 3 BR",Second Tercile,450000 to 1500000,2.3545279,0.02890173,0.29287091,0.26782274,0.13102119,0.25626204,0.61464355,0.63198459,0.13102119
"50+ Units (Own), 3 BR",Third Tercile ,Above 1500000,2.4144144,0.23423423,0.22882883,0.21981982,0.38918919,0.25765766,0.37297297,0.32252252,0.38918919
"50+ Units (Rent), 0-1 BR",All Values,,1.2725778,0.0246511,0.01141678,0.39339471,0.10904391,0.08207292,0.15646464,0.19721796,0.2983158
"50+ Units (Rent), 0-1 BR",First Tercile,Below 53000,1.1288228,0.00552256,0.00266415,0.03427319,0.02850086,0.08120109,0.23117056,0.34198257,0.4035078
"50+ Units (Rent), 0-1 BR",Second Tercile,53000 to 197000,1.2827849,0.04101169,0.02659777,0.30326353,0.10750612,0.09042698,0.1666848,0.20592875,0.34136524
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 197000,1.4035547,0.02704176,0.00479773,0.83649547,0.18970123,0.07455566,0.07283829,0.04628721,0.15183731
"50+ Units (Rent), 2 BR",All Values,,2.2185302,0.17249864,0.25974959,0.78950463,0.32065324,0.2059227,0.18284159,0.13010343,0.1572564
"50+ Units (Rent), 2 BR",First Tercile,Below 176000,2.2077208,0.15627069,0.33876308,0.50827705,0.228579,0.28592239,0.23513442,0.20566812,0.24910608
"50+ Units (Rent), 2 BR",Second Tercile,176000 to 293000,2.3175037,0.21698912,0.31939287,0.86789134,0.37626213,0.16454954,0.16135757,0.10057977,0.1104814
"50+ Units (Rent), 2 BR",Third Tercile ,Above 293000,2.1308816,0.14419597,0.12344881,0.9862332,0.3553516,0.16888573,0.15311531,0.08563857,0.11401241
"50+ Units (Rent), 3 BR",All Values,,3.160497,0.2265079,0.58995599,1.197256,0.46129951,0.32850116,0.19026663,0.09137976,0.07533005
"50+ Units (Rent), 3 BR",First Tercile,Below 117000,2.8379254,0.20016207,0.64748784,0.75202593,0.40032415,0.33873582,0.22123177,0.14343598,0.13452188
"50+ Units (Rent), 3 BR",Second Tercile,117000 to 313000,3.4988363,0.19550039,0.81458495,1.2420481,0.60046548,0.39410396,0.14119472,0.05896043,0.05197828
"50+ Units (Rent), 3 BR",Third Tercile ,Above 313000,3.1320896,0.28059701,0.32089552,1.5641791,0.38358209,0.25597015,0.20895522,0.07462687,0.04328358
All Housing Types (Own) 0-1 BR,All Values,,1.5028076,0.02513453,0.05675323,0.24773555,0.17654333,0.20585581,0.30808182,0.27808416,0.20461914
All Housing Types (Own) 0-1 BR,First Tercile,Below 260000,1.433668,0.01503491,0.04484991,0.19871566,0.15972682,0.20049946,0.33331634,0.27490954,0.20661536
All Housing Types (Own) 0-1 BR,Second Tercile,260000 to 435000,1.5467039,0.02850548,0.06866008,0.27807601,0.18842603,0.19594159,0.29149667,0.30303844,0.19255959
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 435000,1.5277688,0.03140488,0.0572977,0.26610774,0.18157395,0.21927834,0.29945806,0.25943768,0.21321043
All Housing Types (Own) 2 BR,All Values,,1.9348814,0.06802415,0.13808888,0.31055412,0.2318104,0.24941511,0.36972802,0.33171171,0.23554904
All Housing Types (Own) 2 BR,First Tercile,Below 275000,1.8734536,0.05891634,0.14507656,0.31406211,0.22379603,0.24983863,0.36679277,0.31089755,0.20407358
All Housing Types (Own) 2 BR,Second Tercile,275000 to 442000,1.9208377,0.05766645,0.13949119,0.29435179,0.20507386,0.26183204,0.39329124,0.32648863,0.24264254
All Housing Types (Own) 2 BR,Third Tercile ,Above 442000,2.0047406,0.08608415,0.1303238,0.32239083,0.26410356,0.23746695,0.35051094,0.35581505,0.25804527
All Housing Types (Own) 3 BR,All Values,,2.6585819,0.13354683,0.3987914,0.44581975,0.33118393,0.40153871,0.4364365,0.32351066,0.1877541
All Housing Types (Own) 3 BR,First Tercile,Below 332000,2.5853261,0.11645146,0.36363437,0.47563651,0.30385446,0.38104911,0.42845272,0.31470515,0.20154231
All Housing Types (Own) 3 BR,Second Tercile,332000 to 500000,2.6847419,0.13727225,0.40492794,0.4664964,0.34105551,0.40872813,0.43236008,0.3135926,0.18030902
All Housing Types (Own) 3 BR,Third Tercile ,Above 500000,2.6975692,0.14509102,0.42409973,0.39775189,0.3456137,0.41257453,0.44780646,0.34162436,0.18300754
All Housing Types (Own) 4-5 BR,All Values,,3.2845086,0.17803929,0.66267471,0.54109932,0.41347954,0.52536131,0.50311135,0.29718384,0.16355928
All Housing Types (Own) 4-5 BR,First Tercile,Below 450000,3.2633697,0.16605796,0.59108188,0.63714456,0.39946459,0.47120461,0.4863725,0.32010336,0.19194027
All Housing Types (Own) 4-5 BR,Second Tercile,450000 to 710000,3.311263,0.17764488,0.65145685,0.57908847,0.41973897,0.51937071,0.51967121,0.29218396,0.15210795
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 710000,3.2779744,0.18950658,0.73983637,0.41521499,0.4203399,0.58129754,0.50244754,0.28085859,0.14847287
All Housing Types (Rent) 0-1 BR,All Values,,1.3459431,0.03411021,0.03383728,0.4590887,0.15092795,0.13854429,0.18639451,0.16726214,0.17577798
All Housing Types (Rent) 0-1 BR,First Tercile,Below 86000,1.1537927,0.0099294,0.01592719,0.09463461,0.06273841,0.11651777,0.24384327,0.29968882,0.31051328
All Housing Types (Rent) 0-1 BR,Second Tercile,86000 to 172000,1.3946878,0.05465545,0.05260017,0.44528239,0.18070692,0.18272076,0.21557204,0.13416484,0.12898521
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 172000,1.4854114,0.03746929,0.03283358,0.82826642,0.20764403,0.11652942,0.10161026,0.07065382,0.09040456
All Housing Types (Rent) 2 BR,All Values,,2.2491308,0.16847631,0.3093858,0.78617411,0.33544617,0.23747022,0.21102151,0.12505017,0.0761065
All Housing Types (Rent) 2 BR,First Tercile,Below 134000,2.0808645,0.16377331,0.32974809,0.57920559,0.24805799,0.23580841,0.26000094,0.16029028,0.10397994
All Housing Types (Rent) 2 BR,Second Tercile,134000 to 206000,2.373425,0.18308663,0.35935411,0.77745356,0.37598119,0.27715468,0.2178745,0.12548961,0.05703072
All Housing Types (Rent) 2 BR,Third Tercile ,Above 206000,2.2924101,0.15874022,0.24025171,0.99824515,0.3815285,0.20009895,0.15612728,0.08996877,0.06744952
All Housing Types (Rent) 3 BR,All Values,,3.2087927,0.23835402,0.71847194,1.0873845,0.47333036,0.33704752,0.21214888,0.09429555,0.04775994
All Housing Types (Rent) 3 BR,First Tercile,Below 140000,2.9994479,0.22889805,0.80809327,0.82727096,0.41700497,0.31960638,0.22163944,0.1118671,0.06506771
All Housing Types (Rent) 3 BR,Second Tercile,140000 to 217000,3.2721709,0.24820496,0.75635692,1.0011244,0.52967633,0.36225203,0.23993254,0.09205686,0.04256686
All Housing Types (Rent) 3 BR,Third Tercile ,Above 217000,3.3521944,0.23785785,0.59220017,1.4302247,0.47270221,0.3291123,0.1750553,0.07918443,0.0358574
All Housing Types (Rent) 4-5 BR,All Values,,4.1469673,0.26363766,0.99670377,1.6432132,0.54296295,0.37477364,0.19185301,0.09162309,0.04219993
All Housing Types (Rent) 4-5 BR,First Tercile,Below 165000,3.9742143,0.23107915,1.1431228,1.3649042,0.49643588,0.37922271,0.19791731,0.10636583,0.05516643
All Housing Types (Rent) 4-5 BR,Second Tercile,165000 to 250000,4.2338215,0.33687792,1.0754694,1.4827125,0.61912864,0.3753418,0.19772741,0.09825606,0.04830771
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 250000,4.2289666,0.22256447,0.7757444,2.0739264,0.51259286,0.36987377,0.18010509,0.07066498,0.02349459
