Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 3 BR",Third Tercile ,Above 216000,0.0,0.0,0.0,0.0,179.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01432786,0.00618064,0.00477595,0.00337126,7119.0,0.01630408,-0.01249235,0.04114806,1.8718925
"50+ Units (Rent), 0-1 BR",First Tercile,Below 48000,0.0,0.0,0.0,0.0,2209.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Second Tercile,48000 to 129000,0.0,0.0,0.0,0.0,2279.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 129000,0.03876853,0.01672368,0.01292284,0.00912201,2631.0,0.04428259,-0.03407632,0.11161338,1.8789687
"50+ Units (Rent), 2 BR",All Values,,0.22027491,0.09175258,0.09484536,0.03367698,2910.0,0.09250305,0.0681074,0.37244243,0.6908073
"50+ Units (Rent), 2 BR",First Tercile,Below 128000,0.30147059,0.09191176,0.12009804,0.08946078,816.0,0.22012038,-0.06062744,0.66356862,1.2011057
"50+ Units (Rent), 2 BR",Second Tercile,128000 to 181000,0.33014354,0.15119617,0.15502392,0.02392344,1045.0,0.19281723,0.0129592,0.64732788,0.96074678
"50+ Units (Rent), 2 BR",Third Tercile ,Above 181000,0.04766444,0.03241182,0.01525262,0.0,1049.0,0.03172084,-0.00451634,0.09984523,1.0947529
"50+ Units (Rent), 3 BR",All Values,,0.27652733,0.13826367,0.13826367,0.0,311.0,0.28047065,-0.18484689,0.73790155,1.6684579
"50+ Units (Rent), 3 BR",First Tercile,Below 102000,0.0,0.0,0.0,0.0,50.0,.,.,.,.
"50+ Units (Rent), 3 BR",Second Tercile,102000 to 202000,0.0,0.0,0.0,0.0,18.0,.,.,.,.
"50+ Units (Rent), 3 BR",Third Tercile ,Above 202000,0.35390947,0.17695473,0.17695473,0.0,243.0,0.36663042,-0.24919758,0.95701651,1.7041281
All Housing Types (Own) 0-1 BR,All Values,,0.11188487,0.04410399,0.02460539,0.04317549,2154.0,0.04745846,0.0338157,0.18995403,0.69776338
All Housing Types (Own) 0-1 BR,First Tercile,Below 133000,0.15880503,0.10534591,0.0,0.05345912,636.0,0.11529733,-0.03085908,0.34846914,1.1943205
All Housing Types (Own) 0-1 BR,Second Tercile,133000 to 225000,0.06155951,0.0,0.0,0.06155951,731.0,0.04954289,-0.01993854,0.14305756,1.3238905
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 225000,0.12071156,0.03557814,0.06734435,0.01778907,787.0,0.07578885,-0.0039611,0.24538422,1.0328146
All Housing Types (Own) 2 BR,All Values,,0.12466729,0.06086582,0.02051041,0.04329106,25548.0,0.01684867,0.09695124,0.15238335,0.22232018
All Housing Types (Own) 2 BR,First Tercile,Below 166000,0.15451779,0.06178066,0.02817833,0.0645588,7559.0,0.03489696,0.0971123,0.21192329,0.37151382
All Housing Types (Own) 2 BR,Second Tercile,166000 to 262000,0.15758954,0.08436612,0.02524161,0.04798181,8795.0,0.0368487,0.09697343,0.21820565,0.38464549
All Housing Types (Own) 2 BR,Third Tercile ,Above 262000,0.06863172,0.03763324,0.00968023,0.02131825,9194.0,0.01798717,0.03904283,0.0982206,0.43112558
All Housing Types (Own) 3 BR,All Values,,0.28905773,0.13525379,0.07019686,0.08360708,129379.0,0.01117255,0.27067889,0.30743657,0.06358191
All Housing Types (Own) 3 BR,First Tercile,Below 212000,0.35109296,0.16012491,0.09144847,0.09951958,41630.0,0.02618309,0.30802177,0.39416415,0.12267745
All Housing Types (Own) 3 BR,Second Tercile,212000 to 307000,0.30001401,0.14379756,0.07280919,0.08340726,42838.0,0.02225169,0.26340998,0.33661803,0.12200773
All Housing Types (Own) 3 BR,Third Tercile ,Above 307000,0.22110396,0.10405023,0.04800606,0.06904767,44911.0,0.01658767,0.19381724,0.24839069,0.12341129
All Housing Types (Own) 4-5 BR,All Values,,0.59975738,0.23469507,0.14656337,0.21849893,93973.0,0.02075857,0.56560952,0.63390523,0.05693612
All Housing Types (Own) 4-5 BR,First Tercile,Below 300000,0.62754178,0.23904436,0.1511308,0.23736662,29802.0,0.04532855,0.55297632,0.70210723,0.11882151
All Housing Types (Own) 4-5 BR,Second Tercile,300000 to 431000,0.56487316,0.20713885,0.14168838,0.21604592,30313.0,0.03699997,0.50400821,0.62573811,0.10774976
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 431000,0.60653317,0.25553783,0.14690767,0.20408766,33858.0,0.04005671,0.54063988,0.67242646,0.10863922
All Housing Types (Rent) 0-1 BR,All Values,,0.08159064,0.03983819,0.02633005,0.0154224,27687.0,0.02255068,0.04449476,0.11868651,0.45465845
All Housing Types (Rent) 0-1 BR,First Tercile,Below 91000,0.01640066,0.01596037,0.00044029,0.0,9085.0,0.0090962,0.00143741,0.03136391,0.91235674
All Housing Types (Rent) 0-1 BR,Second Tercile,91000 to 123000,0.16247474,0.0764653,0.04188188,0.04412755,8906.0,0.06483302,0.05582442,0.26912505,0.6564117
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 123000,0.06837871,0.02856848,0.03630363,0.0035066,9696.0,0.02392674,0.02901923,0.10773819,0.57561013
All Housing Types (Rent) 2 BR,All Values,,0.31853473,0.18883852,0.06424887,0.06544735,38382.0,0.02892742,0.27094912,0.36612034,0.14938908
All Housing Types (Rent) 2 BR,First Tercile,Below 119000,0.40299469,0.24673966,0.07905329,0.07720174,12422.0,0.05789899,0.30775085,0.49823853,0.23634018
All Housing Types (Rent) 2 BR,Second Tercile,119000 to 147000,0.35096865,0.18804948,0.07523535,0.08768381,12853.0,0.05174024,0.26585595,0.43608134,0.24250799
All Housing Types (Rent) 2 BR,Third Tercile ,Above 147000,0.20668345,0.13473716,0.03944457,0.03250172,13107.0,0.03689199,0.14599613,0.26737078,0.2936245
All Housing Types (Rent) 3 BR,All Values,,0.76796668,0.31249527,0.19663006,0.25884135,26410.0,0.05460344,0.67814403,0.85778933,0.11696166
All Housing Types (Rent) 3 BR,First Tercile,Below 139000,0.86512324,0.35729095,0.21469707,0.29313522,8682.0,0.11251366,0.68003828,1.0502082,0.21394058
All Housing Types (Rent) 3 BR,Second Tercile,139000 to 178000,0.7272624,0.24457818,0.18019757,0.30248666,8807.0,0.09860318,0.56506017,0.88946464,0.22303124
All Housing Types (Rent) 3 BR,Third Tercile ,Above 178000,0.71359713,0.33594888,0.19526959,0.18237866,8921.0,0.09207235,0.56213811,0.86505615,0.21224724
All Housing Types (Rent) 4-5 BR,All Values,,0.94826037,0.37283348,0.2611375,0.31428938,7789.0,0.13232385,0.73058764,1.1659331,0.22954954
All Housing Types (Rent) 4-5 BR,First Tercile,Below 151000,0.92159228,0.36067551,0.25854443,0.30237234,2487.0,0.25323761,0.50501642,1.3381681,0.45201753
All Housing Types (Rent) 4-5 BR,Second Tercile,151000 to 208000,0.99206049,0.49603025,0.22797732,0.26805293,2645.0,0.21394205,0.64012583,1.3439952,0.35475122
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 208000,0.92961987,0.2615732,0.29657508,0.37147158,2657.0,0.23180046,0.54830811,1.3109316,0.41018031
