Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 155000,1.3291139,0.0,0.0,0.06329114,0.37341772,0.31012658,0.0443038,0.42405063,0.11392405,158.0,0.73301062,0.12331145,2.5349164,0.90722281
"5-49 Units (Own), 2 BR",All Values,,1.7637712,0.12288136,0.01694915,0.48411017,0.16101695,0.04237288,0.17372881,0.31355932,0.44915254,944.0,0.5238874,0.90197642,2.625566,0.48860917
"5-49 Units (Own), 2 BR",First Tercile,Below 81000,2.0510638,0.49361702,0.0,0.9106383,0.0,0.07659574,0.08085106,0.08085106,0.40851064,235.0,1.3860397,-0.22897152,4.3310992,1.1116355
"5-49 Units (Own), 2 BR",Second Tercile,81000 to 159000,1.4012346,0.0,0.0,0.22839506,0.30864198,0.06790123,0.16358025,0.37037037,0.26234568,324.0,0.54616692,0.50278998,2.2996792,0.64118072
"5-49 Units (Own), 2 BR",Third Tercile ,Above 159000,1.8935065,0.0,0.04155844,0.43896104,0.13506494,0.0,0.23896104,0.40779221,0.63116883,385.0,0.85149406,0.49279876,3.2942142,0.73974277
"5-49 Units (Own), 3 BR",All Values,,2.2281167,0.08488064,0.59151194,0.14323607,1.0212202,0.27055703,0.02387268,0.0,0.0928382,377.0,1.1104354,0.40145049,4.0547829,0.8198252
"5-49 Units (Own), 3 BR",First Tercile,Below 147000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.4099719,-1.3194038,3.3194038,2.3194038
"5-49 Units (Own), 3 BR",Second Tercile,147000 to 167000,1.8055556,0.0,0.0,0.0,1.6805556,0.0,0.125,0.0,0.0,72.0,2.2349594,-1.8709527,5.4820638,2.03622
"5-49 Units (Own), 3 BR",Third Tercile ,Above 167000,2.4412811,0.113879,0.79359431,0.19217082,0.93950178,0.36298932,0.0,0.0,0.03914591,281.0,1.4823383,0.00283459,4.8797277,0.99883889
"5-49 Units (Rent), 0-1 BR",All Values,,1.2455068,0.02702042,0.04040836,0.41245874,0.16157232,0.10985451,0.20888862,0.1588825,0.12642132,16358.0,0.09034938,1.0968821,1.3941315,0.11932871
