Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"2-4 Units (Own/Rent), 3 BR",Second Tercile,170000 to 325000,3.7861072,0.29959183,0.77437961,1.1079606,0.57529444,0.45556455,0.3199419,0.16301762,0.09035667
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 325000,3.3355914,0.18392272,0.51674475,0.77891464,0.41287675,0.43644957,0.46732723,0.33247378,0.20688197
"5-49 Units (Own), 0-1 BR",All Values,,1.4850903,0.04740473,0.05823125,0.2577951,0.23986946,0.22551658,0.26443022,0.23826095,0.15358203
"5-49 Units (Own), 0-1 BR",First Tercile,Below 230000,1.4467853,0.03373745,0.06166153,0.22746696,0.19944351,0.21196462,0.28420948,0.26065786,0.16764384
"5-49 Units (Own), 0-1 BR",Second Tercile,230000 to 530000,1.4289922,0.02872938,0.05020845,0.25847381,0.23445713,0.21914084,0.2562534,0.22711619,0.15461301
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 530000,1.5745259,0.0779984,0.06303980000000001,0.28430238,0.2814086,0.24392307,0.25474134,0.22914255,0.13996973
"5-49 Units (Own), 2 BR",All Values,,2.1841257,0.16023144,0.22500227,0.33850654,0.3436064,0.3233364,0.30987483,0.26243577,0.22113207
"5-49 Units (Own), 2 BR",First Tercile,Below 318000,1.9719043,0.09956296,0.16961498,0.36091571,0.23504683,0.27363163,0.32591051,0.2603538,0.24686785
"5-49 Units (Own), 2 BR",Second Tercile,318000 to 722000,2.2689034,0.13935015,0.26742823,0.32549079,0.36123615,0.34826191,0.3212543,0.29874797,0.20713394
"5-49 Units (Own), 2 BR",Third Tercile ,Above 722000,2.2907632,0.23523045,0.23280463,0.33125583,0.42354917,0.34331032,0.28426945,0.22847546,0.21186789
"5-49 Units (Own), 3 BR",All Values,,2.8715873,0.22146703,0.51720188,0.4044828,0.36717706,0.45706213,0.39466952,0.28340143,0.22612547
"5-49 Units (Own), 3 BR",First Tercile,Below 550000,2.9230676,0.1872185,0.46755934,0.57528911,0.32477176,0.38539257,0.48947048,0.28618381,0.20718198
"5-49 Units (Own), 3 BR",Second Tercile,550000 to 1658000,2.8898108,0.21894015,0.53390862,0.38898108,0.34384335,0.47106981,0.4012612,0.27624737,0.25555924
"5-49 Units (Own), 3 BR",Third Tercile ,Above 1658000,2.8058198,0.25551203,0.54594292,0.26312255,0.42977057,0.50878567,0.3008394,0.28808058,0.21376609
"5-49 Units (Rent), 0-1 BR",All Values,,1.6630548,0.08293004,0.13877249,0.52367183,0.25081758,0.19496329,0.20496704,0.15607277,0.11085972
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 115000,1.3685812,0.04171562,0.06789626,0.28134315,0.12416694,0.15725316,0.23442013,0.24609189,0.21569402
"5-49 Units (Rent), 0-1 BR",Second Tercile,115000 to 185000,1.9506935,0.12871373,0.24328331,0.51945962,0.29587962,0.26839855,0.25565055,0.16013444,0.07917369
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 185000,1.6667669,0.07799349,0.1048318,0.76460091,0.33007003,0.15930042,0.12614604,0.06410816,0.03971608
"5-49 Units (Rent), 2 BR",All Values,,2.5778184,0.19101845,0.40504223,0.81109896,0.36464155,0.29062754,0.2497615,0.15643251,0.10919562
"5-49 Units (Rent), 2 BR",First Tercile,Below 120000,2.1848386,0.15453833,0.32746163,0.60267829,0.24498704,0.24093994,0.25972045,0.18954253,0.16497037
"5-49 Units (Rent), 2 BR",Second Tercile,120000 to 193000,2.7967504,0.19560395,0.4916751,0.78690752,0.38089363,0.33700248,0.31468953,0.18054843,0.1094298
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 193000,2.7449573,0.22230946,0.39452199,1.0403833,0.46606124,0.29302187,0.17488066,0.09968663,0.05409218
"5-49 Units (Rent), 3 BR",All Values,,3.763751,0.27295555,0.75374951,1.3378413,0.4757289,0.36380076,0.28959051,0.17156888,0.09851562
"5-49 Units (Rent), 3 BR",First Tercile,Below 128000,3.5537881,0.27891156,0.86192804,1.0141486,0.43100282,0.32159023,0.31251132,0.18594967,0.14774579
"5-49 Units (Rent), 3 BR",Second Tercile,128000 to 217000,3.9481386,0.25802311,0.81011553,1.2357895,0.50803594,0.44844673,0.34793325,0.22439024,0.11540436
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 217000,3.7876942,0.28194825,0.5905147,1.7598731,0.48777866,0.32118451,0.20874818,0.10468122,0.03296563
"50+ Units (Own), 0-1 BR",All Values,,1.4904776,0.03791838,0.05809271,0.23101549,0.22870207,0.23460637,0.26430702,0.24946059,0.18637493
"50+ Units (Own), 0-1 BR",First Tercile,Below 290000,1.4872057,0.04659996,0.07213985,0.20901809,0.21792905,0.22284713,0.28946023,0.25230687,0.17690454
"50+ Units (Own), 0-1 BR",Second Tercile,290000 to 662000,1.4875357,0.03186342,0.05467238,0.24087642,0.25055294,0.24152152,0.27621878,0.20972721,0.18210303
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 662000,1.4964468,0.03578262,0.04833273,0.24184585,0.21717839,0.23877095,0.22899964,0.28607872,0.19945791
"50+ Units (Own), 2 BR",All Values,,2.2088955,0.15287185,0.2449933,0.26881987,0.31133322,0.30052132,0.33917984,0.31467408,0.27650201
"50+ Units (Own), 2 BR",First Tercile,Below 366000,2.2271716,0.122272,0.24087296,0.32204076,0.27093511,0.29374187,0.33212892,0.35291227,0.29226767
"50+ Units (Own), 2 BR",Second Tercile,366000 to 942000,2.2712456,0.17866445,0.26748651,0.27014473,0.34556829,0.31200494,0.34043981,0.30993744,0.24699944
"50+ Units (Own), 2 BR",Third Tercile ,Above 942000,2.1292973,0.15551245,0.22626361,0.21788447,0.3146352,0.29531738,0.34448755,0.28378597,0.29141071
"50+ Units (Own), 3 BR",All Values,,2.8070819,0.12836949,0.55087474,0.32649405,0.32072778,0.44327502,0.41735479,0.36380686,0.25617915
"50+ Units (Own), 3 BR",First Tercile,Below 500000,2.904396,0.08970693,0.57335597,0.40278771,0.31701215,0.34077913,0.46515368,0.42789492,0.2877055
"50+ Units (Own), 3 BR",Second Tercile,500000 to 1696000,2.7547018,0.14185822,0.51133258,0.29344157,0.37132294,0.40339174,0.38273589,0.35114933,0.29946954
"50+ Units (Own), 3 BR",Third Tercile ,Above 1696000,2.770904,0.15027707,0.57075511,0.28988504,0.27210322,0.57919113,0.40873377,0.31750889,0.18244976
"50+ Units (Rent), 0-1 BR",All Values,,1.627138,0.07911335,0.11657154,0.43931403,0.21578256,0.17645082,0.20472017,0.18828467,0.20690085
"50+ Units (Rent), 0-1 BR",First Tercile,Below 109000,1.3152865,0.03823963,0.06540571,0.13713995,0.08510359,0.12180903,0.22356951,0.28826292,0.35575622
"50+ Units (Rent), 0-1 BR",Second Tercile,109000 to 197000,1.8926609,0.12131338,0.20668206,0.45396872,0.25185508,0.23577682,0.26266002,0.20217283,0.15823204
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 197000,1.6680241,0.07704605,0.07655996,0.72246677,0.30838946,0.17076517,0.12798341,0.07579301,0.1090203
"50+ Units (Rent), 2 BR",All Values,,2.581317,0.1986295,0.40540606,0.64487443,0.35117977,0.31229136,0.28689393,0.19579874,0.1862432
"50+ Units (Rent), 2 BR",First Tercile,Below 122000,2.3021443,0.15344781,0.40664138,0.49532165,0.23129181,0.25701753,0.28351429,0.2257799,0.24912997
"50+ Units (Rent), 2 BR",Second Tercile,122000 to 204000,2.7053216,0.16449119,0.45468755,0.63300796,0.34598942,0.34567888,0.34184893,0.23672198,0.18289565
"50+ Units (Rent), 2 BR",Third Tercile ,Above 204000,2.7338867,0.27725709,0.35515068,0.80450903,0.47484912,0.33370754,0.23555524,0.12544544,0.12741261
"50+ Units (Rent), 3 BR",All Values,,3.5006441,0.23532064,0.69266741,1.030531,0.41618788,0.40182413,0.36523845,0.2004483,0.1584263
"50+ Units (Rent), 3 BR",First Tercile,110000,3.1892637,0.21499825,0.69258239,0.93840003,0.3260878,0.30109071,0.34316656,0.21197066,0.16096728
"50+ Units (Rent), 3 BR",Second Tercile,110000 to 201000,3.5178466,0.17716737,0.69245602,0.9338869,0.45429145,0.40285703,0.40266027,0.23497698,0.21955059
"50+ Units (Rent), 3 BR",Third Tercile ,Above 201000,3.7873885,0.31097838,0.69295327,1.213103,0.46733706,0.49894148,0.35078633,0.15605625,0.09723272
All Housing Types (Own) 0-1 BR,All Values,,1.6021336,0.04484093,0.0815022,0.24546684,0.2190319,0.2402135,0.29987173,0.2723749,0.19883158
All Housing Types (Own) 0-1 BR,First Tercile,Below 221000,1.5351076,0.04138875,0.0713652,0.20852089,0.18445868,0.21962653,0.32421007,0.28923936,0.19629812
All Housing Types (Own) 0-1 BR,Second Tercile,221000 to 539000,1.6007486,0.03819715,0.09360042,0.25225092,0.22110701,0.25559304,0.29252504,0.25653137,0.1909436
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 539000,1.6651577,0.05437204,0.07926442,0.2729894,0.24887334,0.24445744,0.28449293,0.27200137,0.20870679
All Housing Types (Own) 2 BR,All Values,,2.1577588,0.09817145,0.20091323,0.31454931,0.25336462,0.294499,0.38988305,0.34223358,0.26414452
All Housing Types (Own) 2 BR,First Tercile,Below 191000,1.9108309,0.05985992,0.13920704,0.28933352,0.20470252,0.26160059,0.38335855,0.33542654,0.23734221
All Housing Types (Own) 2 BR,Second Tercile,191000 to 486000,2.1440975,0.09162311,0.19610287,0.3120239,0.23589382,0.28854141,0.38378956,0.35305277,0.28307005
All Housing Types (Own) 2 BR,Third Tercile ,Above 486000,2.4097309,0.14155971,0.26523397,0.34137619,0.31735004,0.33208116,0.40209906,0.33832427,0.27170649
All Housing Types (Own) 3 BR,All Values,,2.7184164,0.13229009,0.39728428,0.47588607,0.31652614,0.38651465,0.45371083,0.3385973,0.21760701
All Housing Types (Own) 3 BR,First Tercile,Below 194000,2.412839,0.10796848,0.33529679,0.42248069,0.27488829,0.32872981,0.42036805,0.31733141,0.20577549
All Housing Types (Own) 3 BR,Second Tercile,194000 to 475000,2.7024218,0.13285158,0.38559679,0.47059855,0.31667054,0.38781518,0.45444493,0.34177235,0.21267189
All Housing Types (Own) 3 BR,Third Tercile ,Above 475000,3.0251551,0.15492915,0.46767614,0.53190567,0.35607388,0.44033442,0.48478151,0.35579508,0.23365921
All Housing Types (Own) 4-5 BR,All Values,,3.3968258,0.18801621,0.67339731,0.61482875,0.40961484,0.49666539,0.49670377,0.31933717,0.19826232
All Housing Types (Own) 4-5 BR,First Tercile,Below 291000,3.0846552,0.1735415,0.60939077,0.55581641,0.37739171,0.42597331,0.44265237,0.30328286,0.19660628
All Housing Types (Own) 4-5 BR,Second Tercile,291000 to 576000,3.4771843,0.19053054,0.66022085,0.65321373,0.43427427,0.52155476,0.50884138,0.31552023,0.19302852
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 576000,3.6134526,0.19916366,0.74480377,0.63466847,0.41708072,0.53963031,0.53582878,0.33771356,0.20456328
All Housing Types (Rent) 0-1 BR,All Values,,1.6438573,0.08148938,0.12619707,0.49151521,0.2361127,0.19199748,0.20844262,0.1652487,0.14285411
All Housing Types (Rent) 0-1 BR,First Tercile,Below 109000,1.3322779,0.03988429,0.06200994,0.24495891,0.11386079,0.14521188,0.23038795,0.24623441,0.24972973
All Housing Types (Rent) 0-1 BR,Second Tercile,109000 to 184000,1.865498,0.11353682,0.20575554,0.4936867,0.26501121,0.25169809,0.25445909,0.17397302,0.1073775
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 184000,1.7326221,0.0909307,0.11114243,0.73211728,0.32804885,0.1793415,0.14157887,0.07693667,0.0725258
All Housing Types (Rent) 2 BR,All Values,,2.5410394,0.19891702,0.398975,0.74065188,0.36903109,0.30348521,0.25723708,0.15725485,0.11548726
All Housing Types (Rent) 2 BR,First Tercile,Below 119000,2.1351097,0.15660098,0.32415687,0.59345134,0.24051974,0.2417625,0.2553037,0.17434587,0.14896871
All Housing Types (Rent) 2 BR,Second Tercile,119000 to 195000,2.6988894,0.18868776,0.45627379,0.73637548,0.37677482,0.33856635,0.29973691,0.18317256,0.11930168
All Housing Types (Rent) 2 BR,Third Tercile ,Above 195000,2.7813574,0.25064874,0.41506847,0.88930392,0.48733439,0.32894844,0.21664065,0.11457837,0.0788344
All Housing Types (Rent) 3 BR,All Values,,3.5398024,0.28261264,0.76854768,1.1032805,0.48076622,0.38736305,0.28515972,0.14677286,0.08529978
All Housing Types (Rent) 3 BR,First Tercile,Below 129000,3.113407,0.25904895,0.74584586,0.90660691,0.38419386,0.30422928,0.26443753,0.14541649,0.10362817
All Housing Types (Rent) 3 BR,Second Tercile,129000 to 221000,3.6462038,0.2833875,0.79226384,1.0788321,0.49970696,0.41963877,0.3142469,0.16634877,0.091779
All Housing Types (Rent) 3 BR,Third Tercile ,Above 221000,3.8551651,0.30512105,0.7673733,1.3219137,0.5573242,0.43737341,0.27668431,0.12863082,0.06074424
All Housing Types (Rent) 4-5 BR,All Values,,4.5291445,0.39981682,1.2206538,1.3933112,0.60162241,0.4154885,0.28147238,0.14642408,0.07035537
All Housing Types (Rent) 4-5 BR,First Tercile,Below 134000,3.9814974,0.34180362,1.204959,1.1440609,0.4883506,0.32017689,0.24893846,0.14491893,0.088289
All Housing Types (Rent) 4-5 BR,Second Tercile,134000 to 236000,4.6137292,0.42063752,1.256538,1.3720697,0.60057678,0.40503812,0.31460969,0.17419327,0.0700662
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 236000,4.9826749,0.43614749,1.2006084,1.6587197,0.71373708,0.51927765,0.2806533,0.12047725,0.053054
