Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"2-4 Units (Own/Rent), 3 BR",Second Tercile,118000 to 154000,3.609589,0.12100457,1.0045662,1.4246575,0.71004566,0.03196347,0.21461187,0.0,0.10273973
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 154000,2.9260385,0.28672746,0.45491388,0.89868288,0.60992908,0.21377913,0.1408308,0.2816616,0.03951368
"5-49 Units (Own), 0-1 BR",All Values,,1.270364,0.0,0.0017331,0.16464471,0.16291161,0.14211438,0.20450607,0.28942808,0.305026
"5-49 Units (Own), 0-1 BR",First Tercile,Below 90000,1.2054795,0.0,0.0,0.19863014,0.0,0.20547945,0.15753425,0.64383562,0.0
"5-49 Units (Own), 0-1 BR",Second Tercile,90000 to 188000,1.384106,0.0,0.0,0.0,0.0,0.30463576,0.51655629,0.18543046,0.37748344
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 188000,1.2428571,0.0,0.00357143,0.23571429,0.33571429,0.02142857,0.06071429,0.16071429,0.425
"5-49 Units (Own), 2 BR",All Values,,1.6909162,0.15060952,0.1439245,0.29767991,0.18796697,0.13016123,0.17970901,0.27526543,0.32559969
"5-49 Units (Own), 2 BR",First Tercile,Below 129000,1.542735,0.08974359,0.05128205,0.36894587,0.11965812,0.15242165,0.31908832,0.16951567,0.27207977
"5-49 Units (Own), 2 BR",Second Tercile,129000 to 195000,1.8812573,0.26542491,0.20488941,0.33527357,0.38766007,0.08498254,0.09545984,0.32828871,0.17927823
"5-49 Units (Own), 2 BR",Third Tercile ,Above 195000,1.6303462,0.09368635,0.15682281,0.21384929,0.06211813,0.15376782,0.15376782,0.30448065,0.49185336
"5-49 Units (Own), 3 BR",All Values,,2.6883231,0.04302019,0.10184372,0.31343284,0.24143986,0.13257243,0.8832309,0.43107989,0.54170325
"5-49 Units (Own), 3 BR",First Tercile,Below 250000,1.8664596,0.10248447,0.33850932,0.33229814,0.21118012,0.0621118,0.22981366,0.16459627,0.42546584
"5-49 Units (Own), 3 BR",Second Tercile,250000 to 360000,4.1727019,0.04456825,0.01949861,0.42339833,0.57660167,0.28133705,2.2869081,0.2729805,0.26740947
"5-49 Units (Own), 3 BR",Third Tercile ,Above 360000,2.1026201,0.0,0.0,0.2139738,0.0,0.06550218,0.24235808,0.74235808,0.83842795
"5-49 Units (Rent), 0-1 BR",All Values,,1.3553477,0.03031853,0.07137639,0.50591759,0.18848627,0.18636762,0.1659848,0.10352133,0.10337522
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 99000,1.2050256,0.05781632,0.02446075,0.28441183,0.09584167,0.18679119,0.21036246,0.1852346,0.16010674
"5-49 Units (Rent), 0-1 BR",Second Tercile,99000 to 125000,1.4523439,0.02421684,0.14596756,0.55876472,0.25638747,0.15441013,0.2037325,0.05176627,0.05709842
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 125000,1.4063966,0.0098081,0.04477612,0.66759062,0.21215352,0.21663113,0.08720682,0.07484009,0.09339019
"5-49 Units (Rent), 2 BR",All Values,,2.2329274,0.2211885,0.3248904,0.87593765,0.30112031,0.18947881,0.17720409,0.08874817,0.05435947
"5-49 Units (Rent), 2 BR",First Tercile,Below 119000,2.3465287,0.36467236,0.43094917,0.7494377,0.28070175,0.16104363,0.260009,0.06822612,0.03148898
"5-49 Units (Rent), 2 BR",Second Tercile,119000 to 148000,2.2161145,0.17259036,0.32756024,0.97364458,0.27756024,0.23343373,0.10768072,0.06912651,0.05451807
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 148000,2.1434704,0.13336103,0.22448414,0.90292203,0.34164243,0.17532198,0.16465863,0.12574436,0.07533583
"5-49 Units (Rent), 3 BR",All Values,,3.3087528,0.32670728,0.93106765,1.04168,0.47034306,0.2263546,0.1131773,0.14780378,0.05161911
"5-49 Units (Rent), 3 BR",First Tercile,Below 124000,3.860179,0.78187919,1.3825503,0.71252796,0.6409396,0.1442953,0.08501119,0.03691275,0.07606264
"5-49 Units (Rent), 3 BR",Second Tercile,124000 to 163000,3.2890173,0.31445087,0.83930636,0.93063584,0.5734104,0.32023121,0.06473988,0.19653179,0.04971098
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 163000,2.9588235,0.03529412,0.69264706,1.3286765,0.29264706,0.22058824,0.1625,0.18970588,0.03676471
"50+ Units (Own), 0-1 BR",All Values,,1.1256684,0.0,0.0,0.08823529,0.11497326,0.18983957,0.34224599,0.31550802,0.07486631
"50+ Units (Own), 0-1 BR",First Tercile,Below 80000,0.98888889,0.0,0.0,0.16666667,0.21111111,0.0,0.54444444,0.0,0.06666667
"50+ Units (Own), 0-1 BR",Second Tercile,80000 to 177000,1.1851852,0.0,0.0,0.19753086,0.0,0.0,0.24691358,0.4691358,0.27160494
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 177000,1.1625616,0.0,0.0,0.00985222,0.1182266,0.34975369,0.29064039,0.39408867,0.0
"50+ Units (Own), 2 BR",All Values,,1.7154605,0.04276316,0.125,0.06578947,0.28453947,0.10032895,0.33881579,0.53289474,0.22532895
"50+ Units (Own), 2 BR",First Tercile,Below 150000,1.785124,0.21487603,0.11570248,0.14049587,0.34710744,0.0,0.19834711,0.31404959,0.45454545
"50+ Units (Own), 2 BR",Second Tercile,150000 to 300000,1.2808989,0.0,0.0,0.0,0.0,0.0,0.38764045,0.7752809,0.11797753
"50+ Units (Own), 2 BR",Third Tercile ,Above 300000,1.9385113,0.0,0.20064725,0.07443366,0.42394822,0.197411,0.36569579,0.4789644,0.197411
"50+ Units (Own), 3 BR",All Values,,1.8502203,0.07929515,0.0,0.24669604,0.14537445,0.07929515,0.42731278,0.43612335,0.43612335
"50+ Units (Own), 3 BR",First Tercile,Below 210000,1.5757576,0.0,0.0,0.0,0.0,0.0,0.39393939,0.66666667,0.51515152
