Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,    Below Median,150000,0.15199794,0.06565592,0.03764615,0.04869588,7783.0,0.02767666,0.10646984,0.19752605,0.29953104
All Housing Types (Own) 2 BR,    Above Median,150000,0.11758706,0.04414979,0.03803002,0.03540726,6863.0,0.03019222,0.06792086,0.16725326,0.42237811
All Housing Types (Own) 3 BR,All Values,,0.40326906,0.18367305,0.08857868,0.13101732,98071.0,0.01645903,0.37619395,0.43034417,0.06713908
All Housing Types (Own) 3 BR,    Below Median,180000,0.43066145,0.204902,0.08442777,0.14133168,50102.0,0.02430253,0.39068379,0.47063912,0.09282852
All Housing Types (Own) 3 BR,    Above Median,180000,0.37465863,0.16150014,0.09291417,0.12024432,47969.0,0.02141419,0.33943229,0.40988498,0.09402251
All Housing Types (Own) 4-5 BR,All Values,,0.74091186,0.32013133,0.17712775,0.24365279,67313.0,0.03163708,0.68886886,0.79295486,0.07024182
All Housing Types (Own) 4-5 BR,    Below Median,285000,0.78912283,0.33395367,0.17790678,0.27726237,36002.0,0.0431485,0.71814354,0.86010211,0.08994707
All Housing Types (Own) 4-5 BR,    Above Median,285000,0.68547795,0.30423813,0.176232,0.20500782,31311.0,0.04303971,0.61467763,0.75627827,0.10328607
All Housing Types (Rent) 0-1 BR,All Values,,0.02626898,0.01349934,0.00611119,0.00665846,21927.0,0.00815047,0.01286146,0.0396765,0.51039358
All Housing Types (Rent) 0-1 BR,    Below Median,79000,0.02230386,0.0100586,0.00472317,0.00752209,11433.0,0.01024475,0.00545125,0.03915646,0.75559153
All Housing Types (Rent) 0-1 BR,    Above Median,79000,0.03058891,0.01724795,0.0076234,0.00571755,10494.0,0.01251721,0.0099981,0.05117972,0.67314633
All Housing Types (Rent) 2 BR,All Values,,0.28372425,0.15201214,0.05479819,0.07691392,33596.0,0.02652164,0.24009615,0.32735235,0.15376937
All Housing Types (Rent) 2 BR,    Below Median,92000,0.2905465,0.16300959,0.05235602,0.07518089,16999.0,0.0393076,0.2258855,0.3552075,0.22254957
All Housing Types (Rent) 2 BR,    Above Median,92000,0.27673676,0.14074833,0.05729951,0.07868892,16597.0,0.04095174,0.20937115,0.34410237,0.24342847
All Housing Types (Rent) 3 BR,All Values,,0.73809949,0.32861481,0.18839868,0.22108601,22394.0,0.07100563,0.62129523,0.85490375,0.15825002
All Housing Types (Rent) 3 BR,    Below Median,119000,0.80469361,0.36949153,0.20634507,0.22885702,11505.0,0.10623287,0.62994054,0.97944668,0.21716722
All Housing Types (Rent) 3 BR,    Above Median,119000,0.66773808,0.28542566,0.16943705,0.21287538,10889.0,0.08410649,0.52938292,0.80609325,0.20719976
All Housing Types (Rent) 4-5 BR,All Values,,1.0736301,0.48694349,0.27354452,0.31314212,4672.0,0.17163215,0.79129525,1.355965,0.26297221
All Housing Types (Rent) 4-5 BR,    Below Median,153000,0.96072013,0.49304419,0.27168576,0.19599018,2444.0,0.20177853,0.62879444,1.2926458,0.34549676
All Housing Types (Rent) 4-5 BR,    Above Median,153000,1.1974865,0.48025135,0.27558348,0.44165171,,,,,
