Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 3 BR",Third Tercile ,Above 144000,2.5228113,0.27496917,0.28853268,1.4155364,0.11960543,0.2244143,0.0,0.17509248,0.02466091,811.0,1.1113899,0.69457504,4.3510477,0.72468213
All Housing Types (Own) 0-1 BR,All Values,,1.7243377,0.04277042,0.11175497,0.30767108,0.24365342,0.14486755,0.24696468,0.33692053,0.2897351,3624.0,0.2917986,1.2443291,2.2043464,0.27837278
All Housing Types (Own) 0-1 BR,First Tercile,Below 65000,1.6990654,0.01121495,0.11308411,0.25420561,0.20373832,0.18878505,0.34859813,0.35794393,0.22149533,1070.0,0.51807012,0.84684007,2.5512908,0.50158478
All Housing Types (Own) 0-1 BR,Second Tercile,65000 to 162000,1.9528958,0.0988417,0.2030888,0.27258687,0.37220077,0.19073359,0.17915058,0.31042471,0.32586873,1295.0,0.56622364,1.0214579,2.8843336,0.47695218
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 162000,1.5107228,0.01191422,0.0166799,0.38919778,0.14535346,0.06036537,0.23034154,0.34630659,0.31056394,1259.0,0.40462578,0.84511339,2.1763322,0.44059003
All Housing Types (Own) 2 BR,All Values,,1.8657785,0.09268058,0.14038523,0.2694382,0.17579454,0.22128411,0.38311396,0.28911717,0.29396469,31150.0,0.08737886,1.7220403,2.0095167,0.07703928
All Housing Types (Own) 2 BR,First Tercile,Below 105000,1.9148436,0.10989573,0.21560008,0.26242077,0.19321202,0.24453077,0.33991004,0.25996729,0.28930689,9782.0,0.17755074,1.6227726,2.2069146,0.15252993
All Housing Types (Own) 2 BR,Second Tercile,105000 to 191000,1.7541044,0.09127168,0.10639087,0.33252945,0.17549392,0.19608571,0.39625267,0.22465448,0.23142566,10781.0,0.16296695,1.4860238,2.0221851,0.15283049
All Housing Types (Own) 2 BR,Third Tercile ,Above 191000,1.9341645,0.07820912,0.10550675,0.2116747,0.16000756,0.22546519,0.40965335,0.38169453,0.36195334,10587.0,0.16584338,1.6613522,2.2069769,0.1410492
All Housing Types (Own) 3 BR,All Values,,2.3989618,0.15768274,0.3405069,0.42199474,0.28781027,0.26259615,0.40921319,0.32557328,0.19358451,68771.0,0.07270724,2.2793584,2.5185652,0.04985632
All Housing Types (Own) 3 BR,First Tercile,Below 159000,2.3104265,0.13493696,0.30559778,0.37731378,0.25587946,0.25207905,0.43154789,0.33810248,0.21496915,22366.0,0.11836581,2.1157148,2.5051383,0.08427524
All Housing Types (Own) 3 BR,Second Tercile,159000 to 250000,2.3852481,0.17122137,0.34845671,0.48965243,0.3230742,0.23206863,0.38224109,0.25320598,0.18532767,22614.0,0.15200176,2.1352052,2.635291,0.10482888
All Housing Types (Own) 3 BR,Third Tercile ,Above 250000,2.4952293,0.1661973,0.36576857,0.39968896,0.28430919,0.30150057,0.41385398,0.38258165,0.18132907,23791.0,0.14376473,2.2587363,2.7317223,0.09477806
All Housing Types (Own) 4-5 BR,All Values,,3.0489819,0.22232832,0.74106429,0.49704509,0.43454025,0.37873235,0.39402307,0.26269065,0.1185579,77498.0,0.06910798,2.9352993,3.1626645,0.03728544
All Housing Types (Own) 4-5 BR,First Tercile,Below 212000,2.7168721,0.16204417,0.56582777,0.45411745,0.30067625,0.3075244,0.43973635,0.30166067,0.18528505,23364.0,0.13500517,2.4947886,2.9389556,0.08174235
All Housing Types (Own) 4-5 BR,Second Tercile,212000 to 324000,3.0462087,0.21552168,0.74884181,0.54911899,0.4285884,0.37695506,0.33716096,0.28085528,0.1091665,25255.0,0.15680356,2.7882668,3.3041505,0.08467636
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 324000,3.3200942,0.27705253,0.87603449,0.48623567,0.54804529,0.43789605,0.40676616,0.21527754,0.07278645,28879.0,0.14195207,3.086583,3.5536053,0.07033269
All Housing Types (Rent) 0-1 BR,All Values,,1.2040004,0.02196161,0.03368899,0.53759293,0.13820885,0.11077239,0.13232961,0.10893707,0.12050891,32147.0,0.08343943,1.0667425,1.3412582,0.11400151
All Housing Types (Rent) 0-1 BR,First Tercile,Below 66000,1.142693,0.01177935,0.05046926,0.3809615,0.12401839,0.10026815,0.18186171,0.15801571,0.1353189,10442.0,0.12498227,0.93709714,1.3482888,0.1799222
All Housing Types (Rent) 0-1 BR,Second Tercile,66000 to 90000,1.1242008,0.00319669,0.0050771,0.63256863,0.11470478,0.14855209,0.09430237,0.07681459,0.04898458,10636.0,0.14426205,0.88688975,1.3615119,0.21109314
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 90000,1.338513,0.04959798,0.04535188,0.59409161,0.17418014,0.0843798,0.12214292,0.09350438,0.17526425,11069.0,0.1469884,1.096717,1.5803089,0.18064519
All Housing Types (Rent) 2 BR,All Values,,1.8905287,0.15992832,0.18519712,0.92832119,0.17939838,0.13705553,0.13035074,0.06984658,0.10043088,49666.0,0.08817492,1.745481,2.0355765,0.07672337
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,1.6893911,0.12605148,0.16170747,0.78166981,0.16547395,0.1344005,0.11826742,0.09899561,0.10282486,15930.0,0.11535562,1.4996311,1.8791511,0.1123245
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 106000,1.9408117,0.14432803,0.29449663,0.84001686,0.20857418,0.18768064,0.14330443,0.04913295,0.07327794,16608.0,0.15709625,1.6823883,2.199235,0.13315219
All Housing Types (Rent) 2 BR,Third Tercile ,Above 106000,2.0288417,0.20656235,0.10106259,1.1503386,0.16405885,0.09043671,0.12902849,0.06282111,0.12453293,17128.0,0.17390168,1.7427734,2.3149099,0.14100078
All Housing Types (Rent) 3 BR,All Values,,2.9489242,0.31742219,0.73375809,1.0919156,0.33235847,0.24498642,0.14152914,0.05520159,0.03175266,19148.0,0.23028279,2.570109,3.3277394,0.12845877
All Housing Types (Rent) 3 BR,First Tercile,Below 111000,2.7993453,0.28952537,0.73829787,0.81620295,0.3594108,0.26284779,0.21685761,0.06693944,0.0492635,6110.0,0.3460832,2.2300385,3.3686522,0.20337143
All Housing Types (Rent) 3 BR,Second Tercile,111000 to 147000,3.059448,0.43615408,0.76023658,1.1836518,0.31483167,0.21292084,0.06581741,0.04170458,0.04413103,6594.0,0.39635346,2.4074465,3.7114494,0.21311081
All Housing Types (Rent) 3 BR,Third Tercile ,Above 147000,2.9776536,0.22237741,0.70235878,1.2594662,0.32464308,0.26086282,0.14757914,0.0578833,0.00248293,6444.0,0.44270117,2.2494102,3.7058971,0.24456955
All Housing Types (Rent) 4-5 BR,All Values,,3.6213382,0.3363472,0.9840868,1.503255,0.42477396,0.21392405,0.10886076,0.03490054,0.01518987,5530.0,0.4686351,2.8504334,4.3922429,0.21287842
All Housing Types (Rent) 4-5 BR,First Tercile,Below 131000,2.9692394,0.33892617,0.8803132,0.87472036,0.41946309,0.25615213,0.09955257,0.07606264,0.02404922,1788.0,0.6072941,1.9702406,3.9682382,0.3364494
All Housing Types (Rent) 4-5 BR,Second Tercile,131000 to 196000,3.5611233,0.21585903,0.95264317,1.6227974,0.44933921,0.20870044,0.10627753,0.00165198,0.00385463,1816.0,0.84804732,2.1660855,4.9561612,0.39174095
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 196000,4.2834891,0.44755971,1.1100727,1.9740395,0.40654206,0.17964694,0.11993769,0.02803738,0.01765317,1926.0,0.8702708,2.8518936,5.7150846,0.33421247
